num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/episode_len_mean,env_runners/num_episodes,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/num_module_steps_trained_lifetime,learners/ai/module_train_batch_size_mean,learners/ai/gradients_default_optimizer_global_norm,learners/ai/mean_kl_loss,learners/ai/num_module_steps_trained,learners/ai/curr_kl_coeff,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_non_trainable_parameters,learners/ai/vf_loss_unclipped,learners/ai/weights_seq_no,learners/ai/vf_loss,learners/ai/entropy,learners/ai/policy_loss,learners/ai/vf_explained_var,learners/ai/num_trainable_parameters,learners/ai/default_optimizer_learning_rate,learners/human/curr_entropy_coeff
1,112000,False,28,4957d_00000,2025-06-01_19-15-20,1748794520,4.329779863357544,128.7149748802185,34108,Cerebro,127.0.0.1,128.7149748802185,28,4.5627865484975905,1.7045937639982015e-05,4.562578081603859,1.0626539111373492,3.4915221597240347,0.006385901695514427,1400,0.06467434800055344,80,4000,112000,132.0000000000002,-268.00000000000034,-51.20000000000005,80,80.0,52,4,0,0,20.633333333333336,67.78333333333333,0.0,0.0,4000,4000,-25.600000000000026,-25.600000000000026,4000,4000,112000,112000,80.0,80.0,112000,112000,-25.600000000000026,-25.600000000000026,4052,4000,0.0,0.19127840269626006,152070.0,112000,113456,113456,4052.0,0.8771377801895142,0.00041001092176884413,4052,7.450580707946131e-10,0.2,0.19786436855793,0.0,0.0,25.747970581054688,28.0,4.753870010375977,1.5943526029586792,0.041347935795784,0.09853994846343994,152070.0,0.001,0.2
1,116000,False,29,4957d_00000,2025-06-01_19-15-25,1748794525,4.906660318374634,133.62163519859314,34108,Cerebro,127.0.0.1,133.62163519859314,29,4.566140997012638,1.7012478142614568e-05,4.565931721787933,1.0640744420265291,3.4934589241273417,0.006377803678235123,1448,0.06496141399722546,80,4000,116000,152.0000000000001,-268.00000000000034,-53.400000000000055,80,80.0,48,4,0,0,24.660000000000004,67.76,0.0,0.0,4000,4000,-26.700000000000028,-26.700000000000028,4000,4000,116000,116000,80.0,80.0,116000,116000,-26.700000000000028,-26.700000000000028,4052,4000,0.0,0.1913363066980528,152070.0,116000,117508,117508,4052.0,0.6660043001174927,0.00022582073870580643,4052,3.7252903539730653e-10,0.2,0.6133739352226257,0.0,0.0,320.4804992675781,29.0,4.4925737380981445,1.5940333604812622,0.4829234182834625,0.15255522727966309,152070.0,0.001,0.2
1,120000,False,30,4957d_00000,2025-06-01_19-15-30,1748794530,4.324600458145142,137.94623565673828,34108,Cerebro,127.0.0.1,137.94623565673828,30,4.563641363042563,1.697435320214833e-05,4.563431474570456,1.0620348566062183,3.4929946638861007,0.006376512641120953,1500,0.06469079699600115,80,4000,120000,152.0000000000001,-247.9999999999999,-51.800000000000054,80,80.0,52,4,0,0,17.633333333333336,67.73333333333333,0.0,0.0,4000,4000,-25.900000000000027,-25.900000000000027,4000,4000,120000,120000,80.0,80.0,120000,120000,-25.900000000000027,-25.900000000000027,4052,4000,0.0,0.19139118528953716,152070.0,120000,121560,121560,4052.0,0.34716057777404785,0.0007946170517243445,4052,1.8626451769865326e-10,0.2,0.19669663906097412,0.0,0.0,42.3161735534668,30.0,5.643076419830322,1.5935786962509155,-0.04889529570937157,0.05936473608016968,152070.0,0.001,0.2
1,124000,False,31,4957d_00000,2025-06-01_19-15-35,1748794535,4.984830379486084,142.93106603622437,34108,Cerebro,127.0.0.1,142.93106603622437,31,4.567609836411723,1.6936609511086752e-05,4.567399105824645,1.0630215140402783,3.4959733452469535,0.006373778514932754,1548,0.06733309999690391,80,4000,124000,-48.00000000000003,-247.9999999999999,-55.800000000000054,80,80.0,48,4,0,0,27.014285714285712,67.75714285714287,0.0,0.0,4000,4000,-27.900000000000027,-27.900000000000027,4000,4000,124000,124000,80.0,80.0,124000,124000,-27.900000000000027,-27.900000000000027,4052,4000,0.0,0.19144311001851927,152070.0,124000,125612,125612,4052.0,0.870307207107544,0.0005787529516965151,4052,9.313225884932663e-11,0.2,0.3149685561656952,0.0,0.0,66.4427490234375,31.0,6.534289836883545,1.5962198972702026,-0.019216448068618774,0.08201879262924194,152070.0,0.001,0.2
1,128000,False,32,4957d_00000,2025-06-01_19-15-39,1748794539,4.302453994750977,147.23352003097534,34108,Cerebro,127.0.0.1,147.23352003097534,32,4.564866503047757,1.6891243778096452e-05,4.564655128766556,1.0609215988998595,3.495318299794604,0.006378655729547093,1600,0.06780826299625914,80,4000,128000,-48.00000000000003,-247.99999999999997,-56.800000000000054,80,80.0,52,4,0,0,21.325,67.7,0.0,0.0,4000,4000,-28.400000000000027,-28.400000000000027,4000,4000,128000,128000,80.0,80.0,128000,128000,-28.400000000000027,-28.400000000000027,4052,4000,0.0,0.19149227552439305,152070.0,128000,129664,129664,4052.0,0.5369330644607544,0.0003456271078903228,4052,4.6566129424663316e-11,0.2,0.3272749185562134,0.0,0.0,121.14956665039062,32.0,6.479236125946045,1.591221570968628,-0.0024043151643127203,-0.033826351165771484,152070.0,0.001,0.2
1,132000,False,33,4957d_00000,2025-06-01_19-15-44,1748794544,4.729689359664917,151.96320939064026,34108,Cerebro,127.0.0.1,151.96320939064026,33,4.566420935017298,1.686133123457685e-05,4.566208648479151,1.059180842911237,3.4986032287964752,0.00638241617261416,1648,0.06433901899959892,80,4000,132000,-48.00000000000003,-247.99999999999997,-53.60000000000005,80,80.0,48,4,0,0,24.385714285714283,67.75714285714287,0.0,0.0,4000,4000,-26.800000000000026,-26.800000000000026,4000,4000,132000,132000,80.0,80.0,132000,132000,-26.800000000000026,-26.800000000000026,4052,4000,0.0,0.19153997430915007,152070.0,132000,133716,133716,4052.0,0.16476097702980042,0.0003027878701686859,4052,2.3283064712331658e-11,0.2,0.3224794268608093,0.0,0.0,50.39381408691406,33.0,6.465019226074219,1.592806339263916,-0.005461253225803375,0.0666506290435791,152070.0,0.001,0.2
1,136000,False,34,4957d_00000,2025-06-01_19-15-48,1748794548,4.499531984329224,156.46274137496948,34108,Cerebro,127.0.0.1,156.46274137496948,34,4.565649201667366,1.6811717664202573e-05,4.565436140994078,1.0586931494821192,3.4983030485087676,0.00638970301103101,1700,0.06472926400019788,80,4000,136000,-48.00000000000003,-247.99999999999983,-54.00000000000006,80,80.0,52,4,0,0,17.72,67.78,0.0,0.0,4000,4000,-27.00000000000003,-27.00000000000003,4000,4000,136000,136000,80.0,80.0,136000,136000,-27.00000000000003,-27.00000000000003,4052,4000,0.0,0.19158480308065817,152070.0,136000,137768,137768,4052.0,0.48243212699890137,0.0005846974090673029,4052,1.1641532356165829e-11,0.2,0.41082513332366943,0.0,0.0,105.86644744873047,34.0,7.017461776733398,1.5870217084884644,0.026483329012989998,0.016124367713928223,152070.0,0.001,0.2
1,140000,False,35,4957d_00000,2025-06-01_19-15-53,1748794553,4.98823094367981,161.4509723186493,34108,Cerebro,127.0.0.1,161.4509723186493,35,4.566692251650534,1.6760600214303053e-05,4.566478481584473,1.0569364709872036,3.501093021023282,0.006391620980900621,1748,0.06380200799903832,80,4000,140000,-8.000000000000044,-247.99999999999983,-53.000000000000064,80,80.0,48,4,0,0,28.583333333333332,67.75,0.0,0.0,4000,4000,-26.500000000000032,-26.500000000000032,4000,4000,140000,140000,80.0,80.0,140000,140000,-26.500000000000032,-26.500000000000032,4052,4000,0.0,0.19162665211930746,152070.0,140000,141820,141820,4052.0,0.34803149104118347,0.0002613117394503206,4052,5.8207661780829145e-12,0.2,0.315275639295578,0.0,0.0,41.72404479980469,35.0,3.84188175201416,1.5897630453109741,0.24904008209705353,0.039728641510009766,152070.0,0.001,0.2
1,144000,False,36,4957d_00000,2025-06-01_19-15-58,1748794558,4.747084856033325,166.19805717468262,34108,Cerebro,127.0.0.1,166.19805717468262,36,4.568383078133522,1.672299403789094e-05,4.568168408768279,1.057402398277492,3.5023153228134256,0.006387333771116485,1800,0.0730393210001057,80,4000,144000,-8.000000000000044,-147.9999999999998,-50.20000000000005,80,80.0,52,4,0,0,19.642857142857142,67.78571428571429,0.0,0.0,4000,4000,-25.100000000000026,-25.100000000000026,4000,4000,144000,144000,80.0,80.0,144000,144000,-25.100000000000026,-25.100000000000026,4052,4000,0.0,0.19168092000687628,152070.0,144000,145872,145872,4052.0,0.304580420255661,0.0006443896563723683,4052,2.9103830890414573e-12,0.2,0.374578595161438,0.0,0.0,93.19338989257812,36.0,5.974071502685547,1.5953673124313354,0.09624490886926651,-0.1493908166885376,152070.0,0.001,0.2
1,148000,False,37,4957d_00000,2025-06-01_19-16-03,1748794563,4.718944549560547,170.91700172424316,34108,Cerebro,127.0.0.1,170.91700172424316,37,4.569802246351949,1.6674764421560132e-05,4.569587131680994,1.055938946294635,3.5051905295853993,0.0063893814336103,1848,0.0746884270029841,80,4000,148000,-48.00000000000003,-268.0000000000002,-53.800000000000054,80,80.0,48,4,0,0,25.433333333333337,67.81666666666668,0.0,0.0,4000,4000,-26.900000000000027,-26.900000000000027,4000,4000,148000,148000,80.0,80.0,148000,148000,-26.900000000000027,-26.900000000000027,4052,4000,0.0,0.19173179345148286,152070.0,148000,149924,149924,4052.0,0.6616680026054382,0.0005528405890800059,4052,1.4551915445207286e-12,0.2,0.29910215735435486,0.0,0.0,51.02970886230469,37.0,6.439499378204346,1.5934536457061768,-0.026157068088650703,0.03972578048706055,152070.0,0.001,0.2
1,152000,False,38,4957d_00000,2025-06-01_19-16-08,1748794568,4.858124732971191,175.77512645721436,34108,Cerebro,127.0.0.1,175.77512645721436,38,4.572580900888137,1.6630017124236113e-05,4.572364980364077,1.057538960831956,3.5063471992896003,0.006400665618953197,1900,0.06678544000082183,80,4000,152000,-48.00000000000003,-268.0000000000002,-54.00000000000006,80,80.0,52,4,0,0,16.750000000000004,67.8,0.0,0.0,4000,4000,-27.00000000000003,-27.00000000000003,4000,4000,152000,152000,80.0,80.0,152000,152000,-27.00000000000003,-27.00000000000003,4052,4000,0.0,0.1917981304051948,152070.0,152000,153976,153976,4052.0,0.942240834236145,0.0005140804569236934,4052,7.275957722603643e-13,0.2,0.3921931982040405,0.0,0.0,41.832786560058594,38.0,5.483960151672363,1.5938239097595215,0.16256198287010193,-0.006350040435791016,152070.0,0.001,0.2
1,156000,False,39,4957d_00000,2025-06-01_19-16-13,1748794573,5.009404420852661,180.78453087806702,34108,Cerebro,127.0.0.1,180.78453087806702,39,4.576860916879372,1.658471729227084e-05,4.576644448560895,1.0597752722233733,3.508389944296523,0.006395652963192021,1948,0.06852651699795388,80,4000,156000,12.00000000000007,-88.00000000000006,-50.60000000000005,80,80.0,48,4,0,0,25.88333333333333,67.76666666666667,0.0,0.0,4000,4000,-25.300000000000026,-25.300000000000026,4000,4000,156000,156000,80.0,80.0,156000,156000,-25.300000000000026,-25.300000000000026,4052,4000,0.0,0.19186211146048898,152070.0,156000,158028,158028,4052.0,0.29381585121154785,0.0004843718488700688,4052,3.6379788613018216e-13,0.2,0.19919118285179138,0.0,0.0,57.53158950805664,39.0,5.619143009185791,1.5911797285079956,-0.04448717460036278,0.12974876165390015,152070.0,0.001,0.2
1,160000,False,40,4957d_00000,2025-06-01_19-16-18,1748794578,4.337178945541382,185.1217098236084,34108,Cerebro,127.0.0.1,185.1217098236084,40,4.574370381710261,1.6540869884163105e-05,4.574153291075283,1.0572657475011182,3.508400264853877,0.006396344433385057,2000,0.06537651800026652,80,4000,160000,152.0000000000002,-88.00000000000006,-47.400000000000055,80,80.0,52,4,0,0,21.700000000000003,67.82000000000001,0.0,0.0,4000,4000,-23.700000000000028,-23.700000000000028,4000,4000,160000,160000,80.0,80.0,160000,160000,-23.700000000000028,-23.700000000000028,4052,4000,0.0,0.19192514776163866,152070.0,160000,162080,162080,4052.0,0.39971381425857544,0.0008895712089724839,4052,1.8189894306509108e-13,0.2,0.35563918948173523,0.0,0.0,50.69017791748047,40.0,5.9653425216674805,1.5896071195602417,0.07702639698982239,0.1845209002494812,152070.0,0.001,0.2
1,164000,False,41,4957d_00000,2025-06-01_19-16-23,1748794583,4.981337070465088,190.1030468940735,34108,Cerebro,127.0.0.1,190.1030468940735,41,4.578334085893408,1.6502460988208915e-05,4.578116019164682,1.0566277420256087,3.512992434205811,0.0063953389888133545,2048,0.06685045800113584,80,4000,164000,152.0000000000002,-88.00000000000006,-47.800000000000054,80,80.0,48,4,0,0,33.983333333333334,67.88333333333333,0.0,0.0,4000,4000,-23.900000000000027,-23.900000000000027,4000,4000,164000,164000,80.0,80.0,164000,164000,-23.900000000000027,-23.900000000000027,4052,4000,0.0,0.19198672836562267,152070.0,164000,166132,166132,4052.0,0.39437663555145264,0.00020862642850261182,4052,9.094947153254554e-14,0.2,0.2998895049095154,0.0,0.0,39.32079315185547,41.0,5.581509113311768,1.5925443172454834,0.06024744361639023,0.12089818716049194,152070.0,0.001,0.2
1,168000,False,42,4957d_00000,2025-06-01_19-16-27,1748794587,4.5422682762146,194.6453151702881,34108,Cerebro,127.0.0.1,194.6453151702881,42,4.57787248103437,1.645743612791281e-05,4.577653138972809,1.0561282956055018,3.5130197488637167,0.0063944385988286695,2100,0.06750645100255497,80,4000,168000,-48.00000000000003,-87.99999999999979,-50.20000000000005,80,80.0,52,4,0,0,24.0,67.93333333333334,0.0,0.0,4000,4000,-25.100000000000026,-25.100000000000026,4000,4000,168000,168000,80.0,80.0,168000,168000,-25.100000000000026,-25.100000000000026,4052,4000,0.0,0.192044809902749,152070.0,168000,170184,170184,4052.0,0.381391316652298,0.0006455530528910458,4052,4.547473576627277e-14,0.2,0.08813093602657318,0.0,0.0,63.585784912109375,42.0,6.2554473876953125,1.589928388595581,-0.21942807734012604,-0.018984556198120117,152070.0,0.001,0.2
1,172000,False,43,4957d_00000,2025-06-01_19-16-32,1748794592,4.745724201202393,199.39103937149048,34108,Cerebro,127.0.0.1,199.39103937149048,43,4.5794670122240175,1.641986215159773e-05,4.579247233582837,1.0551223946492634,3.515607196375164,0.006403132212969173,2148,0.06483301600324921,80,4000,172000,-48.00000000000003,-268.00000000000045,-53.00000000000006,80,80.0,48,4,0,0,23.73333333333333,67.9,0.0,0.0,4000,4000,-26.50000000000003,-26.50000000000003,4000,4000,172000,172000,80.0,80.0,172000,172000,-26.50000000000003,-26.50000000000003,4052,4000,0.0,0.19210250930629416,152070.0,172000,174236,174236,4052.0,0.40953001379966736,0.0004021747154183686,4052,2.2737367883136385e-14,0.2,0.669028639793396,0.0,0.0,240.9427032470703,43.0,6.697264671325684,1.5897471904754639,0.3172514736652374,0.06435781717300415,152070.0,0.001,0.2
1,176000,False,44,4957d_00000,2025-06-01_19-16-36,1748794596,4.365872859954834,203.7569122314453,34108,Cerebro,127.0.0.1,203.7569122314453,44,4.577241979101523,1.637566386174435e-05,4.577021897246919,1.0533808027022364,3.5151248694114487,0.006396499890764253,2200,0.06664337399764918,80,4000,176000,-48.00000000000003,-268.00000000000045,-52.20000000000007,80,80.0,52,4,0,0,20.139999999999997,67.88,0.0,0.0,4000,4000,-26.100000000000033,-26.100000000000033,4000,4000,176000,176000,80.0,80.0,176000,176000,-26.100000000000033,-26.100000000000033,4052,4000,0.0,0.1921572582207748,152070.0,176000,178288,178288,4052.0,0.13617777824401855,0.00027386771398596466,4052,1.1368683941568192e-14,0.2,0.29120561480522156,0.0,0.0,44.73305892944336,44.0,5.747800827026367,1.5867013931274414,0.03376586362719536,-0.025315046310424805,152070.0,0.001,0.2
1,180000,False,45,4957d_00000,2025-06-01_19-16-41,1748794601,4.885801553726196,208.6427137851715,34108,Cerebro,127.0.0.1,208.6427137851715,45,4.580080827310603,1.6344907653777914e-05,4.579860234274267,1.0535506316750383,3.517789988717101,0.006394571891590729,2248,0.06574964799510781,80,4000,180000,-48.00000000000003,-268.00000000000045,-51.600000000000065,80,80.0,48,4,0,0,25.728571428571428,67.82857142857144,0.0,0.0,4000,4000,-25.800000000000033,-25.800000000000033,4000,4000,180000,180000,80.0,80.0,180000,180000,-25.800000000000033,-25.800000000000033,4052,4000,0.0,0.19220938996603412,152070.0,180000,182340,182340,4052.0,0.31057286262512207,0.00030391282052733004,4052,5.684341970784096e-15,0.2,0.2008228451013565,0.0,0.0,47.513607025146484,45.0,6.478749752044678,1.5966196060180664,-0.1277281641960144,0.013387143611907959,152070.0,0.001,0.2
1,184000,False,46,4957d_00000,2025-06-01_19-16-46,1748794606,4.436968088150024,213.07968187332153,34108,Cerebro,127.0.0.1,213.07968187332153,46,4.578565690037167,1.631345841820004e-05,4.578344001931089,1.0515984003582703,3.5182082658299003,0.006404222173113378,2300,0.06455670199997257,80,4000,184000,-48.00000000000003,-268.00000000000045,-54.600000000000065,80,80.0,52,4,0,0,22.48,67.9,0.0,0.0,4000,4000,-27.300000000000033,-27.300000000000033,4000,4000,184000,184000,80.0,80.0,184000,184000,-27.300000000000033,-27.300000000000033,4052,4000,0.0,0.1922583982005669,152070.0,184000,186392,186392,4052.0,0.763785719871521,0.0003280380042269826,4052,2.842170985392048e-15,0.2,0.47963201999664307,0.0,0.0,55.56427001953125,46.0,6.3137617111206055,1.5865442752838135,0.16556473076343536,0.1167229413986206,152070.0,0.001,0.2
1,188000,False,47,4957d_00000,2025-06-01_19-16-51,1748794611,4.8992838859558105,217.97896575927734,34108,Cerebro,127.0.0.1,217.97896575927734,47,4.581679736137001,1.6261324097150195e-05,4.581457860911724,1.0504930823550185,3.522427936171585,0.006400498951422425,2348,0.06606381300196518,80,4000,188000,-48.00000000000003,-147.9999999999998,-52.00000000000006,80,80.0,48,4,0,0,24.78333333333333,67.89999999999999,0.0,0.0,4000,4000,-26.00000000000003,-26.00000000000003,4000,4000,188000,188000,80.0,80.0,188000,188000,-26.00000000000003,-26.00000000000003,4052,4000,0.0,0.19232210974140979,152070.0,188000,190444,190444,4052.0,0.8528974652290344,0.000309247785480693,4052,1.421085492696024e-15,0.2,0.23171480000019073,0.0,0.0,51.99378204345703,47.0,6.590183734893799,1.594787836074829,-0.1083461195230484,0.04635041952133179,152070.0,0.001,0.2
1,192000,False,48,4957d_00000,2025-06-01_19-16-55,1748794615,4.346609830856323,222.32557559013367,34108,Cerebro,127.0.0.1,222.32557559013367,48,4.579239802775506,1.6340710952656263e-05,4.579016232302363,1.0488177645311572,3.521657309809815,0.006400340961454714,2400,0.06683858900272753,80,4000,192000,-48.00000000000003,-108.00000000000003,-50.20000000000005,80,80.0,52,4,0,0,23.25,67.91666666666667,0.0,0.0,4000,4000,-25.100000000000026,-25.100000000000026,4000,4000,192000,192000,80.0,80.0,192000,192000,-25.100000000000026,-25.100000000000026,4052,4000,0.0,0.19238447006162018,152070.0,192000,194496,194496,4052.0,0.10916116088628769,0.00035026640398427844,4052,7.10542746348012e-16,0.2,0.3577650785446167,0.0,0.0,39.74431228637695,48.0,6.040228843688965,1.590602159500122,0.07186269015073776,0.03855365514755249,152070.0,0.001,0.2
1,196000,False,49,4957d_00000,2025-06-01_19-17-00,1748794620,4.751462697982788,227.07703828811646,34108,Cerebro,127.0.0.1,227.07703828811646,49,4.5808621557476386,1.6303303638402646e-05,4.580638182978931,1.0473143598859658,3.5247759167114205,0.006400276552087213,2448,0.06509289600420744,80,4000,196000,-48.00000000000003,-127.99999999999994,-52.400000000000055,80,80.0,48,4,0,0,27.683333333333326,67.89999999999999,0.0,0.0,4000,4000,-26.200000000000028,-26.200000000000028,4000,4000,196000,196000,80.0,80.0,196000,196000,-26.200000000000028,-26.200000000000028,4052,4000,0.0,0.19244417137445194,152070.0,196000,198548,198548,4052.0,0.4510323405265808,0.00024000804114621133,4052,3.55271373174006e-16,0.2,0.2605341374874115,0.0,0.0,47.85602569580078,49.0,5.6806864738464355,1.5952675342559814,0.011518964543938637,0.026017069816589355,152070.0,0.001,0.2
1,200000,False,50,4957d_00000,2025-06-01_19-17-05,1748794625,4.455571889877319,231.53261017799377,34108,Cerebro,127.0.0.1,231.53261017799377,50,4.579512528190613,1.6266270397291563e-05,4.579287988149175,1.0454791332869753,3.5252557295441935,0.006399221786252344,2500,0.06438575500214938,80,4000,200000,-48.00000000000003,-268.0,-53.40000000000006,80,80.0,52,4,0,0,19.816666666666666,67.91666666666667,0.0,0.0,4000,4000,-26.70000000000003,-26.70000000000003,4000,4000,200000,200000,80.0,80.0,200000,200000,-26.70000000000003,-26.70000000000003,4052,4000,0.0,0.19250087360402476,152070.0,200000,202600,202600,4052.0,0.29539239406585693,0.00031528944964520633,4052,1.77635686587003e-16,0.2,0.250212162733078,0.0,0.0,45.29496765136719,50.0,5.161931991577148,1.5966827869415283,0.05335554480552673,0.04037719964981079,152070.0,0.001,0.2
1,204000,False,51,4957d_00000,2025-06-01_19-17-10,1748794630,4.96126389503479,236.49387407302856,34108,Cerebro,127.0.0.1,236.49387407302856,51,4.583244479908364,1.6236607541893047e-05,4.58301931726762,1.0462471749538798,3.528213504248914,0.006401514568456093,2548,0.06698997099825647,80,4000,204000,-48.00000000000003,-268.0,-51.000000000000064,80,80.0,48,4,0,0,28.050000000000008,67.93333333333334,0.0,0.0,4000,4000,-25.500000000000032,-25.500000000000032,4000,4000,204000,204000,80.0,80.0,204000,204000,-25.500000000000032,-25.500000000000032,4052,4000,0.0,0.1925553470218666,152070.0,204000,206652,206652,4052.0,0.328482061624527,0.0009678135975264013,4052,8.88178432935015e-17,0.2,0.2653994858264923,0.0,0.0,51.30544662475586,51.0,5.979137897491455,1.5987143516540527,-0.01277144718915224,0.07886272668838501,152070.0,0.001,0.2
1,208000,False,52,4957d_00000,2025-06-01_19-17-14,1748794634,4.411492824554443,240.905366897583,34108,Cerebro,127.0.0.1,240.905366897583,52,4.581418532109509,1.6191241193216622e-05,4.581193168094537,1.044348751204021,3.5282868582060547,0.006397029422624643,2600,0.06690693899639882,80,4000,208000,-48.00000000000003,-87.9999999999998,-49.40000000000006,80,80.0,52,4,0,0,18.26666666666667,68.0,0.0,0.0,4000,4000,-24.70000000000003,-24.70000000000003,4000,4000,208000,208000,80.0,80.0,208000,208000,-24.70000000000003,-24.70000000000003,4052,4000,0.0,0.19260659207399225,152070.0,208000,210704,210704,4052.0,0.3919682204723358,0.0003912535903509706,4052,4.440892164675075e-17,0.2,0.44305601716041565,0.0,0.0,36.0575065612793,52.0,5.541049480438232,1.5991474390029907,0.20878057181835175,0.09483814239501953,152070.0,0.001,0.2
1,212000,False,53,4957d_00000,2025-06-01_19-17-19,1748794639,4.656203746795654,245.56157064437866,34108,Cerebro,127.0.0.1,245.56157064437866,53,4.582072297788499,1.6277328923448984e-05,4.5818450354140765,1.0426031946924779,3.530676117623825,0.0063947091280960894,2648,0.06290436399518512,80,4000,212000,-48.00000000000003,-88.0,-51.400000000000055,80,80.0,48,4,0,0,28.1,67.94000000000001,0.0,0.0,4000,4000,-25.700000000000028,-25.700000000000028,4000,4000,212000,212000,80.0,80.0,212000,212000,-25.700000000000028,-25.700000000000028,4052,4000,0.0,0.19265498839037581,152070.0,212000,214756,214756,4052.0,0.4550301432609558,0.0006195466849021614,4052,2.2204460823375376e-17,0.2,0.2977045774459839,0.0,0.0,55.66685104370117,53.0,7.238912582397461,1.5992181301116943,-0.10634305328130722,0.06523215770721436,152070.0,0.001,0.2
1,216000,False,54,4957d_00000,2025-06-01_19-17-24,1748794644,4.717424631118774,250.27899527549744,34108,Cerebro,127.0.0.1,250.27899527549744,54,4.583326579810839,1.623755540664396e-05,4.583098621060254,1.0433343347453559,3.531199163447705,0.006388709036838106,2700,0.067719365999219,80,4000,216000,-48.00000000000003,-88.00000000000001,-51.00000000000006,80,80.0,52,4,0,0,19.533333333333335,67.93333333333334,0.0,0.0,4000,4000,-25.50000000000003,-25.50000000000003,4000,4000,216000,216000,80.0,80.0,216000,216000,-25.50000000000003,-25.50000000000003,4052,4000,0.0,0.19270245338122377,152070.0,216000,218808,218808,4052.0,0.3892166316509247,0.0002901277912314981,4052,1.1102230411687688e-17,0.2,0.31229424476623535,0.0,0.0,38.5836067199707,54.0,4.697296619415283,1.5928995609283447,0.16114442050457,0.18868368864059448,152070.0,0.001,0.2
1,220000,False,55,4957d_00000,2025-06-01_19-17-28,1748794648,4.625524282455444,254.90451955795288,34108,Cerebro,127.0.0.1,254.90451955795288,55,4.583646282013118,1.618717954124756e-05,4.583417823849251,1.0416511383978575,3.533192753813054,0.006389983946133993,2748,0.06829435500258114,80,4000,220000,-48.00000000000003,-247.99999999999986,-53.400000000000055,80,80.0,48,4,0,0,22.166666666666668,67.93333333333334,0.0,0.0,4000,4000,-26.700000000000028,-26.700000000000028,4000,4000,220000,220000,80.0,80.0,220000,220000,-26.700000000000028,-26.700000000000028,4052,4000,0.0,0.19274695141341533,152070.0,220000,222860,222860,4052.0,1.8709288835525513,0.00031320477137342095,4052,5.551115205843844e-18,0.2,0.5869243144989014,0.0,0.0,149.5506134033203,55.0,6.908846378326416,1.5978645086288452,0.21561256051063538,0.10753023624420166,152070.0,0.001,0.2
1,224000,False,56,4957d_00000,2025-06-01_19-17-33,1748794653,4.728331804275513,259.6328513622284,34108,Cerebro,127.0.0.1,259.6328513622284,56,4.585001144193008,1.6141307464963097e-05,4.584772254610471,1.0415367690141706,3.5346556352749077,0.006393060106761852,2800,0.07095904499932658,80,4000,224000,-48.00000000000003,-247.99999999999986,-53.800000000000054,80,80.0,52,4,0,0,26.900000000000002,67.76666666666667,0.0,0.0,4000,4000,-26.900000000000027,-26.900000000000027,4000,4000,224000,224000,80.0,80.0,224000,224000,-26.900000000000027,-26.900000000000027,4052,4000,0.0,0.19280456114962483,152070.0,224000,226912,226912,4052.0,0.30492904782295227,0.0003650435828603804,4052,2.775557602921922e-18,0.2,0.3453567922115326,0.0,0.0,31.326026916503906,56.0,5.320643424987793,1.589135766029358,0.13111960887908936,0.09802764654159546,152070.0,0.001,0.2
