num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_max,env_runners/episode_return_max,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_mean,env_runners/episode_return_min,env_runners/episode_duration_sec_mean,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,learners/ai/curr_entropy_coeff,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/entropy,learners/ai/vf_explained_var,learners/ai/vf_loss_unclipped,learners/ai/num_module_steps_trained_lifetime,learners/ai/num_non_trainable_parameters,learners/ai/default_optimizer_learning_rate,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/mean_kl_loss,learners/ai/num_module_steps_trained,learners/ai/vf_loss,learners/ai/num_trainable_parameters,learners/ai/total_loss,learners/ai/policy_loss,learners/ai/curr_kl_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/human/curr_entropy_coeff
1,112000,False,28,2001d_00000,2025-06-01_18-24-06,1748791446,4.7068634033203125,130.81743931770325,46596,Cerebro,127.0.0.1,130.81743931770325,28,4.574755774190199,1.793058717430915e-05,4.574521686475488,1.0700220068318298,3.494940018750186,0.007418742455249901,80,332.0000000000002,-53.000000000000036,80,112000,80.0,-248.00000000000006,0.07102163199917413,52,1400,4000,4,0,0,27.833333333333332,66.10000000000001,0.0,0.0,4000,4000,80.0,80.0,-26.500000000000018,-26.500000000000018,4000,4000,112000,112000,-26.500000000000018,-26.500000000000018,112000,112000,0.2,0.0,1.6039674282073975,0.17020177841186523,128.9131317138672,113456,0.0,0.001,28.0,4052.0,0.0009436941472813487,4052,6.589212894439697,152070.0,0.233784019947052,-0.10434374213218689,7.450580707946131e-10,0.4460621774196625,4052,0.171189890101815,112000,152070.0,113456,0.0,4000,0.2
1,116000,False,29,2001d_00000,2025-06-01_18-24-11,1748791451,4.855898857116699,135.67333817481995,46596,Cerebro,127.0.0.1,135.67333817481995,29,4.577476621448464,1.7877281097839004e-05,4.577242034610812,1.0699047617630724,3.497761766562713,0.007422637030369979,80,332.0000000000002,-52.60000000000004,80,116000,80.0,-408.00000000000017,0.07291984100360423,48,1448,4000,4,0,0,28.599999999999994,66.08333333333333,0.0,0.0,4000,4000,80.0,80.0,-26.30000000000002,-26.30000000000002,4000,4000,116000,116000,-26.30000000000002,-26.30000000000002,116000,116000,0.2,0.0,1.6017115116119385,-0.17985129356384277,391.6988220214844,117508,0.0,0.001,29.0,4052.0,0.0006048611248843372,4052,7.008656024932861,152070.0,0.6490196585655212,0.2684963345527649,3.7252903539730653e-10,0.1831381469964981,4052,0.17126895374553158,116000,152070.0,117508,0.0,4000,0.2
1,120000,False,30,2001d_00000,2025-06-01_18-24-15,1748791455,4.466763019561768,140.1401011943817,46596,Cerebro,127.0.0.1,140.1401011943817,30,4.57625049623369,1.783050812782052e-05,4.576015360264488,1.068016801145509,3.4984324618970692,0.007407576660058098,80,192.00000000000006,-68.60000000000002,80,120000,80.0,-408.00000000000017,0.07086465700471307,52,1500,4000,4,0,0,21.466666666666665,66.0,0.0,0.0,4000,4000,80.0,80.0,-34.30000000000001,-34.30000000000001,4000,4000,120000,120000,-34.30000000000001,-34.30000000000001,120000,120000,0.2,0.0,1.5975942611694336,-0.29398155212402344,282.0043029785156,121560,0.0,0.001,30.0,4052.0,0.0008968437905423343,4052,7.677575588226318,152070.0,0.5887436270713806,0.1405048966407776,1.8626451769865326e-10,0.5262857675552368,4052,0.17134888884736327,120000,152070.0,121560,0.0,4000,0.2
1,124000,False,31,2001d_00000,2025-06-01_18-24-20,1748791460,5.092445611953735,145.23254680633545,46596,Cerebro,127.0.0.1,145.23254680633545,31,4.5813270532715125,1.7785202895116713e-05,4.581091308661582,1.0691956871342871,3.5023354872779575,0.007396548893322892,80,212.00000000000003,-71.40000000000002,80,124000,80.0,-308.0000000000002,0.06937279200123157,48,1548,4000,4,0,0,30.342857142857145,66.02857142857144,0.0,0.0,4000,4000,80.0,80.0,-35.70000000000001,-35.70000000000001,4000,4000,124000,124000,-35.70000000000001,-35.70000000000001,124000,124000,0.2,0.0,1.6021223068237305,0.007277011871337891,409.4856262207031,125612,0.0,0.001,31.0,4052.0,0.0004119868390262127,4052,6.047370433807373,152070.0,0.10949371010065079,-0.17481888830661774,9.313225884932663e-11,0.33679044246673584,4052,0.17142788689178526,124000,152070.0,125612,0.0,4000,0.2
1,128000,False,32,2001d_00000,2025-06-01_18-24-26,1748791466,4.815277576446533,150.04782438278198,46596,Cerebro,127.0.0.1,150.04782438278198,32,4.583560467739097,1.7722351159755673e-05,4.583324225575064,1.068153045262641,3.505583977405159,0.007413528404218599,80,212.00000000000003,-62.00000000000002,80,128000,80.0,-268.0000000000004,0.07259163399983663,52,1600,4000,4,0,0,25.650000000000002,66.10000000000001,0.0,0.0,4000,4000,80.0,80.0,-31.00000000000001,-31.00000000000001,4000,4000,128000,128000,-31.00000000000001,-31.00000000000001,128000,128000,0.2,0.0,1.600306510925293,-0.36655962467193604,77.37406921386719,129664,0.0,0.001,32.0,4052.0,0.0010013190330937505,4052,5.906740188598633,152070.0,0.4148918390274048,0.1442791074514389,4.6566129424663316e-11,0.5071185231208801,4052,0.1715055596364359,128000,152070.0,129664,0.0,4000,0.2
1,132000,False,33,2001d_00000,2025-06-01_18-24-31,1748791471,5.052647352218628,155.1004717350006,46596,Cerebro,127.0.0.1,155.1004717350006,33,4.5881516950620815,1.767312745866005e-05,4.587914440319602,1.0674211128098174,3.5109141546309446,0.007401304120115258,80,132.0,-54.60000000000004,80,132000,80.0,-147.99999999999986,0.07228334100102074,48,1648,4000,4,0,0,30.083333333333332,66.06666666666666,0.0,0.0,4000,4000,80.0,80.0,-27.30000000000002,-27.30000000000002,4000,4000,132000,132000,-27.30000000000002,-27.30000000000002,132000,132000,0.2,0.0,1.5999870300292969,-0.16457104682922363,68.13957977294922,133716,0.0,0.001,33.0,4052.0,0.00021557495347224176,4052,6.800760746002197,152070.0,0.3877900242805481,0.02771134115755558,2.3283064712331658e-11,0.14444196224212646,4052,0.17158114423750467,132000,152070.0,133716,0.0,4000,0.2
1,136000,False,34,2001d_00000,2025-06-01_18-24-36,1748791476,4.9688966274261475,160.06936836242676,46596,Cerebro,127.0.0.1,160.06936836242676,34,4.591860300111542,1.7642396131636264e-05,4.591622399916207,1.0671536996814681,3.5148849940850306,0.0073973470785908026,80,291.9999999999998,-53.00000000000004,80,136000,80.0,-268.00000000000034,0.06928436000016518,52,1700,4000,4,0,0,26.983333333333334,66.11666666666666,0.0,0.0,4000,4000,80.0,80.0,-26.50000000000002,-26.50000000000002,4000,4000,136000,136000,-26.50000000000002,-26.50000000000002,136000,136000,0.2,0.0,1.598802924156189,-0.437591552734375,307.70916748046875,137768,0.0,0.001,34.0,4052.0,0.0008456572541035712,4052,6.149989604949951,152070.0,0.5414387583732605,0.2462003231048584,1.1641532356165829e-11,0.3473203480243683,4052,0.17165566049059214,136000,152070.0,137768,0.0,4000,0.2
1,140000,False,35,2001d_00000,2025-06-01_18-24-41,1748791481,4.937549829483032,165.0069181919098,46596,Cerebro,127.0.0.1,165.0069181919098,35,4.59522958011006,1.759997202650879e-05,4.594990997916653,1.0662300286844695,3.5191793931440674,0.007392086608314782,80,291.9999999999998,-57.80000000000005,80,140000,80.0,-268.00000000000045,0.06788193000131287,48,1748,4000,4,0,0,30.985714285714284,66.12857142857142,0.0,0.0,4000,4000,80.0,80.0,-28.900000000000023,-28.900000000000023,4000,4000,140000,140000,-28.900000000000023,-28.900000000000023,140000,140000,0.2,0.0,1.5974763631820679,-0.2916715145111084,83.93058013916016,141820,0.0,0.001,35.0,4052.0,0.00046543945791199803,4052,6.49179220199585,152070.0,0.3666456341743469,0.03696169704198837,5.8207661780829145e-12,0.23792818188667297,4052,0.171732506874196,140000,152070.0,141820,0.0,4000,0.2
1,144000,False,36,2001d_00000,2025-06-01_18-24-46,1748791486,5.147989988327026,170.15490818023682,46596,Cerebro,127.0.0.1,170.15490818023682,36,4.600620806309203,1.7556972154818102e-05,4.600381186937859,1.066290397398013,3.524487390212665,0.007402714742252705,80,152.00000000000023,-55.40000000000005,80,144000,80.0,-268.00000000000045,0.07512622600013856,52,1800,4000,4,0,0,32.21666666666667,66.01666666666667,0.0,0.0,4000,4000,80.0,80.0,-27.700000000000024,-27.700000000000024,4000,4000,144000,144000,-27.700000000000024,-27.700000000000024,144000,144000,0.2,0.0,1.5968976020812988,-0.22430169582366943,52.25548553466797,145872,0.0,0.001,36.0,4052.0,0.0008927848539315164,4052,5.92828893661499,152070.0,0.34186917543411255,0.06841985881328583,2.9103830890414573e-12,0.5320934057235718,4052,0.1718288730840782,144000,152070.0,145872,0.0,4000,0.2
1,148000,False,37,2001d_00000,2025-06-01_18-24-51,1748791491,4.870087146759033,175.02499532699585,46596,Cerebro,127.0.0.1,175.02499532699585,37,4.603234783246001,1.7504402205699387e-05,4.602994943068234,1.06620754442403,3.527187891310665,0.007396446594478682,80,352.0000000000001,-42.60000000000005,80,148000,80.0,-108.00000000000003,0.07938796600094065,48,1848,4000,4,0,0,30.08333333333333,66.03333333333335,0.0,0.0,4000,4000,80.0,80.0,-21.300000000000026,-21.300000000000026,4000,4000,148000,148000,-21.300000000000026,-21.300000000000026,148000,148000,0.2,0.0,1.5992261171340942,0.023569583892822266,47.97296142578125,149924,0.0,0.001,37.0,4052.0,0.0011577493278309703,4052,5.763494491577148,152070.0,0.40612900257110596,0.14962482452392578,1.4551915445207286e-12,0.13913291692733765,4052,0.17192469979907454,148000,152070.0,149924,0.0,4000,0.2
1,152000,False,38,2001d_00000,2025-06-01_18-24-56,1748791496,4.7076239585876465,179.7326192855835,46596,Cerebro,127.0.0.1,179.7326192855835,38,4.604163701413248,1.7448358507690494e-05,4.603923426637806,1.0643021369799224,3.5300248953970716,0.007385648128715704,80,352.0000000000001,-38.40000000000004,80,152000,80.0,-247.99999999999963,0.07194418000115547,52,1900,4000,4,0,0,24.68,66.02000000000001,0.0,0.0,4000,4000,80.0,80.0,-19.20000000000002,-19.20000000000002,4000,4000,152000,152000,-19.20000000000002,-19.20000000000002,152000,152000,0.2,0.0,1.600641131401062,-0.20083999633789062,107.63159942626953,153976,0.0,0.001,38.0,4052.0,0.000172829968505539,4052,5.950531005859375,152070.0,0.319532573223114,0.04460766911506653,7.275957722603643e-13,0.35320547223091125,4052,0.17203619035246198,152000,152070.0,153976,0.0,4000,0.2
1,156000,False,39,2001d_00000,2025-06-01_18-25-00,1748791500,4.623224973678589,184.35584425926208,46596,Cerebro,127.0.0.1,184.35584425926208,39,4.604263655399603,1.7393875254276185e-05,4.604022959371366,1.0630224786099889,3.5314121104435254,0.0073717996474289265,80,332.0000000000001,-40.000000000000036,80,156000,80.0,-247.99999999999974,0.06685453699959908,48,1948,4000,4,0,0,22.883333333333336,66.01666666666667,0.0,0.0,4000,4000,80.0,80.0,-20.000000000000018,-20.000000000000018,4000,4000,156000,156000,-20.000000000000018,-20.000000000000018,156000,156000,0.2,0.0,1.5938518047332764,0.17543065547943115,809.7981567382812,158028,0.0,0.001,39.0,4052.0,0.0007051623542793095,4052,6.639031410217285,152070.0,0.1379413902759552,-0.2071913629770279,3.6379788613018216e-13,0.2554386258125305,4052,0.1721460068648049,156000,152070.0,158028,0.0,4000,0.2
1,160000,False,40,2001d_00000,2025-06-01_18-25-05,1748791505,4.5568482875823975,188.91269254684448,46596,Cerebro,127.0.0.1,188.91269254684448,40,4.603678576845368,1.7453936537295046e-05,4.603436843777965,1.0610449628240508,3.532814147338562,0.007357973651235889,80,311.9999999999999,-54.40000000000002,80,160000,80.0,-248.00000000000003,0.06632036300143226,52,2000,4000,4,0,0,18.833333333333332,65.96666666666665,0.0,0.0,4000,4000,80.0,80.0,-27.20000000000001,-27.20000000000001,4000,4000,160000,160000,-27.20000000000001,-27.20000000000001,160000,160000,0.2,0.0,1.5976848602294922,-0.0027142763137817383,197.5660858154297,162080,0.0,0.001,40.0,4052.0,0.0004404557403177023,4052,5.668740272521973,152070.0,0.31862613558769226,0.0712890475988388,1.8189894306509108e-13,0.5643082857131958,4052,0.1722543477178648,160000,152070.0,162080,0.0,4000,0.2
1,164000,False,41,2001d_00000,2025-06-01_18-25-10,1748791510,4.7334911823272705,193.64618372917175,46596,Cerebro,127.0.0.1,193.64618372917175,41,4.604870051077034,1.7408396990038523e-05,4.604627877340662,1.0603250681953937,3.534721747865224,0.007356942914756708,80,252.0,-66.40000000000003,80,164000,80.0,-468.0000000000001,0.06826943500025663,48,2048,4000,4,0,0,28.53333333333333,65.93333333333334,0.0,0.0,4000,4000,80.0,80.0,-33.20000000000002,-33.20000000000002,4000,4000,164000,164000,-33.20000000000002,-33.20000000000002,164000,164000,0.2,0.0,1.598101019859314,-0.24412214756011963,449.1242980957031,166132,0.0,0.001,41.0,4052.0,0.0006656864425167441,4052,6.826972484588623,152070.0,0.4331611096858978,0.07008408010005951,9.094947153254554e-14,0.4122828543186188,4052,0.17236139107317502,164000,152070.0,166132,0.0,4000,0.2
1,168000,False,42,2001d_00000,2025-06-01_18-25-14,1748791514,4.706616163253784,198.35279989242554,46596,Cerebro,127.0.0.1,198.35279989242554,42,4.6057939305665565,1.735631278495311e-05,4.605551013567314,1.0601104425133447,3.5358570883867064,0.007353382485510033,80,252.0,-65.00000000000001,80,168000,80.0,-468.0000000000001,0.06907634100120048,52,2100,4000,4,0,0,19.150000000000002,65.98333333333333,0.0,0.0,4000,4000,80.0,80.0,-32.50000000000001,-32.50000000000001,4000,4000,168000,168000,-32.50000000000001,-32.50000000000001,168000,168000,0.2,0.0,1.6020971536636353,-0.24199461936950684,477.9031982421875,170184,0.0,0.001,42.0,4052.0,0.0009159152978099883,4052,6.7192606925964355,152070.0,0.3664828836917877,0.014976217411458492,4.547473576627277e-14,0.4540421664714813,4052,0.17246834808660885,168000,152070.0,170184,0.0,4000,0.2
1,172000,False,43,2001d_00000,2025-06-01_18-25-19,1748791519,4.648720979690552,203.0015208721161,46596,Cerebro,127.0.0.1,203.0015208721161,43,4.60611912226122,1.7319749536135955e-05,4.60587589843151,1.05926553808804,3.5370366345028574,0.007341667661057398,80,152.0000000000002,-66.80000000000001,80,172000,80.0,-248.00000000000003,0.06895491200499236,48,2148,4000,4,0,0,31.160000000000004,66.0,0.0,0.0,4000,4000,80.0,80.0,-33.400000000000006,-33.400000000000006,4000,4000,172000,172000,-33.400000000000006,-33.400000000000006,172000,172000,0.2,0.0,1.6041438579559326,-0.019179105758666992,90.56250762939453,174236,0.0,0.001,43.0,4052.0,0.0006482461467385292,4052,7.356212615966797,152070.0,0.2706151306629181,-0.1441774070262909,2.2737367883136385e-14,0.3767881393432617,4052,0.17257583449066372,172000,152070.0,174236,0.0,4000,0.2
1,176000,False,44,2001d_00000,2025-06-01_18-25-24,1748791524,4.443129062652588,207.44464993476868,46596,Cerebro,127.0.0.1,207.44464993476868,44,4.604373955038318,1.739355217532463e-05,4.604129155447235,1.0574056647076027,3.5371468841579605,0.00733980798449342,80,152.00000000000034,-73.80000000000001,80,176000,80.0,-248.00000000000006,0.06778212400560733,52,2200,4000,4,0,0,19.516666666666666,66.0,0.0,0.0,4000,4000,80.0,80.0,-36.900000000000006,-36.900000000000006,4000,4000,176000,176000,-36.900000000000006,-36.900000000000006,176000,176000,0.2,0.0,1.6045993566513062,-0.18179309368133545,221.41998291015625,178288,0.0,0.001,44.0,4052.0,0.0005046821897849441,4052,6.966549873352051,152070.0,0.4371119439601898,0.06137683615088463,1.1368683941568192e-14,0.3363719582557678,4052,0.1726815675718299,176000,152070.0,178288,0.0,4000,0.2
1,180000,False,45,2001d_00000,2025-06-01_18-25-29,1748791529,4.952188491821289,212.39683842658997,46596,Cerebro,127.0.0.1,212.39683842658997,45,4.607739705488041,1.7367616616363185e-05,4.607493805892629,1.0588698680603532,3.5390465173161756,0.0073329629050092136,80,212.00000000000023,-74.00000000000001,80,180000,80.0,-288.00000000000097,0.06955050400225446,48,2248,4000,4,0,0,30.5,66.10000000000001,0.0,0.0,4000,4000,80.0,80.0,-37.00000000000001,-37.00000000000001,4000,4000,180000,180000,-37.00000000000001,-37.00000000000001,180000,180000,0.2,0.0,1.6050620079040527,-0.3974672555923462,302.6914978027344,182340,0.0,0.001,45.0,4052.0,0.00034041452454403043,4052,6.9976806640625,152070.0,0.5439851880073547,0.16522958874702454,5.684341970784096e-15,0.956660807132721,4052,0.1727890070579251,180000,152070.0,182340,0.0,4000,0.2
1,184000,False,46,2001d_00000,2025-06-01_18-25-33,1748791533,4.4778056144714355,216.8746440410614,46596,Cerebro,127.0.0.1,216.8746440410614,46,4.606352073433528,1.731694080470563e-05,4.606105767833791,1.0572027253792997,3.539333806143076,0.007319447275646443,80,331.9999999999999,-63.00000000000003,80,184000,80.0,-288.00000000000097,0.07123305600252934,52,2300,4000,4,0,0,18.099999999999998,66.11666666666667,0.0,0.0,4000,4000,80.0,80.0,-31.500000000000014,-31.500000000000014,4000,4000,184000,184000,-31.500000000000014,-31.500000000000014,184000,184000,0.2,0.0,1.604536533355713,0.04264223575592041,328.08038330078125,186392,0.0,0.001,46.0,4052.0,0.000818295287899673,4052,6.713138103485107,152070.0,0.3209887444972992,-0.029417797923088074,2.842170985392048e-15,0.5524407625198364,4052,0.17289398933754155,184000,152070.0,186392,0.0,4000,0.2
1,188000,False,47,2001d_00000,2025-06-01_18-25-38,1748791538,4.884202241897583,221.75884628295898,46596,Cerebro,127.0.0.1,221.75884628295898,47,4.609025040699334,1.729077135183588e-05,4.608778219155611,1.0556974061255342,3.543511410081782,0.007304654802885091,80,331.9999999999999,-65.2,80,188000,80.0,-268.0000000000005,0.0669882880046498,48,2348,4000,4,0,0,28.699999999999992,66.06666666666666,0.0,0.0,4000,4000,80.0,80.0,-32.6,-32.6,4000,4000,188000,188000,-32.6,-32.6,188000,188000,0.2,0.0,1.6042211055755615,-0.11744749546051025,253.50070190429688,190444,0.0,0.001,47.0,4052.0,0.0006318176165223122,4052,7.05330228805542,152070.0,0.4388228952884674,0.05433691293001175,1.421085492696024e-15,0.5889660716056824,4052,0.17301355419085743,188000,152070.0,190444,0.0,4000,0.2
1,192000,False,48,2001d_00000,2025-06-01_18-25-42,1748791542,4.3302812576293945,226.08912754058838,46596,Cerebro,127.0.0.1,226.08912754058838,48,4.606139764291868,1.724686345643395e-05,4.605891449963689,1.0535462040642478,3.5427846099811275,0.00729254625495318,80,291.99999999999955,-74.8,80,192000,80.0,-288.0,0.06468458799936343,52,2400,4000,4,0,0,22.740000000000002,66.0,0.0,0.0,4000,4000,80.0,80.0,-37.4,-37.4,4000,4000,192000,192000,-37.4,-37.4,192000,192000,0.2,0.0,1.6036661863327026,-0.2809746265411377,207.76214599609375,194496,0.0,0.001,48.0,4052.0,0.0010665771551430225,4052,6.50364875793457,152070.0,0.5264247059822083,0.19679297506809235,7.10542746348012e-16,0.6706945300102234,4052,0.17313076162817104,192000,152070.0,194496,0.0,4000,0.2
1,196000,False,49,2001d_00000,2025-06-01_18-25-47,1748791547,4.738299369812012,230.8274269104004,46596,Cerebro,127.0.0.1,230.8274269104004,49,4.607350967648517,1.7201394624757053e-05,4.607102020463758,1.0521718460235459,3.545377272881369,0.007279958792588504,80,291.99999999999955,-75.80000000000001,80,196000,80.0,-288.0,0.06492779199732468,48,2448,4000,4,0,0,23.13333333333333,66.05,0.0,0.0,4000,4000,80.0,80.0,-37.900000000000006,-37.900000000000006,4000,4000,196000,196000,-37.900000000000006,-37.900000000000006,196000,196000,0.2,0.0,1.6045317649841309,-0.24460351467132568,252.23472595214844,198548,0.0,0.001,49.0,4052.0,0.00025199109222739935,4052,7.626377582550049,152070.0,0.4589388966560364,0.017207499593496323,3.55271373174006e-16,0.34809333086013794,4052,0.17324876144131937,196000,152070.0,198548,0.0,4000,0.2
1,200000,False,50,2001d_00000,2025-06-01_18-25-52,1748791552,4.360183954238892,235.18761086463928,46596,Cerebro,127.0.0.1,235.18761086463928,50,4.604775992971704,1.715838107870252e-05,4.604526795259465,1.0505418825635329,3.5444170751520607,0.007282433204490533,80,152.00000000000006,-72.40000000000002,80,200000,80.0,-268.0000000000005,0.06656076799845323,52,2500,4000,4,0,0,20.283333333333335,66.0,0.0,0.0,4000,4000,80.0,80.0,-36.20000000000001,-36.20000000000001,4000,4000,200000,200000,-36.20000000000001,-36.20000000000001,200000,200000,0.2,0.0,1.6047053337097168,-0.11092853546142578,155.14793395996094,202600,0.0,0.001,50.0,4052.0,0.00029761798214167356,4052,6.787684440612793,152070.0,0.39715808629989624,0.039330728352069855,1.77635686587003e-16,0.6768231391906738,4052,0.1733658549420415,200000,152070.0,202600,0.0,4000,0.2
1,204000,False,51,2001d_00000,2025-06-01_18-25-57,1748791557,4.916541814804077,240.10415267944336,46596,Cerebro,127.0.0.1,240.10415267944336,51,4.60777453404204,1.7117797101260908e-05,4.607524590306715,1.0513038117378624,3.5466458624002883,0.0072807878725243275,80,152.00000000000006,-67.6,80,204000,80.0,-267.9999999999999,0.0680580549989827,48,2548,4000,4,0,0,24.066666666666666,66.08333333333333,0.0,0.0,4000,4000,80.0,80.0,-33.8,-33.8,4000,4000,204000,204000,-33.8,-33.8,204000,204000,0.2,0.0,1.6040948629379272,-0.38140392303466797,132.0209197998047,206652,0.0,0.001,51.0,4052.0,0.0012218330521136522,4052,6.688859939575195,152070.0,0.4095190763473511,0.06145210936665535,8.88178432935015e-17,0.3512322008609772,4052,0.1734809889966049,204000,152070.0,206652,0.0,4000,0.2
1,208000,False,52,2001d_00000,2025-06-01_18-26-01,1748791561,4.372222423553467,244.47637510299683,46596,Cerebro,127.0.0.1,244.47637510299683,52,4.605309200701112,1.7055618796074855e-05,4.605058891403445,1.0496197146202944,3.5458662307763995,0.0072715769937702806,80,251.9999999999994,-69.80000000000004,80,208000,80.0,-348.0000000000004,0.0673059390031267,52,2600,4000,4,0,0,18.6,66.08333333333333,0.0,0.0,4000,4000,80.0,80.0,-34.90000000000002,-34.90000000000002,4000,4000,208000,208000,-34.90000000000002,-34.90000000000002,208000,208000,0.2,0.0,1.6007251739501953,-0.2886974811553955,272.45794677734375,210704,0.0,0.001,52.0,4052.0,0.0018467106856405735,4052,7.196018695831299,152070.0,0.3480929136276245,-0.05136382207274437,4.440892164675075e-17,0.27327319979667664,4052,0.17359525898458267,208000,152070.0,210704,0.0,4000,0.2
1,212000,False,53,2001d_00000,2025-06-01_18-26-06,1748791566,4.7362706661224365,249.21264576911926,46596,Cerebro,127.0.0.1,249.21264576911926,53,4.606525730694267,1.700706237292908e-05,4.60627533748967,1.0483347204736684,3.5483720994691064,0.007261978223641276,80,251.9999999999994,-65.60000000000004,80,212000,80.0,-348.0000000000004,0.06616893800150138,48,2648,4000,4,0,0,28.840000000000003,66.0,0.0,0.0,4000,4000,80.0,80.0,-32.80000000000002,-32.80000000000002,4000,4000,212000,212000,-32.80000000000002,-32.80000000000002,212000,212000,0.2,0.0,1.6024987697601318,-0.0654221773147583,110.16664123535156,214756,0.0,0.001,53.0,4052.0,0.0006719617522321641,4052,5.771578788757324,152070.0,0.4332496225833893,0.17659151554107666,2.2204460823375376e-17,0.2998194098472595,4052,0.1737077078139035,212000,152070.0,214756,0.0,4000,0.2
1,216000,False,54,2001d_00000,2025-06-01_18-26-11,1748791571,4.629096746444702,253.84174251556396,46596,Cerebro,127.0.0.1,253.84174251556396,54,4.6066504293870505,1.7072991799990397e-05,4.60639870211496,1.049459237268602,3.547380069474127,0.007249252441701344,80,331.99999999999955,-59.400000000000055,80,216000,80.0,-348.000000000001,0.07166539299767465,52,2700,4000,4,0,0,20.566666666666666,66.0,0.0,0.0,4000,4000,80.0,80.0,-29.700000000000028,-29.700000000000028,4000,4000,216000,216000,-29.700000000000028,-29.700000000000028,216000,216000,0.2,0.0,1.6003422737121582,-0.03362250328063965,471.8870544433594,218808,0.0,0.001,54.0,4052.0,0.002117566531524062,4052,6.722927570343018,152070.0,0.30912524461746216,-0.04309907183051109,1.1102230411687688e-17,0.5445358753204346,4052,0.17381794633073722,216000,152070.0,218808,0.0,4000,0.2
1,220000,False,55,2001d_00000,2025-06-01_18-26-15,1748791575,4.712334394454956,258.5540769100189,46596,Cerebro,127.0.0.1,258.5540769100189,55,4.607630760093109,1.7059261913312734e-05,4.60737845809406,1.0483406558960473,3.5494893147790214,0.007236498917564718,80,332.0,-66.60000000000002,80,220000,80.0,-348.000000000001,0.07162487299996428,48,2748,4000,4,0,0,24.483333333333334,66.0,0.0,0.0,4000,4000,80.0,80.0,-33.30000000000001,-33.30000000000001,4000,4000,220000,220000,-33.30000000000001,-33.30000000000001,220000,220000,0.2,0.0,1.5998634099960327,-0.23898589611053467,268.6938171386719,222860,0.0,0.001,55.0,4052.0,0.0003051540697924793,4052,6.853324890136719,152070.0,0.42445316910743713,0.059093277901411057,5.551115205843844e-18,0.37132781744003296,4052,0.17392686779645303,220000,152070.0,222860,0.0,4000,0.2
1,224000,False,56,2001d_00000,2025-06-01_18-26-20,1748791580,4.557491302490234,263.11156821250916,46596,Cerebro,127.0.0.1,263.11156821250916,56,4.607025355492274,1.701666910468154e-05,4.606772830513261,1.046416888336955,3.5508110206312438,0.00722846592871823,80,332.0,-64.0,80,224000,80.0,-288.00000000000034,0.06581391200132203,52,2800,4000,4,0,0,19.683333333333334,66.01666666666667,0.0,0.0,4000,4000,80.0,80.0,-32.0,-32.0,4000,4000,224000,224000,-32.0,-32.0,224000,224000,0.2,0.0,1.5957378149032593,-0.06722033023834229,160.24411010742188,226912,0.0,0.001,56.0,4052.0,0.0007914438028819859,4052,6.746562957763672,152070.0,0.49698132276535034,0.14147253334522247,2.775557602921922e-18,0.23098339140415192,4052,0.17404841326822215,224000,152070.0,226912,0.0,4000,0.2
