num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_duration_sec_mean,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,learners/ai/gradients_default_optimizer_global_norm,learners/ai/weights_seq_no,learners/ai/default_optimizer_learning_rate,learners/ai/num_trainable_parameters,learners/ai/vf_loss_unclipped,learners/ai/policy_loss,learners/ai/curr_entropy_coeff,learners/ai/vf_loss,learners/ai/module_train_batch_size_mean,learners/ai/curr_kl_coeff,learners/ai/total_loss,learners/ai/entropy,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/mean_kl_loss,learners/ai/num_non_trainable_parameters,learners/ai/vf_explained_var,learners/ai/num_module_steps_trained,learners/ai/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,112000,False,28,2e95e_00000,2025-06-01_19-36-00,1748795760,4.640699625015259,125.23325276374817,60812,Cerebro,127.0.0.1,125.23325276374817,28,4.459911650543801,2.254971133720567e-05,4.459650649574279,1.0835785354304854,3.3637044844900106,0.010128741589999612,79.5,264.49999999999943,36,1878.3999999999996,4000,-207.9999999999997,80,51,1400,112000,0.06904961899854242,4,0,0,27.380000000000003,67.38,0.0,0.0,132.24999999999972,132.24999999999972,4000,4000,112000,112000,132.24999999999972,132.24999999999972,79.5,79.5,4000,4000,112000,112000,0.47811955213546753,28.0,0.001,145926.0,6601.9404296875,-0.026298657059669495,0.2,8.89546012878418,4052.0002980000004,7.450580707946131e-10,0.5563547611236572,1.5344630479812622,0.0,0.0014209920773282647,0.0,-0.1240241527557373,4053,113458,145926.0,0.0,4053,4000,113458,0.17761746752033641,112000,0.2
1,116000,False,29,2e95e_00000,2025-06-01_19-36-04,1748795764,4.346984148025513,129.58023691177368,60812,Cerebro,127.0.0.1,129.58023691177368,29,4.458640807038442,2.244721399626308e-05,4.458379670078078,1.0821542970762348,3.363876480645315,0.01010238217362122,79.43,294.1419999999995,33,1860.1999999999998,4000,-127.99999999999991,80,50,1450,116000,0.07092358099995182,4,0,0,21.333333333333332,67.38333333333333,0.0,0.0,147.07099999999974,147.07099999999974,4000,4000,116000,116000,147.07099999999974,147.07099999999974,79.43,79.43,4000,4000,116000,116000,0.4846034646034241,29.0,0.001,145926.0,14695.2294921875,-0.06989368051290512,0.2,8.328780174255371,4052.0006920300007,3.7252903539730653e-10,0.45146504044532776,1.5575963258743286,0.0,0.001408794429153204,0.0,-0.002994060516357422,4054,117512,145926.0,0.0,4054,4000,117512,0.17768047152221605,116000,0.2
1,120000,False,30,2e95e_00000,2025-06-01_19-36-09,1748795769,4.838124752044678,134.41836166381836,60812,Cerebro,127.0.0.1,134.41836166381836,30,4.462338220967852,2.2345741628729915e-05,4.462076578377221,1.0812503281053187,3.368515117838665,0.010058110352121891,79.25,321.64999999999935,33,1860.1999999999998,4000,-127.99999999999991,80,50,1500,120000,0.07054980400309432,4,0,0,25.96666666666667,67.39999999999999,0.0,0.0,160.82499999999968,160.82499999999968,4000,4000,120000,120000,160.82499999999968,160.82499999999968,79.25,79.25,4000,4000,120000,120000,0.4118503928184509,30.0,0.001,145926.0,11959.4345703125,-0.16593895852565765,0.2,9.130244255065918,4052.0012781496007,1.8626451769865326e-10,0.43534690141677856,1.5586923360824585,0.0,0.0012140086619183421,0.0,-0.047965168952941895,4054,121566,145926.0,0.0,4054,4000,121566,0.17776119892730396,120000,0.2
1,124000,False,31,2e95e_00000,2025-06-01_19-36-14,1748795774,4.517397403717041,138.9357590675354,60812,Cerebro,127.0.0.1,138.9357590675354,31,4.46276738775842,2.2246283992486574e-05,4.462505012593224,1.0799024508239463,3.3702974296603734,0.010041321248678337,79.42,344.3479999999993,64,1860.3999999999996,4000,-127.9999999999998,80,50,1550,124000,0.07169303799979389,4,0,0,23.14,67.47999999999999,0.0,0.0,172.17399999999964,172.17399999999964,4000,4000,124000,124000,172.17399999999964,172.17399999999964,79.42,79.42,4000,4000,124000,124000,0.32158708572387695,31.0,0.001,145926.0,11522.5712890625,0.09176088869571686,0.2,8.706274032592773,4052.0020524776055,9.313225884932663e-11,0.6499990224838257,1.5619460344314575,0.0,0.0011369481217116117,0.0,-0.022289395332336426,4054,125620,145926.0,0.0,4054,4000,125620,0.17783994129713668,124000,0.2
1,128000,False,32,2e95e_00000,2025-06-01_19-36-18,1748795778,4.879971504211426,143.81573057174683,60812,Cerebro,127.0.0.1,143.81573057174683,32,4.466847515881408,2.2164821062052054e-05,4.466584487467358,1.0814937993156506,3.372822604363859,0.009997124036421605,79.48,337.1119999999992,62,1860.3999999999996,4000,-127.9999999999998,80,50,1600,128000,0.07021852399921044,4,0,0,26.314285714285717,67.51428571428572,0.0,0.0,168.5559999999996,168.5559999999996,4000,4000,128000,128000,168.5559999999996,168.5559999999996,79.48,79.48,4000,4000,128000,128000,0.502674400806427,32.0,0.001,145926.0,5216.4873046875,0.04037400707602501,0.2,8.343619346618652,4052.0030111912356,4.6566129424663316e-11,0.5626797080039978,1.5602809190750122,0.0,0.0014791925204917789,0.0,-0.19681549072265625,4054,129674,145926.0,0.0,4054,4000,129674,0.17791719673968015,128000,0.2
1,132000,False,33,2e95e_00000,2025-06-01_19-36-23,1748795783,4.380394697189331,148.19612526893616,60812,Cerebro,127.0.0.1,148.19612526893616,33,4.465884259722706,2.2088172791379853e-05,4.4656208545926015,1.079149561322674,3.3742417803203684,0.009955618795957752,79.23,365.6619999999992,51,1860.3999999999996,4000,-187.99999999999977,80,51,1651,132000,0.06613174600235652,4,0,0,19.0,67.5,0.0,0.0,182.8309999999996,182.8309999999996,4000,4000,132000,132000,182.8309999999996,182.8309999999996,79.23,79.23,4000,4000,132000,132000,0.2948719561100006,33.0,0.001,145926.0,20278.298828125,-0.08739538490772247,0.2,9.193193435668945,4052.004250525345,2.3283064712331658e-11,0.524899423122406,1.535122275352478,0.0,0.0017096393276005983,0.0,-0.01956641674041748,4055,133729,145926.0,0.0,4055,4000,133729,0.17800811057924262,132000,0.2
1,136000,False,34,2e95e_00000,2025-06-01_19-36-28,1748795788,4.712054252624512,152.90817952156067,60812,Cerebro,127.0.0.1,152.90817952156067,34,4.468252875125128,2.2026291110017283e-05,4.467987762047021,1.077558731709699,3.378228013517235,0.009920272607980443,79.22,351.6679999999993,51,1860.3999999999996,4000,-187.99999999999977,80,50,1701,136000,0.06470587199961302,4,0,0,27.516666666666666,67.51666666666667,0.0,0.0,175.83399999999966,175.83399999999966,4000,4000,136000,136000,175.83399999999966,175.83399999999966,79.22,79.22,4000,4000,136000,136000,0.38780006766319275,34.0,0.001,145926.0,5615.056640625,-0.0033408403396606445,0.2,8.887219429016113,4052.0056647716533,1.1641532356165829e-11,0.5786989331245422,1.5334105491638184,0.0,0.0007229580078274012,0.0,-0.09489691257476807,4054,137783,145926.0,0.0,4054,4000,137783,0.17809806250233798,136000,0.2
1,140000,False,35,2e95e_00000,2025-06-01_19-36-32,1748795792,4.190608263015747,157.09878778457642,60812,Cerebro,127.0.0.1,157.09878778457642,35,4.46539300437404,2.191602845443477e-05,4.465127910426465,1.0750990273926342,3.377862003382224,0.009882689881951972,78.74,337.3559999999993,33,1860.1999999999998,4000,-147.9999999999999,80,51,1752,140000,0.06336997499747668,4,0,0,20.14,67.53999999999999,0.0,0.0,168.67799999999966,168.67799999999966,4000,4000,140000,140000,168.67799999999966,168.67799999999966,78.74,78.74,4000,4000,140000,140000,0.5478904843330383,35.0,0.001,145926.0,25683.0234375,-0.21336881816387177,0.2,9.01246452331543,4052.007350307983,5.8207661780829145e-12,0.37698572874069214,1.5544590950012207,0.0,0.0012730915332213044,0.0,-0.024674534797668457,4055,141838,145926.0,0.0,4055,4000,141838,0.17818601448591057,140000,0.2
1,144000,False,36,2e95e_00000,2025-06-01_19-36-37,1748795797,5.059513092041016,162.15830087661743,60812,Cerebro,127.0.0.1,162.15830087661743,36,4.471242123330118,2.1818868516782006e-05,4.470976896322355,1.0756057051183059,3.3832379053482824,0.00984667898355957,77.75,423.94999999999925,32,1863.9999999999993,4000,-147.9999999999999,80,53,1805,144000,0.06617473899852484,4,0,0,26.233333333333334,67.46666666666667,0.0,0.0,211.97499999999962,211.97499999999962,4000,4000,144000,144000,211.97499999999962,211.97499999999962,77.75,77.75,4000,4000,144000,144000,0.40909430384635925,36.0,0.001,145926.0,26579.541015625,-0.0729648694396019,0.2,9.04378890991211,4052.0095015671086,2.9103830890414573e-12,0.5265781879425049,1.524179220199585,0.0,0.0022462892811745405,0.0,-0.009097814559936523,4057,145895,145926.0,0.0,4057,4000,145895,0.17829476695355878,144000,0.2
1,148000,False,37,2e95e_00000,2025-06-01_19-36-41,1748795801,4.4697723388671875,166.62807321548462,60812,Cerebro,127.0.0.1,166.62807321548462,37,4.471099217097147,2.1720679581200174e-05,4.470833907359591,1.0748766760668722,3.3838526912948192,0.009813968193836715,78.85,389.68999999999926,32,1863.9999999999993,4000,-247.99999999999974,80,49,1854,148000,0.07342875699861906,4,0,0,19.433333333333334,67.48333333333333,0.0,0.0,194.84499999999963,194.84499999999963,4000,4000,148000,148000,194.84499999999963,194.84499999999963,78.85,78.85,4000,4000,148000,148000,0.35654518008232117,37.0,0.001,145926.0,5867.814453125,0.0722157284617424,0.2,8.125556945800781,4052.0117090660215,1.4551915445207286e-12,0.5799140930175781,1.5242867469787598,0.0,0.0009673091699369252,0.0,-0.05168914794921875,4053,149948,145926.0,0.0,4053,4000,149948,0.17840196190040783,148000,0.2
1,152000,False,38,2e95e_00000,2025-06-01_19-36-46,1748795806,4.7303688526153564,171.35844206809998,60812,Cerebro,127.0.0.1,171.35844206809998,38,4.4735868539259345,2.1629472580661116e-05,4.473321403286016,1.0729796423061049,3.3882556143820763,0.009790426511817553,79.08,357.1519999999991,40,1859.799999999999,4000,-247.99999999999974,80,51,1905,152000,0.06882196299789939,4,0,0,34.64,67.4,0.0,0.0,178.57599999999954,178.57599999999954,4000,4000,152000,152000,178.57599999999954,178.57599999999954,79.08,79.08,4000,4000,152000,152000,0.34931689500808716,38.0,0.001,145926.0,8189.80908203125,-0.010092727839946747,0.2,8.16990852355957,4052.014171464799,7.275957722603643e-13,0.4981480836868286,1.5437500476837158,0.0,0.001571324304677546,0.0,-0.011948466300964355,4055,154003,145926.0,0.0,4055,4000,154003,0.17850686129162116,152000,0.2
1,156000,False,39,2e95e_00000,2025-06-01_19-36-50,1748795810,4.360102653503418,175.7185447216034,60812,Cerebro,127.0.0.1,175.7185447216034,39,4.47235319638698,2.1532178178902605e-05,4.472087532253159,1.0708379688826886,3.3891980142383393,0.009752052247134567,78.66,386.6039999999992,40,1869.3999999999994,4000,-167.99999999999963,80,52,1957,156000,0.06351509100000839,4,0,0,18.46666666666667,67.45,0.0,0.0,193.3019999999996,193.3019999999996,4000,4000,156000,156000,193.3019999999996,193.3019999999996,78.66,78.66,4000,4000,156000,156000,0.47647732496261597,39.0,0.001,145926.0,19966.89453125,0.041675541549921036,0.2,8.550041198730469,4052.0169834446942,3.6379788613018216e-13,0.5863139629364014,1.5518282651901245,0.0,0.0013818638399243355,0.0,-0.004316806793212891,4056,158059,145926.0,0.0,4056,4000,158059,0.1786239701188157,156000,0.2
1,160000,False,40,2e95e_00000,2025-06-01_19-36-55,1748795815,4.662201881408691,180.38074660301208,60812,Cerebro,127.0.0.1,180.38074660301208,40,4.474159165423297,2.1433856705932692e-05,4.47389341993092,1.068665197193518,3.393207626096227,0.009717429724550575,77.03,468.38199999999927,33,1869.3999999999994,4000,-68.00000000000003,80,52,2009,160000,0.06054614800144918,4,0,0,26.766666666666666,67.30000000000001,0.0,0.0,234.19099999999963,234.19099999999963,4000,4000,160000,160000,234.19099999999963,234.19099999999963,77.03,77.03,4000,4000,160000,160000,0.3535389304161072,40.0,0.001,145926.0,19280.2265625,0.05603788420557976,0.2,8.706533432006836,4052.020137767845,1.8189894306509108e-13,0.6226229667663574,1.520341157913208,0.0,0.0020889611914753914,0.0,-0.014358043670654297,4056,162115,145926.0,0.0,4056,4000,162115,0.17873976456333762,160000,0.2
1,164000,False,41,2e95e_00000,2025-06-01_19-37-00,1748795820,4.434237003326416,184.8149836063385,60812,Cerebro,127.0.0.1,184.8149836063385,41,4.473521131769124,2.1367518101665164e-05,4.473254254731342,1.0680420352219036,3.3932261208357244,0.009678019427098748,76.51,507.2939999999992,33,1873.0,4000,-368.0000000000003,80,53,2062,164000,0.06609529100183863,4,0,0,24.63333333333333,66.83333333333333,0.0,0.0,253.6469999999996,253.6469999999996,4000,4000,164000,164000,253.6469999999996,253.6469999999996,76.51,76.51,4000,4000,164000,164000,0.3886082172393799,41.0,0.001,145926.0,27692.201171875,-0.02755550853908062,0.2,8.602446556091309,4052.0237273061884,9.094947153254554e-14,0.5274651050567627,1.5261204242706299,0.0,0.0014440180966630578,0.0,0.013598144054412842,4057,166172,145926.0,0.0,4057,4000,166172,0.17885278809196084,164000,0.2
1,168000,False,42,2e95e_00000,2025-06-01_19-37-05,1748795825,4.855161190032959,189.67014479637146,60812,Cerebro,127.0.0.1,189.67014479637146,42,4.477219486451745,2.1284842753993925e-05,4.4769524251841535,1.068043846870084,3.396950154627128,0.009647158233017513,75.41,595.3539999999992,30,1881.9999999999998,4000,-88.00000000000006,80,53,2115,168000,0.06594036400027108,4,0,0,25.316666666666666,66.83333333333334,0.0,0.0,297.6769999999996,297.6769999999996,4000,4000,168000,168000,297.6769999999996,297.6769999999996,75.41,75.41,4000,4000,168000,168000,0.4153761565685272,42.0,0.001,145926.0,23009.259765625,0.15216030180454254,0.2,9.142006874084473,4052.0277430399883,4.547473576627277e-14,0.7616089582443237,1.5237606763839722,0.0,0.0011771820718422532,0.0,-0.023546457290649414,4057,170229,145926.0,0.0,4057,4000,170229,0.17896602252355512,168000,0.2
1,172000,False,43,2e95e_00000,2025-06-01_19-37-09,1748795829,4.53587532043457,194.20602011680603,60812,Cerebro,127.0.0.1,194.20602011680603,43,4.477681337587051,2.1195994688574555e-05,4.477413941932537,1.0663976104018584,3.399080363080837,0.009615830650796624,75.28,575.0319999999992,23,2014.9999999999993,4000,-88.00000000000006,80,52,2167,172000,0.0635867149970727,4,0,0,28.279999999999994,66.8,0.0,0.0,287.5159999999996,287.5159999999996,4000,4000,172000,172000,287.5159999999996,287.5159999999996,75.28,75.28,4000,4000,172000,172000,0.6115989685058594,43.0,0.001,145926.0,40829.9921875,-0.16360171139240265,0.2,8.46862506866455,4052.0320760863815,2.2737367883136385e-14,0.38200274109840393,1.506290078163147,0.0,0.0015922500751912594,0.0,0.006842851638793945,4056,174285,145926.0,0.0,4056,4000,174285,0.17907698845770728,172000,0.2
1,176000,False,44,2e95e_00000,2025-06-01_19-37-14,1748795834,4.805948972702026,199.01196908950806,60812,Cerebro,127.0.0.1,199.01196908950806,44,4.480858299211241,2.110003446081682e-05,4.480590864512986,1.0648603972976436,3.403823064449574,0.009583566344193052,75.92,582.6479999999991,22,2014.9999999999993,4000,51.999999999999936,80,53,2220,176000,0.0640443129959749,4,0,0,22.683333333333334,66.76666666666667,0.0,0.0,291.32399999999956,291.32399999999956,4000,4000,176000,176000,291.32399999999956,291.32399999999956,75.92,75.92,4000,4000,176000,176000,0.45138630270957947,44.0,0.001,145926.0,25813.84375,0.08637888729572296,0.2,8.204466819763184,4052.036819697543,1.1368683941568192e-14,0.601473331451416,1.5267609357833862,0.0,0.0011471215402707458,0.0,-0.007752656936645508,4057,178342,145926.0,0.0,4057,4000,178342,0.17920242492092178,176000,0.2
1,180000,False,45,2e95e_00000,2025-06-01_19-37-18,1748795838,4.365532875061035,203.3775019645691,60812,Cerebro,127.0.0.1,203.3775019645691,45,4.479614784219009,2.1038034086614947e-05,4.479347133867849,1.0637532893246868,3.4037039918055774,0.009561135680899464,73.41,661.1539999999992,22,1886.7999999999997,4000,-107.99999999999989,80,56,2276,180000,0.06261256299912929,4,0,0,22.96,66.76,0.0,0.0,330.5769999999996,330.5769999999996,4000,4000,180000,180000,330.5769999999996,330.5769999999996,73.41,73.41,4000,4000,180000,180000,0.4772370457649231,45.0,0.001,145926.0,49769.109375,-0.17959211766719818,0.2,8.846822738647461,4052.042265228872,5.684341970784096e-15,0.4023050367832184,1.513925552368164,0.0,0.0013527512783184648,0.0,-0.009259223937988281,4060,182402,145926.0,0.0,4060,4000,182402,0.17932619581602113,180000,0.2
1,184000,False,46,2e95e_00000,2025-06-01_19-37-23,1748795843,4.764227390289307,208.1417293548584,60812,Cerebro,127.0.0.1,208.1417293548584,46,4.4823190383769695,2.107765390314231e-05,4.482049440529036,1.0631692344317762,3.407012064887423,0.009531735324175346,71.22,766.6679999999996,23,1883.8,4000,-367.9999999999998,80,57,2333,184000,0.064402755999472,4,0,0,25.650000000000002,66.78333333333335,0.0,0.0,383.3339999999998,383.3339999999998,4000,4000,184000,184000,383.3339999999998,383.3339999999998,71.22,71.22,4000,4000,184000,184000,0.37906432151794434,46.0,0.001,145926.0,12660.2451171875,0.3811628222465515,0.2,8.21032428741455,4052.0484981676054,2.842170985392048e-15,0.8938278555870056,1.541837215423584,0.0,0.0012143810745328665,0.0,-0.04449176788330078,4061,186463,145926.0,0.0,4061,4000,186463,0.1794470660807223,184000,0.2
1,188000,False,47,2e95e_00000,2025-06-01_19-37-28,1748795848,4.529214859008789,212.6709442138672,60812,Cerebro,127.0.0.1,212.6709442138672,47,4.482682027993509,2.0989877136540353e-05,4.482412458124113,1.0634328980872776,3.407130133238673,0.009507279970926805,70.29,828.8259999999992,28,1883.2000000000003,4000,-367.9999999999998,80,57,2390,188000,0.06213572299981024,4,0,0,22.133333333333336,66.78333333333333,0.0,0.0,414.4129999999996,414.4129999999996,4000,4000,188000,188000,414.4129999999996,414.4129999999996,70.29,70.29,4000,4000,188000,188000,0.3868851661682129,47.0,0.001,145926.0,50241.68359375,0.13172410428524017,0.2,9.180541038513184,4052.055502221041,1.421085492696024e-15,0.7474437355995178,1.5116722583770752,0.0,0.0008414905169047415,0.0,-0.008353948593139648,4061,190524,145926.0,0.0,4061,4000,190524,0.17956517173054512,188000,0.2
1,192000,False,48,2e95e_00000,2025-06-01_19-37-32,1748795852,4.539549350738525,217.2104935646057,60812,Cerebro,127.0.0.1,217.2104935646057,48,4.483115634713459,2.089597808430296e-05,4.482845692542678,1.061396820106335,3.409624652906545,0.009472137171206063,69.09,927.5459999999996,29,1880.7999999999997,4000,-247.9999999999998,80,58,2448,192000,0.05636192899663001,4,0,0,25.46,66.84,0.0,0.0,463.7729999999998,463.7729999999998,4000,4000,192000,192000,463.7729999999998,463.7729999999998,69.09,69.09,4000,4000,192000,192000,0.5961664319038391,48.0,0.001,145926.0,86053.484375,-0.12740331888198853,0.2,9.523880004882812,4052.063361343591,7.10542746348012e-16,0.5333040356636047,1.4584033489227295,0.0,0.0021144787315279245,0.0,-0.002823472023010254,4062,194586,145926.0,0.0,4062,4000,194586,0.17968284275076343,192000,0.2
1,196000,False,49,2e95e_00000,2025-06-01_19-37-37,1748795857,4.500435829162598,221.7109293937683,60812,Cerebro,127.0.0.1,221.7109293937683,49,4.48319533836627,2.0819018144419837e-05,4.4829254126171385,1.0616463249050438,3.409488152377371,0.00943640479930221,67.07,1090.7579999999994,24,1885.6,4000,-247.9999999999998,80,59,2507,196000,0.055565137996454725,4,0,0,20.45,66.75,0.0,0.0,545.3789999999997,545.3789999999997,4000,4000,196000,196000,545.3789999999997,545.3789999999997,67.07,67.07,4000,4000,196000,196000,0.6329501867294312,49.0,0.001,145926.0,73838.5078125,0.046640150249004364,0.2,9.663516998291016,4052.072157733468,3.55271373174006e-16,0.7130188345909119,1.4998650550842285,0.0,0.0014319985639303923,0.0,0.005367100238800049,4063,198649,145926.0,0.0,4063,4000,198649,0.17979765879340362,196000,0.2
1,200000,False,50,2e95e_00000,2025-06-01_19-37-41,1748795861,4.499215126037598,226.2101445198059,60812,Cerebro,127.0.0.1,226.2101445198059,50,4.483234290982749,2.074782842408462e-05,4.482964022491228,1.0596357646559822,3.4115512028533663,0.0094116797513031,70.29,911.6259999999997,24,2013.799999999999,4000,-247.99999999999986,80,55,2562,200000,0.0569289130019024,4,0,0,24.849999999999998,66.78333333333333,0.0,0.0,455.8129999999999,455.8129999999999,4000,4000,200000,200000,455.8129999999999,455.8129999999999,70.29,70.29,4000,4000,200000,200000,0.644088089466095,50.0,0.001,145926.0,71263.4375,-0.18687549233436584,0.2,8.805039405822754,4052.081471859413,1.77635686587003e-16,0.39381077885627747,1.4990885257720947,0.0,0.0020349472761154175,0.0,-0.002907991409301758,4059,202708,145926.0,0.0,4059,4000,202708,0.1799094343809156,200000,0.2
1,204000,False,51,2e95e_00000,2025-06-01_19-37-46,1748795866,4.511443376541138,230.72158789634705,60812,Cerebro,127.0.0.1,230.72158789634705,51,4.483400267072928,2.0679350034105135e-05,4.483129684266632,1.058591141009401,3.4127885298246574,0.00937986295378057,71.55,820.2699999999998,21,2013.799999999999,4000,-247.99999999999986,80,57,2619,204000,0.0604118809994543,4,0,0,24.083333333333332,66.83333333333333,0.0,0.0,410.1349999999999,410.1349999999999,4000,4000,204000,204000,410.1349999999999,410.1349999999999,71.55,71.55,4000,4000,204000,204000,0.4049484133720398,51.0,0.001,145926.0,48660.59375,0.12929177284240723,0.2,8.448152542114258,4052.091492487066,8.88178432935015e-17,0.6737625598907471,1.5017222166061401,0.0,0.001425253925845027,0.0,0.003013312816619873,4061,206769,145926.0,0.0,4061,4000,206769,0.1800188617108034,204000,0.2
1,208000,False,52,2e95e_00000,2025-06-01_19-37-51,1748795871,4.677122592926025,235.39871048927307,60812,Cerebro,127.0.0.1,235.39871048927307,52,4.4852153444019685,2.058655623766311e-05,4.48494440642371,1.058578002599183,3.4146237985267573,0.009362872324109777,69.58,941.8519999999993,21,1883.1999999999998,4000,-148.00000000000108,80,57,2676,208000,0.05876200700062327,4,0,0,25.7,66.91666666666667,0.0,0.0,470.92599999999965,470.92599999999965,4000,4000,208000,208000,470.92599999999965,470.92599999999965,69.58,69.58,4000,4000,208000,208000,0.48990726470947266,52.0,0.001,145926.0,72514.640625,0.016088703647255898,0.2,8.95487117767334,4052.1022045549794,4.440892164675075e-17,0.6066771745681763,1.5244932174682617,0.0,0.000975164701230824,0.0,0.00013023614883422852,4061,210830,145926.0,0.0,4061,4000,210830,0.18012511409065915,208000,0.2
1,212000,False,53,2e95e_00000,2025-06-01_19-37-55,1748795875,4.51687479019165,239.91558527946472,60812,Cerebro,127.0.0.1,239.91558527946472,53,4.485430142957855,2.0508691067865023e-05,4.485159185359555,1.0573698555734496,3.416076347541543,0.009329323600835226,67.72,963.1679999999996,26,1884.4,4000,-128.00000000000037,80,60,2736,212000,0.05898418000142556,4,0,0,25.26,66.88,0.0,0.0,481.5839999999998,481.5839999999998,4000,4000,212000,212000,481.5839999999998,481.5839999999998,67.72,67.72,4000,4000,212000,212000,0.5543496012687683,53.0,0.001,145926.0,76360.8828125,-0.1257055699825287,0.2,9.36353874206543,4052.1137932322863,2.2204460823375376e-17,0.5049287676811218,1.5285979509353638,0.0,0.0016656240914016962,0.0,0.0012452006340026855,4063,214893,145926.0,0.0,4063,4000,214893,0.1802290849467447,212000,0.2
1,216000,False,54,2e95e_00000,2025-06-01_19-38-00,1748795880,4.536314487457275,244.451899766922,60812,Cerebro,127.0.0.1,244.451899766922,54,4.485845161528355,2.0460604188508612e-05,4.48557351350576,1.0563173010175972,3.417552052066139,0.00931173536502625,65.2,996.0799999999995,22,2055.5999999999995,4000,-328.0000000000002,80,61,2797,216000,0.058415428001317195,4,0,0,21.583333333333332,66.98333333333333,0.0,0.0,498.03999999999974,498.03999999999974,4000,4000,216000,216000,498.03999999999974,498.03999999999974,65.2,65.2,4000,4000,216000,216000,0.3927106559276581,54.0,0.001,145926.0,84664.1484375,-0.0053105661645531654,0.2,9.479467391967773,4052.1264399155916,1.1102230411687688e-17,0.6359091997146606,1.5336350202560425,0.0,0.001306845573708415,0.0,0.0038409829139709473,4065,218958,145926.0,0.0,4065,4000,218958,0.18033068325429819,216000,0.2
1,220000,False,55,2e95e_00000,2025-06-01_19-38-05,1748795885,4.70125412940979,249.1531538963318,60812,Cerebro,127.0.0.1,249.1531538963318,55,4.487904645913463,2.0402998101800833e-05,4.4876327573706964,1.0577862290074982,3.418167388545521,0.009279900011181931,64.99,1099.0059999999999,22,1886.8,4000,-328.0000000000002,80,60,2857,220000,0.0592526660009753,4,0,0,24.766666666666662,66.91666666666667,0.0,0.0,549.5029999999999,549.5029999999999,4000,4000,220000,220000,549.5029999999999,549.5029999999999,64.99,64.99,4000,4000,220000,220000,0.5673492550849915,55.0,0.001,145926.0,76602.6484375,0.06594125926494598,0.2,8.158820152282715,4052.1400222859074,5.551115205843844e-18,0.5783573389053345,1.5173298120498657,0.0,0.0015565084759145975,0.0,-0.0007206201553344727,4064,223022,145926.0,0.0,4064,4000,223022,0.1804323818372069,220000,0.2
1,224000,False,56,2e95e_00000,2025-06-01_19-38-09,1748795889,4.556576728820801,253.7097306251526,60812,Cerebro,127.0.0.1,253.7097306251526,56,4.488494088454669,2.0337968015044186e-05,4.488221681797129,1.0568632917173457,3.4196877666600445,0.009250418011237556,65.72,984.5679999999996,22,1886.8,4000,-268.00000000000034,80,62,2919,224000,0.05894903900159989,4,0,0,23.150000000000002,66.88333333333333,0.0,0.0,492.2839999999998,492.2839999999998,4000,4000,224000,224000,492.2839999999998,492.2839999999998,65.72,65.72,4000,4000,224000,224000,0.5154125094413757,56.0,0.001,145926.0,65151.671875,0.058306317776441574,0.2,9.093978881835938,4052.1547203648256,2.775557602921922e-18,0.6670575141906738,1.5032333135604858,0.0,0.0016056662425398827,0.0,-0.001462697982788086,4066,227088,145926.0,0.0,4066,4000,227088,0.18053173324013438,224000,0.2
