num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_max,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_min,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/num_episodes_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,learners/ai/num_module_steps_trained_lifetime,learners/ai/vf_loss,learners/ai/mean_kl_loss,learners/ai/entropy,learners/ai/policy_loss,learners/ai/weights_seq_no,learners/ai/curr_entropy_coeff,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_non_trainable_parameters,learners/ai/total_loss,learners/ai/curr_kl_coeff,learners/ai/num_trainable_parameters,learners/ai/vf_explained_var,learners/ai/default_optimizer_learning_rate,learners/ai/num_module_steps_trained,learners/ai/vf_loss_unclipped,learners/ai/module_train_batch_size_mean,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,116000,False,29,80bdb_00000,2025-06-01_17-24-11,1748787851,8.531182765960693,239.10750794410706,9160,Cerebro,127.0.0.1,239.10750794410706,29,8.184065478495183,1.7506032513341596e-05,8.183850347473076,1.2783141480470979,6.656277074422201,0.24723762133803018,80,0.07589505500160158,-87.5,48,80.0,4000,116000,-210.0,80,80.0,1448,4,0,0,26.281818181818185,67.23636363636365,0.0,0.0,116000,116000,-43.75,-43.75,4000,4000,-43.75,-43.75,80.0,80.0,116000,116000,4000,4000,117508,7.115242958068848,0.0004581076791509986,1.596280813217163,0.017011165618896484,29.0,0.2,0.0,0.9099240303039551,0.0,0.40927940607070923,3.7252903539730653e-10,152070.0,0.12400120496749878,0.0005,4052,146.72518920898438,4052.0,4000,117508,0.0,0.1661353612430276,152070.0,4052,116000,0.2
1,120000,False,30,80bdb_00000,2025-06-01_17-24-19,1748787859,8.640785217285156,247.7482931613922,9160,Cerebro,127.0.0.1,247.7482931613922,30,8.188512434710239,1.745497196825214e-05,8.188296564997882,1.274245128566428,6.6671792416781726,0.2448418001249187,80,0.070289614998037,-83.3,52,80.0,4000,120000,-150.0,80,80.0,1500,4,0,0,25.57,66.97,0.0,0.0,120000,120000,-41.65,-41.65,4000,4000,-41.65,-41.65,80.0,80.0,120000,120000,4000,4000,121560,6.968879222869873,0.00041385117219761014,1.601212978363037,-0.13993918895721436,30.0,0.2,0.0,0.29148349165916443,0.0,0.2367061823606491,1.8626451769865326e-10,152070.0,0.07278668880462646,0.0005,4052,196.73312377929688,4052.0,4000,121560,0.0,0.16629193252867422,152070.0,4052,120000,0.2
1,124000,False,31,80bdb_00000,2025-06-01_17-24-28,1748787868,8.56248664855957,256.3107798099518,9160,Cerebro,127.0.0.1,256.3107798099518,31,8.192096779363371,1.7433422249433888e-05,8.191879239348086,1.2715965652808834,6.675767389261642,0.24247053812385805,80,0.06968486399797257,-86.3,48,-80.0,4000,124000,-210.0,80,80.0,1548,4,0,0,27.483333333333334,66.78333333333332,0.0,0.0,124000,124000,-43.15,-43.15,4000,4000,-43.15,-43.15,80.0,80.0,124000,124000,4000,4000,125612,6.7563300132751465,0.00038286804920062423,1.599993348121643,0.07769640535116196,31.0,0.2,0.0,0.21644683182239532,0.0,0.4333307147026062,9.313225884932663e-11,152070.0,0.05409342050552368,0.0005,4052,118.23526000976562,4052.0,4000,125612,0.0,0.16644638401248085,152070.0,4052,124000,0.2
1,128000,False,32,80bdb_00000,2025-06-01_17-24-36,1748787876,8.489555358886719,264.8003351688385,9160,Cerebro,127.0.0.1,264.8003351688385,32,8.194984270569352,1.740708798973135e-05,8.194766138954687,1.267876227627613,6.684732690369415,0.24010810374238914,80,0.07078001199988648,-86.3,52,-80.0,4000,128000,-210.0,80,80.0,1600,4,0,0,23.55,66.78,0.0,0.0,128000,128000,-43.15,-43.15,4000,4000,-43.15,-43.15,80.0,80.0,128000,128000,4000,4000,129664,7.378612995147705,0.0006203373777680099,1.5991731882095337,0.044131092727184296,32.0,0.2,0.0,0.39579930901527405,0.0,0.4621577858924866,4.6566129424663316e-11,152070.0,0.017281770706176758,0.0005,4052,155.28732299804688,4052.0,4000,129664,0.0,0.16661382065335997,152070.0,4052,128000,0.2
1,132000,False,33,80bdb_00000,2025-06-01_17-24-46,1748787886,9.116700410842896,273.9170355796814,9160,Cerebro,127.0.0.1,273.9170355796814,33,8.204099558864018,1.7376017034553368e-05,8.203880442565257,1.2674306223514922,6.696602027465669,0.23778740470527093,80,0.06571357899869326,-84.2,48,-80.0,4000,132000,-200.0,80,80.0,1648,4,0,0,31.272727272727273,67.05454545454545,0.0,0.0,132000,132000,-42.1,-42.1,4000,4000,-42.1,-42.1,80.0,80.0,132000,132000,4000,4000,133716,6.73820686340332,0.0006453205714933574,1.6003632545471191,0.067909836769104,33.0,0.2,0.0,0.2767234444618225,0.0,0.42165786027908325,2.3283064712331658e-11,152070.0,-0.34655117988586426,0.0005,4052,247.43687438964844,4052.0,4000,133716,0.0,0.1667780491030185,152070.0,4052,132000,0.2
1,136000,False,34,80bdb_00000,2025-06-01_17-24-54,1748787894,8.359567165374756,282.27660274505615,9160,Cerebro,127.0.0.1,282.27660274505615,34,8.205544454275396,1.7335256712782233e-05,8.205324661139905,1.2648533791278256,6.702923039190802,0.23547858465841426,80,0.06929884499695618,-84.5,52,-80.0,4000,136000,-200.0,80,80.0,1700,4,0,0,23.750000000000004,67.39,0.0,0.0,136000,136000,-42.25,-42.25,4000,4000,-42.25,-42.25,80.0,80.0,136000,136000,4000,4000,137768,6.580883502960205,0.0006903529865667224,1.6003848314285278,0.1586194485425949,34.0,0.2,0.0,0.23162709176540375,0.0,0.4966309070587158,1.1641532356165829e-11,152070.0,-0.12101852893829346,0.0005,4052,140.98846435546875,4052.0,4000,137768,0.0,0.16693923480161904,152070.0,4052,136000,0.2
1,140000,False,35,80bdb_00000,2025-06-01_17-25-02,1748787902,8.301595449447632,290.5781981945038,9160,Cerebro,127.0.0.1,290.5781981945038,35,8.206376301732874,1.729490399422881e-05,8.20615520252825,1.2618447443367236,6.7090081537986705,0.23320878981172435,80,0.07302126499882433,-85.2,48,-80.0,4000,140000,-130.0,80,80.0,1748,4,0,0,23.863636363636363,67.20909090909093,0.0,0.0,140000,140000,-42.6,-42.6,4000,4000,-42.6,-42.6,80.0,80.0,140000,140000,4000,4000,141820,6.934634208679199,0.00042506324825808406,1.6008148193359375,-0.08049649000167847,35.0,0.2,0.0,0.1597294807434082,0.0,0.29280397295951843,5.8207661780829145e-12,152070.0,-0.10245358943939209,0.0005,4052,188.6592559814453,4052.0,4000,141820,0.0,0.16709736659133945,152070.0,4052,140000,0.2
1,144000,False,36,80bdb_00000,2025-06-01_17-25-12,1748787912,9.350897550582886,299.92909574508667,9160,Cerebro,127.0.0.1,299.92909574508667,36,8.214718496715882,1.7247954749559464e-05,8.214496039502905,1.2645466768934046,6.716886428260711,0.2309582739136608,80,0.08730672700388822,-82.7,52,130.0,4000,144000,-130.0,80,80.0,1800,4,0,0,28.650000000000002,67.14166666666667,0.0,0.0,144000,144000,-41.35,-41.35,4000,4000,-41.35,-41.35,80.0,80.0,144000,144000,4000,4000,145872,6.469303131103516,0.0005997534026391804,1.6015886068344116,0.1732616424560547,36.0,0.2,0.0,0.8024063110351562,0.0,0.4998742640018463,2.9103830890414573e-12,152070.0,0.033697307109832764,0.0005,4052,129.2908477783203,4052.0,4000,145872,0.0,0.16725297289178417,152070.0,4052,144000,0.2
1,148000,False,37,80bdb_00000,2025-06-01_17-25-20,1748787920,8.525580167770386,308.45467591285706,9160,Cerebro,127.0.0.1,308.45467591285706,37,8.217717943748829,1.7198474974493337e-05,8.21749501310781,1.2639549641241146,6.722716308978327,0.228714289174598,80,0.09561193400470075,-84.2,48,130.0,4000,148000,-160.0,80,80.0,1848,4,0,0,27.26,66.76000000000002,0.0,0.0,148000,148000,-42.1,-42.1,4000,4000,-42.1,-42.1,80.0,80.0,148000,148000,4000,4000,149924,7.8835625648498535,0.00048058046377263963,1.602339744567871,-0.13198773562908173,37.0,0.2,0.0,0.16446785628795624,0.0,0.33590054512023926,1.4551915445207286e-12,152070.0,0.01915842294692993,0.0005,4052,146.30926513671875,4052.0,4000,149924,0.0,0.16740665380956354,152070.0,4052,148000,0.2
1,152000,False,38,80bdb_00000,2025-06-01_17-25-29,1748787929,8.780084371566772,317.2347602844238,9160,Cerebro,127.0.0.1,317.2347602844238,38,8.223264932311036,1.715849064778492e-05,8.223041169976984,1.263775222483004,6.730653233888272,0.22649973328259246,80,0.08452801500388887,-85.6,52,70.0,4000,152000,-160.0,80,80.0,1900,4,0,0,27.827272727272724,66.70909090909093,0.0,0.0,152000,152000,-42.8,-42.8,4000,4000,-42.8,-42.8,80.0,80.0,152000,152000,4000,4000,153976,6.2899169921875,0.00039882826968096197,1.6027895212173462,0.09516403079032898,38.0,0.2,0.0,0.8563348650932312,0.0,0.40359777212142944,7.275957722603643e-13,152070.0,0.039370834827423096,0.0005,4052,182.69961547851562,4052.0,4000,153976,0.0,0.16755827264170173,152070.0,4052,152000,0.2
1,156000,False,39,80bdb_00000,2025-06-01_17-25-37,1748787937,8.075015306472778,325.3097755908966,9160,Cerebro,127.0.0.1,325.3097755908966,39,8.22169685498773,1.7109906095813148e-05,8.221472666277107,1.2603689042581314,6.734693503549578,0.2242923179499206,80,0.07412431900156662,-83.3,48,70.0,4000,156000,-130.0,80,80.0,1948,4,0,0,21.85,66.73999999999998,0.0,0.0,156000,156000,-41.65,-41.65,4000,4000,-41.65,-41.65,80.0,80.0,156000,156000,4000,4000,158028,6.227613925933838,0.00019778071145992726,1.603211522102356,0.15222503244876862,39.0,0.2,0.0,0.28903988003730774,0.0,0.45434409379959106,3.6379788613018216e-13,152070.0,-0.0710904598236084,0.0005,4052,143.82913208007812,4052.0,4000,158028,0.0,0.16770756665181655,152070.0,4052,156000,0.2
1,160000,False,40,80bdb_00000,2025-06-01_17-25-46,1748787946,8.605648040771484,333.9154236316681,9160,Cerebro,127.0.0.1,333.9154236316681,40,8.225426778438354,1.7165807017115185e-05,8.225201295614106,1.2571993272151307,6.743760661514431,0.22211710477027888,80,0.06723542800114955,-85.7,52,-80.0,4000,160000,-210.0,80,80.0,2000,4,0,0,23.845454545454547,66.77272727272728,0.0,0.0,160000,160000,-42.85,-42.85,4000,4000,-42.85,-42.85,80.0,80.0,160000,160000,4000,4000,162080,6.816455841064453,0.0002515435335226357,1.6014121770858765,0.18645213544368744,40.0,0.2,0.0,0.8646876215934753,0.0,0.5478153824806213,1.8189894306509108e-13,152070.0,0.01269441843032837,0.0005,4052,150.7008056640625,4052.0,4000,162080,0.0,0.16787066128446335,152070.0,4052,160000,0.2
1,164000,False,41,80bdb_00000,2025-06-01_17-25-55,1748787955,8.801270961761475,342.71669459342957,9160,Cerebro,127.0.0.1,342.71669459342957,41,8.231065229654199,1.712614878790394e-05,8.230838996658013,1.2544740389427793,6.754255107899254,0.21997678872240892,80,0.06882093900116161,-86.6,48,70.0,4000,164000,-210.0,80,80.0,2048,4,0,0,30.318181818181813,67.1909090909091,0.0,0.0,164000,164000,-43.3,-43.3,4000,4000,-43.3,-43.3,80.0,80.0,164000,164000,4000,4000,166132,7.806407451629639,0.0005226549110375345,1.5979963541030884,-0.05048060044646263,41.0,0.2,0.0,0.46883952617645264,0.0,0.41056087613105774,9.094947153254554e-14,152070.0,-0.026722431182861328,0.0005,4052,186.03500366210938,4052.0,4000,166132,0.0,0.16803257720779186,152070.0,4052,164000,0.2
1,168000,False,42,80bdb_00000,2025-06-01_17-26-03,1748787963,8.905938625335693,351.62263321876526,9160,Cerebro,127.0.0.1,351.62263321876526,42,8.237713448357871,1.708188710291234e-05,8.23748650869174,1.2521406285530805,6.765361868820168,0.21784503483561088,80,0.07355359999754,-83.9,52,70.0,4000,168000,-210.0,80,80.0,2100,4,0,0,28.59090909090909,67.11818181818181,0.0,0.0,168000,168000,-41.95,-41.95,4000,4000,-41.95,-41.95,80.0,80.0,168000,168000,4000,4000,170184,6.336991786956787,0.0003748820745386183,1.6006540060043335,0.19166210293769836,42.0,0.2,0.0,0.698625385761261,0.0,0.5052304267883301,4.547473576627277e-14,152070.0,0.0357435941696167,0.0005,4052,111.4466323852539,4052.0,4000,170184,0.0,0.1682091798665254,152070.0,4052,168000,0.2
1,172000,False,43,80bdb_00000,2025-06-01_17-26-11,1748787971,8.03584098815918,359.65847420692444,9160,Cerebro,127.0.0.1,359.65847420692444,43,8.235586884874216,1.7156068351204264e-05,8.235358343604958,1.2488032162677452,6.768678903131788,0.21573039548710923,80,0.07109891799569595,-77.6,48,230.0,4000,172000,-230.0,80,80.0,2148,4,0,0,23.81,67.0,0.0,0.0,172000,172000,-38.8,-38.8,4000,4000,-38.8,-38.8,80.0,80.0,172000,172000,4000,4000,174236,6.257299423217773,0.0005800861981697381,1.599927544593811,0.13598129153251648,43.0,0.2,0.0,0.23011863231658936,0.0,0.44172555208206177,2.2737367883136385e-14,152070.0,-0.08628618717193604,0.0005,4052,195.67718505859375,4052.0,4000,174236,0.0,0.16838303869436624,152070.0,4052,172000,0.2
1,176000,False,44,80bdb_00000,2025-06-01_17-26-20,1748787980,8.228265762329102,367.88673996925354,9160,Cerebro,127.0.0.1,367.88673996925354,44,8.23541174902517,1.7107507440121688e-05,8.23518275916874,1.2458785971049184,6.773520173100503,0.21363352853259476,80,0.06804455299745314,-80.7,52,230.0,4000,176000,-230.0,80,80.0,2200,4,0,0,23.64,67.32999999999998,0.0,0.0,176000,176000,-40.35,-40.35,4000,4000,-40.35,-40.35,80.0,80.0,176000,176000,4000,4000,178288,5.749650478363037,0.00038298670551739633,1.599281907081604,0.028809797018766403,44.0,0.2,0.0,0.3679865598678589,0.0,0.28391844034194946,1.1368683941568192e-14,152070.0,0.05482715368270874,0.0005,4052,132.11715698242188,4052.0,4000,178288,0.0,0.1685539714876603,152070.0,4052,176000,0.2
1,180000,False,45,80bdb_00000,2025-06-01_17-26-28,1748787988,8.152612209320068,376.0393521785736,9160,Cerebro,127.0.0.1,376.0393521785736,45,8.234487776534678,1.705143207723399e-05,8.234258041576984,1.244337015134158,6.776199163369087,0.21156148624671894,80,0.0748103980027372,-86.3,48,0.0,4000,180000,-200.0,80,80.0,2248,4,0,0,25.330000000000002,67.28,0.0,0.0,180000,180000,-43.15,-43.15,4000,4000,-43.15,-43.15,80.0,80.0,180000,180000,4000,4000,182340,6.913640022277832,0.0005164612666703761,1.601768970489502,-0.024484382942318916,45.0,0.2,0.0,0.3902207612991333,0.0,0.34652581810951233,5.684341970784096e-15,152070.0,0.03614610433578491,0.0005,4052,168.4098663330078,4052.0,4000,182340,0.0,0.16872215248121641,152070.0,4052,180000,0.2
1,184000,False,46,80bdb_00000,2025-06-01_17-26-36,1748787996,8.308675289154053,384.34802746772766,9160,Cerebro,127.0.0.1,384.34802746772766,46,8.23513050776916,1.7002917521276625e-05,8.23490022916153,1.24294376898241,6.780274196735529,0.20951417938458816,80,0.07481519200082402,-86.4,52,-30.0,4000,184000,-210.0,80,80.0,2300,4,0,0,24.581818181818186,66.49999999999999,0.0,0.0,184000,184000,-43.2,-43.2,4000,4000,-43.2,-43.2,80.0,80.0,184000,184000,4000,4000,186392,7.317573070526123,0.0007192953489720821,1.6021361351013184,-0.029665254056453705,46.0,0.2,0.0,0.2542230486869812,0.0,0.38166481256484985,2.842170985392048e-15,152070.0,-0.09698152542114258,0.0005,4052,166.44456481933594,4052.0,4000,186392,0.0,0.16888825079775402,152070.0,4052,184000,0.2
1,188000,False,47,80bdb_00000,2025-06-01_17-26-45,1748788005,8.16012191772461,392.50814938545227,9160,Cerebro,127.0.0.1,392.50814938545227,47,8.234232895691253,1.707488844254143e-05,8.234001003869569,1.2398799872924495,6.784451363768393,0.20749749559036754,80,0.07003792899835388,-87.1,48,-10.0,4000,188000,-210.0,80,80.0,2348,4,0,0,21.96,66.41,0.0,0.0,188000,188000,-43.55,-43.55,4000,4000,-43.55,-43.55,80.0,80.0,188000,188000,4000,4000,190444,7.391448020935059,0.00046819975250400603,1.6035277843475342,0.014883384108543396,47.0,0.2,0.0,0.33795857429504395,0.0,0.43332260847091675,1.421085492696024e-15,152070.0,-0.00757145881652832,0.0005,4052,229.2958526611328,4052.0,4000,190444,0.0,0.16905153992271477,152070.0,4052,188000,0.2
1,192000,False,48,80bdb_00000,2025-06-01_17-26-53,1748788013,8.296910047531128,400.8050594329834,9160,Cerebro,127.0.0.1,400.8050594329834,48,8.234766278734291,1.7173139860184906e-05,8.234532597830393,1.2391246494190085,6.78775037013075,0.20548050863479905,80,0.07169225899735465,-86.1,52,70.0,4000,192000,-200.0,80,80.0,2400,4,0,0,20.81,66.81999999999998,0.0,0.0,192000,192000,-43.05,-43.05,4000,4000,-43.05,-43.05,80.0,80.0,192000,192000,4000,4000,194496,8.031984329223633,0.0003576480085030198,1.6018635034561157,-0.09981342405080795,48.0,0.2,0.0,0.33425581455230713,0.0,0.3830123543739319,7.10542746348012e-16,152070.0,0.02601546049118042,0.0005,4052,189.04751586914062,4052.0,4000,194496,0.0,0.16921116757010032,152070.0,4052,192000,0.2
1,196000,False,49,80bdb_00000,2025-06-01_17-27-01,1748788021,8.12948489189148,408.9345443248749,9160,Cerebro,127.0.0.1,408.9345443248749,49,8.23359205194661,1.725140861897657e-05,8.233356604851942,1.2361360819242861,6.791532084428992,0.20350524954879387,80,0.07052929499652237,-86.9,48,70.0,4000,196000,-220.0,80,80.0,2448,4,0,0,20.369999999999997,66.79999999999998,0.0,0.0,196000,196000,-43.45,-43.45,4000,4000,-43.45,-43.45,80.0,80.0,196000,196000,4000,4000,198548,7.110870838165283,0.0005293458234518766,1.6011877059936523,-0.0660988986492157,49.0,0.2,0.0,0.3133145868778229,0.0,0.3247506618499756,3.55271373174006e-16,152070.0,-0.08141791820526123,0.0005,4052,209.8334503173828,4052.0,4000,198548,0.0,0.16936987122054173,152070.0,4052,196000,0.2
1,200000,False,50,80bdb_00000,2025-06-01_17-27-09,1748788029,7.991583585739136,416.926127910614,9160,Cerebro,127.0.0.1,416.926127910614,50,8.231055482427255,1.720589491775085e-05,8.230819188803606,1.2324251391052228,6.794661505584642,0.201536868053401,80,0.0656402320007328,-86.0,52,-80.0,4000,200000,-220.0,80,80.0,2500,4,0,0,19.14,66.79999999999998,0.0,0.0,200000,200000,-43.0,-43.0,4000,4000,-43.0,-43.0,80.0,80.0,200000,200000,4000,4000,202600,7.173702239990234,0.0007408316596411169,1.6028966903686523,0.05934694781899452,50.0,0.2,0.0,0.23675276339054108,0.0,0.45613783597946167,1.77635686587003e-16,152070.0,0.051464855670928955,0.0005,4052,144.18743896484375,4052.0,4000,202600,0.0,0.16954330794121691,152070.0,4052,200000,0.2
1,204000,False,51,80bdb_00000,2025-06-01_17-27-17,1748788037,7.88106369972229,424.8071916103363,9160,Cerebro,127.0.0.1,424.8071916103363,51,8.227452560603432,1.7158836338308406e-05,8.22721547891531,1.2296747427143695,6.795744843528349,0.19959169937247603,80,0.067407666000654,-87.7,48,-80.0,4000,204000,-200.0,80,80.0,2548,4,0,0,23.2,66.78999999999999,0.0,0.0,204000,204000,-43.85,-43.85,4000,4000,-43.85,-43.85,80.0,80.0,204000,204000,4000,4000,206652,7.2025933265686035,0.0004994338378310204,1.6030857563018799,-0.07344739139080048,51.0,0.2,0.0,0.20457962155342102,0.0,0.32619473338127136,8.88178432935015e-17,152070.0,0.02862679958343506,0.0005,4052,157.94935607910156,4052.0,4000,206652,0.0,0.1697144571803598,152070.0,4052,204000,0.2
1,208000,False,52,80bdb_00000,2025-06-01_17-27-25,1748788045,8.116016626358032,432.92320823669434,9160,Cerebro,127.0.0.1,432.92320823669434,52,8.226251147997417,1.7112248344660383e-05,8.226013777126296,1.2267499692868855,6.7994025430934855,0.19765275737835789,80,0.06999655100225936,-89.9,52,-80.0,4000,208000,-200.0,80,80.0,2600,4,0,0,19.5,66.49,0.0,0.0,208000,208000,-44.95,-44.95,4000,4000,-44.95,-44.95,80.0,80.0,208000,208000,4000,4000,210704,7.4559173583984375,0.0005534993251785636,1.6035737991333008,-0.09096942096948624,52.0,0.2,0.0,0.3054565489292145,0.0,0.3339075446128845,4.440892164675075e-17,152070.0,0.05829191207885742,0.0005,4052,181.2404327392578,4052.0,4000,210704,0.0,0.1699009301139294,152070.0,4052,208000,0.2
1,212000,False,53,80bdb_00000,2025-06-01_17-27-33,1748788053,7.895949602127075,440.8191578388214,9160,Cerebro,127.0.0.1,440.8191578388214,53,8.222860677517145,1.7049126101502452e-05,8.222623143355209,1.2236598005935353,6.801013956662848,0.19573444480430965,80,0.06810959000198637,-86.2,48,80.0,4000,212000,-200.0,80,80.0,2648,4,0,0,22.044444444444444,66.5,0.0,0.0,212000,212000,-43.1,-43.1,4000,4000,-43.1,-43.1,80.0,80.0,212000,212000,4000,4000,214756,7.294285297393799,0.0006488416693173349,1.6033035516738892,0.022852614521980286,53.0,0.2,0.0,0.19609606266021729,0.0,0.43162041902542114,2.2204460823375376e-17,152070.0,0.019059717655181885,0.0005,4052,167.33937072753906,4052.0,4000,214756,0.0,0.17008559014310679,152070.0,4052,212000,0.2
1,216000,False,54,80bdb_00000,2025-06-01_17-27-41,1748788061,8.256094217300415,449.0752520561218,9160,Cerebro,127.0.0.1,449.0752520561218,54,8.223097401741668,1.7124634967422968e-05,8.222858721921899,1.2217512305876763,6.805034848096298,0.19385285835628743,80,0.0721825129998615,-83.6,52,210.0,4000,216000,-200.0,80,80.0,2700,4,0,0,21.063636363636366,66.48181818181818,0.0,0.0,216000,216000,-41.8,-41.8,4000,4000,-41.8,-41.8,80.0,80.0,216000,216000,4000,4000,218808,6.949379920959473,0.0005889184540137649,1.6016390323638916,-0.16771849989891052,54.0,0.2,0.0,0.36054345965385437,0.0,0.20689177513122559,1.1102230411687688e-17,152070.0,0.120758056640625,0.0005,4052,525.6832885742188,4052.0,4000,218808,0.0,0.17026690375868583,152070.0,4052,216000,0.2
1,220000,False,55,80bdb_00000,2025-06-01_17-27-50,1748788070,8.183409929275513,457.25866198539734,9160,Cerebro,127.0.0.1,457.25866198539734,55,8.222615108723987,1.7067388321647764e-05,8.222376273702267,1.21822581928156,6.809950788615804,0.19197617577275053,80,0.06994803299719933,-85.9,48,210.0,4000,220000,-220.0,80,80.0,2748,4,0,0,21.97,66.75,0.0,0.0,220000,220000,-42.95,-42.95,4000,4000,-42.95,-42.95,80.0,80.0,220000,220000,4000,4000,222860,7.3062310218811035,0.00047490978613495827,1.59969162940979,0.18881425261497498,55.0,0.2,0.0,0.6415101289749146,0.0,0.5994991064071655,5.551115205843844e-18,152070.0,-0.09317576885223389,0.0005,4052,206.96258544921875,4052.0,4000,222860,0.0,0.17044456686294018,152070.0,4052,220000,0.2
1,224000,False,56,80bdb_00000,2025-06-01_17-27-58,1748788078,8.07474136352539,465.33340334892273,9160,Cerebro,127.0.0.1,465.33340334892273,56,8.221030513637086,1.7025714256547713e-05,8.22079097096529,1.2161727970885194,6.812261459729529,0.19012451501552946,80,0.0630104409973137,-87.4,52,70.0,4000,224000,-220.0,80,80.0,2800,4,0,0,21.309999999999995,66.86999999999999,0.0,0.0,224000,224000,-43.7,-43.7,4000,4000,-43.7,-43.7,80.0,80.0,224000,224000,4000,4000,226912,6.715399265289307,0.0005697103915736079,1.599461555480957,0.16639603674411774,56.0,0.2,0.0,0.23505066335201263,0.0,0.518043577671051,2.775557602921922e-18,152070.0,-0.04930603504180908,0.0005,4052,185.81378173828125,4052.0,4000,226912,0.0,0.17062044519473418,152070.0,4052,224000,0.2
1,228000,False,57,80bdb_00000,2025-06-01_17-28-06,1748788086,8.128505229949951,473.4619085788727,9160,Cerebro,127.0.0.1,473.4619085788727,57,8.220010662500739,1.698645694732765e-05,8.219770649255956,1.213482831118101,6.815759110132034,0.18828873286558417,80,0.06606974300404544,-87.6,48,50.0,4000,228000,-210.0,80,80.0,2848,4,0,0,21.66,66.91,0.0,0.0,228000,228000,-43.8,-43.8,4000,4000,-43.8,-43.8,80.0,80.0,228000,228000,4000,4000,230964,6.11820125579834,0.0007435063016600907,1.5987787246704102,0.04975416883826256,57.0,0.2,0.0,0.2884308695793152,0.0,0.34181851148605347,1.387778801460961e-18,152070.0,-0.026570916175842285,0.0005,4052,181.84146118164062,4052.0,4000,230964,0.0,0.17079292475320765,152070.0,4052,228000,0.2
1,232000,False,58,80bdb_00000,2025-06-01_17-28-14,1748788094,8.271815299987793,481.7337238788605,9160,Cerebro,127.0.0.1,481.7337238788605,58,8.217425148875883,1.6944592770432917e-05,8.217184718763635,1.2122526088073238,6.816218250030498,0.1864693535368039,80,0.06909634400217328,-87.2,52,50.0,4000,232000,-210.0,80,80.0,2900,4,0,0,19.972727272727276,66.85454545454544,0.0,0.0,232000,232000,-43.6,-43.6,4000,4000,-43.6,-43.6,80.0,80.0,232000,232000,4000,4000,235016,7.0929107666015625,0.0007043516379781067,1.5990246534347534,0.3883504271507263,58.0,0.2,0.0,0.6934810280799866,0.0,0.7778365612030029,6.938894007304805e-19,152070.0,-0.15154123306274414,0.0005,4052,95.287109375,4052.0,4000,235016,0.0,0.17096179919599466,152070.0,4052,232000,0.2
1,236000,False,59,80bdb_00000,2025-06-01_17-28-22,1748788102,7.981025457382202,489.7147493362427,9160,Cerebro,127.0.0.1,489.7147493362427,59,8.214958242387475,1.690214664561603e-05,8.214717403575886,1.209888071719314,6.817882264530414,0.18467152400125433,80,0.07069848799728788,-88.2,48,-40.0,4000,236000,-250.0,80,80.0,2948,4,0,0,21.733333333333334,66.71111111111112,0.0,0.0,236000,236000,-44.1,-44.1,4000,4000,-44.1,-44.1,80.0,80.0,236000,236000,4000,4000,239068,6.746584415435791,0.0003369275073055178,1.601502537727356,-0.05069759860634804,59.0,0.2,0.0,0.24874529242515564,0.0,0.3036603331565857,3.4694470036524025e-19,152070.0,0.011673510074615479,0.0005,4052,167.91468811035156,4052.0,4000,239068,0.0,0.17112764506744996,152070.0,4052,236000,0.2
