num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/episode_duration_sec_mean,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,learners/ai/vf_loss_unclipped,learners/ai/num_non_trainable_parameters,learners/ai/mean_kl_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/total_loss,learners/ai/weights_seq_no,learners/ai/entropy,learners/ai/vf_explained_var,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_module_steps_trained,learners/ai/curr_entropy_coeff,learners/ai/policy_loss,learners/ai/vf_loss,learners/ai/curr_kl_coeff,learners/ai/default_optimizer_learning_rate,learners/ai/num_module_steps_trained_lifetime,learners/ai/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained,learners/human/curr_entropy_coeff
1,108000,False,27,0293d_00000,2025-06-02_00-35-19,1748813719,4.319238662719727,119.92203092575073,63004,Cerebro,127.0.0.1,119.92203092575073,27,4.450878475484191,2.0420813990840414e-05,4.450615232213098,1.0959652925466115,3.346038002043087,0.006377115947820048,48,1348,431.99999999999966,80.0,0.0701943969988497,-548.0000000000011,80,4000,-33.800000000000175,80,108000,4,0,0,19.716666666666665,71.24999999999999,0.0,0.0,80.0,80.0,-16.900000000000087,-16.900000000000087,108000,108000,-16.900000000000087,-16.900000000000087,4000,4000,4000,4000,108000,108000,3156.383544921875,0.0,0.0010701899882405996,0.4268917739391327,0.3448035717010498,27.0,1.5787030458450317,-0.036618709564208984,4052.0,0.0,4052,0.2,-0.16599175333976746,8.265359878540039,1.4901161415892261e-09,0.0005,109404,145926.0,109404,145926.0,0.0,0.16794704213721412,108000,4000,4052,0.2
1,112000,False,28,0293d_00000,2025-06-02_00-35-24,1748813724,4.642378091812134,124.56440901756287,63004,Cerebro,127.0.0.1,124.56440901756287,28,4.452694707729548,2.0334606167365616e-05,4.452431636891061,1.0947164956208741,3.3490897030229116,0.006387471788167087,52,1400,431.99999999999966,80.0,0.06629540000169072,-488.000000000001,80,4000,10.399999999999675,80,112000,4,0,0,31.3,71.24,0.0,0.0,80.0,80.0,5.199999999999838,5.199999999999838,112000,112000,5.199999999999838,5.199999999999838,4000,4000,4000,4000,112000,112000,2502.433349609375,0.0,0.0007646013982594013,0.8266044855117798,0.5160685777664185,28.0,1.565476417541504,0.05790454149246216,4052.0,0.0,4052,0.2,0.05920169875025749,7.699621677398682,7.450580707946131e-10,0.0005,113456,145926.0,113456,145926.0,0.0,0.16803616334684715,112000,4000,4052,0.2
1,116000,False,29,0293d_00000,2025-06-02_00-35-28,1748813728,4.097286701202393,128.66169571876526,63004,Cerebro,127.0.0.1,128.66169571876526,29,4.449054845651957,2.0251259855277947e-05,4.448791973521962,1.0921506626648008,3.3480165309925143,0.006384903070274106,48,1448,431.99999999999943,80.0,0.06621970300329849,-488.000000000001,80,4000,2.399999999999684,80,116000,4,0,0,20.64,71.08,0.0,0.0,80.0,80.0,1.199999999999842,1.199999999999842,116000,116000,1.199999999999842,1.199999999999842,4000,4000,4000,4000,116000,116000,3829.3583984375,0.0,0.0013062558136880398,0.414969801902771,0.504917562007904,29.0,1.5612138509750366,0.015830039978027344,4052.0,0.0,4052,0.2,-0.020426670089364052,8.375870704650879,3.7252903539730653e-10,0.0005,117508,145926.0,117508,145926.0,0.0,0.16812324816807342,116000,4000,4052,0.2
1,120000,False,30,0293d_00000,2025-06-02_00-35-33,1748813733,4.559505939483643,133.2212016582489,63004,Cerebro,127.0.0.1,133.2212016582489,30,4.450041089195555,2.018274711291406e-05,4.449777960786428,1.0896568210383522,3.351486594682074,0.006387825039263746,52,1500,351.9999999999998,80.0,0.0611897629982559,-488.00000000000057,80,4000,37.39999999999976,80,120000,4,0,0,23.900000000000002,71.03333333333333,0.0,0.0,80.0,80.0,18.69999999999988,18.69999999999988,120000,120000,18.69999999999988,18.69999999999988,4000,4000,4000,4000,120000,120000,3849.488037109375,0.0,0.0008506008889526129,0.7684754133224487,0.29686927795410156,30.0,1.5667428970336914,-0.006511092185974121,4052.0,0.0,4052,0.2,-0.18126267194747925,7.914804935455322,1.8626451769865326e-10,0.0005,121560,145926.0,121560,145926.0,0.0,0.16820982989654112,120000,4000,4052,0.2
1,124000,False,31,0293d_00000,2025-06-02_00-35-37,1748813737,4.35766077041626,137.57886242866516,63004,Cerebro,127.0.0.1,137.57886242866516,31,4.4490258023035985,2.0112920064821436e-05,4.448762403178584,1.0893722348283783,3.350755213734926,0.006385080788714258,48,1548,351.9999999999998,80.0,0.0641894499969203,-508.00000000000136,80,4000,76.79999999999966,80,124000,4,0,0,24.660000000000004,71.02000000000001,0.0,0.0,80.0,80.0,38.39999999999983,38.39999999999983,124000,124000,38.39999999999983,38.39999999999983,4000,4000,4000,4000,124000,124000,2743.35693359375,0.0,0.0010406509973108768,0.49932703375816345,0.39337217807769775,31.0,1.561852216720581,0.017198562622070312,4052.0,0.0,4052,0.2,-0.08948241919279099,7.952250957489014,9.313225884932663e-11,0.0005,125612,145926.0,125612,145926.0,0.0,0.1682937739556225,124000,4000,4052,0.2
1,128000,False,32,0293d_00000,2025-06-02_00-35-42,1748813742,4.809235334396362,142.38809776306152,63004,Cerebro,127.0.0.1,142.38809776306152,32,4.452527013280679,2.0036791233908284e-05,4.45226357314692,1.090207051480127,3.353416617597469,0.0063869039808975465,52,1600,411.9999999999999,80.0,0.06619245500070975,-508.00000000000136,80,4000,104.59999999999964,80,128000,4,0,0,23.514285714285716,71.04285714285716,0.0,0.0,80.0,80.0,52.29999999999982,52.29999999999982,128000,128000,52.29999999999982,52.29999999999982,4000,4000,4000,4000,128000,128000,3130.82763671875,0.0,0.0011038047960028052,0.6711096167564392,0.8143851161003113,32.0,1.572498083114624,-0.024545669555664062,4052.0,0.0,4052,0.2,0.21884165704250336,9.100430488586426,4.6566129424663316e-11,0.0005,129664,145926.0,129664,145926.0,0.0,0.16837693739053028,128000,4000,4052,0.2
1,132000,False,33,0293d_00000,2025-06-02_00-35-46,1748813746,4.175466775894165,146.5635645389557,63004,Cerebro,127.0.0.1,146.5635645389557,33,4.449662588147587,1.994842301023924e-05,4.44939902841515,1.0884104059656328,3.352333725421253,0.006395474941455922,48,1648,411.9999999999999,80.0,0.06577826399879996,-488.00000000000045,80,4000,133.3999999999996,80,132000,4,0,0,27.275,71.025,0.0,0.0,80.0,80.0,66.6999999999998,66.6999999999998,132000,132000,66.6999999999998,66.6999999999998,4000,4000,4000,4000,132000,132000,3300.620361328125,0.0,0.0008813940803520381,0.48077985644340515,0.4594431519508362,33.0,1.5691711902618408,-0.05940508842468262,4052.0,0.0,4052,0.2,-0.01638326607644558,7.8966064453125,2.3283064712331658e-11,0.0005,133716,145926.0,133716,145926.0,0.0,0.16845879219934695,132000,4000,4052,0.2
1,136000,False,34,0293d_00000,2025-06-02_00-35-51,1748813751,4.867583274841309,151.431147813797,63004,Cerebro,127.0.0.1,151.431147813797,34,4.453723352265734,1.9869938537337327e-05,4.4534592811311065,1.0874487489056752,3.357318578166888,0.006422775191902483,52,1700,352.00000000000006,80.0,0.06397724699752871,-508.000000000001,80,4000,122.79999999999956,80,136000,4,0,0,26.685714285714287,71.11428571428571,0.0,0.0,80.0,80.0,61.39999999999978,61.39999999999978,136000,136000,61.39999999999978,61.39999999999978,4000,4000,4000,4000,136000,136000,3156.0498046875,0.0,0.0007439011824317276,0.3698681890964508,0.5960138440132141,34.0,1.571415901184082,-0.119834303855896,4052.0,0.0,4052,0.2,-0.003582168370485306,9.138792037963867,1.1641532356165829e-11,0.0005,137768,145926.0,137768,145926.0,0.0,0.1685393296882466,136000,4000,4052,0.2
1,140000,False,35,0293d_00000,2025-06-02_00-35-55,1748813755,4.248207330703735,155.67935514450073,63004,Cerebro,127.0.0.1,155.67935514450073,35,4.451581954742709,1.98272391756717e-05,4.451317117319679,1.0858020424166999,3.356824221385225,0.006418087439912715,48,1748,431.9999999999991,80.0,0.06459958000225015,-508.000000000001,80,4000,134.3999999999995,80,140000,4,0,0,21.98,71.22,0.0,0.0,80.0,80.0,67.19999999999975,67.19999999999975,140000,140000,67.19999999999975,67.19999999999975,4000,4000,4000,4000,140000,140000,4871.9248046875,0.0,0.001209585927426815,0.3516063988208771,0.41801226139068604,35.0,1.5538095235824585,-0.0845792293548584,4052.0,0.0,4052,0.2,-0.11483485996723175,8.436090469360352,5.8207661780829145e-12,0.0005,141820,145926.0,141820,145926.0,0.0,0.1686188227181477,140000,4000,4052,0.2
1,144000,False,36,0293d_00000,2025-06-02_00-36-00,1748813760,4.734248876571655,160.4136040210724,63004,Cerebro,127.0.0.1,160.4136040210724,36,4.4543159771950105,1.9786966822851718e-05,4.45405043514629,1.0842188689924388,3.361145907171304,0.006411651565744667,52,1800,431.9999999999991,80.0,0.0685019710008055,-508.000000000001,80,4000,151.19999999999948,80,144000,4,0,0,23.316666666666666,71.18333333333334,0.0,0.0,80.0,80.0,75.59999999999974,75.59999999999974,144000,144000,75.59999999999974,75.59999999999974,4000,4000,4000,4000,144000,144000,2501.687255859375,0.0,0.001140218460932374,0.8274573683738708,0.6905779242515564,36.0,1.565411925315857,-0.1653844118118286,4052.0,0.0,4052,0.2,0.17816194891929626,8.254982948303223,2.9103830890414573e-12,0.0005,145872,145926.0,145872,145926.0,0.0,0.16871383065448442,144000,4000,4052,0.2
1,148000,False,37,0293d_00000,2025-06-02_00-36-05,1748813765,4.516077041625977,164.92968106269836,63004,Cerebro,127.0.0.1,164.92968106269836,37,4.454838609423447,1.982809664618068e-05,4.454572110794485,1.083711708302341,3.362175012099592,0.006408975050514176,48,1848,1843.3999999999994,79.81,0.07207130199705716,-408.0000000000003,80,4000,200.51399999999947,61,148000,4,0,0,25.066666666666663,71.10000000000001,0.0,0.0,79.81,79.81,100.25699999999973,100.25699999999973,148000,148000,100.25699999999973,100.25699999999973,4000,4000,4000,4000,148000,148000,9195.111328125,0.0,0.0012968032388016582,0.5726728439331055,0.47177961468696594,37.0,1.5258333683013916,-0.042909979820251465,4052.0,0.0,4052,0.2,-0.035711344331502914,8.126577377319336,1.4551915445207286e-12,0.0005,149924,145926.0,149924,145926.0,0.0,0.1688089004298205,148000,4000,4052,0.2
1,152000,False,38,0293d_00000,2025-06-02_00-36-09,1748813769,4.39072847366333,169.3204095363617,63004,Cerebro,127.0.0.1,169.3204095363617,38,4.454100328328788,1.9743815965694508e-05,4.453833810686633,1.081320597219476,3.3638214539788174,0.0064109413000778175,52,1900,1843.3999999999994,79.81,0.06900201199634466,-408.0000000000003,80,4000,209.71399999999952,61,152000,4,0,0,23.54,71.08,0.0,0.0,79.81,79.81,104.85699999999976,104.85699999999976,152000,152000,104.85699999999976,104.85699999999976,4000,4000,4000,4000,152000,152000,3336.130859375,0.0,0.0016085539245977998,0.5862241983413696,0.47240063548088074,38.0,1.540881872177124,-0.013052582740783691,4052.0001,0.0,4053,0.2,0.01790894940495491,7.62667989730835,7.275957722603643e-13,0.0005,153977,145926.0,153977,145926.0,0.0,0.16890270670658988,152000,4000,4053,0.2
1,156000,False,39,0293d_00000,2025-06-02_00-36-14,1748813774,4.470027685165405,173.7904372215271,63004,Cerebro,127.0.0.1,173.7904372215271,39,4.454163502045501,1.9674377616539497e-05,4.453896766579934,1.0819479882474636,3.3632516324387325,0.006407688887139281,48,1948,1849.3999999999996,79.71,0.06698751299642026,-348.0000000000008,80,4000,198.17399999999944,51,156000,4,0,0,23.599999999999998,71.1,0.0,0.0,79.71,79.71,99.08699999999972,99.08699999999972,156000,156000,99.08699999999972,99.08699999999972,4000,4000,4000,4000,156000,156000,1876.3486328125,0.0,0.0011188848875463009,0.47820720076560974,0.7728920578956604,39.0,1.556616187095642,-0.20055341720581055,4052.000198,0.0,4052,0.2,0.3147248923778534,7.69490385055542,3.6379788613018216e-13,0.0005,158029,145926.0,158029,145926.0,0.0,0.16899741824777748,156000,4000,4052,0.2
1,160000,False,40,0293d_00000,2025-06-02_00-36-18,1748813778,4.300307512283325,178.09074473381042,63004,Cerebro,127.0.0.1,178.09074473381042,40,4.452526510025266,1.9692634313336957e-05,4.452258781914425,1.0797924033653434,3.3637655451143016,0.006407750998291603,52,2000,1849.3999999999996,79.71,0.06715519499906804,-348.0000000000008,80,4000,228.97399999999936,51,160000,4,0,0,24.666666666666668,71.06666666666666,0.0,0.0,79.71,79.71,114.48699999999968,114.48699999999968,160000,160000,114.48699999999968,114.48699999999968,4000,4000,4000,4000,160000,160000,5744.79345703125,0.0,0.0012838677503168583,0.4487020671367645,0.39469558000564575,40.0,1.5113030672073364,-0.13422822952270508,4052.00049403,0.0,4054,0.2,-0.25047993659973145,9.474361419677734,1.8189894306509108e-13,0.0005,162083,145926.0,162083,145926.0,0.0,0.16909082557747074,160000,4000,4054,0.2
1,164000,False,41,0293d_00000,2025-06-02_00-36-23,1748813783,4.666560173034668,182.7573049068451,63004,Cerebro,127.0.0.1,182.7573049068451,41,4.454580598925291,1.962170776547653e-05,4.454312706094873,1.0800424723313553,3.3655648656633597,0.006406356488305155,48,2048,431.99999999999864,80.0,0.06615342100150884,-268.00000000000006,80,4000,225.39999999999927,80,164000,4,0,0,25.660000000000004,70.96000000000001,0.0,0.0,80.0,80.0,112.69999999999963,112.69999999999963,164000,164000,112.69999999999963,112.69999999999963,4000,4000,4000,4000,164000,164000,4438.8916015625,0.0,0.0009756646468304098,0.4444614350795746,0.48164060711860657,41.0,1.530686378479004,-0.191802978515625,4052.0007841195998,0.0,4052,0.2,-0.10696645826101303,8.947443008422852,9.094947153254554e-14,0.0005,166135,145926.0,166135,145926.0,0.0,0.16918437808874723,164000,4000,4052,0.2
1,168000,False,42,0293d_00000,2025-06-02_00-36-27,1748813787,4.6222124099731445,187.37951731681824,63004,Cerebro,127.0.0.1,187.37951731681824,42,4.456148571936045,1.9550490475480218e-05,4.45588047403409,1.0804398496081387,3.366730217006955,0.006406793923291882,52,2100,431.99999999999864,80.0,0.06538790400198195,-348.0000000000002,80,4000,218.59999999999928,80,168000,4,0,0,23.316666666666666,70.78333333333333,0.0,0.0,80.0,80.0,109.29999999999964,109.29999999999964,168000,168000,109.29999999999964,109.29999999999964,4000,4000,4000,4000,168000,168000,2363.3076171875,0.0,0.0010486304527148604,0.5787965655326843,0.5901831388473511,42.0,1.5442125797271729,-0.11699378490447998,4052.001268358005,0.0,4054,0.2,0.0918254554271698,8.072002410888672,4.547473576627277e-14,0.0005,170189,145926.0,170189,145926.0,0.0,0.16927628337723805,168000,4000,4054,0.2
1,172000,False,43,0293d_00000,2025-06-02_00-36-32,1748813792,4.443357229232788,191.82287454605103,63004,Cerebro,127.0.0.1,191.82287454605103,43,4.455920127216748,1.948098536599836e-05,4.455651981293404,1.0786720431121049,3.3682452288368614,0.006412408983805837,48,2148,531.999999999999,80.0,0.06357105200295336,-348.0000000000002,80,4000,236.3999999999992,80,172000,4,0,0,22.78333333333333,70.76666666666667,0.0,0.0,80.0,80.0,118.1999999999996,118.1999999999996,172000,172000,118.1999999999996,118.1999999999996,4000,4000,4000,4000,172000,172000,8536.7998046875,0.0,0.0012879283167421818,0.4379793703556061,0.1530514508485794,43.0,1.5044095516204834,-0.11874222755432129,4052.0017428332294,0.0,4052,0.2,-0.3902604579925537,8.441938400268555,2.2737367883136385e-14,0.0005,174241,145926.0,174241,145926.0,0.0,0.1693677145821524,172000,4000,4052,0.2
1,176000,False,44,0293d_00000,2025-06-02_00-36-36,1748813796,4.332978010177612,196.15585255622864,63004,Cerebro,127.0.0.1,196.15585255622864,44,4.454593599944317,1.9401175223851897e-05,4.454325503480539,1.0780212056807317,3.3675680585484327,0.00640949189378471,52,2200,1819.1999999999991,79.57,0.06404773000336718,-248.00000000000006,80,4000,283.4579999999992,49,176000,4,0,0,21.366666666666664,70.76666666666667,0.0,0.0,79.57,79.57,141.7289999999996,141.7289999999996,176000,176000,141.7289999999996,141.7289999999996,4000,4000,4000,4000,176000,176000,11599.5595703125,0.0,0.001533061033114791,0.7665947675704956,0.5778750777244568,44.0,1.5515271425247192,0.0005001425743103027,4052.0025076921142,0.0,4055,0.2,0.016166822984814644,8.720136642456055,1.1368683941568192e-14,0.0005,178296,145926.0,178296,145926.0,0.0,0.1694571914646343,176000,4000,4055,0.2
1,180000,False,45,0293d_00000,2025-06-02_00-36-41,1748813801,4.835219144821167,200.9910717010498,63004,Cerebro,127.0.0.1,200.9910717010498,45,4.458299504945039,1.9325163788046984e-05,4.458031396445765,1.0796926446242259,3.369609230962706,0.006400212974894002,49,2249,1872.3999999999992,79.23,0.06571362700255122,-167.99999999999983,80,4000,288.46199999999925,46,180000,4,0,0,24.616666666666664,70.71666666666667,0.0,0.0,79.23,79.23,144.23099999999963,144.23099999999963,180000,180000,144.23099999999963,144.23099999999963,4000,4000,4000,4000,180000,180000,3463.89501953125,0.0,0.001793417613953352,0.350827693939209,0.6968125104904175,45.0,1.54622483253479,-0.04388773441314697,4052.0033570795376,0.0,4053,0.2,0.16338948905467987,8.426679611206055,5.684341970784096e-15,0.0005,182349,145926.0,182349,145926.0,0.0,0.16954624729800957,180000,4000,4053,0.2
1,184000,False,46,0293d_00000,2025-06-02_00-36-46,1748813806,4.518232822418213,205.50930452346802,63004,Cerebro,127.0.0.1,205.50930452346802,46,4.458806684895375,1.925191248182911e-05,4.458538244481434,1.0779132371783193,3.371884670652609,0.006402587844747715,52,2301,1872.3999999999992,79.66,0.067128894001944,-268.000000000001,80,4000,241.4039999999992,46,184000,4,0,0,26.599999999999998,70.95,0.0,0.0,79.66,79.66,120.7019999999996,120.7019999999996,184000,184000,120.7019999999996,120.7019999999996,4000,4000,4000,4000,184000,184000,4461.23974609375,0.0,0.0010340000735595822,0.6669811010360718,0.32462096214294434,46.0,1.5021681785583496,-0.030304670333862305,4052.0044892284436,0.0,4055,0.2,-0.1424744576215744,7.675290584564209,2.842170985392048e-15,0.0005,186404,145926.0,186404,145926.0,0.0,0.16963334540557481,184000,4000,4055,0.2
1,188000,False,47,0293d_00000,2025-06-02_00-36-50,1748813810,4.49331259727478,210.0026171207428,63004,Cerebro,127.0.0.1,210.0026171207428,47,4.459048128046839,1.9173393060909844e-05,4.458779646036653,1.0767587148067097,3.373256116945604,0.006399020966242294,48,2349,511.99999999999886,80.0,0.06780527300084942,-288.0000000000006,80,4000,219.59999999999928,80,188000,4,0,0,26.339999999999996,71.32000000000001,0.0,0.0,80.0,80.0,109.79999999999964,109.79999999999964,188000,188000,109.79999999999964,109.79999999999964,4000,4000,4000,4000,188000,188000,3914.12255859375,0.0,0.0010430157417431474,0.47951921820640564,0.6723779439926147,47.0,1.5395041704177856,-0.026831984519958496,4052.005598398663,0.0,4052,0.2,0.21130701899528503,7.6897172927856445,1.421085492696024e-15,0.0005,190456,145926.0,190456,145926.0,0.0,0.1697199948062598,188000,4000,4052,0.2
1,192000,False,48,0293d_00000,2025-06-02_00-36-55,1748813815,4.44529914855957,214.44791626930237,63004,Cerebro,127.0.0.1,214.44791626930237,48,4.458642583766762,1.9108658933188186e-05,4.458373998575821,1.077002102658742,3.37260547777584,0.0063978077567100255,52,2401,431.9999999999993,80.0,0.07073788500041701,-288.0000000000006,80,4000,240.9999999999992,80,192000,4,0,0,20.6,71.19999999999999,0.0,0.0,80.0,80.0,120.4999999999996,120.4999999999996,192000,192000,120.4999999999996,120.4999999999996,4000,4000,4000,4000,192000,192000,4374.84228515625,0.0,0.0010342312743887305,0.5309378504753113,0.36889490485191345,48.0,1.5150082111358643,0.003745734691619873,4052.0069849365555,0.0,4055,0.2,-0.15440121293067932,8.262978553771973,7.10542746348012e-16,0.0005,194511,145926.0,194511,145926.0,0.0,0.1698049651343922,192000,4000,4055,0.2
1,196000,False,49,0293d_00000,2025-06-02_00-36-59,1748813819,4.516096353530884,218.96401262283325,63004,Cerebro,127.0.0.1,218.96401262283325,49,4.45912210792952,1.9042572713591366e-05,4.4588534115901455,1.075465044632113,3.374623768998219,0.006395329679444673,48,2449,451.999999999999,80.0,0.06922954400011803,-168.00000000000043,80,4000,272.5999999999991,80,196000,4,0,0,27.959999999999997,71.1,0.0,0.0,80.0,80.0,136.29999999999956,136.29999999999956,196000,196000,136.29999999999956,136.29999999999956,4000,4000,4000,4000,196000,196000,4466.109375,0.0,0.0013173477491363883,0.5324156284332275,0.6210384368896484,49.0,1.5396181344985962,-0.012656927108764648,4052.0083431838507,0.0,4052,0.2,0.18759985268115997,7.413621425628662,3.55271373174006e-16,0.0005,198563,145926.0,198563,145926.0,0.0,0.16988879331648177,196000,4000,4052,0.2
1,200000,False,50,0293d_00000,2025-06-02_00-37-04,1748813824,4.2042083740234375,223.1682209968567,63004,Cerebro,127.0.0.1,223.1682209968567,50,4.456477180850015,1.89791473714195e-05,4.456208323474467,1.0732388431862332,3.374210272307995,0.006387857382569812,52,2501,1880.7999999999997,79.23,0.06399805400054902,-168.00000000000043,80,4000,309.06199999999893,32,200000,4,0,0,18.783333333333335,71.14999999999999,0.0,0.0,79.23,79.23,154.53099999999947,154.53099999999947,200000,200000,154.53099999999947,154.53099999999947,4000,4000,4000,4000,200000,200000,9632.529296875,0.0,0.0010023141512647271,0.6688488125801086,0.498962938785553,50.0,1.5029621124267578,-0.017991304397583008,4052.010073567706,0.0,4056,0.2,-0.028304655104875565,8.278600692749023,1.77635686587003e-16,0.0005,202619,145926.0,202619,145926.0,0.0,0.16997229045841244,200000,4000,4056,0.2
1,204000,False,51,0293d_00000,2025-06-02_00-37-09,1748813829,4.938490152359009,228.1067111492157,63004,Cerebro,127.0.0.1,228.1067111492157,51,4.4612040210416035,1.891835571582173e-05,4.460935015239746,1.0741469917542827,3.3780279105852107,0.006386093808490086,49,2550,1880.7999999999997,79.23,0.0674324830021942,-108.00000000000011,80,4000,316.86199999999906,32,204000,4,0,0,28.066666666666666,71.13333333333333,0.0,0.0,79.23,79.23,158.43099999999953,158.43099999999953,204000,204000,158.43099999999953,158.43099999999953,4000,4000,4000,4000,204000,204000,5172.3828125,0.0,0.0015288271242752671,0.5323922634124756,0.3270982503890991,51.0,1.476609468460083,-0.035912156105041504,4052.011868509566,0.0,4053,0.2,-0.30160680413246155,9.24026870727539,8.88178432935015e-17,0.0005,206672,145926.0,206672,145926.0,0.0,0.1700542636181735,204000,4000,4053,0.2
1,208000,False,52,0293d_00000,2025-06-02_00-37-13,1748813833,4.222309827804565,232.32902097702026,63004,Cerebro,127.0.0.1,232.32902097702026,52,4.458719908831014,1.884317186256254e-05,4.458450892086981,1.0717548458364587,3.3779250464796333,0.00639146887024084,53,2603,1861.3999999999996,78.44,0.066803284996422,-288.0000000000012,80,4000,331.53599999999904,31,208000,4,0,0,18.083333333333332,71.10000000000001,0.0,0.0,78.44,78.44,165.76799999999952,165.76799999999952,208000,208000,165.76799999999952,165.76799999999952,4000,4000,4000,4000,208000,208000,7872.31201171875,0.0,0.0013608911540359259,0.2599180042743683,0.5314899682998657,52.0,1.5328679084777832,-0.014829277992248535,4052.0141265452316,0.0,4057,0.2,0.09570488333702087,7.423586845397949,4.440892164675075e-17,0.0005,210729,145926.0,210729,145926.0,0.0,0.17013485250569305,208000,4000,4057,0.2
1,212000,False,53,0293d_00000,2025-06-02_00-37-18,1748813838,4.7202770709991455,237.0492980480194,63004,Cerebro,127.0.0.1,237.0492980480194,53,4.4612465677424975,1.876874042991255e-05,4.460977621166327,1.0720868143777225,3.380120775015003,0.0063896841813986215,49,2652,1861.3999999999996,78.44,0.0644683809921844,-288.0000000000012,80,4000,325.13599999999906,31,212000,4,0,0,30.639999999999997,70.84,0.0,0.0,78.44,78.44,162.56799999999953,162.56799999999953,212000,212000,162.56799999999953,162.56799999999953,4000,4000,4000,4000,212000,212000,4185.49560546875,0.0,0.0014332019491121173,0.5468448996543884,0.4726334810256958,53.0,1.5155575275421143,-0.05057251453399658,4052.0164382333332,0.0,4053,0.2,-0.0554889515042305,8.312339782714844,2.2204460823375376e-17,0.0005,214782,145926.0,214782,145926.0,0.0,0.17021540305910118,212000,4000,4053,0.2
1,216000,False,54,0293d_00000,2025-06-02_00-37-22,1748813842,4.326236248016357,241.37553429603577,63004,Cerebro,127.0.0.1,241.37553429603577,54,4.459793750065218,1.8700053349661525e-05,4.4595247479548625,1.0711334072339558,3.3796131152647817,0.006394757339141064,51,2703,1845.7999999999993,79.77,0.06744752299797256,-288.0000000000006,80,4000,281.3379999999991,57,216000,4,0,0,17.716666666666665,70.73333333333333,0.0,0.0,79.77,79.77,140.66899999999956,140.66899999999956,216000,216000,140.66899999999956,140.66899999999956,4000,4000,4000,4000,216000,216000,6504.7607421875,0.0,0.0007341469754464924,0.4303573966026306,0.4888092279434204,54.0,1.465576410293579,-0.03673136234283447,4052.0190022750185,0.0,4055,0.2,-0.059759024530649185,8.41683578491211,1.1102230411687688e-17,0.0005,218837,145926.0,218837,145926.0,0.0,0.1702953520261897,216000,4000,4055,0.2
1,220000,False,55,0293d_00000,2025-06-02_00-37-27,1748813847,4.8285112380981445,246.2040455341339,63004,Cerebro,127.0.0.1,246.2040455341339,55,4.46336313256434,1.8645053239201427e-05,4.4630930534749265,1.0716787881615248,3.382618635112412,0.0064043637658684005,50,2753,1875.3999999999996,79.1,0.06607014100183733,-508.0000000000008,80,4000,303.9399999999992,41,220000,4,0,0,25.96,70.78,0.0,0.0,79.1,79.1,151.9699999999996,151.9699999999996,220000,220000,151.9699999999996,151.9699999999996,4000,4000,4000,4000,220000,220000,10649.380859375,0.0,0.001043088035658002,0.7469849586486816,0.6448419690132141,55.0,1.5081065893173218,-0.0299379825592041,4052.0217133920464,0.0,4054,0.2,0.08454541116952896,8.619179725646973,5.551115205843844e-18,0.0005,222891,145926.0,222891,145926.0,0.0,0.17037355335363302,220000,4000,4054,0.2
