num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/episode_return_max,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/num_episodes_lifetime,env_runners/episode_len_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/weights_seq_no,learners/ai/curr_entropy_coeff,learners/ai/vf_loss,learners/ai/num_non_trainable_parameters,learners/ai/default_optimizer_learning_rate,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/mean_kl_loss,learners/ai/curr_kl_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/num_module_steps_trained,learners/ai/num_trainable_parameters,learners/ai/total_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/policy_loss,learners/ai/vf_loss_unclipped,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/human/curr_entropy_coeff
1,108000,False,27,457f8_00000,2025-06-02_00-01-28,1748811688,4.890760898590088,123.52804207801819,42756,Cerebro,127.0.0.1,123.52804207801819,27,4.380741224052883,1.9428028590203434e-05,4.380498356151933,1.076941775120008,3.2946956800305744,0.006735173417496497,-1587.9999999999973,80.0,371.9999999999992,80,4000,108000,-278.00000000000034,48,0.07170241000014357,1348,80,4,0,0,33.82,70.44000000000001,0.0,0.0,108000,108000,-139.00000000000017,-139.00000000000017,-139.00000000000017,-139.00000000000017,108000,108000,4000,4000,4000,4000,80.0,80.0,4052.0011567136303,0.0,27.0,0.2,9.272398948669434,0.0,0.0005,-0.0075310468673706055,1.5948591232299805,0.000535378756467253,1.4901161415892261e-09,109407,4052,145926.0,0.6179737448692322,0.28857406973838806,0.009705692529678345,7112.04052734375,0.0,109407,145926.0,4052,4000,108000,0.1685165502003248,0.2
1,112000,False,28,457f8_00000,2025-06-02_00-01-33,1748811693,4.215810775756836,127.74385285377502,42756,Cerebro,127.0.0.1,127.74385285377502,28,4.37900697981256,1.936874816810479e-05,4.378763313590496,1.0756159933687315,3.29428259823035,0.006729410683718894,-1307.9999999999998,80.0,391.9999999999991,80,4000,112000,-222.40000000000038,52,0.07323812900169287,1400,80,4,0,0,24.76666666666667,70.38333333333334,0.0,0.0,112000,112000,-111.20000000000019,-111.20000000000019,-111.20000000000019,-111.20000000000019,112000,112000,4000,4000,4000,4000,80.0,80.0,4052.00153336411,0.0,28.0,0.2,9.486859321594238,0.0,0.0005,0.0006371140480041504,1.5982908010482788,0.0006390339694917202,7.450580707946131e-10,113460,4053,145926.0,0.712500810623169,0.29292693734169006,0.08347305655479431,6766.70458984375,0.0,113460,145926.0,4053,4000,112000,0.1686040634043544,0.2
1,116000,False,29,457f8_00000,2025-06-02_00-01-38,1748811698,5.141485691070557,132.88533854484558,42756,Cerebro,127.0.0.1,132.88533854484558,29,4.386493987013975,1.930806053499814e-05,4.386249343454911,1.073979320434742,3.303344793247978,0.006778620576915888,-1307.9999999999998,80.0,391.9999999999991,80,4000,116000,-208.40000000000038,48,0.0681775150023168,1448,80,4,0,0,31.014285714285712,70.52857142857144,0.0,0.0,116000,116000,-104.20000000000019,-104.20000000000019,-104.20000000000019,-104.20000000000019,116000,116000,4000,4000,4000,4000,80.0,80.0,4052.001902365909,0.0,29.0,0.2,8.494036674499512,0.0,0.0005,-0.027880311012268066,1.5995978116989136,0.0005467458977364004,3.7252903539730653e-10,117512,4052,145926.0,0.48029759526252747,0.3517526090145111,-0.04918649047613144,2643.815185546875,0.0,117512,145926.0,4052,4000,116000,0.1687079203892809,0.2
1,120000,False,30,457f8_00000,2025-06-02_00-01-42,1748811702,4.613623142242432,137.498961687088,42756,Cerebro,127.0.0.1,137.498961687088,30,4.388687219143592,1.9266979922897934e-05,4.388441796020584,1.0738970152303917,3.305612420315814,0.006777775370969421,-1167.9999999999984,80.0,391.99999999999886,80,4000,120000,-239.8000000000003,52,0.07212573600001633,1500,80,4,0,0,28.68,70.52000000000001,0.0,0.0,120000,120000,-119.90000000000015,-119.90000000000015,-119.90000000000015,-119.90000000000015,120000,120000,4000,4000,4000,4000,80.0,80.0,4052.002363834335,0.0,30.0,0.2,8.935637474060059,0.0,0.0005,0.00013405084609985352,1.5994185209274292,0.0006238570204004645,1.8626451769865326e-10,121565,4053,145926.0,0.5820741057395935,0.23378625512123108,0.008394059725105762,5790.6162109375,0.0,121565,145926.0,4053,4000,120000,0.16881045393816885,0.2
1,124000,False,31,457f8_00000,2025-06-02_00-01-47,1748811707,4.6634840965271,142.1624457836151,42756,Cerebro,127.0.0.1,142.1624457836151,31,4.391337519952553,1.919230985802595e-05,4.391091682060465,1.0725318570777729,3.30961736611271,0.006782777617305622,-1167.9999999999984,80.0,391.99999999999875,80,4000,124000,-281.60000000000036,48,0.07385178899741732,1548,80,4,0,0,25.883333333333336,70.53333333333333,0.0,0.0,124000,124000,-140.80000000000018,-140.80000000000018,-140.80000000000018,-140.80000000000018,124000,124000,4000,4000,4000,4000,80.0,80.0,4052.002815883156,0.0,31.0,0.2,9.44559383392334,0.0,0.0005,0.0009235143661499023,1.5978847742080688,0.0005831150920130312,9.313225884932663e-11,125617,4052,145926.0,0.4852786660194397,0.3582379221916199,-0.139703631401062,5001.48095703125,0.0,125617,145926.0,4052,4000,124000,0.16891348777403867,0.2
1,128000,False,32,457f8_00000,2025-06-02_00-01-52,1748811712,4.620319366455078,146.7827651500702,42756,Cerebro,127.0.0.1,146.7827651500702,32,4.39352601775318,1.9131386592791105e-05,4.39327973323943,1.0717836995071288,3.312523148451692,0.006807931840756155,-968.0000000000013,80.0,311.9999999999999,80,4000,128000,-295.00000000000045,52,0.07191250199801288,1600,80,4,0,0,26.060000000000002,70.55999999999999,0.0,0.0,128000,128000,-147.50000000000023,-147.50000000000023,-147.50000000000023,-147.50000000000023,128000,128000,4000,4000,4000,4000,80.0,80.0,4052.003358654617,0.0,32.0,0.2,9.111875534057617,0.0,0.0005,0.0027219653129577637,1.5979421138763428,0.0005588158965110779,4.6566129424663316e-11,129670,4053,145926.0,0.6866523623466492,0.18444029986858368,0.09505325555801392,4363.7822265625,0.0,129670,145926.0,4053,4000,128000,0.1690319894577986,0.2
1,132000,False,33,457f8_00000,2025-06-02_00-01-56,1748811716,4.591249227523804,151.374014377594,42756,Cerebro,127.0.0.1,151.374014377594,33,4.395406966575251,1.9051072989995346e-05,4.395160447907058,1.0703601615116511,3.3158233609672263,0.006805995522497762,-1347.999999999998,80.0,311.99999999999886,80,4000,132000,-279.80000000000035,48,0.07160360300156754,1648,80,4,0,0,24.416666666666668,70.60000000000001,0.0,0.0,132000,132000,-139.90000000000018,-139.90000000000018,-139.90000000000018,-139.90000000000018,132000,132000,4000,4000,4000,4000,80.0,80.0,4052.003890289061,0.0,33.0,0.2,8.029175758361816,0.0,0.0005,-0.004018306732177734,1.6009258031845093,0.0005238881567493081,2.3283064712331658e-11,133722,4052,145926.0,0.42643576860427856,0.32792073488235474,-0.05629660189151764,6343.58984375,0.0,133722,145926.0,4052,4000,132000,0.16914973060910052,0.2
1,136000,False,34,457f8_00000,2025-06-02_00-02-01,1748811721,4.297193288803101,155.6712076663971,42756,Cerebro,127.0.0.1,155.6712076663971,34,4.3943095609093445,1.898456262221596e-05,4.394062464427946,1.0682361878966868,3.31683791735742,0.0068086815669647915,-1347.999999999998,80.0,291.99999999999994,80,4000,136000,-289.6000000000002,52,0.06577305300103035,1700,80,4,0,0,17.133333333333333,70.58333333333333,0.0,0.0,136000,136000,-144.8000000000001,-144.8000000000001,-144.8000000000001,-144.8000000000001,136000,136000,4000,4000,4000,4000,80.0,80.0,4052.0045109549505,0.0,34.0,0.2,7.9616570472717285,0.0,0.0005,-0.007997989654541016,1.600523591041565,0.0005869072629138827,1.1641532356165829e-11,137775,4053,145926.0,0.513573169708252,0.3377271890640259,0.037512194365262985,3956.236572265625,0.0,137775,145926.0,4053,4000,136000,0.1692814352184307,0.2
1,140000,False,35,457f8_00000,2025-06-02_00-02-05,1748811725,4.5710530281066895,160.24226069450378,42756,Cerebro,127.0.0.1,160.24226069450378,35,4.395973273300262,1.891971736572886e-05,4.395725798783521,1.0662536800177258,3.3204710471842067,0.006811840751301938,-1127.9999999999998,80.0,331.9999999999998,80,4000,140000,-282.0000000000003,48,0.0634441910003079,1748,80,4,0,0,23.76666666666667,70.5,0.0,0.0,140000,140000,-141.00000000000014,-141.00000000000014,-141.00000000000014,-141.00000000000014,140000,140000,4000,4000,4000,4000,80.0,80.0,4052.005118818493,0.0,35.0,0.2,8.755455017089844,0.0,0.0005,-0.012511372566223145,1.5999457836151123,0.0004911893047392368,5.8207661780829145e-12,141827,4052,145926.0,0.6252104043960571,0.261792927980423,0.06965405493974686,4815.93505859375,0.0,141827,145926.0,4052,4000,140000,0.16941057244251775,0.2
1,144000,False,36,457f8_00000,2025-06-02_00-02-10,1748811730,4.393893003463745,164.63615369796753,42756,Cerebro,127.0.0.1,164.63615369796753,36,4.395844014567102,1.885351996450104e-05,4.395596034796119,1.065657016217388,3.3209155537121298,0.006826857344102551,-1127.9999999999998,80.0,332.0,80,4000,144000,-219.00000000000023,52,0.06931038699811325,1800,80,4,0,0,23.46,70.5,0.0,0.0,144000,144000,-109.50000000000011,-109.50000000000011,-109.50000000000011,-109.50000000000011,144000,144000,4000,4000,4000,4000,80.0,80.0,4052.0058140736696,0.0,36.0,0.2,9.098944664001465,0.0,0.0005,-0.006376981735229492,1.5994741916656494,0.0009370226762257516,2.9103830890414573e-12,145880,4053,145926.0,0.7023636698722839,0.257633239030838,0.11236411333084106,5149.84619140625,0.0,145880,145926.0,4053,4000,144000,0.16955284283860503,0.2
1,148000,False,37,457f8_00000,2025-06-02_00-02-14,1748811734,4.601202726364136,169.23735642433167,42756,Cerebro,127.0.0.1,169.23735642433167,37,4.39779647342144,1.880998470480435e-05,4.397547812448545,1.0642547460546616,3.324264385174987,0.00682669877065441,-928.0000000000013,80.0,391.9999999999985,80,4000,148000,-195.8000000000002,48,0.07205668599868659,1848,80,4,0,0,24.133333333333336,70.5,0.0,0.0,148000,148000,-97.9000000000001,-97.9000000000001,-97.9000000000001,-97.9000000000001,148000,148000,4000,4000,4000,4000,80.0,80.0,4052.0064949118605,0.0,37.0,0.2,8.694808959960938,0.0,0.0005,-0.004456281661987305,1.6014255285263062,0.0008258201996795833,1.4551915445207286e-12,149932,4052,145926.0,0.5444679856300354,0.3056394159793854,-0.004727741703391075,3650.82568359375,0.0,149932,145926.0,4052,4000,148000,0.1696924329895244,0.2
1,152000,False,38,457f8_00000,2025-06-02_00-02-19,1748811739,4.152278661727905,173.38963508605957,42756,Cerebro,127.0.0.1,173.38963508605957,38,4.395256285687473,1.8745884637800264e-05,4.395007345323617,1.0626868785943093,3.3232972233232054,0.006817857782591147,-1167.9999999999998,80.0,1532.0,80,4000,152000,-194.2000000000003,52,0.06817923100083136,1900,80,4,0,0,22.9,70.5,0.0,0.0,152000,152000,-97.10000000000015,-97.10000000000015,-97.10000000000015,-97.10000000000015,152000,152000,4000,4000,4000,4000,80.0,80.0,4052.0072615518807,0.0,38.0,0.2,8.707229614257812,0.0,0.0005,-0.0011785030364990234,1.601541519165039,0.0006169243715703487,7.275957722603643e-13,153985,4053,145926.0,0.4040588438510895,0.3816917836666107,-0.1463557630777359,9662.880859375,0.0,153985,145926.0,4053,4000,152000,0.1698288238131422,0.2
1,156000,False,39,457f8_00000,2025-06-02_00-02-23,1748811743,4.618383169174194,178.00801825523376,42756,Cerebro,127.0.0.1,178.00801825523376,39,4.397352436830515,1.8686425601924194e-05,4.39710256987048,1.0622637238083108,3.3257761750900343,0.006845372204659035,-1167.9999999999998,80.0,1532.0,80,4000,156000,-201.4000000000003,48,0.06497105499962345,1948,80,4,0,0,22.133333333333336,70.51666666666667,0.0,0.0,156000,156000,-100.70000000000014,-100.70000000000014,-100.70000000000014,-100.70000000000014,156000,156000,4000,4000,4000,4000,80.0,80.0,4052.0080122096088,0.0,39.0,0.2,8.465187072753906,0.0,0.0005,-0.00522923469543457,1.6029129028320312,0.0007992187747731805,3.6379788613018216e-13,158037,4052,145926.0,0.40241995453834534,0.320976585149765,-0.12351620942354202,3480.5673828125,0.0,158037,145926.0,4052,4000,156000,0.16996378509698776,0.2
1,160000,False,40,457f8_00000,2025-06-02_00-02-28,1748811748,4.383413553237915,182.39143180847168,42756,Cerebro,127.0.0.1,182.39143180847168,40,4.397121409462121,1.8628561164021377e-05,4.396870735172126,1.060773040570559,3.3270415713392176,0.006833710482571831,-928.0000000000005,80.0,411.99999999999943,80,4000,160000,-233.00000000000037,52,0.06514334799838252,2000,80,4,0,0,18.3,70.5,0.0,0.0,160000,160000,-116.50000000000018,-116.50000000000018,-116.50000000000018,-116.50000000000018,160000,160000,4000,4000,4000,4000,80.0,80.0,4052.008847128027,0.0,40.0,0.2,8.906754493713379,0.0,0.0005,0.004728734493255615,1.6013236045837402,0.0008320966735482216,1.8189894306509108e-13,162090,4053,145926.0,0.403883159160614,0.3058883249759674,-0.1665276139974594,3460.995361328125,0.0,162090,145926.0,4053,4000,160000,0.17011213149277052,0.2
1,164000,False,41,457f8_00000,2025-06-02_00-02-32,1748811752,4.430521011352539,186.82195281982422,42756,Cerebro,127.0.0.1,186.82195281982422,41,4.3973546813677356,1.8588275499943976e-05,4.3971025048203805,1.0592426421648689,3.3288026206256,0.006826924377272048,-968.000000000001,80.0,391.9999999999993,80,4000,164000,-264.2000000000004,48,0.06734573299996555,2048,80,4,0,0,23.366666666666664,70.48333333333333,0.0,0.0,164000,164000,-132.1000000000002,-132.1000000000002,-132.1000000000002,-132.1000000000002,164000,164000,4000,4000,4000,4000,80.0,80.0,4052.009664546856,0.0,41.0,0.2,8.02528190612793,0.0,0.0005,0.00011551380157470703,1.6013461351394653,0.0006719375378452241,9.094947153254554e-14,166142,4052,145926.0,0.4274837076663971,0.30352723598480225,-0.0547751821577549,4068.546630859375,0.0,166142,145926.0,4052,4000,164000,0.17025795322213103,0.2
1,168000,False,42,457f8_00000,2025-06-02_00-02-37,1748811757,4.355224609375,191.17717742919922,42756,Cerebro,127.0.0.1,191.17717742919922,42,4.396840728554073,1.8524392509759508e-05,4.396588390772134,1.058634754743654,3.3288923884193147,0.006825324133579182,-968.000000000001,80.0,332.0000000000002,80,4000,168000,-247.60000000000028,52,0.0699389310006518,2100,80,4,0,0,26.040000000000003,70.46,0.0,0.0,168000,168000,-123.80000000000014,-123.80000000000014,-123.80000000000014,-123.80000000000014,168000,168000,4000,4000,4000,4000,80.0,80.0,4052.010564732596,0.0,42.0,0.2,9.163984298706055,0.0,0.0005,0.00872105360031128,1.600644588470459,0.0005574147799052298,4.547473576627277e-14,170195,4053,145926.0,0.5693963766098022,0.25689637660980225,-0.026873119175434113,4567.53662109375,0.0,170195,145926.0,4053,4000,168000,0.17040148592375584,0.2
1,172000,False,43,457f8_00000,2025-06-02_00-02-41,1748811761,4.421828508377075,195.5990059375763,42756,Cerebro,127.0.0.1,195.5990059375763,43,4.396997808268515,1.8449148258102967e-05,4.396745070864258,1.0580782671959943,3.329601159534683,0.0068223168925472776,-888.0000000000013,79.71,1609.4000000000003,51,4000,172000,-185.82600000000028,48,0.06701298599946312,2148,80,4,0,0,17.816666666666666,70.45,0.0,0.0,172000,172000,-92.91300000000014,-92.91300000000014,-92.91300000000014,-92.91300000000014,172000,172000,4000,4000,4000,4000,79.71,79.71,4052.011445948166,0.0,43.0,0.2,8.5955171585083,0.0,0.0005,0.004897058010101318,1.598480224609375,0.0006776154041290283,2.2737367883136385e-14,174247,4052,145926.0,0.3041340708732605,0.3496835231781006,-0.23572152853012085,8403.3505859375,0.0,174247,145926.0,4052,4000,172000,0.17054260582602251,0.2
1,176000,False,44,457f8_00000,2025-06-02_00-02-46,1748811766,4.541085243225098,200.1400911808014,42756,Cerebro,127.0.0.1,200.1400911808014,44,4.398338230185556,1.8399656639325326e-05,4.398084577155318,1.056608338523771,3.332389909939582,0.006831761723634441,-1367.9999999999961,79.71,1609.4000000000003,51,4000,176000,-225.22600000000028,52,0.06434188399813139,2200,80,4,0,0,27.016666666666666,70.26666666666667,0.0,0.0,176000,176000,-112.61300000000014,-112.61300000000014,-112.61300000000014,-112.61300000000014,176000,176000,4000,4000,4000,4000,79.71,79.71,4052.012508482952,0.0,44.0,0.2,9.282535552978516,0.0,0.0005,0.006201267242431641,1.5982511043548584,0.0005196005222387612,1.1368683941568192e-14,178301,4054,145926.0,0.7268136143684387,0.3463154435157776,0.11821035295724869,8932.0869140625,0.0,178301,145926.0,4054,4000,176000,0.17068142308164658,0.2
1,180000,False,45,457f8_00000,2025-06-02_00-02-50,1748811770,4.370510101318359,204.51060128211975,42756,Cerebro,127.0.0.1,204.51060128211975,45,4.397961428883613,1.833266038175119e-05,4.397706866383631,1.055790272138335,3.33282302184002,0.0068305881066023765,-1367.9999999999961,80.0,351.99999999999966,80,4000,180000,-282.4000000000003,48,0.06356912799994462,2248,80,4,0,0,18.44,70.17999999999999,0.0,0.0,180000,180000,-141.20000000000016,-141.20000000000016,-141.20000000000016,-141.20000000000016,180000,180000,4000,4000,4000,4000,80.0,80.0,4052.013548622447,0.0,45.0,0.2,8.368121147155762,0.0,0.0005,-0.0012258291244506836,1.6020758152008057,0.000644087151158601,5.684341970784096e-15,182353,4052,145926.0,0.653814971446991,0.24363161623477936,0.1374180167913437,6929.38720703125,0.0,182353,145926.0,4052,4000,180000,0.17081735792157524,0.2
1,184000,False,46,457f8_00000,2025-06-02_00-02-55,1748811775,4.568309545516968,209.07891082763672,42756,Cerebro,127.0.0.1,209.07891082763672,46,4.399567526594806,1.827133354274865e-05,4.399312606719838,1.0556473644168345,3.3345746546220476,0.006822832225589251,-1187.9999999999977,80.0,291.9999999999999,80,4000,184000,-279.0000000000003,52,0.06833458800334484,2300,80,4,0,0,27.049999999999997,70.13333333333334,0.0,0.0,184000,184000,-139.50000000000014,-139.50000000000014,-139.50000000000014,-139.50000000000014,184000,184000,4000,4000,4000,4000,80.0,80.0,4052.014766708304,0.0,46.0,0.2,8.818272590637207,0.0,0.0005,-1.3232231140136719e-05,1.6017004251480103,0.0004843538044951856,2.842170985392048e-15,186407,4054,145926.0,0.7923252582550049,0.3394172787666321,0.23083807528018951,9378.8125,0.0,186407,145926.0,4054,4000,184000,0.1709513279223973,0.2
1,188000,False,47,457f8_00000,2025-06-02_00-02-59,1748811779,4.185514450073242,213.26442527770996,42756,Cerebro,127.0.0.1,213.26442527770996,47,4.397316266328707,1.8239620192956442e-05,4.397059809652807,1.0534336727726294,3.334534812075544,0.006818418903218285,-1187.9999999999977,80.0,351.9999999999999,80,4000,188000,-289.4000000000003,48,0.06917994900140911,2348,80,4,0,0,19.919999999999998,70.14000000000001,0.0,0.0,188000,188000,-144.70000000000016,-144.70000000000016,-144.70000000000016,-144.70000000000016,188000,188000,4000,4000,4000,4000,80.0,80.0,4052.015959077581,0.0,47.0,0.2,9.135953903198242,0.0,0.0005,-0.0028744935989379883,1.6009372472763062,0.0007565608248114586,1.421085492696024e-15,190459,4052,145926.0,0.6474345326423645,0.453235924243927,0.05402662605047226,6798.50341796875,0.0,190459,145926.0,4052,4000,188000,0.17109818906741317,0.2
1,192000,False,48,457f8_00000,2025-06-02_00-03-04,1748811784,4.536288499832153,217.80071377754211,42756,Cerebro,127.0.0.1,217.80071377754211,48,4.398623381665701,1.8201224505437313e-05,4.398366280555991,1.052792169044952,3.3364831939544732,0.006811301714101157,-1088.0000000000002,80.0,351.9999999999999,80,4000,192000,-268.4000000000003,52,0.06768265400314703,2400,80,4,0,0,25.46666666666667,70.2,0.0,0.0,192000,192000,-134.20000000000016,-134.20000000000016,-134.20000000000016,-134.20000000000016,192000,192000,4000,4000,4000,4000,80.0,80.0,4052.0173261228024,0.0,48.0,0.2,8.985969543457031,0.0,0.0005,0.0015376806259155273,1.600126028060913,0.0007362568285316229,7.10542746348012e-16,194513,4054,145926.0,0.6808172464370728,0.2674160599708557,0.10224560648202896,5098.59912109375,0.0,194513,145926.0,4054,4000,192000,0.17124278716673705,0.2
1,196000,False,49,457f8_00000,2025-06-02_00-03-08,1748811788,4.1971049308776855,221.9978187084198,42756,Cerebro,127.0.0.1,221.9978187084198,49,4.396505613848768,1.8130212523515094e-05,4.396248179750743,1.050972373354049,3.3361716770150713,0.0068176276968328,-1088.0000000000002,80.0,391.9999999999999,80,4000,196000,-220.00000000000028,48,0.06840610600425862,2448,80,4,0,0,19.75,70.13333333333334,0.0,0.0,196000,196000,-110.00000000000014,-110.00000000000014,-110.00000000000014,-110.00000000000014,196000,196000,4000,4000,4000,4000,80.0,80.0,4052.0186642312115,0.0,49.0,0.2,8.430418014526367,0.0,0.0005,0.0012857317924499512,1.5970345735549927,0.0007716869586147368,3.55271373174006e-16,198565,4052,145926.0,0.5509601831436157,0.48937341570854187,0.027325265109539032,3971.46484375,0.0,198565,145926.0,4052,4000,196000,0.17138554850516627,0.2
1,200000,False,50,457f8_00000,2025-06-02_00-03-13,1748811793,4.774560451507568,226.77237915992737,42756,Cerebro,127.0.0.1,226.77237915992737,50,4.4001787907098775,1.806791072232804e-05,4.399920816952987,1.0495358666206223,3.341262815244844,0.006825387420076568,-1327.999999999996,80.0,391.9999999999999,80,4000,200000,-187.4000000000003,52,0.06514617800014094,2500,80,4,0,0,23.333333333333332,70.16666666666666,0.0,0.0,200000,200000,-93.70000000000014,-93.70000000000014,-93.70000000000014,-93.70000000000014,200000,200000,4000,4000,4000,4000,80.0,80.0,4052.02017384484,0.0,50.0,0.2,8.697403907775879,0.0,0.0005,0.003260195255279541,1.5977246761322021,0.0009170120465569198,1.77635686587003e-16,202619,4054,145926.0,0.6617392301559448,0.3012843728065491,0.11154381930828094,7773.9951171875,0.0,202619,145926.0,4054,4000,200000,0.17154294806811332,0.2
1,204000,False,51,457f8_00000,2025-06-02_00-03-18,1748811798,4.225785732269287,230.99816489219666,42756,Cerebro,127.0.0.1,230.99816489219666,51,4.3983264748025075,1.8015232007683305e-05,4.398068136783469,1.047930755954223,3.3410116570924457,0.006823372545591808,-1327.999999999996,80.0,351.9999999999992,80,4000,204000,-222.2000000000003,48,0.06660802799917293,2548,80,4,0,0,20.566666666666666,70.13333333333334,0.0,0.0,204000,204000,-111.10000000000015,-111.10000000000015,-111.10000000000015,-111.10000000000015,204000,204000,4000,4000,4000,4000,80.0,80.0,4052.0216513997725,0.0,51.0,0.2,8.737957000732422,0.0,0.0005,0.010146737098693848,1.598271369934082,0.0009309257147833705,8.88178432935015e-17,206671,4052,145926.0,0.4114497900009155,0.4542313516139984,-0.1426917314529419,3150.883056640625,0.0,206671,145926.0,4052,4000,204000,0.17169702711494675,0.2
1,208000,False,52,457f8_00000,2025-06-02_00-03-22,1748811802,4.597836256027222,235.59600114822388,42756,Cerebro,127.0.0.1,235.59600114822388,52,4.400219876054595,1.795907946765043e-05,4.39996136841574,1.0464426423942172,3.3443850935213626,0.006825657819845637,-948.0000000000011,80.0,391.99999999999943,80,4000,208000,-246.60000000000045,52,0.065975831997348,2600,80,4,0,0,28.32,70.17999999999999,0.0,0.0,208000,208000,-123.30000000000022,-123.30000000000022,-123.30000000000022,-123.30000000000022,208000,208000,4000,4000,4000,4000,80.0,80.0,4052.023297386222,0.0,52.0,0.2,8.497520446777344,0.0,0.0005,0.005252659320831299,1.5982860326766968,0.0006050519295968115,4.440892164675075e-17,210725,4054,145926.0,0.6746888756752014,0.2315697968006134,0.1445939689874649,5106.9775390625,0.0,210725,145926.0,4054,4000,208000,0.17184882121603487,0.2
1,212000,False,53,457f8_00000,2025-06-02_00-03-27,1748811807,4.312183380126953,239.90818452835083,42756,Cerebro,127.0.0.1,239.90818452835083,53,4.399239412294124,1.7915488544391804e-05,4.398980333732074,1.0462938829699429,3.34341546658662,0.00695992024122375,-1128.0000000000002,80.0,391.99999999999943,80,4000,212000,-252.80000000000035,48,0.06535452799813356,2648,80,4,0,0,18.316666666666666,70.2,0.0,0.0,212000,212000,-126.40000000000018,-126.40000000000018,-126.40000000000018,-126.40000000000018,212000,212000,4000,4000,4000,4000,80.0,80.0,4052.0249082878026,0.0,53.0,0.2,8.392138481140137,0.0,0.0005,0.003130793571472168,1.5986158847808838,0.0006464500329457223,2.2204460823375376e-17,214777,4052,145926.0,0.49324437975883484,0.3839004337787628,-0.026246290653944016,9135.2763671875,0.0,214777,145926.0,4052,4000,212000,0.17199744771239206,0.2
1,216000,False,54,457f8_00000,2025-06-02_00-03-31,1748811811,4.511781930923462,244.4199664592743,42756,Cerebro,127.0.0.1,244.4199664592743,54,4.400266420171653,1.784633333238894e-05,4.4000071623945045,1.0450419401405724,3.3456834909205355,0.006964233038745865,-1147.9999999999989,80.0,451.99999999999886,80,4000,216000,-260.4000000000004,52,0.06402204100450035,2700,80,4,0,0,22.699999999999996,70.2,0.0,0.0,216000,216000,-130.2000000000002,-130.2000000000002,-130.2000000000002,-130.2000000000002,216000,216000,4000,4000,4000,4000,80.0,80.0,4052.0266846416134,0.0,54.0,0.2,8.96780014038086,0.0,0.0005,0.013166308403015137,1.5978572368621826,0.0008556387620046735,1.1102230411687688e-17,218831,4054,145926.0,0.5939845442771912,0.3613717257976532,0.01677604764699936,5842.3818359375,0.0,218831,145926.0,4054,4000,216000,0.17214297951669918,0.2
1,220000,False,55,457f8_00000,2025-06-02_00-03-35,1748811815,4.307881116867065,248.72784757614136,42756,Cerebro,127.0.0.1,248.72784757614136,55,4.3992288079703,1.7781870285040686e-05,4.398969365770732,1.0448124997396084,3.3448705490115342,0.006965693708440482,-1147.9999999999989,80.0,451.99999999999886,80,4000,220000,-232.40000000000026,48,0.06927506500389427,2748,80,4,0,0,19.119999999999997,70.2,0.0,0.0,220000,220000,-116.20000000000013,-116.20000000000013,-116.20000000000013,-116.20000000000013,220000,220000,4000,4000,4000,4000,80.0,80.0,4052.028422977519,0.0,55.0,0.2,8.782092094421387,0.0,0.0005,0.016525864601135254,1.5937800407409668,0.000785158365033567,5.551115205843844e-18,222883,4052,145926.0,0.5057291984558105,0.2694410979747772,-0.05372408404946327,2810.3154296875,0.0,222883,145926.0,4052,4000,220000,0.1722853645101493,0.2
