num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/episode_len_min,env_runners/episode_len_mean,env_runners/episode_len_max,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/num_env_steps_sampled_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/ai/num_module_steps_trained_lifetime,learners/ai/policy_loss,learners/ai/vf_loss,learners/ai/num_non_trainable_parameters,learners/ai/num_module_steps_trained,learners/ai/module_train_batch_size_mean,learners/ai/num_trainable_parameters,learners/ai/entropy,learners/ai/vf_loss_unclipped,learners/ai/curr_kl_coeff,learners/ai/curr_entropy_coeff,learners/ai/mean_kl_loss,learners/ai/total_loss,learners/ai/default_optimizer_learning_rate,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/gradients_default_optimizer_global_norm,learners/ai/weights_seq_no,learners/ai/vf_explained_var,learners/human/curr_entropy_coeff
1,108000,False,27,ae2e0_00000,2025-06-02_00-54-28,1748814868,4.425955295562744,120.43370366096497,51052,Cerebro,127.0.0.1,120.43370366096497,27,4.660790271313375,1.6696100305711807e-05,4.66054607899124,1.0575128490894838,3.5927715358006567,0.007990780901393435,49,0.06894568500109016,351.9999999999998,1349,80,80.0,80,4000,-1507.9999999999986,-236.20000000000024,108000,4,0,0,22.816666666666666,70.7,0.0,0.0,80.0,80.0,108000,108000,4000,4000,108000,108000,4000,4000,-118.10000000000012,-118.10000000000012,-118.10000000000012,-118.10000000000012,145926.0,0.16453970109533625,108000,4000,109430,0.0,4053,109430,-0.13445523381233215,9.013666152954102,0.0,4053,4052.025578720212,145926.0,1.6052308082580566,4217.20068359375,1.4901161415892261e-09,0.2,0.000489473226480186,0.4458651840686798,0.0005,0.0,0.21078382432460785,27.0,0.01283174753189087,0.2
1,112000,False,28,ae2e0_00000,2025-06-02_00-54-32,1748814872,4.3824379444122314,124.8161416053772,51052,Cerebro,127.0.0.1,124.8161416053772,28,4.65791331960013,1.667813927306098e-05,4.65766818520106,1.0552375375985228,3.5921554574424817,0.007998856092355294,51,0.0650433830008842,351.9999999999998,1400,80,80.0,80,4000,-1328.0000000000005,-238.20000000000036,112000,4,0,0,24.020000000000003,70.7,0.0,0.0,80.0,80.0,112000,112000,4000,4000,112000,112000,4000,4000,-119.10000000000018,-119.10000000000018,-119.10000000000018,-119.10000000000018,145926.0,0.16463068044628135,112000,4000,113484,0.0,4054,113484,-0.14580568671226501,9.200950622558594,0.0,4054,4052.027847578859,145926.0,1.6032251119613647,7098.75244140625,7.450580707946131e-10,0.2,0.0005498275859281421,0.45364436507225037,0.0005,0.0,0.29157310724258423,28.0,-0.006927371025085449,0.2
1,116000,False,29,ae2e0_00000,2025-06-02_00-54-36,1748814876,4.307389736175537,129.12353134155273,51052,Cerebro,127.0.0.1,129.12353134155273,29,4.6542891064041765,1.6654357805049705e-05,4.654042925349237,1.0542455982224208,3.589538240868073,0.00797899053172571,49,0.06574585599882994,291.9999999999997,1449,80,80.0,80,4000,-1687.9999999999968,-320.2000000000004,116000,4,0,0,28.76,70.7,0.0,0.0,80.0,80.0,116000,116000,4000,4000,116000,116000,4000,4000,-160.1000000000002,-160.1000000000002,-160.1000000000002,-160.1000000000002,145926.0,0.1647200306100951,116000,4000,117537,0.0,4053,117537,-0.03908468037843704,9.430298805236816,0.0,4053,4052.030168502462,145926.0,1.6043117046356201,8899.6650390625,3.7252903539730653e-10,0.2,0.0005321271601133049,0.583082914352417,0.0005,0.0,0.16899092495441437,29.0,0.00308072566986084,0.2
1,120000,False,30,ae2e0_00000,2025-06-02_00-54-41,1748814881,4.501117944717407,133.62464928627014,51052,Cerebro,127.0.0.1,133.62464928627014,30,4.65266349134004,1.6634814182176516e-05,4.652416203095831,1.0542946402400453,3.587868715459958,0.007969402626032712,51,0.06782091799832415,1813.1999999999998,1500,78,79.98,80,4000,-1687.9999999999968,-303.18800000000033,120000,4,0,0,19.5,70.63333333333334,0.0,0.0,79.98,79.98,120000,120000,4000,4000,120000,120000,4000,4000,-151.59400000000016,-151.59400000000016,-151.59400000000016,-151.59400000000016,145926.0,0.1648088060125887,120000,4000,121591,0.0,4054,121591,0.1104285940527916,9.005380630493164,0.0,4054,4052.0326402228347,145926.0,1.6012945175170898,14226.1875,1.8626451769865326e-10,0.2,0.0006350837065838277,0.690707802772522,0.0005,0.0,0.26306968927383423,30.0,0.0014143586158752441,0.2
1,124000,False,31,ae2e0_00000,2025-06-02_00-54-46,1748814886,4.9731316566467285,138.59778094291687,51052,Cerebro,127.0.0.1,138.59778094291687,31,4.655767668426891,1.661046595745959e-05,4.6555196430645465,1.05436103283772,3.5909131673053203,0.007955613599855534,49,0.07274609599960968,1813.1999999999998,1549,78,79.98,80,4000,-1148.0000000000002,-300.78800000000035,124000,4,0,0,31.349999999999998,70.8,0.0,0.0,79.98,79.98,124000,124000,4000,4000,124000,124000,4000,4000,-150.39400000000018,-150.39400000000018,-150.39400000000018,-150.39400000000018,145926.0,0.16491459419397203,124000,4000,125644,0.0,4053,125644,-0.053779687732458115,9.374302864074707,0.0,4053,4052.03515949195,145926.0,1.6020512580871582,6243.71923828125,9.313225884932663e-11,0.2,0.0006511752726510167,0.5632402896881104,0.0005,0.0,0.3084866404533386,31.0,-0.0039768218994140625,0.2
1,128000,False,32,ae2e0_00000,2025-06-02_00-54-51,1748814891,4.657388210296631,143.2551691532135,51052,Cerebro,127.0.0.1,143.2551691532135,32,4.655680786742827,1.6605361359665208e-05,4.655432103634077,1.0541825695097544,3.591020217631852,0.0079352374639554,51,0.07804525399929844,291.99999999999983,1600,80,80.0,80,4000,-988.0000000000008,-322.2000000000004,128000,4,0,0,30.149999999999995,71.19999999999999,0.0,0.0,80.0,80.0,128000,128000,4000,4000,128000,128000,4000,4000,-161.1000000000002,-161.1000000000002,-161.1000000000002,-161.1000000000002,145926.0,0.16502105198112843,128000,4000,129698,0.0,4054,129698,-0.01322227157652378,8.924294471740723,0.0,4054,4052.03782511166,145926.0,1.6030513048171997,4657.123046875,4.6566129424663316e-11,0.2,0.0007634162902832031,0.5585969686508179,0.0005,0.0,0.31693336367607117,32.0,-0.00030422210693359375,0.2
1,132000,False,33,ae2e0_00000,2025-06-02_00-54-55,1748814895,4.390823841094971,147.64599299430847,51052,Cerebro,127.0.0.1,147.64599299430847,33,4.652943977875224,1.6572307594642953e-05,4.65269509159745,1.0528765908144566,3.5896075974558643,0.007915978089381381,49,0.07238189399999101,291.99999999999983,1649,80,80.0,80,4000,-1347.999999999999,-334.2000000000004,132000,4,0,0,24.259999999999998,71.1,0.0,0.0,80.0,80.0,132000,132000,4000,4000,132000,132000,4000,4000,-167.1000000000002,-167.1000000000002,-167.1000000000002,-167.1000000000002,145926.0,0.16512808894311876,132000,4000,133751,0.0,4053,133751,0.13965263962745667,9.162017822265625,0.0,4053,4052.0405339030267,145926.0,1.6042238473892212,8176.669921875,2.3283064712331658e-11,0.2,0.000532728445250541,0.7350096702575684,0.0005,0.0,0.2420026957988739,33.0,-0.0011832714080810547,0.2
1,136000,False,34,ae2e0_00000,2025-06-02_00-54-59,1748814899,4.377886772155762,152.02387976646423,51052,Cerebro,127.0.0.1,152.02387976646423,34,4.650083357096484,1.6531584306354974e-05,4.649834082681119,1.0527974279060366,3.586839891481355,0.007896791308803518,51,0.06719858600117731,291.9999999999995,1700,80,80.0,80,4000,-1347.999999999999,-351.8000000000003,136000,4,0,0,19.099999999999998,71.08333333333333,0.0,0.0,80.0,80.0,136000,136000,4000,4000,136000,136000,4000,4000,-175.90000000000015,-175.90000000000015,-175.90000000000015,-175.90000000000015,145926.0,0.16523251694067048,136000,4000,137805,0.0,4054,137805,0.16160517930984497,8.991533279418945,0.0,4054,4052.043384736055,145926.0,1.6041889190673828,12245.634765625,1.1641532356165829e-11,0.2,0.0007802307954989374,0.7399206757545471,0.0005,0.0,0.3275269865989685,34.0,0.0048400163650512695,0.2
1,140000,False,35,ae2e0_00000,2025-06-02_00-55-04,1748814904,4.637468099594116,156.66134786605835,51052,Cerebro,127.0.0.1,156.66134786605835,35,4.649868602525502,1.650726895485838e-05,4.649619012854447,1.0528775526269227,3.58655384356659,0.007886232395656794,49,0.06892525499977636,331.99999999999983,1749,80,80.0,80,4000,-1307.9999999999968,-356.6000000000003,140000,4,0,0,25.52,71.08,0.0,0.0,80.0,80.0,140000,140000,4000,4000,140000,140000,4000,4000,-178.30000000000015,-178.30000000000015,-178.30000000000015,-178.30000000000015,145926.0,0.1653360487093778,140000,4000,141858,0.0,4053,141858,0.05615728348493576,9.16059684753418,0.0,4053,4052.0462744990327,145926.0,1.6024494171142578,8345.66015625,5.8207661780829145e-12,0.2,0.0006381874554790556,0.6517270803451538,0.0005,0.0,0.13325084745883942,35.0,-0.0020483732223510742,0.2
1,144000,False,36,ae2e0_00000,2025-06-02_00-55-09,1748814909,4.4716477394104,161.13299560546875,51052,Cerebro,127.0.0.1,161.13299560546875,36,4.6479793375005976,1.6490196228101598e-05,4.647728906725872,1.0524948181009153,3.5850511901306423,0.007876839071563828,51,0.07289481700165197,391.99999999999875,1800,80,80.0,80,4000,-1128.0000000000007,-264.6000000000003,144000,4,0,0,20.05,71.0,0.0,0.0,80.0,80.0,144000,144000,4000,4000,144000,144000,4000,4000,-132.30000000000015,-132.30000000000015,-132.30000000000015,-132.30000000000015,145926.0,0.1654532662310165,144000,4000,145912,0.0,4054,145912,0.17989188432693481,9.436347961425781,0.0,4054,4052.0493021282773,145926.0,1.6039773225784302,6215.4248046875,2.9103830890414573e-12,0.2,0.00037786754546687007,0.8027311563491821,0.0005,0.0,0.2013186365365982,36.0,0.0009704828262329102,0.2
1,148000,False,37,ae2e0_00000,2025-06-02_00-55-13,1748814913,4.69838285446167,165.83137845993042,51052,Cerebro,127.0.0.1,165.83137845993042,37,4.648362829126027,1.644929404586454e-05,4.648111793658077,1.0526274309198769,3.5853029672291634,0.007866664681034028,49,0.07438944799883757,411.99999999999864,1849,80,80.0,80,4000,-1307.9999999999989,-257.6000000000003,148000,4,0,0,22.849999999999998,70.98333333333333,0.0,0.0,80.0,80.0,148000,148000,4000,4000,148000,148000,4000,4000,-128.80000000000015,-128.80000000000015,-128.80000000000015,-128.80000000000015,145926.0,0.1655695884973471,148000,4000,149965,0.0,4053,149965,0.11110851913690567,8.674094200134277,0.0,4053,4052.052364577487,145926.0,1.6042417287826538,8668.8388671875,1.4551915445207286e-12,0.2,0.0007038696785457432,0.6576696634292603,0.0005,0.0,0.2673377990722656,37.0,-0.0001888275146484375,0.2
1,152000,False,38,ae2e0_00000,2025-06-02_00-55-18,1748814918,4.348803281784058,170.18018174171448,51052,Cerebro,127.0.0.1,170.18018174171448,38,4.645274801834705,1.643080105296871e-05,4.645023316721597,1.051174476610994,3.5836827085571143,0.007850054034102482,51,0.07157610700058285,411.99999999999864,1900,80,80.0,80,4000,-1307.9999999999989,-326.00000000000045,152000,4,0,0,22.020000000000003,70.86,0.0,0.0,80.0,80.0,152000,152000,4000,4000,152000,152000,4000,4000,-163.00000000000023,-163.00000000000023,-163.00000000000023,-163.00000000000023,145926.0,0.1657002849517282,152000,4000,154019,0.0,4054,154019,-0.10898623615503311,9.419087409973145,0.0,4054,4052.0555608474992,145926.0,1.6039894819259644,7621.17578125,7.275957722603643e-13,0.2,0.00042010057950392365,0.5121245384216309,0.0005,0.0,0.2698303163051605,38.0,-0.001344442367553711,0.2
1,156000,False,39,ae2e0_00000,2025-06-02_00-55-22,1748814922,4.535944700241089,174.71612644195557,51052,Cerebro,127.0.0.1,174.71612644195557,39,4.644092100816152,1.6403492921471396e-05,4.643840287554646,1.0499365628446207,3.5837572284714714,0.007827729493686928,49,0.06714935000287368,1756.1999999999998,1949,73,79.93,80,4000,-1127.9999999999989,-260.9580000000004,156000,4,0,0,22.066666666666666,70.56666666666666,0.0,0.0,79.93,79.93,156000,156000,4000,4000,156000,156000,4000,4000,-130.4790000000002,-130.4790000000002,-130.4790000000002,-130.4790000000002,145926.0,0.16582984226817435,156000,4000,158072,0.0,4053,158072,-0.059831760823726654,8.743629455566406,0.0,4053,4052.0587879556538,145926.0,1.6028733253479004,5197.75927734375,3.6379788613018216e-13,0.2,0.0006619750056415796,0.4939565062522888,0.0005,0.0,0.26097431778907776,39.0,0.002980053424835205,0.2
1,160000,False,40,ae2e0_00000,2025-06-02_00-55-27,1748814927,4.827096462249756,179.54322290420532,51052,Cerebro,127.0.0.1,179.54322290420532,40,4.645811867807907,1.6416458175868793e-05,4.645559187678852,1.0500726162163474,3.585346291186331,0.00781989319903003,51,0.07204498799983412,1831.7999999999995,2000,47,79.6,80,4000,-1287.9999999999982,-254.96000000000043,160000,4,0,0,34.38333333333333,71.03333333333335,0.0,0.0,79.6,79.6,160000,160000,4000,4000,160000,160000,4000,4000,-127.48000000000022,-127.48000000000022,-127.48000000000022,-127.48000000000022,145926.0,0.16595883743979353,160000,4000,162126,0.0,4054,162126,0.036817435175180435,9.403287887573242,0.0,4054,4052.0621449655605,145926.0,1.60443913936615,10718.7626953125,1.8189894306509108e-13,0.2,0.0008536804234609008,0.6562583446502686,0.0005,0.0,0.1436212658882141,40.0,-0.0010085105895996094,0.2
1,164000,False,41,ae2e0_00000,2025-06-02_00-55-32,1748814932,4.644057989120483,184.1872808933258,51052,Cerebro,127.0.0.1,184.1872808933258,41,4.645694241129699,1.6393293503600452e-05,4.645441252801885,1.048488931054279,3.5868304302742198,0.007799941267018749,50,0.07232078400265891,1831.7999999999995,2050,47,79.67,80,4000,-1287.9999999999982,-314.00200000000046,164000,4,0,0,23.600000000000005,71.10000000000001,0.0,0.0,79.67,79.67,164000,164000,4000,4000,164000,164000,4000,4000,-157.00100000000023,-157.00100000000023,-157.00100000000023,-157.00100000000023,145926.0,0.16608593934375016,164000,4000,166180,0.0,4054,166180,-0.1779201626777649,8.728784561157227,0.0,4054,4052.0656289564736,145926.0,1.6042554378509521,5109.57177734375,9.094947153254554e-14,0.2,0.00038766133366152644,0.3741071820259094,0.0005,0.0,0.25551822781562805,41.0,-0.0015534162521362305,0.2
1,168000,False,42,ae2e0_00000,2025-06-02_00-55-36,1748814936,4.5682501792907715,188.75553107261658,51052,Cerebro,127.0.0.1,188.75553107261658,42,4.644805724718357,1.636936105251691e-05,4.644552331273591,1.0494093507441382,3.5850153279711092,0.007798168854448168,50,0.06986440000124276,431.999999999999,2100,80,80.0,80,4000,-1068.0,-312.0000000000004,168000,4,0,0,20.95,71.01666666666667,0.0,0.0,80.0,80.0,168000,168000,4000,4000,168000,168000,4000,4000,-156.0000000000002,-156.0000000000002,-156.0000000000002,-156.0000000000002,145926.0,0.16621323975588453,168000,4000,170233,0.0,4053,170233,0.13726302981376648,9.072822570800781,0.0,4053,4052.069137053072,145926.0,1.6035228967666626,7593.2177734375,4.547473576627277e-14,0.2,0.0004985392442904413,0.723840594291687,0.0005,0.0,0.16246606409549713,42.0,-0.004479527473449707,0.2
1,172000,False,43,ae2e0_00000,2025-06-02_00-55-41,1748814941,4.850030899047852,193.60556197166443,51052,Cerebro,127.0.0.1,193.60556197166443,43,4.6437986574710886,1.6349667374325567e-05,4.6435447969606205,1.0480578492365407,3.58536861969139,0.0077858441658446706,50,0.069670256995596,1840.3999999999992,2150,66,79.86,80,4000,-1327.9999999999993,-291.3160000000004,172000,4,0,0,27.879999999999995,71.0,0.0,0.0,79.86,79.86,172000,172000,4000,4000,172000,172000,4000,4000,-145.6580000000002,-145.6580000000002,-145.6580000000002,-145.6580000000002,145926.0,0.16633856780584252,172000,4000,174287,0.0,4054,174287,-0.041210196912288666,8.56216812133789,0.0,4054,4052.072768424843,145926.0,1.6053552627563477,10279.4248046875,2.2737367883136385e-14,0.2,0.0005829281290061772,0.49393555521965027,0.0005,0.0,0.27310508489608765,43.0,-0.003921151161193848,0.2
1,176000,False,44,ae2e0_00000,2025-06-02_00-55-46,1748814946,4.47699761390686,198.0825595855713,51052,Cerebro,127.0.0.1,198.0825595855713,44,4.642021186896382,1.633917070144658e-05,4.641766508991075,1.0469154897440855,3.5847288314945507,0.007785106724108268,50,0.06790698099532165,1840.3999999999992,2200,66,79.86,80,4000,-1327.9999999999993,-293.5160000000003,176000,4,0,0,20.11666666666667,70.98333333333333,0.0,0.0,79.86,79.86,176000,176000,4000,4000,176000,176000,4000,4000,-146.75800000000015,-146.75800000000015,-146.75800000000015,-146.75800000000015,145926.0,0.16647765650082263,176000,4000,178340,0.0,4053,178340,0.025791514664888382,9.179169654846191,0.0,4053,4052.0764202554733,145926.0,1.6042760610580444,5899.306640625,1.1368683941568192e-14,0.2,0.0007621585391461849,0.6228533387184143,0.0005,0.0,0.26733317971229553,44.0,-0.0009021759033203125,0.2
1,180000,False,45,ae2e0_00000,2025-06-02_00-55-50,1748814950,4.439517498016357,202.52207708358765,51052,Cerebro,127.0.0.1,202.52207708358765,45,4.639896458027296,1.63257789724529e-05,4.639641059901194,1.0454440498469406,3.584083880179542,0.007770055656590396,50,0.06825109500030521,372.0000000000002,2250,80,80.0,80,4000,-1167.9999999999982,-308.00000000000034,180000,4,0,0,24.22,70.97999999999999,0.0,0.0,80.0,80.0,180000,180000,4000,4000,180000,180000,4000,4000,-154.00000000000017,-154.00000000000017,-154.00000000000017,-154.00000000000017,145926.0,0.16661363352512365,180000,4000,182394,0.0,4054,182394,0.2837430536746979,9.062013626098633,0.0,4054,4052.080191772648,145926.0,1.6048533916473389,11567.6162109375,5.684341970784096e-15,0.2,0.0006036903359927237,0.8689737319946289,0.0005,0.0,0.1893922984600067,45.0,-0.0009418725967407227,0.2
1,184000,False,46,ae2e0_00000,2025-06-02_00-55-55,1748814955,4.5316455364227295,207.05372262001038,51052,Cerebro,127.0.0.1,207.05372262001038,46,4.638715500446954,1.62915210008448e-05,4.638459523302122,1.0455141063486224,3.582834986377739,0.007759338100166993,50,0.07247812500107102,371.9999999999991,2300,80,80.0,80,4000,-1167.9999999999982,-243.80000000000032,184000,4,0,0,27.366666666666664,70.93333333333334,0.0,0.0,80.0,80.0,184000,184000,4000,4000,184000,184000,4000,4000,-121.90000000000016,-121.90000000000016,-121.90000000000016,-121.90000000000016,145926.0,0.16674860925328672,184000,4000,186447,0.0,4053,186447,0.05589678883552551,8.473721504211426,0.0,4053,4052.0839802174537,145926.0,1.6045480966567993,4647.98583984375,2.842170985392048e-15,0.2,0.0007076266338117421,0.5823593139648438,0.0005,0.0,0.2623283565044403,46.0,0.0012656450271606445,0.2
1,188000,False,47,ae2e0_00000,2025-06-02_00-56-00,1748814960,4.755928993225098,211.80965161323547,51052,Cerebro,127.0.0.1,211.80965161323547,47,4.6397654474425964,1.6250605555651323e-05,4.6395089260694435,1.0436874712849407,3.5857019415136717,0.0077593437192346355,51,0.07093771000043489,1777.999999999999,2351,70,79.86,80,4000,-1307.9999999999989,-194.5160000000003,188000,4,0,0,24.066666666666663,71.14999999999999,0.0,0.0,79.86,79.86,188000,188000,4000,4000,188000,188000,4000,4000,-97.25800000000015,-97.25800000000015,-97.25800000000015,-97.25800000000015,145926.0,0.1669016250435364,188000,4000,190502,0.0,4055,190502,-0.07519107311964035,8.895371437072754,0.0,4055,4052.087984874186,145926.0,1.604767084121704,19222.609375,1.421085492696024e-15,0.2,0.0006062616594135761,0.4933927059173584,0.0005,0.0,0.23547837138175964,47.0,-0.0024514198303222656,0.2
1,192000,False,48,ae2e0_00000,2025-06-02_00-56-04,1748814964,4.749203443527222,216.5588550567627,51052,Cerebro,127.0.0.1,216.5588550567627,48,4.640749897968022,1.623509945527212e-05,4.640492829808769,1.0432385935720805,3.5871449290989843,0.007747460281804765,50,0.06872788099921308,1777.999999999999,2401,68,79.74,80,4000,-1307.9999999999989,-235.84400000000022,192000,4,0,0,26.849999999999998,71.48333333333333,0.0,0.0,79.74,79.74,192000,192000,4000,4000,192000,192000,4000,4000,-117.92200000000011,-117.92200000000011,-117.92200000000011,-117.92200000000011,145926.0,0.16705413450705234,192000,4000,194554,0.0,4052,194554,0.0873211994767189,9.605194091796875,0.0,4052,4052.091901039762,145926.0,1.605485200881958,6459.158203125,7.10542746348012e-16,0.2,0.0006027907365933061,0.7267434597015381,0.0005,0.0,0.12577469646930695,48.0,-0.0029213428497314453,0.2
1,196000,False,49,ae2e0_00000,2025-06-02_00-56-09,1748814969,4.621370315551758,221.18022537231445,51052,Cerebro,127.0.0.1,221.18022537231445,49,4.640460845988386,1.6192748792381995e-05,4.640203149510814,1.041715077635937,3.5883889658079604,0.0077315266784365065,50,0.06935248300316743,1639.2000000000003,2451,68,79.88,80,4000,-1188.0,-316.7280000000003,196000,4,0,0,27.483333333333334,72.16666666666667,0.0,0.0,79.88,79.88,196000,196000,4000,4000,196000,196000,4000,4000,-158.36400000000015,-158.36400000000015,-158.36400000000015,-158.36400000000015,145926.0,0.1672062948587927,196000,4000,198608,0.0,4054,198608,0.0039818366058170795,8.991751670837402,0.0,4054,4052.095930083539,145926.0,1.6051499843597412,7993.61279296875,3.55271373174006e-16,0.2,0.00044534076005220413,0.582126796245575,0.0005,0.0,0.2853623926639557,49.0,0.00421452522277832,0.2
1,200000,False,50,ae2e0_00000,2025-06-02_00-56-14,1748814974,5.063025712966919,226.24325108528137,51052,Cerebro,127.0.0.1,226.24325108528137,50,4.644585274528881,1.61618217198802e-05,4.644327525015849,1.0421444648596192,3.592101919149916,0.007713086411756449,50,0.07260221900360193,371.99999999999875,2501,80,80.0,80,4000,-1188.0,-348.4000000000004,200000,4,0,0,32.78333333333333,71.96666666666665,0.0,0.0,80.0,80.0,200000,200000,4000,4000,200000,200000,4000,4000,-174.2000000000002,-174.2000000000002,-174.2000000000002,-174.2000000000002,145926.0,0.16737247896005142,200000,4000,202660,0.0,4052,202660,-0.12194906175136566,8.240602493286133,0.0,4052,4052.0998693563365,145926.0,1.6026349067687988,5992.1005859375,1.77635686587003e-16,0.2,0.0005490508046932518,0.3815842270851135,0.0005,0.0,0.24540665745735168,50.0,-0.010887622833251953,0.2
1,204000,False,51,ae2e0_00000,2025-06-02_00-56-19,1748814979,4.62247371673584,230.8657248020172,51052,Cerebro,127.0.0.1,230.8657248020172,51,4.644248624783679,1.6133203933332406e-05,4.6439902657653755,1.0410693422109334,3.592843464958423,0.0077052775481293865,50,0.07429877099930308,371.99999999999875,2551,80,80.0,80,4000,-1167.9999999999995,-322.6000000000004,204000,4,0,0,22.866666666666664,72.0,0.0,0.0,80.0,80.0,204000,204000,4000,4000,204000,204000,4000,4000,-161.3000000000002,-161.3000000000002,-161.3000000000002,-161.3000000000002,145926.0,0.16753741093979438,204000,4000,206714,0.0,4054,206714,-0.03570046275854111,8.773319244384766,0.0,4054,4052.10392025067,145926.0,1.6019744873046875,7037.5478515625,8.88178432935015e-17,0.2,0.0005195913836359978,0.5212364196777344,0.0005,0.0,0.1895541548728943,51.0,0.0031439661979675293,0.2
1,208000,False,52,ae2e0_00000,2025-06-02_00-56-23,1748814983,4.650253772735596,235.5159785747528,51052,Cerebro,127.0.0.1,235.5159785747528,52,4.644176178536026,1.609287223327617e-05,4.643917394107694,1.0415219597891088,3.592063766308667,0.007948706772891011,51,0.07404803599638399,1853.5999999999997,2602,44,79.64,80,4000,-1827.9999999999993,-297.5840000000004,208000,4,0,0,30.166666666666668,72.01666666666667,0.0,0.0,79.64,79.64,208000,208000,4000,4000,208000,208000,4000,4000,-148.7920000000002,-148.7920000000002,-148.7920000000002,-148.7920000000002,145926.0,0.16770078414204656,208000,4000,210767,0.0,4053,210767,0.09675291180610657,8.760618209838867,0.0,4053,4052.1079801401806,145926.0,1.6041691303253174,8565.04296875,4.440892164675075e-17,0.2,0.0006558133172802627,0.651980996131897,0.0005,0.0,0.3073454797267914,52.0,-0.0023881196975708008,0.2
1,212000,False,53,ae2e0_00000,2025-06-02_00-56-28,1748814988,4.3501176834106445,239.86609625816345,51052,Cerebro,127.0.0.1,239.86609625816345,53,4.641119303751095,1.607094398728138e-05,4.640860271166407,1.0395522841913507,3.590969925645713,0.007942463705248662,49,0.07084665999340359,1853.5999999999997,2651,44,79.51,80,4000,-1827.9999999999993,-299.50600000000037,212000,4,0,0,21.32,71.6,0.0,0.0,79.51,79.51,212000,212000,4000,4000,212000,212000,4000,4000,-149.75300000000018,-149.75300000000018,-149.75300000000018,-149.75300000000018,145926.0,0.1678769119991601,212000,4000,214820,0.0,4053,214820,0.04170948639512062,9.436042785644531,0.0,4053,4052.112048439876,145926.0,1.603630542755127,16687.947265625,2.2204460823375376e-17,0.2,0.0007819673046469688,0.6645876169204712,0.0005,0.0,0.1957961916923523,53.0,-0.00445866584777832,0.2
1,216000,False,54,ae2e0_00000,2025-06-02_00-56-33,1748814993,4.7228944301605225,244.58899068832397,51052,Cerebro,127.0.0.1,244.58899068832397,54,4.641844595713958,1.6134234506825252e-05,4.641584459454928,1.0407859193494333,3.5904701083897863,0.007927844068052452,51,0.06569550699379761,1799.7999999999997,2702,67,79.87,80,4000,-1707.999999999996,-336.9220000000004,216000,4,0,0,24.683333333333334,71.61666666666666,0.0,0.0,79.87,79.87,216000,216000,4000,4000,216000,216000,4000,4000,-168.4610000000002,-168.4610000000002,-168.4610000000002,-168.4610000000002,145926.0,0.16804972646072047,216000,4000,218874,0.0,4054,218874,0.1702512800693512,9.419797897338867,0.0,4054,4052.116224575564,145926.0,1.6039817333221436,9387.95703125,1.1102230411687688e-17,0.2,0.000562595552764833,0.7914347648620605,0.0005,0.0,0.25338083505630493,54.0,-0.004486083984375,0.2
1,220000,False,55,ae2e0_00000,2025-06-02_00-56-37,1748814997,4.712129354476929,249.3011200428009,51052,Cerebro,127.0.0.1,249.3011200428009,55,4.6424214617567445,1.6097891949415452e-05,4.6421611168604455,1.0408120091557918,3.5910088263060223,0.007936095627390814,49,0.07176239299820736,331.99999999999966,2751,80,80.0,80,4000,-1307.9999999999984,-318.2000000000004,220000,4,0,0,23.2,71.43333333333334,0.0,0.0,80.0,80.0,220000,220000,4000,4000,220000,220000,4000,4000,-159.1000000000002,-159.1000000000002,-159.1000000000002,-159.1000000000002,145926.0,0.16823724576185348,220000,4000,222927,0.0,4053,222927,-0.09032484143972397,8.894854545593262,0.0,4053,4052.120405983694,145926.0,1.6039894819259644,7029.744140625,5.551115205843844e-18,0.2,0.0005406206473708153,0.47836267948150635,0.0005,0.0,0.280048131942749,55.0,-0.00028717517852783203,0.2
