num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/num_episodes,env_runners/episode_len_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,learners/ai/num_module_steps_trained,learners/ai/entropy,learners/ai/vf_explained_var,learners/ai/module_train_batch_size_mean,learners/ai/num_module_steps_trained_lifetime,learners/ai/default_optimizer_learning_rate,learners/ai/total_loss,learners/ai/policy_loss,learners/ai/curr_entropy_coeff,learners/ai/curr_kl_coeff,learners/ai/num_trainable_parameters,learners/ai/vf_loss,learners/ai/vf_loss_unclipped,learners/ai/mean_kl_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/weights_seq_no,learners/ai/num_non_trainable_parameters,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,120000,False,30,b9891_00000,2025-06-01_15-30-02,1748781002,5.530960321426392,167.13637471199036,11572,Cerebro,127.0.0.1,167.13637471199036,30,5.5562626043306365,1.6906012226792482e-05,5.5560385096983325,1.8322277076188553,3.71774672285798,0.004235998767457244,-120.0,80.0,80,0.06227702900243457,120000,1500,-163.2,4000,-260.0,50,80,2,0,0,20.212500000000002,66.275,80.0,80.0,120000,120000,-81.6,-81.6,4000,4000,120000,120000,4000,4000,-81.6,-81.6,4050,1.5858283042907715,0.06610721349716187,4050.0,121500,0.001,0.5410915017127991,-0.10968557000160217,0.1,1.8626451769865326e-10,152070.0,8.093599319458008,538.85498046875,0.0006595825543627143,0.31480157375335693,30.0,0.0,0.0,152070.0,0.17188673217867745,4000,0.0,120000,4050,121500,0.1
1,124000,False,31,b9891_00000,2025-06-01_15-30-07,1748781007,5.430843353271484,172.56721806526184,11572,Cerebro,127.0.0.1,172.56721806526184,31,5.554934389287255,1.6866952512332088e-05,5.554709770601175,1.8309435545426218,3.7176886226298147,0.004243605779577959,-100.0,80.0,80,0.06380149600619917,124000,1550,-163.4,4000,-260.0,50,80,2,0,0,20.557142857142857,66.38571428571427,80.0,80.0,124000,124000,-81.7,-81.7,4000,4000,124000,124000,4000,4000,-81.7,-81.7,4050,1.5815891027450562,0.10408461093902588,4050.0,125550,0.001,0.6026027202606201,0.0061262561939656734,0.1,9.313225884932663e-11,152070.0,7.546353816986084,434.23138427734375,0.0005812409217469394,0.3669905364513397,31.0,0.0,0.0,152070.0,0.1719759115948583,4000,0.0,124000,4050,125550,0.1
1,128000,False,32,b9891_00000,2025-06-01_15-30-13,1748781013,6.240465402603149,178.807683467865,11572,Cerebro,127.0.0.1,178.807683467865,32,5.561725081394624,1.681728331125687e-05,5.5614998498951715,1.8300763279971963,3.725341681403754,0.004240712721366407,-100.0,80.0,80,0.06535267600498627,128000,1600,-162.4,4000,-260.0,50,80,2,0,0,29.38888888888889,66.3,80.0,80.0,128000,128000,-81.2,-81.2,4000,4000,128000,128000,4000,4000,-81.2,-81.2,4050,1.5865726470947266,0.23897016048431396,4050.0,129600,0.001,0.5407701730728149,-0.0752829760313034,0.1,4.6566129424663316e-11,152070.0,7.747103691101074,483.8937683105469,0.0004909721319563687,0.44377389550209045,32.0,0.0,0.0,152070.0,0.17208087580950232,4000,0.0,128000,4050,129600,0.1
1,132000,False,33,b9891_00000,2025-06-01_15-30-19,1748781019,5.80806565284729,184.61574912071228,11572,Cerebro,127.0.0.1,184.61574912071228,33,5.5641100595806545,1.6772110832650374e-05,5.563884047396384,1.8309241277171324,3.7268706935898464,0.0042396925943903345,-140.0,80.0,80,0.06946297299931757,132000,1650,-163.8,4000,-260.0,50,80,2,0,0,26.262500000000003,66.875,80.0,80.0,132000,132000,-81.9,-81.9,4000,4000,132000,132000,4000,4000,-81.9,-81.9,4050,1.58848237991333,0.2023789882659912,4050.0,133650,0.001,0.5525015592575073,-0.07752418518066406,0.1,2.3283064712331658e-11,152070.0,7.888739585876465,532.9719848632812,0.0004371301329229027,0.2119951695203781,33.0,0.0,0.0,152070.0,0.17218698401869353,4000,0.0,132000,4050,133650,0.1
1,136000,False,34,b9891_00000,2025-06-01_15-30-25,1748781025,5.80614447593689,190.42189359664917,11572,Cerebro,127.0.0.1,190.42189359664917,34,5.566468713984612,1.6731390109287918e-05,5.5662420879224195,1.8323862804396513,3.7277630576544523,0.0042369376682024175,-120.0,80.0,80,0.07402769699750934,136000,1700,-161.4,4000,-260.0,50,80,2,0,0,25.6,66.83749999999999,80.0,80.0,136000,136000,-80.7,-80.7,4000,4000,136000,136000,4000,4000,-80.7,-80.7,4050,1.5903120040893555,0.13273721933364868,4050.0,137700,0.001,0.6738194227218628,0.09745490550994873,0.1,1.1641532356165829e-11,152070.0,7.353957176208496,445.4988098144531,0.0008000547531992197,0.9898286461830139,34.0,0.0,0.0,152070.0,0.17229437760611732,4000,0.0,136000,4050,137700,0.1
1,140000,False,35,b9891_00000,2025-06-01_15-30-30,1748781030,5.078540086746216,195.50043368339539,11572,Cerebro,127.0.0.1,195.50043368339539,35,5.561525812844833,1.6688075988238996e-05,5.561298377043123,1.8295908056353483,3.7256090130777344,0.004235873291715673,-100.0,80.0,80,0.06687289799854625,140000,1750,-159.0,4000,-160.0,50,80,2,0,0,17.1875,66.7875,80.0,80.0,140000,140000,-79.5,-79.5,4000,4000,140000,140000,4000,4000,-79.5,-79.5,4050,1.5874348878860474,0.10843479633331299,4050.0,141750,0.001,0.3826110363006592,-0.21816018223762512,0.1,5.8207661780829145e-12,152070.0,7.595147132873535,760.4730224609375,0.00043383697629906237,0.252429723739624,35.0,0.0,0.0,152070.0,0.17240093471339266,4000,0.0,140000,4050,141750,0.1
1,144000,False,36,b9891_00000,2025-06-01_15-30-36,1748781036,5.846831798553467,201.34726548194885,11572,Cerebro,127.0.0.1,201.34726548194885,36,5.5643093017164125,1.6639194962713604e-05,5.5640813722725975,1.8301591865790432,3.7278202579468926,0.004233548558629,-100.0,80.0,80,0.061622725998749954,144000,1800,-161.0,4000,-260.0,50,80,2,0,0,25.35,66.7875,80.0,80.0,144000,144000,-80.5,-80.5,4000,4000,144000,144000,4000,4000,-80.5,-80.5,4050,1.585461139678955,0.20848625898361206,4050.0,145800,0.001,0.7067305445671082,0.09190462529659271,0.1,2.9103830890414573e-12,152070.0,7.733720302581787,405.3021240234375,0.0006611183052882552,0.4228306710720062,36.0,0.0,0.0,152070.0,0.17250685682076217,4000,0.0,144000,4050,145800,0.1
1,148000,False,37,b9891_00000,2025-06-01_15-30-41,1748781041,5.503928899765015,206.85119438171387,11572,Cerebro,127.0.0.1,206.85119438171387,37,5.563642447699346,1.662780302917972e-05,5.563413485550361,1.8296316517133133,3.7276645453677526,0.00424275007315122,-120.0,80.0,80,0.06598883900325746,148000,1850,-162.2,4000,-260.0,50,80,2,0,0,23.928571428571427,67.0,80.0,80.0,148000,148000,-81.1,-81.1,4000,4000,148000,148000,4000,4000,-81.1,-81.1,4050,1.5842078924179077,0.09706145524978638,4050.0,149850,0.001,0.6091505885124207,-0.03343886137008667,0.1,1.4551915445207286e-12,152070.0,8.010102272033691,618.4619140625,0.0006299213273450732,0.2543790638446808,37.0,0.0,0.0,152070.0,0.1726108510125132,4000,0.0,148000,4050,149850,0.1
1,152000,False,38,b9891_00000,2025-06-01_15-30-47,1748781047,6.026957035064697,212.87815141677856,11572,Cerebro,127.0.0.1,212.87815141677856,38,5.568211781222727,1.6586524786546375e-05,5.567982291694737,1.8308035811966497,3.7310536059137838,0.004245804572406513,-120.0,80.0,80,0.07037193100375588,152000,1900,-162.6,4000,-260.0,50,80,2,0,0,23.811111111111114,67.02222222222223,80.0,80.0,152000,152000,-81.3,-81.3,4000,4000,152000,152000,4000,4000,-81.3,-81.3,4050,1.587000846862793,-0.011415362358093262,4050.0,153900,0.001,0.814774751663208,0.16934734582901,0.1,7.275957722603643e-13,152070.0,8.041275024414062,317.5250244140625,0.0003350568294990808,0.968535304069519,38.0,0.0,0.0,152070.0,0.1727328061147484,4000,0.0,152000,4050,153900,0.1
1,156000,False,39,b9891_00000,2025-06-01_15-30-53,1748781053,5.298579931259155,218.17673134803772,11572,Cerebro,127.0.0.1,218.17673134803772,39,5.565458403410852,1.6554659976946413e-05,5.565228135777443,1.8289928833844369,3.7300994518550223,0.004249677526149039,-80.0,80.0,80,0.06736628500279039,156000,1950,-160.8,4000,-260.0,50,80,2,0,0,17.757142857142856,66.98571428571428,80.0,80.0,156000,156000,-80.4,-80.4,4000,4000,156000,156000,4000,4000,-80.4,-80.4,4050,1.5866204500198364,0.23799026012420654,4050.0,157950,0.001,0.4782067537307739,-0.1607898324728012,0.1,3.6379788613018216e-13,152070.0,7.976586818695068,486.3702392578125,0.000336233526468277,0.3042115271091461,39.0,0.0,0.0,152070.0,0.1728535002398402,4000,0.0,156000,4050,157950,0.1
1,160000,False,40,b9891_00000,2025-06-01_15-30-59,1748781059,5.916369438171387,224.0931007862091,11572,Cerebro,127.0.0.1,224.0931007862091,40,5.568906087376295,1.651111372406853e-05,5.568675290419774,1.8292274275510267,3.733306262336415,0.00424975975088839,-80.0,80.0,80,0.0650704530015355,160000,2000,-160.6,4000,-260.0,50,80,2,0,0,29.287499999999998,66.8875,80.0,80.0,160000,160000,-80.3,-80.3,4000,4000,160000,160000,4000,4000,-80.3,-80.3,4050,1.5904501676559448,0.1758289933204651,4050.0,162000,0.001,0.7863748073577881,0.0827920213341713,0.1,1.8189894306509108e-13,152070.0,8.6262788772583,381.8301696777344,0.0007747054332867265,0.3822510838508606,40.0,0.0,0.0,152070.0,0.172972183081818,4000,0.0,160000,4050,162000,0.1
1,164000,False,41,b9891_00000,2025-06-01_15-31-04,1748781064,5.532971382141113,229.62607216835022,11572,Cerebro,127.0.0.1,229.62607216835022,41,5.568482313502752,1.6481002450631234e-05,5.56825064451603,1.8278877922758903,3.7342117297131407,0.004252754152860379,-140.0,80.0,80,0.065405885000946,164000,2050,-162.8,4000,-260.0,50,80,2,0,0,20.9875,66.8875,80.0,80.0,164000,164000,-81.4,-81.4,4000,4000,164000,164000,4000,4000,-81.4,-81.4,4050,1.5870230197906494,0.22505778074264526,4050.0,166050,0.001,0.6051210165023804,-0.06368837505578995,0.1,9.094947153254554e-14,152070.0,8.275117874145508,444.3040771484375,0.0002443168486934155,0.7633700966835022,41.0,0.0,0.0,152070.0,0.17308855590693373,4000,0.0,164000,4050,166050,0.1
1,168000,False,42,b9891_00000,2025-06-01_15-31-10,1748781070,6.046991586685181,235.6730637550354,11572,Cerebro,127.0.0.1,235.6730637550354,42,5.573195524367678,1.6453192305157296e-05,5.572962947070714,1.8290980623532702,3.737697899416195,0.004261086611523963,-160.0,80.0,80,0.06498838300001808,168000,2100,-162.0,4000,-260.0,50,80,2,0,0,26.27777777777778,66.87777777777778,80.0,80.0,168000,168000,-81.0,-81.0,4000,4000,168000,168000,4000,4000,-81.0,-81.0,4050,1.5852479934692383,0.26975756883621216,4050.0,170100,0.001,0.7416491508483887,0.12019744515419006,0.1,4.547473576627277e-14,152070.0,7.799765586853027,326.685791015625,0.0003443630412220955,0.49976712465286255,42.0,0.0,0.0,152070.0,0.1732056896672427,4000,0.0,168000,4050,170100,0.1
1,172000,False,43,b9891_00000,2025-06-01_15-31-16,1748781076,5.714929103851318,241.38799285888672,11572,Cerebro,127.0.0.1,241.38799285888672,43,5.574545648123958,1.6407660706153824e-05,5.574312308599732,1.8288547227297494,3.739284975422139,0.004257576745701881,-120.0,80.0,80,0.0682120749988826,172000,2150,-161.4,4000,-260.0,50,80,2,0,0,22.8125,66.1125,80.0,80.0,172000,172000,-80.7,-80.7,4000,4000,172000,172000,4000,4000,-80.7,-80.7,4050,1.5844547748565674,0.2273077368736267,4050.0,174150,0.001,0.5271003842353821,-0.07359104603528976,0.1,2.2737367883136385e-14,152070.0,7.591369152069092,428.0632019042969,0.0003798379621002823,0.4162658452987671,43.0,0.0,0.0,152070.0,0.17332177579675406,4000,0.0,172000,4050,174150,0.1
1,176000,False,44,b9891_00000,2025-06-01_15-31-22,1748781082,6.3949809074401855,247.7829737663269,11572,Cerebro,127.0.0.1,247.7829737663269,44,5.582677732642392,1.6352584346995452e-05,5.582444108513847,1.8308407935027096,3.7454282446679725,0.0042538829780346,-120.0,80.0,80,0.0694112799980212,176000,2200,-161.4,4000,-260.0,50,80,2,0,0,31.3625,65.85,80.0,80.0,176000,176000,-80.7,-80.7,4000,4000,176000,176000,4000,4000,-80.7,-80.7,4050,1.5743991136550903,0.14220482110977173,4050.0,178200,0.001,0.7422136068344116,0.16662798821926117,0.1,1.1368683941568192e-14,152070.0,7.330255508422852,349.42218017578125,0.0007364344201050699,0.30691421031951904,44.0,0.0,0.0,152070.0,0.17343818399470604,4000,0.0,176000,4050,178200,0.1
1,180000,False,45,b9891_00000,2025-06-01_15-31-28,1748781088,5.210501432418823,252.99347519874573,11572,Cerebro,127.0.0.1,252.99347519874573,45,5.578894680316081,1.631705831402743e-05,5.578660506428965,1.8281677025676608,3.7443141402211024,0.004251313148171873,-100.0,80.0,80,0.06479214499588125,180000,2250,-160.8,4000,-260.0,50,80,2,0,0,20.174999999999997,66.0125,80.0,80.0,180000,180000,-80.4,-80.4,4000,4000,180000,180000,4000,4000,-80.4,-80.4,4050,1.571136474609375,0.2894100546836853,4050.0,182250,0.001,0.839386522769928,0.16529139876365662,0.1,5.684341970784096e-15,152070.0,8.312088012695312,293.4041748046875,0.0008233809494413435,0.2427224963903427,45.0,0.0,0.0,152070.0,0.1735518850411221,4000,0.0,180000,4050,182250,0.1
1,184000,False,46,b9891_00000,2025-06-01_15-31-34,1748781094,6.352001190185547,259.3454763889313,11572,Cerebro,127.0.0.1,259.3454763889313,46,5.586556540512382,1.62658874195572e-05,5.586321951364681,1.828648090541885,3.7514842988185104,0.004254623016945195,-100.0,80.0,80,0.06510616999934428,184000,2300,-159.4,4000,-260.0,50,80,2,0,0,29.966666666666665,66.03333333333333,80.0,80.0,184000,184000,-79.7,-79.7,4000,4000,184000,184000,4000,4000,-79.7,-79.7,4050,1.5794236660003662,0.42172449827194214,4050.0,186300,0.001,0.5690615177154541,-0.013837829232215881,0.1,2.842170985392048e-15,152070.0,7.408416748046875,276.3634948730469,0.0005245021893642843,1.1263130903244019,46.0,0.0,0.0,152070.0,0.17368641784820774,4000,0.0,184000,4050,186300,0.1
1,188000,False,47,b9891_00000,2025-06-01_15-31-39,1748781099,5.136030912399292,264.48150730133057,11572,Cerebro,127.0.0.1,264.48150730133057,47,5.581981880107318,1.62252283101766e-05,5.581746902851231,1.8264882576360926,3.7490602448301305,0.004255885786829186,-120.0,80.0,80,0.06590417200291995,188000,2350,-161.4,4000,-260.0,50,80,2,0,0,18.442857142857143,66.0,80.0,80.0,188000,188000,-80.7,-80.7,4000,4000,188000,188000,4000,4000,-80.7,-80.7,4050,1.5759568214416504,0.32158827781677246,4050.0,190350,0.001,0.730122983455658,0.15632352232933044,0.1,1.421085492696024e-15,152070.0,7.313950538635254,298.14483642578125,0.0006876742118038237,0.3654177784919739,47.0,0.0,0.0,152070.0,0.17381882529064674,4000,0.0,188000,4050,190350,0.1
1,192000,False,48,b9891_00000,2025-06-01_15-31-45,1748781105,5.836345195770264,270.31785249710083,11572,Cerebro,127.0.0.1,270.31785249710083,48,5.584466738306514,1.6171976274978e-05,5.5842317298229025,1.8253116670598484,3.7527206683819814,0.004252995928922472,-140.0,80.0,80,0.06256943100015633,192000,2400,-164.8,4000,-260.0,50,80,2,0,0,28.887500000000003,65.9375,80.0,80.0,192000,192000,-82.4,-82.4,4000,4000,192000,192000,4000,4000,-82.4,-82.4,4050,1.5768488645553589,0.3513798117637634,4050.0,194400,0.001,0.6315985918045044,0.040610358119010925,0.1,7.10542746348012e-16,152070.0,7.486732006072998,311.476806640625,0.0003151683195028454,0.4371589124202728,48.0,0.0,0.0,152070.0,0.1739506503724483,4000,0.0,192000,4050,194400,0.1
1,196000,False,49,b9891_00000,2025-06-01_15-31-51,1748781111,5.6174280643463135,275.93528056144714,11572,Cerebro,127.0.0.1,275.93528056144714,49,5.584720209923108,1.6175256604466405e-05,5.584484393524734,1.824894865388981,3.7533760476977642,0.004260170969761844,-80.0,80.0,80,0.0659865979978349,196000,2450,-161.4,4000,-260.0,50,80,2,0,0,22.775,66.16250000000001,80.0,80.0,196000,196000,-80.7,-80.7,4000,4000,196000,196000,4000,4000,-80.7,-80.7,4050,1.5778008699417114,0.2768711447715759,4050.0,198450,0.001,0.6371530294418335,-0.04010551795363426,0.1,3.55271373174006e-16,152070.0,8.350386619567871,307.0904235839844,0.00041410414269194007,0.3410705626010895,49.0,0.0,0.0,152070.0,0.17408319330008656,4000,0.0,196000,4050,198450,0.1
1,200000,False,50,b9891_00000,2025-06-01_15-31-57,1748781117,6.10050368309021,282.03578424453735,11572,Cerebro,127.0.0.1,282.03578424453735,50,5.589812724823878,1.614750389461063e-05,5.589575708589171,1.8267060897351837,3.756645142221152,0.004260746259961922,-80.0,80.0,80,0.06849465399922337,200000,2500,-158.2,4000,-160.0,50,80,2,0,0,26.275,66.575,80.0,80.0,200000,200000,-79.1,-79.1,4000,4000,200000,200000,4000,4000,-79.1,-79.1,4050,1.5762640237808228,0.37133270502090454,4050.0,202500,0.001,0.8102719187736511,0.11530734598636627,0.1,1.77635686587003e-16,152070.0,8.525909423828125,247.22940063476562,0.0006103068008087575,0.6661049127578735,50.0,0.0,0.0,152070.0,0.17421323351413087,4000,0.0,200000,4050,202500,0.1
1,204000,False,51,b9891_00000,2025-06-01_15-32-02,1748781122,5.407634735107422,287.4434189796448,11572,Cerebro,127.0.0.1,287.4434189796448,51,5.5879120315755415,1.6101028567178043e-05,5.587674612503022,1.825490013837928,3.7559582187990763,0.004256829797443901,-140.0,80.0,80,0.0669335150020197,204000,2550,-160.8,4000,-260.0,50,80,2,0,0,20.3375,66.6375,80.0,80.0,204000,204000,-80.4,-80.4,4000,4000,204000,204000,4000,4000,-80.4,-80.4,4050,1.5745176076889038,0.1816970705986023,4050.0,206550,0.001,0.44858887791633606,-0.16069954633712769,0.1,8.88178432935015e-17,152070.0,7.6674017906188965,413.76898193359375,0.00041686787153594196,0.3057379424571991,51.0,0.0,0.0,152070.0,0.17434103446456906,4000,0.0,204000,4050,206550,0.1
1,208000,False,52,b9891_00000,2025-06-01_15-32-08,1748781128,5.9742560386657715,293.41767501831055,11572,Cerebro,127.0.0.1,293.41767501831055,52,5.591692853259493,1.607301813008066e-05,5.591454418378079,1.8249169826996285,3.7602995956114262,0.004260171499222811,-140.0,80.0,80,0.06564256500045303,208000,2600,-161.8,4000,-260.0,50,80,2,0,0,24.9375,66.5375,80.0,80.0,208000,208000,-80.9,-80.9,4000,4000,208000,208000,4000,4000,-80.9,-80.9,4050,1.5785640478134155,0.38976216316223145,4050.0,210600,0.001,0.7065976858139038,0.10717582702636719,0.1,4.440892164675075e-17,152070.0,7.57278299331665,233.77354431152344,0.0005839281366206706,0.45456692576408386,52.0,0.0,0.0,152070.0,0.17446774410264676,4000,0.0,208000,4050,210600,0.1
1,212000,False,53,b9891_00000,2025-06-01_15-32-14,1748781134,5.661419153213501,299.07909417152405,11572,Cerebro,127.0.0.1,299.07909417152405,53,5.59231556972691,1.6066287957258615e-05,5.592075455194215,1.8256337378724254,3.7601988916553024,0.004256966784449324,-80.0,80.0,80,0.0660658529959619,212000,2650,-160.8,4000,-260.0,50,80,2,0,0,22.0875,66.5625,80.0,80.0,212000,212000,-80.4,-80.4,4000,4000,212000,212000,4000,4000,-80.4,-80.4,4050,1.5819003582000732,0.14247804880142212,4050.0,214650,0.001,0.6968461275100708,0.05790441855788231,0.1,2.2204460823375376e-17,152070.0,7.971317291259766,384.5662536621094,0.00040415729745291173,0.6352150440216064,53.0,0.0,0.0,152070.0,0.17459202182451874,4000,0.0,212000,4050,214650,0.1
1,216000,False,54,b9891_00000,2025-06-01_15-32-20,1748781140,5.964549779891968,305.043643951416,11572,Cerebro,127.0.0.1,305.043643951416,54,5.595961294029211,1.6024624819657525e-05,5.5957208026422265,1.8257822904939391,3.763684353738516,0.004263132116332289,-80.0,80.0,80,0.06763876599725335,216000,2700,-160.0,4000,-260.0,50,80,2,0,0,27.875,66.6625,80.0,80.0,216000,216000,-80.0,-80.0,4000,4000,216000,216000,4000,4000,-80.0,-80.0,4050,1.5679007768630981,0.4339350461959839,4050.0,218700,0.001,0.5117930173873901,-0.1412048637866974,0.1,1.1102230411687688e-17,152070.0,8.097880363464355,303.2765197753906,0.0006925903726369143,0.3418789803981781,54.0,0.0,0.0,152070.0,0.17471830915754052,4000,0.0,216000,4050,218700,0.1
1,220000,False,55,b9891_00000,2025-06-01_15-32-25,1748781145,5.408664226531982,310.452308177948,11572,Cerebro,127.0.0.1,310.452308177948,55,5.5940172500889584,1.5983378313432443e-05,5.593776331615816,1.8248132555890049,3.762698134201016,0.004269447795346543,-160.0,80.0,80,0.06772315500187688,220000,2750,-162.0,4000,-260.0,50,80,2,0,0,21.6625,66.625,80.0,80.0,220000,220000,-81.0,-81.0,4000,4000,220000,220000,4000,4000,-81.0,-81.0,4050,1.579325795173645,0.25856083631515503,4050.0,222750,0.001,0.7252234816551208,0.05321623757481575,0.1,5.551115205843844e-18,152070.0,8.299398422241211,272.66015625,0.0007418692111968994,0.4352574646472931,55.0,0.0,0.0,152070.0,0.1748427954517163,4000,0.0,220000,4050,222750,0.1
1,224000,False,56,b9891_00000,2025-06-01_15-32-31,1748781151,5.9832987785339355,316.43560695648193,11572,Cerebro,127.0.0.1,316.43560695648193,56,5.597848565587893,1.5955544953334634e-05,5.597607100299674,1.8271431150331499,3.7641966478590496,0.004267734317449568,-160.0,80.0,80,0.06748129399958998,224000,2800,-162.0,4000,-260.0,50,80,2,0,0,27.737499999999997,66.6375,80.0,80.0,224000,224000,-81.0,-81.0,4000,4000,224000,224000,4000,4000,-81.0,-81.0,4050,1.5783627033233643,0.42635542154312134,4050.0,226800,0.001,0.6807241439819336,0.1046588122844696,0.1,2.775557602921922e-18,152070.0,7.339015483856201,245.10093688964844,0.0005403587711043656,0.44001972675323486,56.0,0.0,0.0,152070.0,0.17496599471908855,4000,0.0,224000,4050,226800,0.1
1,228000,False,57,b9891_00000,2025-06-01_15-32-36,1748781156,5.230794429779053,321.666401386261,11572,Cerebro,127.0.0.1,321.666401386261,57,5.594098865931483,1.5925989329532208e-05,5.593856754296703,1.824867066882936,3.762717077380459,0.004268852974229527,-120.0,80.0,80,0.06487597599683795,228000,2850,-159.6,4000,-160.0,50,80,2,0,0,23.17142857142857,66.61428571428573,80.0,80.0,228000,228000,-79.8,-79.8,4000,4000,228000,228000,4000,4000,-79.8,-79.8,4050,1.5720438957214355,0.6336007118225098,4050.0,230850,0.001,0.8262045383453369,0.1947290301322937,0.1,1.387778801460961e-18,152070.0,7.886799335479736,144.9295196533203,0.0006503823678940535,0.5245818495750427,57.0,0.0,0.0,152070.0,0.17508986254156877,4000,0.0,228000,4050,230850,0.1
1,232000,False,58,b9891_00000,2025-06-01_15-32-42,1748781162,5.733807802200317,327.4002091884613,11572,Cerebro,127.0.0.1,327.4002091884613,58,5.595436419272153,1.5876729691754545e-05,5.5951941657539965,1.8228374842144686,3.76607237860625,0.004275495444678391,-120.0,80.0,80,0.059877614999422804,232000,2900,-160.2,4000,-260.0,50,80,2,0,0,19.7875,66.5375,80.0,80.0,232000,232000,-80.1,-80.1,4000,4000,232000,232000,4000,4000,-80.1,-80.1,4050,1.5737707614898682,0.3273165822029114,4050.0,234900,0.001,0.5594525337219238,-0.1310286670923233,0.1,6.938894007304805e-19,152070.0,8.478583335876465,271.3852233886719,0.0007495874306187034,0.4907286763191223,58.0,0.0,0.0,152070.0,0.17522815044812695,4000,0.0,232000,4050,234900,0.1
1,236000,False,59,b9891_00000,2025-06-01_15-32-48,1748781168,5.455616235733032,332.85582542419434,11572,Cerebro,127.0.0.1,332.85582542419434,59,5.593965379079462,1.5831962680812634e-05,5.593722591096672,1.8212435193727299,3.766186979820008,0.004274751489981954,-100.0,80.0,80,0.06128620500152465,236000,2950,-162.8,4000,-260.0,50,80,2,0,0,21.012500000000003,66.475,80.0,80.0,236000,236000,-81.4,-81.4,4000,4000,236000,236000,4000,4000,-81.4,-81.4,4050,1.5701625347137451,0.28579145669937134,4050.0,238950,0.001,0.6835566759109497,0.04763656482100487,0.1,3.4694470036524025e-19,152070.0,7.929364204406738,252.30369567871094,0.0005278981407172978,0.3289576470851898,59.0,0.0,0.0,152070.0,0.17536412749029762,4000,0.0,236000,4050,238950,0.1
1,240000,False,60,b9891_00000,2025-06-01_15-32-54,1748781174,6.011562824249268,338.8673882484436,11572,Cerebro,127.0.0.1,338.8673882484436,60,5.598057486288368,1.5801642864506444e-05,5.5978137351857775,1.81973598317889,3.771771849021541,0.004275244975467158,-100.0,80.0,80,0.0631062940042466,240000,3000,-164.6,4000,-260.0,50,80,2,0,0,25.45,66.52499999999999,80.0,80.0,240000,240000,-82.3,-82.3,4000,4000,240000,240000,4000,4000,-82.3,-82.3,4050,1.5764795541763306,0.5101229548454285,4050.0,243000,0.001,0.5803930163383484,-0.00682397885248065,0.1,1.7347235018262012e-19,152070.0,7.4486494064331055,191.56507873535156,0.00049409712664783,0.3675343096256256,60.0,0.0,0.0,152070.0,0.175514976746577,4000,0.0,240000,4050,243000,0.1
1,244000,False,61,b9891_00000,2025-06-01_15-32-59,1748781179,5.746885299682617,344.6142735481262,11572,Cerebro,127.0.0.1,344.6142735481262,61,5.599459867425413,1.5790626391038688e-05,5.5992152958334875,1.8219085373471402,3.7709714425316214,0.004299449525657009,-140.0,80.0,80,0.07042714000388514,244000,3050,-164.2,4000,-260.0,50,80,2,0,0,26.474999999999998,66.525,80.0,80.0,244000,244000,-82.1,-82.1,4000,4000,244000,244000,4000,4000,-82.1,-82.1,4050,1.5771907567977905,0.37991416454315186,4050.0,247050,0.001,0.49768680334091187,-0.09218014031648636,0.1,8.673617509131006e-20,152070.0,7.475859642028809,301.8744812011719,0.0005762366927228868,0.6163024306297302,61.0,0.0,0.0,152070.0,0.17566456513498016,4000,0.0,244000,4050,247050,0.1
