num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,learners/ai/num_trainable_parameters,learners/ai/weights_seq_no,learners/ai/vf_loss_unclipped,learners/ai/default_optimizer_learning_rate,learners/ai/entropy,learners/ai/vf_loss,learners/ai/module_train_batch_size_mean,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/num_module_steps_trained,learners/ai/num_non_trainable_parameters,learners/ai/total_loss,learners/ai/curr_kl_coeff,learners/ai/policy_loss,learners/ai/vf_explained_var,learners/ai/curr_entropy_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/ai/mean_kl_loss,learners/ai/num_module_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/human/curr_entropy_coeff
1,200000,False,50,993e9_00000,2025-06-01_20-23-46,1748798626,4.718975067138672,233.6689293384552,22856,Cerebro,127.0.0.1,233.6689293384552,50,4.640242270570496,1.5820118151459497e-05,4.640011537080773,1.178776392324336,3.452083028297707,0.006763751395255771,0.062054684997419826,4000,2600,-288.00000000000017,80,25,1885.0,1180.3559999999993,61,65.74,200000,4,0,0,30.916666666666668,73.55,0.0,0.0,4000,4000,590.1779999999997,590.1779999999997,200000,200000,4000,4000,200000,200000,65.74,65.74,590.1779999999997,590.1779999999997,145926.0,50.0,116127.8671875,0.0005,1.4941662549972534,9.286290168762207,4052.1168226481573,0.0,4065,0.0,0.5248374342918396,1.77635686587003e-16,-0.10495837777853012,-0.0012965202331542969,0.2,0.6895524859428406,0.0009044879116117954,202750,145926.0,0.16594609508560396,4065,0.0,200000,4000,202750,0.2
1,204000,False,51,993e9_00000,2025-06-01_20-23-51,1748798631,4.867579698562622,238.53650903701782,22856,Cerebro,127.0.0.1,238.53650903701782,51,4.642418680864711,1.580391688704974e-05,4.642186574710386,1.1777070644012628,3.4553207500148893,0.006759777881202503,0.06465430700220168,4000,2662,-288.00000000000034,80,23,1886.1999999999998,1170.6499999999996,62,64.25,204000,4,0,0,29.316666666666663,74.11666666666666,0.0,0.0,4000,4000,585.3249999999998,585.3249999999998,204000,204000,4000,4000,204000,204000,64.25,64.25,585.3249999999998,585.3249999999998,145926.0,51.0,118421.6484375,0.0005,1.4927328824996948,9.587801933288574,4052.1308098614613,0.0,4066,0.0,0.4623776376247406,8.88178432935015e-17,-0.1978559046983719,0.006975829601287842,0.2,0.6039978861808777,0.0010946999536827207,206816,145926.0,0.1661273475410128,4066,0.0,204000,4000,206816,0.2
1,208000,False,52,993e9_00000,2025-06-01_20-23-56,1748798636,4.6412670612335205,243.17777609825134,22856,Cerebro,127.0.0.1,243.17777609825134,52,4.642301889055959,1.57718780955288e-05,4.642069060963288,1.17507778075707,3.457829507514625,0.006756224102272893,0.05618051500176079,4000,2727,-288.00000000000034,80,23,1886.1999999999998,1157.4419999999996,65,62.93,208000,4,0,0,28.483333333333334,74.21666666666667,0.0,0.0,4000,4000,578.7209999999998,578.7209999999998,208000,208000,4000,4000,208000,208000,62.93,62.93,578.7209999999998,578.7209999999998,145926.0,52.0,132427.0,0.0005,1.4373093843460083,9.112624168395996,4052.1462056482346,0.0,4069,0.0,0.41770878434181213,4.440892164675075e-17,-0.2060917764902115,0.004881441593170166,0.2,0.5296997427940369,0.0010363904293626547,210885,145926.0,0.16630866070781056,4069,0.0,208000,4000,210885,0.2
1,212000,False,53,993e9_00000,2025-06-01_20-24-01,1748798641,4.998502969741821,248.17627906799316,22856,Cerebro,127.0.0.1,248.17627906799316,53,4.6457615811652095,1.575615923167835e-05,4.645527454353786,1.1735626189496358,3.4627988684398376,0.006752657860767084,0.04820021799998358,4000,2797,-127.99999999999974,80,21,1887.4,1259.026,70,59.29,212000,4,0,0,26.58333333333334,74.43333333333334,0.0,0.0,4000,4000,629.513,629.513,212000,212000,4000,4000,212000,212000,59.29,59.29,629.513,629.513,145926.0,53.0,134433.15625,0.0005,1.4857956171035767,9.571884155273438,4052.163480438286,0.0,4074,0.0,0.6394009590148926,2.2204460823375376e-17,-0.020628338679671288,0.011311054229736328,0.2,0.7520209550857544,0.0009589673718437552,214959,145926.0,0.16648791363651666,4074,0.0,212000,4000,214959,0.2
1,216000,False,54,993e9_00000,2025-06-01_20-24-06,1748798646,5.095133543014526,253.2714126110077,22856,Cerebro,127.0.0.1,253.2714126110077,54,4.650122424353413,1.5732597495550457e-05,4.649887603810278,1.1735443177597662,3.467175474755154,0.006748404282573897,0.053565379000501706,4000,2866,-48.00000000000007,80,21,1887.4,1450.19,69,56.35,216000,4,0,0,31.514285714285712,74.88571428571429,0.0,0.0,4000,4000,725.095,725.095,216000,216000,4000,4000,216000,216000,56.35,56.35,725.095,725.095,145926.0,54.0,141915.734375,0.0005,1.4348253011703491,9.325250625610352,4052.182495111972,0.0,4073,0.0,0.5565793514251709,1.1102230411687688e-17,-0.08898059278726578,0.010644733905792236,0.2,0.34744319319725037,0.0009522155742160976,219032,145926.0,0.1666658526105767,4073,0.0,216000,4000,219032,0.2
1,220000,False,55,993e9_00000,2025-06-01_20-24-11,1748798651,5.191058158874512,258.4624707698822,22856,Cerebro,127.0.0.1,258.4624707698822,55,4.655421474109567,1.5700271308253403e-05,4.655185757772191,1.1728183795821339,3.4731903520077454,0.006747150239395634,0.06031089100230019,4000,2935,-288.00000000000045,80,19,2018.5999999999992,1367.8019999999995,69,59.33,220000,4,0,0,32.583333333333336,74.93333333333332,0.0,0.0,4000,4000,683.9009999999997,683.9009999999997,220000,220000,4000,4000,220000,220000,59.33,59.33,683.9009999999997,683.9009999999997,145926.0,55.0,113083.9609375,0.0005,1.4863343238830566,8.823162078857422,4052.2032131441397,0.0,4073,0.0,0.703115701675415,5.551115205843844e-18,0.11806637793779373,0.007596611976623535,0.2,0.6576603055000305,0.0012126292567700148,223105,145926.0,0.16684114833379154,4073,0.0,220000,4000,223105,0.2
1,224000,False,56,993e9_00000,2025-06-01_20-24-16,1748798656,5.1136438846588135,263.576114654541,22856,Cerebro,127.0.0.1,263.576114654541,56,4.659901695368517,1.5676268443745267e-05,4.659665262194391,1.1708230927862342,3.479659697487819,0.006743259737433118,0.04977782699570525,4000,3009,-288.00000000000045,80,19,1888.6,1486.1559999999993,74,54.74,224000,4,0,0,31.099999999999998,75.10000000000001,0.0,0.0,4000,4000,743.0779999999996,743.0779999999996,224000,224000,4000,4000,224000,224000,54.74,54.74,743.0779999999996,743.0779999999996,145926.0,56.0,169306.765625,0.0005,1.405761957168579,9.789172172546387,4052.2260985661533,0.0,4078,0.0,0.6701480746269226,2.775557602921922e-18,-0.027616798877716064,0.00965660810470581,0.2,0.5284944772720337,0.0008153326343744993,227183,145926.0,0.1670350260372814,4078,0.0,224000,4000,227183,0.2
1,228000,False,57,993e9_00000,2025-06-01_20-24-21,1748798661,5.005155563354492,268.5812702178955,22856,Cerebro,127.0.0.1,268.5812702178955,57,4.663231010415104,1.5653505615496707e-05,4.662993379572954,1.1687333398584194,3.4850681165129043,0.006743636140088015,0.049121539998450314,4000,3082,-288.00000000000034,80,21,1887.4,1468.6979999999994,73,53.17,228000,4,0,0,30.36666666666667,74.68333333333334,0.0,0.0,4000,4000,734.3489999999997,734.3489999999997,228000,228000,4000,4000,228000,228000,53.17,53.17,734.3489999999997,734.3489999999997,145926.0,57.0,169269.0,0.0005,1.4614810943603516,9.592741012573242,4052.251005958412,0.0,4077,0.0,0.4804917275905609,1.387778801460961e-18,-0.186486154794693,0.0028114914894104004,0.2,0.544143795967102,0.0012687835842370987,231260,145926.0,0.16722652942186786,4077,0.0,228000,4000,231260,0.2
1,232000,False,58,993e9_00000,2025-06-01_20-24-26,1748798666,5.0403289794921875,273.6215991973877,22856,Cerebro,127.0.0.1,273.6215991973877,58,4.666910213311004,1.5620970339385698e-05,4.666672130777278,1.167947391459578,3.4895320263476317,0.00673791277886454,0.047793398000649176,4000,3159,-308.0000000000007,80,19,1888.6,1530.2499999999993,77,52.25,232000,4,0,0,29.042857142857148,74.5,0.0,0.0,4000,4000,765.1249999999997,765.1249999999997,232000,232000,4000,4000,232000,232000,52.25,52.25,765.1249999999997,765.1249999999997,145926.0,58.0,182612.28125,0.0005,1.4260752201080322,9.428702354431152,4052.278292592969,0.0,4081,0.0,0.5754305720329285,6.938894007304805e-19,-0.08222458511590958,0.004938900470733643,0.2,0.4520854949951172,0.0008836521301418543,235341,145926.0,0.16743274593616073,4081,0.0,232000,4000,235341,0.2
1,236000,False,59,993e9_00000,2025-06-01_20-24-32,1748798672,5.12802529335022,278.7496244907379,22856,Cerebro,127.0.0.1,278.7496244907379,59,4.671410366178316,1.557976034750536e-05,4.671171679469317,1.1675177195452207,3.494461065083768,0.006730992651017951,0.052169834996457214,4000,3235,-328.00000000000045,80,19,2049.9999999999995,1571.25,76,51.25,236000,4,0,0,35.28333333333333,74.7,0.0,0.0,4000,4000,785.625,785.625,236000,236000,4000,4000,236000,236000,51.25,51.25,785.625,785.625,145926.0,59.0,182394.953125,0.0005,1.3696370124816895,9.574182510375977,4052.307808394239,0.0,4080,0.0,0.5249793529510498,3.4694470036524025e-19,-0.1585114300251007,0.00213468074798584,0.2,0.4125182032585144,0.000962092715781182,239421,145926.0,0.1676374574972283,4080,0.0,236000,4000,239421,0.2
1,240000,False,60,993e9_00000,2025-06-01_20-24-36,1748798676,4.516696453094482,283.2663209438324,22856,Cerebro,127.0.0.1,283.2663209438324,60,4.66976134951679,1.554696251645977e-05,4.669521793674536,1.1651817873499242,3.495142986432954,0.006722609724425957,0.047582524006138556,4000,3313,-127.99999999999989,80,20,1996.1999999999994,1544.2639999999994,78,51.56,240000,4,0,0,24.349999999999998,74.41666666666667,0.0,0.0,4000,4000,772.1319999999997,772.1319999999997,240000,240000,4000,4000,240000,240000,51.56,51.56,772.1319999999997,772.1319999999997,145926.0,60.0,139346.71875,0.0005,1.4502432346343994,9.452982902526855,4052.3397060502243,0.0,4082,0.0,0.8479110598564148,1.7347235018262012e-19,0.19266146421432495,0.001890420913696289,0.2,0.5881302356719971,0.001065773656591773,243503,145926.0,0.16783904642248024,4082,0.0,240000,4000,243503,0.2
1,244000,False,61,993e9_00000,2025-06-01_20-24-41,1748798681,4.777186870574951,288.04350781440735,22856,Cerebro,127.0.0.1,288.04350781440735,61,4.670704123021905,1.5571492515674153e-05,4.670462998737576,1.1643547314765452,3.496901051568584,0.006721617627441707,0.0438120370003162,4000,3390,-88.00000000000001,80,21,1887.3999999999999,1600.0800000000004,77,51.2,244000,4,0,0,23.816666666666666,74.13333333333334,0.0,0.0,4000,4000,800.0400000000002,800.0400000000002,244000,244000,4000,4000,244000,244000,51.2,51.2,800.0400000000002,800.0400000000002,145926.0,61.0,186911.0625,0.0005,1.4073810577392578,9.243979454040527,4052.3738349722507,0.0,4081,0.0,0.6464676856994629,8.673617509131006e-20,0.003545956453308463,0.002507925033569336,0.2,0.7098322510719299,0.0008774650050327182,247584,145926.0,0.16803715371347938,4081,0.0,244000,4000,247584,0.2
1,248000,False,62,993e9_00000,2025-06-01_20-24-46,1748798686,4.863119125366211,292.90662693977356,22856,Cerebro,127.0.0.1,292.90662693977356,62,4.672514959791962,1.5537777355332384e-05,4.672273073750179,1.1625796721615544,3.5004797370526304,0.00672070145134778,0.042254674003343096,4000,3475,-328.00000000000114,80,19,1888.6,1714.0219999999995,85,47.63,248000,4,0,0,26.849999999999998,74.1,0.0,0.0,4000,4000,857.0109999999997,857.0109999999997,248000,248000,4000,4000,248000,248000,47.63,47.63,857.0109999999997,857.0109999999997,145926.0,62.0,190132.75,0.0005,1.4064481258392334,9.617488861083984,4052.4109473452313,0.0,4089,0.0,0.7509346604347229,4.336808754565503e-20,0.07047538459300995,0.00019216537475585938,0.2,0.44733819365501404,0.001140831271186471,251673,145926.0,0.16823299714402012,4089,0.0,248000,4000,251673,0.2
1,252000,False,63,993e9_00000,2025-06-01_20-24-51,1748798691,5.217962980270386,298.12458992004395,22856,Cerebro,127.0.0.1,298.12458992004395,63,4.677814610193824,1.5513399997201084e-05,4.677569623012336,1.1611673894399999,3.5071620166819097,0.006734647437190001,0.04514597899687942,4000,3559,-87.99999999999994,80,19,1888.6,1651.2359999999999,84,47.94,252000,4,0,0,32.88333333333333,74.56666666666666,0.0,0.0,4000,4000,825.6179999999999,825.6179999999999,252000,252000,4000,4000,252000,252000,47.94,47.94,825.6179999999999,825.6179999999999,145926.0,63.0,213445.625,0.0005,1.3385361433029175,9.751962661743164,4052.450880087255,0.0,4088,0.0,0.5712293982505798,2.1684043772827515e-20,-0.13625966012477875,0.004263341426849365,0.2,0.6418694257736206,0.0014662514440715313,255761,145926.0,0.16844259021057617,4088,0.0,252000,4000,255761,0.2
1,256000,False,64,993e9_00000,2025-06-01_20-24-56,1748798696,4.744284152984619,302.86887407302856,22856,Cerebro,127.0.0.1,302.86887407302856,64,4.678387875092013,1.5527265537848626e-05,4.678141434782306,1.16012883554579,3.508770109515285,0.006727968962605357,0.04410629699705169,4000,3644,-147.9999999999998,80,20,1888.0,1611.7399999999993,85,46.1,256000,4,0,0,28.05,74.5,0.0,0.0,4000,4000,805.8699999999997,805.8699999999997,256000,256000,4000,4000,256000,256000,46.1,46.1,805.8699999999997,805.8699999999997,145926.0,64.0,184245.421875,0.0005,1.3772337436676025,9.120388984680176,4052.4936730797035,0.0,4089,0.0,0.6431819200515747,1.0842021886413758e-20,0.006589781958609819,0.0069051384925842285,0.2,0.40955427289009094,0.0010502736549824476,259850,145926.0,0.16865015074608855,4089,0.0,256000,4000,259850,0.2
1,260000,False,65,993e9_00000,2025-06-01_20-25-01,1748798701,4.657384634017944,307.5262587070465,22856,Cerebro,127.0.0.1,307.5262587070465,65,4.678050967340916,1.5477993107529827e-05,4.677804172434378,1.1571455721900734,3.5113994264200987,0.006735064272946708,0.03391251699766144,4000,3737,-68.00000000000004,80,19,2048.2,1739.1799999999996,93,42.7,260000,4,0,0,20.083333333333332,74.36666666666667,0.0,0.0,4000,4000,869.5899999999998,869.5899999999998,260000,260000,4000,4000,260000,260000,42.7,42.7,869.5899999999998,869.5899999999998,145926.0,65.0,238859.328125,0.0005,1.3115177154541016,9.684324264526367,4052.540065124295,0.0,4097,0.0,0.6038739681243896,5.421010943206879e-21,-0.10225487500429153,0.010555505752563477,0.2,0.5932092070579529,0.0012113606790080667,263947,145926.0,0.16887153283187098,4097,0.0,260000,4000,263947,0.2
1,264000,False,66,993e9_00000,2025-06-01_20-25-05,1748798705,4.687448501586914,312.2137072086334,22856,Cerebro,127.0.0.1,312.2137072086334,66,4.678057042667733,1.5461213063101396e-05,4.677809268710208,1.1559296494681381,3.5126053321561326,0.006738674630382212,0.03841977600473911,4000,3834,-107.9999999999998,80,17,1889.8,1753.7719999999995,97,41.38,264000,4,0,0,28.720000000000006,74.14000000000001,0.0,0.0,4000,4000,876.8859999999997,876.8859999999997,264000,264000,4000,4000,264000,264000,41.38,41.38,876.8859999999997,876.8859999999997,145926.0,66.0,240455.671875,0.0005,1.311505913734436,9.662882804870605,4052.5903799606863,0.0,4101,0.0,0.648455023765564,2.7105054716034394e-21,-0.05553204566240311,0.011862576007843018,0.2,0.43683260679244995,0.0012552427360787988,268048,145926.0,0.16909227456086612,4101,0.0,264000,4000,268048,0.2
1,268000,False,67,993e9_00000,2025-06-01_20-25-10,1748798710,4.602957725524902,316.8166649341583,22856,Cerebro,127.0.0.1,316.8166649341583,67,4.677180789241005,1.5547601021333456e-05,4.6769312960231115,1.153266379973612,3.514361984834459,0.006750018884036159,0.036028580999700355,4000,3922,-268.00000000000136,80,19,1888.6,1710.4239999999998,88,44.96,268000,4,0,0,26.383333333333336,74.03333333333333,0.0,0.0,4000,4000,855.2119999999999,855.2119999999999,268000,268000,4000,4000,268000,268000,44.96,44.96,855.2119999999999,855.2119999999999,145926.0,67.0,194203.46875,0.0005,1.3711851835250854,9.599672317504883,4052.6435344938373,0.0,4091,0.0,0.8486115336418152,1.3552527358017197e-21,0.16288138926029205,0.0011889338493347168,0.2,0.7269472479820251,0.0011420351220294833,272139,145926.0,0.16930953788199873,4091,0.0,268000,4000,272139,0.2
1,272000,False,68,993e9_00000,2025-06-01_20-25-15,1748798715,5.02304220199585,321.8397071361542,22856,Cerebro,127.0.0.1,321.8397071361542,68,4.680515640348752,1.5508124730248134e-05,4.680265591062507,1.152932025173759,3.5180069819862143,0.0067558886950776316,0.03337159699993208,4000,4024,-147.99999999999966,80,18,1889.1999999999998,1762.872,102,38.88,272000,4,0,0,27.414285714285715,74.21428571428571,0.0,0.0,4000,4000,881.436,881.436,272000,272000,4000,4000,272000,272000,38.88,38.88,881.436,881.436,145926.0,68.0,249327.9375,0.0005,1.3164788484573364,9.078961372375488,4052.700966898329,0.0,4106,0.0,0.6260603070259094,6.776263679008599e-22,-0.01854008436203003,0.004187941551208496,0.2,0.6401205658912659,0.0012818127870559692,276245,145926.0,0.16952456616925551,4106,0.0,272000,4000,276245,0.2
1,276000,False,69,993e9_00000,2025-06-01_20-25-20,1748798720,4.546118974685669,326.38582611083984,22856,Cerebro,127.0.0.1,326.38582611083984,69,4.67907001694542,1.5467043186844677e-05,4.678819690151839,1.1509852639221398,3.5185051541660552,0.006749167808044422,0.030380847999476827,4000,4137,331.99999999999875,80,18,1889.1999999999998,1822.432,113,35.28,276000,4,0,0,27.020000000000003,74.08,0.0,0.0,4000,4000,911.216,911.216,276000,276000,4000,4000,276000,276000,35.28,35.28,911.216,911.216,145926.0,69.0,307966.375,0.0005,1.293750524520874,9.776681900024414,4052.7636863012817,0.0,4117,0.0,0.48637428879737854,3.3881318395042993e-22,-0.23254379630088806,-0.002950906753540039,0.2,0.5135456323623657,0.001075694221071899,280362,145926.0,0.1697366444369797,4117,0.0,276000,4000,280362,0.2
1,280000,False,70,993e9_00000,2025-06-01_20-25-24,1748798724,4.797100305557251,331.1829264163971,22856,Cerebro,127.0.0.1,331.1829264163971,70,4.68015580177598,1.5428372474104242e-05,4.679905366250819,1.1498278492826,3.5207438156244204,0.006744146130084789,0.03220479299663566,4000,4242,131.99999999999994,80,20,2068.2,1831.5639999999996,105,38.06,280000,4,0,0,22.95,74.13333333333333,0.0,0.0,4000,4000,915.7819999999998,915.7819999999998,280000,280000,4000,4000,280000,280000,38.06,38.06,915.7819999999998,915.7819999999998,145926.0,70.0,277883.625,0.0005,1.3070316314697266,10.0,4052.8307812194853,0.0,4109,0.0,0.6421093344688416,1.6940659197521496e-22,-0.09648425877094269,-0.0033910274505615234,0.2,0.6257784366607666,0.0016048229299485683,284471,145926.0,0.16994755801273576,4109,0.0,280000,4000,284471,0.2
1,284000,False,71,993e9_00000,2025-06-01_20-25-29,1748798729,4.706340074539185,335.8892664909363,22856,Cerebro,127.0.0.1,335.8892664909363,71,4.680320734758133,1.540108855225064e-05,4.680069702587893,1.149472129789483,3.521255383468612,0.006741521668731593,0.03628053300199099,4000,4334,-107.9999999999998,80,17,2048.7999999999993,1682.2840000000003,92,41.86,284000,4,0,0,25.53333333333333,74.10000000000001,0.0,0.0,4000,4000,841.1420000000002,841.1420000000002,284000,284000,4000,4000,284000,284000,41.86,41.86,841.1420000000002,841.1420000000002,145926.0,71.0,196512.6875,0.0005,1.3439372777938843,9.258525848388672,4052.9008578706953,0.0,4096,0.0,0.734997034072876,8.470329598760748e-23,0.07793188095092773,0.0036009550094604492,0.2,1.2371665239334106,0.0015531230019405484,288567,145926.0,0.17015488250252916,4096,0.0,284000,4000,288567,0.2
1,288000,False,72,993e9_00000,2025-06-01_20-25-34,1748798734,4.862648010253906,340.7519145011902,22856,Cerebro,127.0.0.1,340.7519145011902,72,4.682013482410368,1.537107744677209e-05,4.681762151561979,1.1480505754916706,3.524366479633728,0.006735756452324046,0.032780895999167114,4000,4441,-348.0000000000005,80,18,2044.5999999999995,1771.5720000000001,107,37.38,288000,4,0,0,27.049999999999997,74.11666666666667,0.0,0.0,4000,4000,885.7860000000001,885.7860000000001,288000,288000,4000,4000,288000,288000,37.38,37.38,885.7860000000001,885.7860000000001,145926.0,72.0,272228.03125,0.0005,1.3471465110778809,9.847330093383789,4052.9753499107587,0.0,4111,0.0,0.6223819255828857,4.235164799380374e-23,-0.09292178601026535,0.001902163028717041,0.2,0.3159554898738861,0.0017041940009221435,292678,145926.0,0.17035922417672622,4111,0.0,288000,4000,292678,0.2
1,292000,False,73,993e9_00000,2025-06-01_20-25-39,1748798739,4.53918719291687,345.29110169410706,22856,Cerebro,127.0.0.1,345.29110169410706,73,4.680493846586269,1.5364366627481677e-05,4.68024142004624,1.1478005227369248,3.5230782098373297,0.006738784887661979,0.033507803996908475,4000,4536,-107.99999999999989,80,17,2067.5999999999995,1721.5119999999995,95,41.48,292000,4,0,0,20.483333333333334,74.10000000000001,0.0,0.0,4000,4000,860.7559999999997,860.7559999999997,292000,292000,4000,4000,292000,292000,41.48,41.48,860.7559999999997,860.7559999999997,145926.0,73.0,237147.609375,0.0005,1.2912518978118896,9.728618621826172,4053.0529620242337,0.0,4099,0.0,0.5994244813919067,2.117582399690187e-23,-0.11518704891204834,-9.846687316894531e-05,0.2,0.5339222550392151,0.0014234704431146383,296777,145926.0,0.17055998189918808,4099,0.0,292000,4000,296777,0.2
1,296000,False,74,993e9_00000,2025-06-01_20-25-44,1748798744,4.793766975402832,350.0848686695099,22856,Cerebro,127.0.0.1,350.0848686695099,74,4.681513728120502,1.5324722665105885e-05,4.681260251846017,1.1464318735092944,3.5254546347392117,0.006734101038941732,0.034530152999213894,4000,4642,-107.99999999999994,80,19,1888.6,1798.1859999999997,106,37.69,296000,4,0,0,25.099999999999998,74.11666666666666,0.0,0.0,4000,4000,899.0929999999998,899.0929999999998,296000,296000,4000,4000,296000,296000,37.69,37.69,899.0929999999998,899.0929999999998,145926.0,74.0,281573.9375,0.0005,1.2488187551498413,10.0,4053.134724360448,0.0,4110,0.0,0.6269209980964661,1.0587911998450935e-23,-0.1233152374625206,-0.00786137580871582,0.2,0.39143332839012146,0.0009898447897285223,300887,145926.0,0.1707597564847835,4110,0.0,296000,4000,300887,0.2
1,300000,False,75,993e9_00000,2025-06-01_20-25-48,1748798748,4.648850440979004,354.7337191104889,22856,Cerebro,127.0.0.1,354.7337191104889,75,4.681064936839293,1.5288475747273943e-05,4.68081112332722,1.1448847797743007,3.52654152639191,0.006730711028890735,0.03170667800179217,4000,4753,-147.9999999999998,80,16,1890.4,1818.3059999999998,111,36.49,300000,4,0,0,18.05,74.18333333333332,0.0,0.0,4000,4000,909.1529999999999,909.1529999999999,300000,300000,4000,4000,300000,300000,36.49,36.49,909.1529999999999,909.1529999999999,145926.0,75.0,286498.0,0.0005,1.3335249423980713,10.0,4053.221046153736,0.0,4115,0.0,0.552166223526001,5.293955999225468e-24,-0.1811288297176361,-0.0008831024169921875,0.2,0.3537288308143616,0.0006961358012631536,305002,145926.0,0.17097358068047624,4115,0.0,300000,4000,305002,0.2
1,304000,False,76,993e9_00000,2025-06-01_20-25-53,1748798753,4.866050481796265,359.59976959228516,22856,Cerebro,127.0.0.1,359.59976959228516,76,4.6828222814709415,1.5258591344307279e-05,4.682567581094102,1.1434016389767863,3.529765801127833,0.006728883918941276,0.033356079000514,4000,4856,-168.00000000000048,80,22,2046.9999999999995,1824.8599999999994,103,37.9,304000,4,0,0,28.7,74.03333333333333,0.0,0.0,4000,4000,912.4299999999997,912.4299999999997,304000,304000,4000,4000,304000,304000,37.9,37.9,912.4299999999997,912.4299999999997,145926.0,76.0,238041.15625,0.0005,1.3509960174560547,9.53772258758545,4053.3110280387223,0.0,4107,0.0,0.794156014919281,2.646977999612734e-24,0.11058297753334045,0.005786001682281494,0.2,0.5530036687850952,0.0007855648291297257,309109,145926.0,0.17118861899661073,4107,0.0,304000,4000,309109,0.2
1,308000,False,77,993e9_00000,2025-06-01_20-25-58,1748798758,4.364950180053711,363.96471977233887,22856,Cerebro,127.0.0.1,363.96471977233887,77,4.679562081656494,1.5337005443582348e-05,4.67930654728329,1.1402192485867102,3.52968001011688,0.006729645079869955,0.029145187998074105,4000,4960,-108.00000000000003,80,18,1889.1999999999998,1781.075999999999,104,38.54,308000,4,0,0,20.059999999999995,74.0,0.0,0.0,4000,4000,890.5379999999996,890.5379999999996,308000,308000,4000,4000,308000,308000,38.54,38.54,890.5379999999996,890.5379999999996,145926.0,77.0,236887.640625,0.0005,1.3625115156173706,9.698792457580566,4053.4046881813933,0.0,4108,0.0,0.7527835965156555,1.323488999806367e-24,0.05540663003921509,0.001588582992553711,0.2,0.45221149921417236,0.0011907805455848575,313217,145926.0,0.17140063346835152,4108,0.0,308000,4000,313217,0.2
1,312000,False,78,993e9_00000,2025-06-01_20-26-03,1748798763,4.929143667221069,368.89386343955994,22856,Cerebro,127.0.0.1,368.89386343955994,78,4.68197326483977,1.5301635705580134e-05,4.681717330810499,1.1397847981012004,3.5325202510154297,0.006726313629516279,0.03139461600047071,4000,5066,132.00000000000043,80,16,2043.9999999999995,1813.9559999999992,106,37.74,312000,4,0,0,25.916666666666668,74.0,0.0,0.0,4000,4000,906.9779999999996,906.9779999999996,312000,312000,4000,4000,312000,312000,37.74,37.74,906.9779999999996,906.9779999999996,145926.0,78.0,269487.53125,0.0005,1.3029628992080688,10.0,4053.502144018407,0.0,4110,0.0,0.6988603472709656,6.617444999031835e-25,-0.040547069162130356,0.0020644068717956543,0.2,0.4415383040904999,0.0012682875385507941,317327,145926.0,0.17160979105875743,4110,0.0,312000,4000,317327,0.2
1,316000,False,79,993e9_00000,2025-06-01_20-26-07,1748798767,4.36341404914856,373.2572774887085,22856,Cerebro,127.0.0.1,373.2572774887085,79,4.678509585191688,1.5261619044808865e-05,4.678253143502058,1.136775472120357,3.532040343504816,0.006735360492788572,0.026717167999013327,4000,5176,351.9999999999999,80,18,1889.1999999999998,1840.7680000000003,110,35.72,316000,4,0,0,19.916666666666668,73.98333333333333,0.0,0.0,4000,4000,920.3840000000001,920.3840000000001,316000,316000,4000,4000,316000,316000,35.72,35.72,920.3840000000001,920.3840000000001,145926.0,79.0,271055.46875,0.0005,1.2669814825057983,10.0,4053.603710269862,0.0,4114,0.0,0.7312393188476562,3.3087224995159173e-25,-0.015364340506494045,-0.0021091699600219727,0.2,0.4732353389263153,0.0013170847669243813,321441,145926.0,0.1718166500640099,4114,0.0,316000,4000,321441,0.2
