num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/episode_len_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_env_steps_sampled,env_runners/num_episodes_lifetime,env_runners/episode_len_max,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/episode_len_min,env_runners/num_episodes,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss_unclipped,learners/ai/num_module_steps_trained_lifetime,learners/ai/curr_kl_coeff,learners/ai/total_loss,learners/ai/mean_kl_loss,learners/ai/default_optimizer_learning_rate,learners/ai/num_module_steps_trained,learners/ai/vf_loss,learners/ai/curr_entropy_coeff,learners/ai/num_non_trainable_parameters,learners/ai/num_trainable_parameters,learners/ai/weights_seq_no,learners/ai/policy_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained,learners/human/curr_entropy_coeff 
1,284000,False,71,17070_00000,2025-06-01_22-01-52,1748804512,4.641582250595093,325.62254428863525,54100,Cerebro,127.0.0.1,325.62254428863525,71,4.577948455867384,1.8653842105070584e-05,4.5776898371909835,1.0577833940847916,3.5111627833337784,0.006519037403717924,611.9999999999991,-388.00000000000085,80.0,284000,4000,3548,80,0.06702122499758843,96.39999999999984,80,48,4,0,0,25.533333333333335,70.81666666666668,0.0,0.0,80.0,80.0,48.19999999999992,48.19999999999992,284000,284000,284000,284000,4000,4000,48.19999999999992,48.19999999999992,4000,4000,4052.0,5174.82080078125,287692,8.470329598760748e-23,0.17689953744411469,0.0007848551613278687,0.0005,4052,7.601881504058838,0.2,0.0,152070.0,71.0,-0.27798494696617126,0.6935932040214539,0.058361172676086426,1.5265183448791504,0.0,287692,284000,4052,0.17925792070759988,0.0,152070.0,4000,0.2
1,288000,False,72,17070_00000,2025-06-01_22-01-57,1748804517,4.800082206726074,330.4226264953613,54100,Cerebro,127.0.0.1,330.4226264953613,72,4.580039371308375,1.858330340314789e-05,4.579780469819012,1.0575576151436192,3.513474548500358,0.006518011029894822,611.9999999999999,-308.0000000000009,80.0,288000,4000,3600,80,0.07317801899742335,110.19999999999986,80,52,4,0,0,26.26666666666667,70.86666666666666,0.0,0.0,80.0,80.0,55.09999999999993,55.09999999999993,288000,288000,288000,288000,4000,4000,55.09999999999993,55.09999999999993,4000,4000,4052.0,3706.8193359375,291744,4.235164799380374e-23,0.5377272367477417,0.0007552330498583615,0.0005,4052,8.232213973999023,0.2,0.0,152070.0,72.0,0.020833928138017654,0.7598121166229248,0.03142756223678589,1.5316405296325684,0.0,291744,288000,4052,0.17935095890289798,0.0,152070.0,4000,0.2
1,292000,False,73,17070_00000,2025-06-01_22-02-01,1748804521,4.405470848083496,334.8280973434448,54100,Cerebro,127.0.0.1,334.8280973434448,73,4.57820349959546,1.8522470738851474e-05,4.577944427120929,1.056974036991788,3.512225291015587,0.0065098539195679785,611.9999999999999,-368.0000000000009,80.0,292000,4000,3648,80,0.07521523799921852,127.19999999999976,80,48,4,0,0,22.220000000000002,70.82000000000001,0.0,0.0,80.0,80.0,63.59999999999988,63.59999999999988,292000,292000,292000,292000,4000,4000,63.59999999999988,63.59999999999988,4000,4000,4052.0,4896.57177734375,295796,2.117582399690187e-23,0.27614524960517883,0.0010465807281434536,0.0005,4052,8.500962257385254,0.2,0.0,152070.0,73.0,-0.2680700123310089,0.867628276348114,-0.00016117095947265625,1.5294049978256226,0.0,295796,292000,4052,0.179441264982219,0.0,152070.0,4000,0.2
1,296000,False,74,17070_00000,2025-06-01_22-02-06,1748804526,4.679150104522705,339.50724744796753,54100,Cerebro,127.0.0.1,339.50724744796753,74,4.5791004855990876,1.845324633266758e-05,4.578841403849876,1.056725303622036,3.513371525105338,0.00650622038040754,531.9999999999998,-368.0000000000009,80.0,296000,4000,3700,80,0.06894164199708029,141.5999999999997,80,52,4,0,0,21.166666666666668,70.8,0.0,0.0,80.0,80.0,70.79999999999986,70.79999999999986,296000,296000,296000,296000,4000,4000,70.79999999999986,70.79999999999986,4000,4000,4052.0,3879.245361328125,299848,1.0587911998450935e-23,0.6519679427146912,0.002183101838454604,0.0005,4052,8.712423324584961,0.2,0.0,152070.0,74.0,0.07921046018600464,0.4892028272151947,0.013935267925262451,1.4924243688583374,0.0,299848,296000,4052,0.1795288214940621,0.0,152070.0,4000,0.2
1,300000,False,75,17070_00000,2025-06-01_22-02-11,1748804531,4.378409385681152,343.8856568336487,54100,Cerebro,127.0.0.1,343.8856568336487,75,4.577008987743371,1.8389714208617994e-05,4.576749896811644,1.0559031195852886,3.5120911078544608,0.006514578176283946,531.9999999999998,-388.0000000000004,80.0,300000,4000,3748,80,0.06815085399779491,151.9999999999997,80,48,4,0,0,23.349999999999998,70.81666666666668,0.0,0.0,80.0,80.0,75.99999999999984,75.99999999999984,300000,300000,300000,300000,4000,4000,75.99999999999984,75.99999999999984,4000,4000,4052.0,3535.697998046875,303900,5.293955999225468e-24,0.6536202430725098,0.0011800626525655389,0.0005,4052,8.264334678649902,0.2,0.0,152070.0,75.0,0.1343708634376526,0.438132107257843,-0.014817118644714355,1.5359203815460205,0.0,303900,300000,4052,0.17961447077916776,0.0,152070.0,4000,0.2
1,304000,False,76,17070_00000,2025-06-01_22-02-15,1748804535,4.827410459518433,348.7130672931671,54100,Cerebro,127.0.0.1,348.7130672931671,76,4.579420342866165,1.8321816785659825e-05,4.579160850843092,1.0547087443892516,3.5156973747761793,0.006510087394209374,731.9999999999995,-388.0000000000004,80.0,304000,4000,3800,80,0.07037500000267755,167.59999999999962,80,52,4,0,0,24.100000000000005,70.64999999999999,0.0,0.0,80.0,80.0,83.79999999999981,83.79999999999981,304000,304000,304000,304000,4000,4000,83.79999999999981,83.79999999999981,4000,4000,4052.0,3645.677001953125,307952,2.646977999612734e-24,0.594986081123352,0.0007823334308341146,0.0005,4052,8.956439018249512,0.2,0.0,152070.0,76.0,-0.0017142295837402344,0.5413170456886292,0.00837552547454834,1.4947181940078735,0.0,307952,304000,4052,0.17971446592642062,0.0,152070.0,4000,0.2
1,308000,False,77,17070_00000,2025-06-01_22-02-20,1748804540,4.491338014602661,353.2044053077698,54100,Cerebro,127.0.0.1,353.2044053077698,77,4.578448258437522,1.825559892662234e-05,4.578188560334889,1.0535718759457786,3.515849118028716,0.0065155605203958255,731.9999999999995,-308.0000000000005,80.0,308000,4000,3848,80,0.06887460800178814,205.99999999999963,80,48,4,0,0,27.733333333333334,70.41666666666667,0.0,0.0,80.0,80.0,102.99999999999982,102.99999999999982,308000,308000,308000,308000,4000,4000,102.99999999999982,102.99999999999982,4000,4000,4052.0,3387.4091796875,312004,1.323488999806367e-24,0.6442596912384033,0.0008328232215717435,0.0005,4052,8.412130355834961,0.2,0.0,152070.0,77.0,0.10680027306079865,0.5407946109771729,-0.03786802291870117,1.5187677145004272,0.0,312004,308000,4052,0.17981267729365152,0.0,152070.0,4000,0.2
1,312000,False,78,17070_00000,2025-06-01_22-02-25,1748804545,4.567382335662842,357.7717876434326,54100,Cerebro,127.0.0.1,357.7717876434326,78,4.5782117758529814,1.8312043010990206e-05,4.57795080173157,1.0517601231865734,3.5174065958482075,0.006524056915474759,631.9999999999991,-308.0000000000005,80.0,312000,4000,3900,80,0.06598655299982056,227.59999999999957,80,52,4,0,0,20.283333333333335,70.35000000000001,0.0,0.0,80.0,80.0,113.79999999999978,113.79999999999978,312000,312000,312000,312000,4000,4000,113.79999999999978,113.79999999999978,4000,4000,4052.0,3113.263916015625,316056,6.617444999031835e-25,0.6248852014541626,0.0007506466936320066,0.0005,4052,7.946740627288818,0.2,0.0,152070.0,78.0,0.12932617962360382,0.6544021964073181,0.0003294944763183594,1.4955753087997437,0.0,316056,312000,4052,0.1799249048769423,0.0,152070.0,4000,0.2
1,316000,False,79,17070_00000,2025-06-01_22-02-29,1748804549,4.428084373474121,362.19987201690674,54100,Cerebro,127.0.0.1,362.19987201690674,79,4.576613824094211,1.8259922414225716e-05,4.576352582714225,1.050026100954863,3.517544900889907,0.006517349346148469,491.99999999999886,-348.00000000000057,80.0,316000,4000,3948,80,0.06411525100003929,205.99999999999963,80,48,4,0,0,19.54,70.35999999999999,0.0,0.0,80.0,80.0,102.99999999999982,102.99999999999982,316000,316000,316000,316000,4000,4000,102.99999999999982,102.99999999999982,4000,4000,4052.0,3884.336181640625,320108,3.3087224995159173e-25,0.462382435798645,0.0008706978405825794,0.0005,4052,7.797533988952637,0.2,0.0,152070.0,79.0,-0.019904328510165215,0.45780834555625916,-0.0005919933319091797,1.487333059310913,0.0,320108,316000,4052,0.18003528916083947,0.0,152070.0,4000,0.2
1,320000,False,80,17070_00000,2025-06-01_22-02-34,1748804554,4.36120343208313,366.56107544898987,54100,Cerebro,127.0.0.1,366.56107544898987,80,4.574333841852977,1.821232305388685e-05,4.574071840887308,1.0481729959456847,3.5170846088808903,0.006525365852362363,651.9999999999997,-348.00000000000057,80.0,320000,4000,4000,80,0.06390859699808062,176.79999999999967,80,52,4,0,0,19.26666666666667,70.35000000000001,0.0,0.0,80.0,80.0,88.39999999999984,88.39999999999984,320000,320000,320000,320000,4000,4000,88.39999999999984,88.39999999999984,4000,4000,4052.0,2877.459228515625,324160,1.6543612497579586e-25,0.5734382271766663,0.0007329916697926819,0.0005,4052,7.794107913970947,0.2,0.0,152070.0,80.0,0.09924980998039246,0.5177986025810242,-0.10126972198486328,1.5261120796203613,0.0,324160,320000,4052,0.18014248134856686,0.0,152070.0,4000,0.2
1,324000,False,81,17070_00000,2025-06-01_22-02-38,1748804558,4.653513669967651,371.2145891189575,54100,Cerebro,127.0.0.1,371.2145891189575,81,4.574748885434732,1.8158200215926525e-05,4.574486603478167,1.048219822986444,3.517449097792104,0.006524901193573186,651.9999999999997,-268.0000000000003,80.0,324000,4000,4048,80,0.07028355899790767,204.79999999999964,80,48,4,0,0,27.150000000000002,70.2,0.0,0.0,80.0,80.0,102.39999999999982,102.39999999999982,324000,324000,324000,324000,4000,4000,102.39999999999982,102.39999999999982,4000,4000,4052.0,4704.71826171875,328212,8.271806248789793e-26,0.5491120219230652,0.001409532385878265,0.0005,4052,8.786049842834473,0.2,0.0,152070.0,81.0,-0.03515196219086647,0.3735499978065491,0.017946958541870117,1.4717050790786743,0.0,328212,324000,4052,0.18024674449362557,0.0,152070.0,4000,0.2
1,328000,False,82,17070_00000,2025-06-01_22-02-43,1748804563,4.615209579467773,375.8297986984253,54100,Cerebro,127.0.0.1,375.8297986984253,82,4.575049202580372,1.809761855304435e-05,4.574786845443784,1.0477686457564657,3.518197888814186,0.006523404181624743,631.9999999999993,-428.00000000000057,80.0,328000,4000,4100,80,0.07074158999952487,218.59999999999957,80,52,4,0,0,25.51666666666667,70.0,0.0,0.0,80.0,80.0,109.29999999999978,109.29999999999978,328000,328000,328000,328000,4000,4000,109.29999999999978,109.29999999999978,4000,4000,4052.0,4184.92041015625,332264,4.1359031243948966e-26,0.5213298797607422,0.000713437155354768,0.0005,4052,8.211277961730957,0.2,0.0,152070.0,82.0,5.3806230425834656e-05,0.48001405596733093,0.01564919948577881,1.4992587566375732,0.0,332264,328000,4052,0.18034821559764788,0.0,152070.0,4000,0.2
1,332000,False,83,17070_00000,2025-06-01_22-02-48,1748804568,4.796801567077637,380.62660026550293,54100,Cerebro,127.0.0.1,380.62660026550293,83,4.577171866554264,1.8030642071412932e-05,4.576909451989001,1.0466182102985324,3.5214501549262884,0.006530374140125056,631.9999999999986,-428.00000000000057,80.0,332000,4000,4148,80,0.06580092299729585,217.9999999999995,80,48,4,0,0,30.679999999999996,70.42,0.0,0.0,80.0,80.0,108.99999999999974,108.99999999999974,332000,332000,332000,332000,4000,4000,108.99999999999974,108.99999999999974,4000,4000,4052.0,3046.92041015625,336316,2.0679515621974483e-26,0.6595949530601501,0.0014215210685506463,0.0005,4052,8.086023330688477,0.2,0.0,152070.0,83.0,0.15019622445106506,0.5602400898933411,0.03679323196411133,1.4960179328918457,0.0,336316,332000,4052,0.18044703578514124,0.0,152070.0,4000,0.2
1,336000,False,84,17070_00000,2025-06-01_22-02-52,1748804572,4.33452033996582,384.96112060546875,54100,Cerebro,127.0.0.1,384.96112060546875,84,4.574645093888771,1.7965335944288933e-05,4.574382451468981,1.0445370921955779,3.5209987403769083,0.006529356398702698,631.9999999999986,-348.0000000000001,80.0,336000,4000,4200,80,0.06494652399793267,228.39999999999952,80,52,4,0,0,19.1,70.5,0.0,0.0,80.0,80.0,114.19999999999976,114.19999999999976,336000,336000,336000,336000,4000,4000,114.19999999999976,114.19999999999976,4000,4000,4052.0,4160.31103515625,340368,1.0339757810987241e-26,0.5908474922180176,0.0009094534907490015,0.0005,4052,8.349729537963867,0.2,0.0,152070.0,84.0,0.04856929928064346,0.5047286152839661,-0.019777894020080566,1.4634737968444824,0.0,340368,336000,4052,0.18054474801732204,0.0,152070.0,4000,0.2
1,340000,False,85,17070_00000,2025-06-01_22-02-57,1748804577,4.711296796798706,389.67241740226746,54100,Cerebro,127.0.0.1,389.67241740226746,85,4.575910933949875,1.791168238011899e-05,4.575648266954469,1.0448357282735068,3.521968130973227,0.006525412835039398,611.9999999999992,-348.0000000000001,80.0,340000,4000,4248,80,0.06517870899871923,217.19999999999956,80,48,4,0,0,24.650000000000002,70.44999999999999,0.0,0.0,80.0,80.0,108.59999999999978,108.59999999999978,340000,340000,340000,340000,4000,4000,108.59999999999978,108.59999999999978,4000,4000,4052.0,3774.196044921875,344420,5.169878905493621e-27,0.5887576937675476,0.0011245323112234473,0.0005,4052,8.395515441894531,0.2,0.0,152070.0,85.0,0.056136615574359894,0.5666144490242004,-0.017506957054138184,1.5346521139144897,0.0,344420,340000,4052,0.18064256312128305,0.0,152070.0,4000,0.2
1,344000,False,86,17070_00000,2025-06-01_22-03-02,1748804582,4.7187888622283936,394.39120626449585,54100,Cerebro,127.0.0.1,394.39120626449585,86,4.5772259556103485,1.7855565328747266e-05,4.576962518284641,1.0441936759908645,3.523896397663842,0.006545842706621375,411.99999999999886,-328.00000000000045,80.0,344000,4000,4300,80,0.06985588699637446,206.39999999999955,80,52,4,0,0,25.6,70.44000000000001,0.0,0.0,80.0,80.0,103.19999999999978,103.19999999999978,344000,344000,344000,344000,4000,4000,103.19999999999978,103.19999999999978,4000,4000,4052.0,3803.8486328125,348472,2.5849394527468104e-27,0.5445086359977722,0.0009522000909782946,0.0005,4052,8.356179237365723,0.2,0.0,152070.0,86.0,0.004868810996413231,0.5282114148139954,0.00028526782989501953,1.4798905849456787,0.0,348472,344000,4052,0.18073852505836344,0.0,152070.0,4000,0.2
1,348000,False,87,17070_00000,2025-06-01_22-03-07,1748804587,4.937260866165161,399.328467130661,54100,Cerebro,127.0.0.1,399.328467130661,87,4.58072926505441,1.7820009600179127e-05,4.580465177101975,1.0443973932310648,3.527182448687108,0.006553050279315081,551.999999999999,-327.99999999999994,80.0,348000,4000,4348,80,0.07472565899777692,224.99999999999946,80,48,4,0,0,28.528571428571432,70.47142857142856,0.0,0.0,80.0,80.0,112.49999999999973,112.49999999999973,348000,348000,348000,348000,4000,4000,112.49999999999973,112.49999999999973,4000,4000,4052.0,3665.69384765625,352524,1.2924697263734052e-27,0.650522768497467,0.0011125854216516018,0.0005,4052,8.890812873840332,0.2,0.0,152070.0,87.0,0.05898009613156319,0.5651755928993225,0.02686554193496704,1.487692952156067,0.0,352524,348000,4052,0.1808475507603907,0.0,152070.0,4000,0.2
1,352000,False,88,17070_00000,2025-06-01_22-03-11,1748804591,4.313086271286011,403.641553401947,54100,Cerebro,127.0.0.1,403.641553401947,88,4.577954266404016,1.7761809835839933e-05,4.577689853330639,1.0427436432988673,3.5260556052002276,0.006555299776912415,651.9999999999991,-288.0000000000005,80.0,352000,4000,4400,80,0.0720338600006653,243.99999999999935,80,52,4,0,0,19.66,70.42,0.0,0.0,80.0,80.0,121.99999999999967,121.99999999999967,352000,352000,352000,352000,4000,4000,121.99999999999967,121.99999999999967,4000,4000,4052.0,3243.416259765625,356576,6.462348631867026e-28,0.6038166284561157,0.0009886827319860458,0.0005,4052,7.890076637268066,0.2,0.0,152070.0,88.0,0.11986830830574036,0.5255150198936462,0.02146017551422119,1.5252968072891235,0.0,356576,352000,4052,0.18095434002587352,0.0,152070.0,4000,0.2
1,356000,False,89,17070_00000,2025-06-01_22-03-16,1748804596,4.681715250015259,408.3232686519623,54100,Cerebro,127.0.0.1,408.3232686519623,89,4.578897423739785,1.7714192145289063e-05,4.578632820797099,1.0420815288658998,3.527644343148647,0.006568983778879459,651.9999999999991,-447.9999999999998,80.0,356000,4000,4448,80,0.06902117800083943,243.3999999999994,80,48,4,0,0,27.566666666666666,70.28333333333333,0.0,0.0,80.0,80.0,121.6999999999997,121.6999999999997,356000,356000,356000,356000,4000,4000,121.6999999999997,121.6999999999997,4000,4000,4052.0,5124.244140625,360628,3.231174315933513e-28,0.556926429271698,0.0010426798835396767,0.0005,4052,8.69253158569336,0.2,0.0,152070.0,89.0,-0.02734033390879631,0.6606160998344421,0.006711721420288086,1.4249322414398193,0.0,360628,356000,4052,0.18106072441097096,0.0,152070.0,4000,0.2
1,360000,False,90,17070_00000,2025-06-01_22-03-20,1748804600,4.3735878467559814,412.69685649871826,54100,Cerebro,127.0.0.1,412.69685649871826,90,4.576742816502,1.766004999626564e-05,4.5764781315889245,1.041612186577351,3.525968582716983,0.006556944940998068,751.9999999999987,-447.9999999999998,80.0,360000,4000,4500,80,0.07175858699833043,260.59999999999934,80,52,4,0,0,19.25,70.26666666666667,0.0,0.0,80.0,80.0,130.29999999999967,130.29999999999967,360000,360000,360000,360000,4000,4000,130.29999999999967,130.29999999999967,4000,4000,4052.0,3697.18017578125,364680,1.6155871579667565e-28,0.5951758623123169,0.0012493305839598179,0.0005,4052,7.974835395812988,0.2,0.0,152070.0,90.0,0.09197478741407394,0.35498496890068054,-0.014279723167419434,1.4714124202728271,0.0,364680,360000,4052,0.18116468160436341,0.0,152070.0,4000,0.2
1,364000,False,91,17070_00000,2025-06-01_22-03-25,1748804605,4.811479806900024,417.5083363056183,54100,Cerebro,127.0.0.1,417.5083363056183,91,4.578969080337143,1.7627449428636812e-05,4.578704120273068,1.042389948711527,3.527423440889801,0.00654715049137053,751.9999999999987,-488.0000000000002,80.0,364000,4000,4548,80,0.07160615499888082,250.99999999999935,80,48,4,0,0,26.72,70.3,0.0,0.0,80.0,80.0,125.49999999999967,125.49999999999967,364000,364000,364000,364000,4000,4000,125.49999999999967,125.49999999999967,4000,4000,4052.0,3755.672119140625,368732,8.077935789833782e-29,0.6310392618179321,0.0011907262960448861,0.0005,4052,8.371295928955078,0.2,0.0,152070.0,91.0,0.08768949657678604,0.5174899101257324,-0.03713047504425049,1.4688986539840698,0.0,368732,364000,4052,0.1812673517714461,0.0,152070.0,4000,0.2
1,368000,False,92,17070_00000,2025-06-01_22-03-29,1748804609,4.349377155303955,421.85771346092224,54100,Cerebro,127.0.0.1,421.85771346092224,92,4.576577069533824,1.7569174668707443e-05,4.576311602070216,1.0403145212240457,3.527092226480676,0.006549109986518158,611.9999999999991,-488.0000000000002,80.0,368000,4000,4600,80,0.06679156200145371,245.79999999999941,80,52,4,0,0,19.48333333333333,70.28333333333335,0.0,0.0,80.0,80.0,122.89999999999971,122.89999999999971,368000,368000,368000,368000,4000,4000,122.89999999999971,122.89999999999971,4000,4000,4052.0,4548.1025390625,372784,4.038967894916891e-29,0.5170389413833618,0.0012514385161921382,0.0005,4052,8.92431354522705,0.2,0.0,152070.0,92.0,-0.07971067726612091,0.4749046564102173,-0.04053831100463867,1.4784085750579834,0.0,372784,368000,4052,0.18136823045702594,0.0,152070.0,4000,0.2
1,372000,False,93,17070_00000,2025-06-01_22-03-34,1748804614,4.614164590835571,426.4718780517578,54100,Cerebro,127.0.0.1,426.4718780517578,93,4.576833045838536,1.763148298803996e-05,4.576562210049591,1.0388666360118806,3.5287885022159258,0.006547180886939742,671.9999999999991,-247.9999999999998,80.0,372000,4000,4648,80,0.0640667520009447,252.59999999999937,80,48,4,0,0,24.119999999999997,70.08,0.0,0.0,80.0,80.0,126.29999999999968,126.29999999999968,372000,372000,372000,372000,4000,4000,126.29999999999968,126.29999999999968,4000,4000,4052.0,4757.0458984375,376836,2.0194839474584456e-29,0.6014987230300903,0.0010065317619591951,0.0005,4052,9.117313385009766,0.2,0.0,152070.0,93.0,-0.01298511028289795,0.46970662474632263,-0.026514172554016113,1.4862380027770996,0.0,376836,372000,4052,0.181466938163717,0.0,152070.0,4000,0.2
1,376000,False,94,17070_00000,2025-06-01_22-03-39,1748804619,4.54793643951416,431.019814491272,54100,Cerebro,127.0.0.1,431.019814491272,94,4.57644763538027,1.7678168109961755e-05,4.576175212949107,1.0391313676520475,3.528126332194205,0.006547681078081587,671.9999999999994,-247.9999999999998,80.0,376000,4000,4700,80,0.06634421699913219,263.9999999999993,80,52,4,0,0,19.349999999999998,69.96666666666667,0.0,0.0,80.0,80.0,131.99999999999966,131.99999999999966,376000,376000,376000,376000,4000,4000,131.99999999999966,131.99999999999966,4000,4000,4052.0,5030.80322265625,380888,1.0097419737292228e-29,0.3948134779930115,0.0023141922429203987,0.0005,4052,8.019067764282227,0.2,0.0,152070.0,94.0,-0.11854211241006851,0.4724094271659851,0.0389784574508667,1.4427560567855835,0.0,380888,376000,4052,0.18156261506322618,0.0,152070.0,4000,0.2
1,380000,False,95,17070_00000,2025-06-01_22-03-43,1748804623,4.5654942989349365,435.5853087902069,54100,Cerebro,127.0.0.1,435.5853087902069,95,4.576214138026499,1.7646386368810457e-05,4.575941271819973,1.037225293975827,3.529789929872201,0.006551142267195613,671.9999999999994,-108.00000000000037,80.0,380000,4000,4748,80,0.0645866920001572,279.5999999999993,80,48,4,0,0,24.416666666666668,70.2,0.0,0.0,80.0,80.0,139.79999999999964,139.79999999999964,380000,380000,380000,380000,4000,4000,139.79999999999964,139.79999999999964,4000,4000,4052.0,6495.498046875,384940,5.048709868646114e-30,0.33421725034713745,0.0015403496799990535,0.0005,4052,8.136656761169434,0.2,0.0,152070.0,95.0,-0.19935989379882812,0.4842740595340729,-0.003584742546081543,1.4004424810409546,0.0,384940,380000,4052,0.18165600966092518,0.0,152070.0,4000,0.2
1,384000,False,96,17070_00000,2025-06-01_22-03-48,1748804628,4.774755239486694,440.3600640296936,54100,Cerebro,127.0.0.1,440.3600640296936,96,4.578114429646166,1.7590922262322832e-05,4.577841469101747,1.0371273100359975,3.5317948955735714,0.0065430268450076615,572.0,-108.00000000000037,80.0,384000,4000,4800,80,0.06868924500362482,275.79999999999933,80,52,4,0,0,24.666666666666668,70.51666666666667,0.0,0.0,80.0,80.0,137.89999999999966,137.89999999999966,384000,384000,384000,384000,4000,4000,137.89999999999966,137.89999999999966,4000,4000,4052.0,4209.88525390625,388992,2.524354934323057e-30,0.4963814318180084,0.0010209456086158752,0.0005,4052,7.785701274871826,0.2,0.0,152070.0,96.0,0.009201225824654102,0.6501570343971252,-0.0017693042755126953,1.4569498300552368,0.0,388992,384000,4052,0.18176532368516363,0.0,152070.0,4000,0.2
1,388000,False,97,17070_00000,2025-06-01_22-03-53,1748804633,4.59894871711731,444.9590127468109,54100,Cerebro,127.0.0.1,444.9590127468109,97,4.578221007349602,1.7546012873045018e-05,4.5779478724106335,1.0357278979352282,3.5332964446178035,0.006543490576556974,572.0,-87.99999999999983,80.0,388000,4000,4848,80,0.07073382700036746,264.79999999999933,80,48,4,0,0,23.783333333333335,70.60000000000001,0.0,0.0,80.0,80.0,132.39999999999966,132.39999999999966,388000,388000,388000,388000,4000,4000,132.39999999999966,132.39999999999966,4000,4000,4052.0,4163.21240234375,393044,1.2621774671615285e-30,0.6305704712867737,0.001078405068255961,0.0005,4052,9.238603591918945,0.2,0.0,152070.0,97.0,0.0009484551846981049,0.2790612280368805,-0.03480875492095947,1.4711915254592896,0.0,393044,388000,4052,0.18187146505795226,0.0,152070.0,4000,0.2
1,392000,False,98,17070_00000,2025-06-01_22-03-57,1748804637,4.505375862121582,449.4643886089325,54100,Cerebro,127.0.0.1,449.4643886089325,98,4.57740455527614,1.7538552859396234e-05,4.5771297846864885,1.0345177419558784,3.5336888251714353,0.006536171670937078,611.9999999999989,-147.9999999999996,80.0,392000,4000,4900,80,0.06707318099739495,268.5999999999994,80,52,4,0,0,29.02,70.52000000000001,0.0,0.0,80.0,80.0,134.2999999999997,134.2999999999997,392000,392000,392000,392000,4000,4000,134.2999999999997,134.2999999999997,4000,4000,4052.0,4874.7099609375,397096,6.3108873358076425e-31,0.42160749435424805,0.001773844356648624,0.0005,4052,8.200006484985352,0.2,0.0,152070.0,98.0,-0.10365206003189087,0.5349345803260803,0.008341550827026367,1.4737050533294678,0.0,397096,392000,4052,0.18199299174091227,0.0,152070.0,4000,0.2
1,396000,False,99,17070_00000,2025-06-01_22-04-02,1748804642,4.530375003814697,453.9947636127472,54100,Cerebro,127.0.0.1,453.9947636127472,99,4.576841027723328,1.747016756347645e-05,4.576566135839846,1.0331937815362917,3.534450126919769,0.006533253954732619,611.9999999999989,-228.0,80.0,396000,4000,4948,80,0.06689831500058062,265.99999999999926,80,48,4,0,0,24.083333333333332,70.5,0.0,0.0,80.0,80.0,132.99999999999963,132.99999999999963,396000,396000,396000,396000,4000,4000,132.99999999999963,132.99999999999963,4000,4000,4052.0,4936.58837890625,401148,3.1554436679038213e-31,0.5169013142585754,0.0011232368415221572,0.0005,4052,9.233245849609375,0.2,0.0,152070.0,99.0,-0.11219579726457596,0.5354710221290588,0.0222967267036438,1.4711371660232544,0.0,401148,396000,4052,0.18211135882370708,0.0,152070.0,4000,0.2
