num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/episode_return_min,env_runners/episode_return_mean,env_runners/num_env_steps_sampled,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_duration_sec_mean,env_runners/episode_len_mean,env_runners/episode_len_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_agent_steps_sampled/ai,env_runners/module_episode_returns_mean/human,env_runners/module_episode_returns_mean/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,learners/human/curr_entropy_coeff,learners/ai/num_module_steps_trained,learners/ai/weights_seq_no,learners/ai/default_optimizer_learning_rate,learners/ai/policy_loss,learners/ai/num_module_steps_trained_lifetime,learners/ai/vf_loss_unclipped,learners/ai/mean_kl_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/module_train_batch_size_mean,learners/ai/vf_explained_var,learners/ai/total_loss,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/vf_loss,learners/ai/num_non_trainable_parameters,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/entropy,learners/ai/curr_entropy_coeff,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained
1,108000,False,27,468d4_00000,2025-06-02_01-13-07,1748815987,4.839404106140137,125.25052285194397,47404,Cerebro,127.0.0.1,125.25052285194397,27,4.677083287788056,1.775647915844386e-05,4.67687143332724,1.1204258283504345,3.547848069889829,0.006651456489400069,1348,48,-1088.0000000000002,-306.0000000000004,4000,80,371.9999999999985,108000,0.07149500600062311,80.0,80,4,0,0,29.8,70.38,0.0,0.0,108000,108000,80.0,80.0,4000,4000,-153.0000000000002,-153.0000000000002,4000,4000,-153.0000000000002,-153.0000000000002,108000,108000,0.2,4052,27.0,0.0005,0.0619141161441803,109418,6900.53369140625,0.0006931904936209321,0.2873111665248871,4052.010828092763,-0.010626077651977539,0.6841611266136169,0.0,9.433480262756348,0.0,145926.0,1.4901161415892261e-09,1.605505347251892,0.2,145926.0,0.0,4052,108000,109418,0.34953163692047,4000
1,112000,False,28,468d4_00000,2025-06-02_01-13-11,1748815991,4.248435735702515,129.49895858764648,47404,Cerebro,127.0.0.1,129.49895858764648,28,4.672710533910006,1.7697914108830917e-05,4.672498001993463,1.117970680066556,3.545920141191455,0.006650690924565509,1400,52,-1348.0000000000002,-282.00000000000034,4000,80,371.9999999999985,112000,0.06648307700408623,80.0,80,4,0,0,19.61666666666667,70.41666666666667,0.0,0.0,112000,112000,80.0,80.0,4000,4000,-141.00000000000017,-141.00000000000017,4000,4000,-141.00000000000017,-141.00000000000017,112000,112000,0.2,4054,28.0,0.0005,0.16447457671165466,113472,6162.19287109375,0.00044187577441334724,0.18300871551036835,4052.012205782643,-0.004474043846130371,0.7743028402328491,0.0,9.306902885437012,0.0,145926.0,7.450580707946131e-10,1.6043106317520142,0.2,145926.0,0.0,4054,112000,113472,0.34926217256124104,4000
1,116000,False,29,468d4_00000,2025-06-02_01-13-16,1748815996,4.825448036193848,134.32440662384033,47404,Cerebro,127.0.0.1,134.32440662384033,29,4.6741364175704065,1.7636934686870618e-05,4.673923002973989,1.1161679602658865,3.5491325457792384,0.0066568300155095605,1448,48,-1348.0000000000002,-271.8000000000004,4000,80,292.0000000000002,116000,0.0671313809993444,80.0,80,4,0,0,23.883333333333336,70.44999999999999,0.0,0.0,116000,116000,80.0,80.0,4000,4000,-135.9000000000002,-135.9000000000002,4000,4000,-135.9000000000002,-135.9000000000002,116000,116000,0.2,4052,29.0,0.0005,0.0032415655441582203,117524,7643.51025390625,0.0007247894536703825,0.21109755337238312,4052.013554835916,-0.0014996528625488281,0.6106293797492981,0.0,9.283061027526855,0.0,145926.0,3.7252903539730653e-10,1.6045913696289062,0.2,145926.0,0.0,4052,116000,117524,0.3489967581955064,4000
1,120000,False,30,468d4_00000,2025-06-02_01-13-20,1748816000,4.314036130905151,138.63844275474548,47404,Cerebro,127.0.0.1,138.63844275474548,30,4.670434936395013,1.759256576303843e-05,4.67022080394438,1.113898103663386,3.547695022321572,0.006655257714918881,1500,52,-1308.0,-267.60000000000036,4000,80,411.9999999999993,120000,0.0678560100006871,80.0,80,4,0,0,23.166666666666668,70.0,0.0,0.0,120000,120000,80.0,80.0,4000,4000,-133.80000000000018,-133.80000000000018,4000,4000,-133.80000000000018,-133.80000000000018,120000,120000,0.2,4054,30.0,0.0005,0.026710454374551773,121578,5438.61474609375,0.0005979096749797463,0.14953231811523438,4052.015075687545,-0.0022345781326293945,0.6074725985527039,0.0,9.01893138885498,0.0,145926.0,1.8626451769865326e-10,1.6056549549102783,0.2,145926.0,0.0,4054,120000,121578,0.3487191492498276,4000
1,124000,False,31,468d4_00000,2025-06-02_01-13-25,1748816005,4.621173858642578,143.25961661338806,47404,Cerebro,127.0.0.1,143.25961661338806,31,4.6698326910306465,1.7541639893066496e-05,4.669617687904867,1.1120965976268178,3.5488832500984686,0.006658123137827032,1548,48,-1308.0,-284.6000000000004,4000,80,411.9999999999993,124000,0.0673667940031737,80.0,80,4,0,0,25.433333333333337,70.06666666666666,0.0,0.0,124000,124000,80.0,80.0,4000,4000,-142.3000000000002,-142.3000000000002,4000,4000,-142.3000000000002,-142.3000000000002,124000,124000,0.2,4052,31.0,0.0005,0.19383537769317627,125630,7571.70556640625,0.0007469034753739834,0.2093433141708374,4052.016564766658,-0.010619521141052246,0.8279521465301514,0.0,9.547856330871582,0.0,145926.0,9.313225884932663e-11,1.603344440460205,0.2,145926.0,0.0,4052,124000,125630,0.34842999880724346,4000
1,128000,False,32,468d4_00000,2025-06-02_01-13-29,1748816009,4.340455532073975,147.60007214546204,47404,Cerebro,127.0.0.1,147.60007214546204,32,4.666451622120365,1.749022327417979e-05,4.666236157025744,1.1101890986504857,3.5474062395975134,0.006655082905993546,1600,52,-1127.9999999999984,-299.20000000000044,4000,80,331.99999999999943,128000,0.06865985899872612,80.0,80,4,0,0,21.139999999999997,70.02000000000001,0.0,0.0,128000,128000,80.0,80.0,4000,4000,-149.60000000000022,-149.60000000000022,4000,4000,-149.60000000000022,-149.60000000000022,128000,128000,0.2,4054,32.0,0.0005,0.25202852487564087,129684,8644.5849609375,0.0005087474128231406,0.2324502319097519,4052.01822255662,-0.0014716386795043945,0.8401973247528076,0.0,9.093666076660156,0.0,145926.0,4.6566129424663316e-11,1.6059890985488892,0.2,145926.0,0.0,4054,128000,129684,0.34814764402858456,4000
1,132000,False,33,468d4_00000,2025-06-02_01-13-34,1748816014,4.633620262145996,152.23369240760803,47404,Cerebro,127.0.0.1,152.23369240760803,33,4.666014447898927,1.7430321335028123e-05,4.665798461455248,1.1081286876639953,3.549026296201205,0.006650564076629657,1648,48,-1228.0000000000002,-295.00000000000034,4000,80,291.9999999999995,132000,0.06778616200201214,80.0,80,4,0,0,27.5,70.06666666666666,0.0,0.0,132000,132000,80.0,80.0,4000,4000,-147.50000000000017,-147.50000000000017,4000,4000,-147.50000000000017,-147.50000000000017,132000,132000,0.2,4052,33.0,0.0005,-0.21149173378944397,133736,2924.407470703125,0.0005497031379491091,0.2517557144165039,4052.019845534306,-0.0033107995986938477,0.4159364104270935,0.0,9.485726356506348,0.0,145926.0,2.3283064712331658e-11,1.6057223081588745,0.2,145926.0,0.0,4052,132000,133736,0.3478529453956192,4000
1,136000,False,34,468d4_00000,2025-06-02_01-13-39,1748816019,4.529385089874268,156.7630774974823,47404,Cerebro,127.0.0.1,156.7630774974823,34,4.664555711419786,1.738801796263775e-05,4.664339058840562,1.108477154787047,3.547207874239516,0.006653552435917325,1700,52,-1228.0000000000002,-243.4000000000004,4000,80,411.99999999999875,136000,0.07021084400359541,80.0,80,4,0,0,25.36,70.08,0.0,0.0,136000,136000,80.0,80.0,4000,4000,-121.7000000000002,-121.7000000000002,4000,4000,-121.7000000000002,-121.7000000000002,136000,136000,0.2,4054,34.0,0.0005,-0.13035711646080017,137790,6130.68359375,0.0005116643733344972,0.2249537706375122,4052.021634230183,-0.0007414817810058594,0.40285176038742065,0.0,8.542222023010254,0.0,145926.0,1.1641532356165829e-11,1.6050668954849243,0.2,145926.0,0.0,4054,136000,137790,0.3475457703209093,4000
1,140000,False,35,468d4_00000,2025-06-02_01-13-43,1748816023,4.650024890899658,161.41310238838196,47404,Cerebro,127.0.0.1,161.41310238838196,35,4.664310783305279,1.7340137578284316e-05,4.664093487251987,1.1061100232389898,3.5493323374970767,0.006643658911539518,1748,48,-968.0000000000011,-234.32800000000046,4000,68,1759.1999999999994,140000,0.06899988599994686,79.88,80,4,0,0,24.566666666666666,70.2,0.0,0.0,140000,140000,79.88,79.88,4000,4000,-117.16400000000023,-117.16400000000023,4000,4000,-117.16400000000023,-117.16400000000023,140000,140000,0.2,4052,35.0,0.0005,-0.013986398465931416,141842,11057.212890625,0.0006793034262955189,0.5705381631851196,4052.0233851675885,-0.004862427711486816,0.5063665509223938,0.0,8.413958549499512,0.0,145926.0,5.8207661780829145e-12,1.60521399974823,0.2,145926.0,0.0,4052,140000,141842,0.34722773343315433,4000
1,144000,False,36,468d4_00000,2025-06-02_01-13-48,1748816028,5.1205832958221436,166.5336856842041,47404,Cerebro,127.0.0.1,166.5336856842041,36,4.668764290472504,1.741073573213142e-05,4.66854474337982,1.106954892006672,3.552939662122127,0.0066361443223042355,1800,52,-1147.9999999999998,-305.3280000000005,4000,68,1759.1999999999994,144000,0.07395066400233191,79.88,80,4,0,0,28.842857142857145,70.6,0.0,0.0,144000,144000,79.88,79.88,4000,4000,-152.66400000000024,-152.66400000000024,4000,4000,-152.66400000000024,-152.66400000000024,144000,144000,0.2,4055,36.0,0.0005,0.059491485357284546,145897,8063.4130859375,0.0006598855834454298,0.23528434336185455,4052.025398922823,0.0016550421714782715,0.6871112585067749,0.0,9.48740291595459,0.0,145926.0,2.9103830890414573e-12,1.6056026220321655,0.2,145926.0,0.0,4055,144000,145897,0.34691702438612054,4000
1,148000,False,37,468d4_00000,2025-06-02_01-13-53,1748816033,4.702191114425659,171.23587679862976,47404,Cerebro,127.0.0.1,171.23587679862976,37,4.668996096568049,1.7351628668400233e-05,4.668776000946352,1.105404734087109,3.5547282675004257,0.006623397878714476,1848,48,-1147.9999999999998,-291.9220000000003,4000,67,1819.7999999999997,148000,0.07533317900262773,79.87,80,4,0,0,26.82,70.67999999999999,0.0,0.0,148000,148000,79.87,79.87,4000,4000,-145.96100000000015,-145.96100000000015,4000,4000,-145.96100000000015,-145.96100000000015,148000,148000,0.2,4052,37.0,0.0005,0.1355695128440857,149949,4874.14208984375,0.0005548162735067308,0.23273713886737823,4052.027370064436,-0.00694882869720459,0.693848192691803,0.0,8.792780876159668,0.0,145926.0,1.4551915445207286e-12,1.6049968004226685,0.2,145926.0,0.0,4052,148000,149949,0.34659524970668515,4000
1,152000,False,38,468d4_00000,2025-06-02_01-13-58,1748816038,4.362996578216553,175.5988733768463,47404,Cerebro,127.0.0.1,175.5988733768463,38,4.665843426602616,1.7301112736222307e-05,4.665622689937033,1.1039689607464782,3.5529987388250315,0.006625688900169848,1900,52,-1107.9999999999966,-255.3220000000003,4000,67,1819.7999999999997,152000,0.06902060399763287,79.87,80,4,0,0,21.8,70.58333333333333,0.0,0.0,152000,152000,79.87,79.87,4000,4000,-127.66100000000014,-127.66100000000014,4000,4000,-127.66100000000014,-127.66100000000014,152000,152000,0.2,4055,38.0,0.0005,-0.1426726132631302,154004,3701.057861328125,0.0005415388150140643,0.37661436200141907,4052.029599243325,-0.0034084320068359375,0.3578222990036011,0.0,8.214086532592773,0.0,145926.0,7.275957722603643e-13,1.6045684814453125,0.2,145926.0,0.0,4055,152000,154004,0.34626485994839834,4000
1,156000,False,39,468d4_00000,2025-06-02_01-14-02,1748816042,4.615737199783325,180.21461057662964,47404,Cerebro,127.0.0.1,180.21461057662964,39,4.665231710336442,1.7374101735795627e-05,4.665009157037725,1.1024727721391665,3.55386578843706,0.006632945010974702,1948,48,-1427.9999999999995,-260.1580000000004,4000,73,1756.1999999999994,156000,0.06876868999912404,79.93,80,4,0,0,21.119999999999997,70.58,0.0,0.0,156000,156000,79.93,79.93,4000,4000,-130.0790000000002,-130.0790000000002,4000,4000,-130.0790000000002,-130.0790000000002,156000,156000,0.2,4052,39.0,0.0005,-0.003848919877782464,158056,7230.876953125,0.0008448879816569388,0.2906053364276886,4052.0317811016293,-0.0002301931381225586,0.6124181747436523,0.0,9.368544578552246,0.0,145926.0,3.6379788613018216e-13,1.6029365062713623,0.2,145926.0,0.0,4052,156000,158056,0.3459246364403068,4000
1,160000,False,40,468d4_00000,2025-06-02_01-14-07,1748816047,4.658652305603027,184.87326288223267,47404,Cerebro,127.0.0.1,184.87326288223267,40,4.665046227233389,1.7348360681229472e-05,4.664822571467347,1.1039182324177814,3.5519711705531978,0.006889175560632646,2000,52,-1427.9999999999995,-295.5580000000004,4000,73,1756.1999999999994,160000,0.07004597400024068,79.93,80,4,0,0,23.62857142857143,70.60000000000001,0.0,0.0,160000,160000,79.93,79.93,4000,4000,-147.7790000000002,-147.7790000000002,4000,4000,-147.7790000000002,-147.7790000000002,160000,160000,0.2,4055,40.0,0.0005,-0.0760815441608429,162111,6478.4873046875,0.0005928288446739316,0.26235294342041016,4052.0342163628434,0.00967186689376831,0.4422213137149811,0.0,8.391865730285645,0.0,145926.0,1.8189894306509108e-13,1.6044182777404785,0.2,145926.0,0.0,4055,160000,162111,0.3455744711063831,4000
1,164000,False,41,468d4_00000,2025-06-02_01-14-12,1748816052,4.878222703933716,189.75148558616638,47404,Cerebro,127.0.0.1,189.75148558616638,41,4.667086892960974,1.729587683161766e-05,4.6668627607523065,1.102926724093401,3.555001185847729,0.006882580804993977,2048,48,-1347.9999999999964,-351.4000000000003,4000,80,371.9999999999992,164000,0.07419429499888792,80.0,80,4,0,0,29.28333333333333,70.66666666666667,0.0,0.0,164000,164000,80.0,80.0,4000,4000,-175.70000000000016,-175.70000000000016,4000,4000,-175.70000000000016,-175.70000000000016,164000,164000,0.2,4052,41.0,0.0005,0.07673105597496033,166163,8213.4462890625,0.0006680748192593455,0.21328268945217133,4052.036599740723,-0.0020227432250976562,0.635606586933136,0.0,8.79578971862793,0.0,145926.0,9.094947153254554e-14,1.6035172939300537,0.2,145926.0,0.0,4052,164000,166163,0.3452134064654938,4000
1,168000,False,42,468d4_00000,2025-06-02_01-14-16,1748816056,4.3541646003723145,194.1056501865387,47404,Cerebro,127.0.0.1,194.1056501865387,42,4.663877529031378,1.754591837384913e-05,4.663652741144857,1.1015379748527,3.5531801629887525,0.006877830996488039,2100,52,-1347.9999999999964,-332.4000000000003,4000,80,351.9999999999992,168000,0.07333018299832475,80.0,80,4,0,0,23.06,70.58,0.0,0.0,168000,168000,80.0,80.0,4000,4000,-166.20000000000016,-166.20000000000016,4000,4000,-166.20000000000016,-166.20000000000016,168000,168000,0.2,4055,42.0,0.0005,-0.03294333443045616,170218,6971.11865234375,0.0005969108897261322,0.35676509141921997,4052.0392320294086,-0.006898164749145508,0.5791377425193787,0.0,9.328618049621582,0.0,145926.0,4.547473576627277e-14,1.6039035320281982,0.2,145926.0,0.0,4055,168000,170218,0.3448424779503148,4000
1,172000,False,43,468d4_00000,2025-06-02_01-14-21,1748816061,4.684062957763672,198.78971314430237,47404,Cerebro,127.0.0.1,198.78971314430237,43,4.663966823741019,1.7481459453242793e-05,4.66374146673345,1.1006891871043418,3.5541053823589617,0.006880915686571483,2148,48,-1107.9999999999968,-323.4000000000004,4000,80,351.9999999999992,172000,0.06767654299677815,80.0,80,4,0,0,21.46666666666667,70.5,0.0,0.0,172000,172000,80.0,80.0,4000,4000,-161.7000000000002,-161.7000000000002,4000,4000,-161.7000000000002,-161.7000000000002,172000,172000,0.2,4052,43.0,0.0005,0.07895732671022415,174270,6553.1611328125,0.000667938613332808,0.21847088634967804,4052.041808012347,-0.0032960176467895508,0.7131550312042236,0.0,9.549654006958008,0.0,145926.0,2.2737367883136385e-14,1.6038390398025513,0.2,145926.0,0.0,4052,172000,174270,0.34446223321479086,4000
1,176000,False,44,468d4_00000,2025-06-02_01-14-26,1748816066,4.516287088394165,203.30600023269653,47404,Cerebro,127.0.0.1,203.30600023269653,44,4.662394090503386,1.7430644638754324e-05,4.662168321066547,1.0995829132338364,3.553642010535491,0.006872156530025957,2200,52,-1147.9999999999995,-258.4000000000004,4000,80,291.9999999999996,176000,0.06825841999612749,80.0,80,4,0,0,25.779999999999994,70.52000000000001,0.0,0.0,176000,176000,80.0,80.0,4000,4000,-129.2000000000002,-129.2000000000002,4000,4000,-129.2000000000002,-129.2000000000002,176000,176000,0.2,4055,44.0,0.0005,-0.1353181004524231,178325,3453.576904296875,0.0006157634197734296,0.27093732357025146,4052.044628552423,-0.005846261978149414,0.46461933851242065,0.0,9.200891494750977,0.0,145926.0,1.1368683941568192e-14,1.6007585525512695,0.2,145926.0,0.0,4055,176000,178325,0.3440727162361877,4000
1,180000,False,45,468d4_00000,2025-06-02_01-14-30,1748816070,4.382463455200195,207.68846368789673,47404,Cerebro,127.0.0.1,207.68846368789673,45,4.659490912598662,1.7374337926723777e-05,4.659264594856362,1.0973827331015922,3.552930702429662,0.0068721449646306654,2248,48,-1147.9999999999995,-221.60000000000036,4000,80,292.00000000000006,180000,0.0686687279981561,80.0,80,4,0,0,19.133333333333333,70.5,0.0,0.0,180000,180000,80.0,80.0,4000,4000,-110.80000000000018,-110.80000000000018,4000,4000,-110.80000000000018,-110.80000000000018,180000,180000,0.2,4052,45.0,0.0005,0.09780547767877579,182377,5047.890625,0.0006276681669987738,0.24623791873455048,4052.0473885008964,-0.016054749488830566,0.6717783212661743,0.0,8.941664695739746,0.0,145926.0,5.684341970784096e-15,1.6009676456451416,0.2,145926.0,0.0,4052,180000,182377,0.34367422508383805,4000
1,184000,False,46,468d4_00000,2025-06-02_01-14-35,1748816075,4.825189590454102,212.51365327835083,47404,Cerebro,127.0.0.1,212.51365327835083,46,4.661056306473153,1.733359497810755e-05,4.660829273907718,1.098397551770385,3.553480551405416,0.006866481514925879,2300,52,-1607.9999999999982,-263.2000000000004,4000,80,351.99999999999955,184000,0.07098845700151286,80.0,80,4,0,0,28.95,70.5,0.0,0.0,184000,184000,80.0,80.0,4000,4000,-131.6000000000002,-131.6000000000002,4000,4000,-131.6000000000002,-131.6000000000002,184000,184000,0.2,4055,46.0,0.0005,0.17284587025642395,186432,9291.6845703125,0.0007130081066861749,0.3787582814693451,4052.050388787545,-0.008023738861083984,0.7404162883758545,0.0,8.884576797485352,0.0,145926.0,2.842170985392048e-15,1.6044365167617798,0.2,145926.0,0.0,4055,184000,186432,0.34326673055291496,4000
1,188000,False,47,468d4_00000,2025-06-02_01-14-39,1748816079,4.283377170562744,216.79703044891357,47404,Cerebro,127.0.0.1,216.79703044891357,47,4.657178695408645,1.729225886928638e-05,4.656950890168395,1.0960367472526076,3.5519536938915786,0.006868031700081944,2348,48,-1607.9999999999982,-328.0000000000003,4000,80,351.99999999999955,188000,0.07075126000505406,80.0,80,4,0,0,18.339999999999996,70.46,0.0,0.0,188000,188000,80.0,80.0,4000,4000,-164.00000000000014,-164.00000000000014,4000,4000,-164.00000000000014,-164.00000000000014,188000,188000,0.2,4052,47.0,0.0005,-0.04003603011369705,190484,7067.703125,0.0006637987098656595,0.31369245052337646,4052.053324329611,-0.0038139820098876953,0.46861541271209717,0.0,8.29339599609375,0.0,145926.0,1.421085492696024e-15,1.6034411191940308,0.2,145926.0,0.0,4052,188000,190484,0.3428502863001023,4000
1,192000,False,48,468d4_00000,2025-06-02_01-14-44,1748816084,4.55212926864624,221.34915971755981,47404,Cerebro,127.0.0.1,221.34915971755981,48,4.656040586454676,1.723733601495051e-05,4.655812396266342,1.094725289780187,3.5521278209527996,0.006861247383487829,2400,52,-1487.9999999999977,-303.6000000000003,4000,80,332.0,192000,0.06775171700748615,80.0,80,4,0,0,24.95,70.16666666666667,0.0,0.0,192000,192000,80.0,80.0,4000,4000,-151.80000000000015,-151.80000000000015,4000,4000,-151.80000000000015,-151.80000000000015,192000,192000,0.2,4055,48.0,0.0005,0.10809345543384552,194539,4198.4873046875,0.0007501618238165975,0.34455549716949463,4052.0564961219566,-0.007566928863525391,0.6127449870109558,0.0,8.25257682800293,0.0,145926.0,7.10542746348012e-16,1.6030309200286865,0.2,145926.0,0.0,4055,192000,194539,0.3424250178592895,4000
1,196000,False,49,468d4_00000,2025-06-02_01-14-49,1748816089,4.705647945404053,226.05480766296387,47404,Cerebro,127.0.0.1,226.05480766296387,49,4.656404039590218,1.7177962351085538e-05,4.6561752443039035,1.095609122882114,3.5515784477435464,0.006876178909588451,2448,48,-968.0000000000014,-238.0920000000003,4000,62,1382.8000000000002,196000,0.0734219890058739,79.82,80,4,0,0,24.766666666666666,70.39999999999999,0.0,0.0,196000,196000,79.82,79.82,4000,4000,-119.04600000000015,-119.04600000000015,4000,4000,-119.04600000000015,-119.04600000000015,196000,196000,0.2,4052,49.0,0.0005,0.029169369488954544,198591,6779.27734375,0.0006155888549983501,0.2151649296283722,4052.0595991460223,0.007853567600250244,0.6469889283180237,0.0,9.385761260986328,0.0,145926.0,3.55271373174006e-16,1.603783369064331,0.2,145926.0,0.0,4052,196000,198591,0.3419919521686623,4000
1,200000,False,50,468d4_00000,2025-06-02_01-14-53,1748816093,4.668155670166016,230.72296333312988,47404,Cerebro,127.0.0.1,230.72296333312988,50,4.6564341531943665,1.7152182675137496e-05,4.656204675861,1.093978741653414,3.5532427892658407,0.0068670721201333365,2500,52,-1167.9999999999986,-298.0920000000004,4000,62,1382.8000000000002,200000,0.07175043699913658,79.82,80,4,0,0,26.766666666666666,70.51666666666667,0.0,0.0,200000,200000,79.82,79.82,4000,4000,-149.0460000000002,-149.0460000000002,4000,4000,-149.0460000000002,-149.0460000000002,200000,200000,0.2,4055,50.0,0.0005,-0.13685861229896545,202646,9694.5048828125,0.000468333630124107,0.41956767439842224,4052.0629344599947,0.00029605627059936523,0.4491286873817444,0.0,9.06385612487793,0.0,145926.0,1.77635686587003e-16,1.6019917726516724,0.2,145926.0,0.0,4055,200000,202646,0.34155153478006217,4000
1,204000,False,51,468d4_00000,2025-06-02_01-14-58,1748816098,4.6011857986450195,235.3241491317749,47404,Cerebro,127.0.0.1,235.3241491317749,51,4.655578348662305,1.7099660590357616e-05,4.655347691102005,1.0926294392368148,3.5537307253731787,0.006862971399327181,2548,48,-1187.9999999999977,-323.2000000000003,4000,80,331.99999999999915,204000,0.06952230299822987,80.0,80,4,0,0,26.583333333333332,70.5,0.0,0.0,204000,204000,80.0,80.0,4000,4000,-161.60000000000014,-161.60000000000014,4000,4000,-161.60000000000014,-161.60000000000014,204000,204000,0.2,4052,51.0,0.0005,0.18982984125614166,206698,9000.07421875,0.0005190479569137096,0.39327484369277954,4052.066197107773,0.0014270544052124023,0.7621132135391235,0.0,8.93327522277832,0.0,145926.0,8.88178432935015e-17,1.605220913887024,0.2,145926.0,0.0,4052,204000,206698,0.3411038012340148,4000
1,208000,False,52,468d4_00000,2025-06-02_01-15-03,1748816103,4.8014233112335205,240.12557244300842,47404,Cerebro,127.0.0.1,240.12557244300842,52,4.656910826175725,1.7086664023390773e-05,4.656678518191166,1.0918797578446682,3.5558119701193593,0.006854912685546713,2600,52,-1228.0000000000005,-303.60000000000036,4000,80,331.99999999999915,208000,0.07313498199975584,80.0,80,4,0,0,26.333333333333332,70.60000000000001,0.0,0.0,208000,208000,80.0,80.0,4000,4000,-151.80000000000018,-151.80000000000018,4000,4000,-151.80000000000018,-151.80000000000018,208000,208000,0.2,4055,52.0,0.0005,0.06335995346307755,210753,5413.86279296875,0.0006233484600670636,0.2073386162519455,4052.0696882091493,0.00402754545211792,0.6398844718933105,0.0,8.969542503356934,0.0,145926.0,4.440892164675075e-17,1.602148413658142,0.2,145926.0,0.0,4055,208000,210753,0.3406482588154104,4000
1,212000,False,53,468d4_00000,2025-06-02_01-15-07,1748816107,4.419412851333618,244.54498529434204,47404,Cerebro,127.0.0.1,244.54498529434204,53,4.654417879914387,1.7045797208887785e-05,4.654184725009401,1.0898199092657717,3.555378459418215,0.006844933558219363,2648,48,-1228.0000000000005,-312.2000000000004,4000,80,291.9999999999997,212000,0.07105358199740294,80.0,80,4,0,0,21.099999999999998,70.56666666666666,0.0,0.0,212000,212000,80.0,80.0,4000,4000,-156.1000000000002,-156.1000000000002,4000,4000,-156.1000000000002,-156.1000000000002,212000,212000,0.2,4052,53.0,0.0005,-0.054304447025060654,214805,6832.59326171875,0.0007670910563319921,0.33281195163726807,4052.0731028687874,-0.000841975212097168,0.4877224266529083,0.0,8.628718376159668,0.0,145926.0,2.2204460823375376e-17,1.604224681854248,0.2,145926.0,0.0,4052,212000,214805,0.340200060575059,4000
1,216000,False,54,468d4_00000,2025-06-02_01-15-12,1748816112,4.758862018585205,249.30384731292725,47404,Cerebro,127.0.0.1,249.30384731292725,54,4.65534958311495,1.700133961414846e-05,4.655115614759514,1.0895091231732896,3.5566170588241786,0.006837426222764567,2700,52,-968.0000000000013,-296.2000000000004,4000,80,332.0000000000002,216000,0.07072124799771701,80.0,80,4,0,0,26.959999999999997,70.42,0.0,0.0,216000,216000,80.0,80.0,4000,4000,-148.1000000000002,-148.1000000000002,4000,4000,-148.1000000000002,-148.1000000000002,216000,216000,0.2,4055,54.0,0.0005,0.16091376543045044,218860,6105.7021484375,0.000516087980940938,0.2724149823188782,4052.076742266412,0.008909046649932861,0.7419754266738892,0.0,9.018731117248535,0.0,145926.0,1.1102230411687688e-17,1.6040574312210083,0.2,145926.0,0.0,4055,216000,218860,0.3397446515436336,4000
1,220000,False,55,468d4_00000,2025-06-02_01-15-17,1748816117,4.340450048446655,253.6442973613739,47404,Cerebro,127.0.0.1,253.6442973613739,55,4.652105028283942,1.695732601327992e-05,4.6518707386115885,1.0877751569416574,3.555103781236126,0.006833807960602166,2748,48,-948.0000000000009,-248.97000000000037,4000,75,1515.0000000000005,220000,0.0716731400002027,79.95,80,4,0,0,20.73333333333333,70.44999999999999,0.0,0.0,220000,220000,79.95,79.95,4000,4000,-124.48500000000018,-124.48500000000018,4000,4000,-124.48500000000018,-124.48500000000018,220000,220000,0.2,4052,55.0,0.0005,0.1926703155040741,222912,8377.7109375,0.0008216116111725569,0.27814292907714844,4052.0803015657975,-0.007465362548828125,0.7631006836891174,0.0,8.907304763793945,0.0,145926.0,5.551115205843844e-18,1.6015008687973022,0.2,145926.0,0.0,4052,220000,222912,0.3392829800467754,4000
