num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/episode_return_max,env_runners/num_env_steps_sampled,env_runners/episode_return_mean,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_min,env_runners/episode_len_max,env_runners/num_episodes_lifetime,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_steps/ai,env_runners/agent_steps/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/ai/entropy,learners/ai/policy_loss,learners/ai/curr_kl_coeff,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_trainable_parameters,learners/ai/vf_loss_unclipped,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/total_loss,learners/ai/default_optimizer_learning_rate,learners/ai/weights_seq_no,learners/ai/num_module_steps_trained,learners/ai/mean_kl_loss,learners/ai/module_train_batch_size_mean,learners/ai/num_non_trainable_parameters,learners/ai/vf_loss,learners/ai/vf_explained_var,learners/human/curr_entropy_coeff
1,116000,False,29,4766f_00000,2025-06-01_16-09-18,1748783358,4.828400135040283,136.81688332557678,50972,Cerebro,127.0.0.1,136.81688332557678,29,4.568782210949178,1.7639992467897082e-05,4.568555373550389,1.0611079954830975,3.497335286458292,0.00727057395410375,0.0685014479997335,-80.0,4000,-165.6,48,80.0,80,116000,-260.0,80,1448,4,0,0,24.457142857142852,65.57142857142857,0.0,0.0,116000,116000,-82.8,-82.8,80.0,80.0,4000,4000,4000,4000,116000,116000,-82.8,-82.8,0.19266597542668554,4000,116000,152070.0,117508,4052,0.0,1.5890415906906128,0.09369302541017532,3.7252903539730653e-10,0.9632381796836853,152070.0,371.7459411621094,0.0,0.1,117508,0.7430161833763123,0.001,29.0,4052,0.0005734430742450058,4052.0,0.0,8.08227252960205,0.346373975276947,0.1
1,120000,False,30,4766f_00000,2025-06-01_16-09-23,1748783363,4.988692998886108,141.8055763244629,50972,Cerebro,127.0.0.1,141.8055763244629,30,4.572875837839688,1.7631592658299777e-05,4.572647380814967,1.060036063528452,3.502497907593568,0.00727286121457926,0.071441805002396,-80.0,4000,-163.8,52,80.0,80,120000,-260.0,80,1500,4,0,0,24.849999999999998,65.60000000000001,0.0,0.0,120000,120000,-81.9,-81.9,80.0,80.0,4000,4000,4000,4000,120000,120000,-81.9,-81.9,0.1927683788523967,4000,120000,152070.0,121560,4052,0.0,1.590141773223877,-0.008089754730463028,1.8626451769865326e-10,0.7892372012138367,152070.0,321.1271057128906,0.0,0.1,121560,0.7278780341148376,0.001,30.0,4052,0.00021959026344120502,4052.0,0.0,8.949819564819336,0.47001391649246216,0.1
1,124000,False,31,4766f_00000,2025-06-01_16-09-27,1748783367,4.544754266738892,146.35033059120178,50972,Cerebro,127.0.0.1,146.35033059120178,31,4.572510455461605,1.7578276504146246e-05,4.572281475006705,1.060427818893438,3.501752019517258,0.0072644566027017105,0.07590036500245333,-100.0,4000,-162.4,48,80.0,80,124000,-260.0,80,1548,4,0,0,29.860000000000003,65.6,0.0,0.0,124000,124000,-81.2,-81.2,80.0,80.0,4000,4000,4000,4000,124000,124000,-81.2,-81.2,0.19286657530204862,4000,124000,152070.0,125612,4052,0.0,1.5893644094467163,-0.12077219039201736,9.313225884932663e-11,0.6342124938964844,152070.0,361.5636291503906,0.0,0.1,125612,0.554466962814331,0.001,31.0,4052,0.0006751963519491255,4052.0,0.0,8.341756820678711,0.2787078022956848,0.1
1,128000,False,32,4766f_00000,2025-06-01_16-09-32,1748783372,4.859023332595825,151.2093539237976,50972,Cerebro,127.0.0.1,151.2093539237976,32,4.575255989907286,1.7524493503919757e-05,4.5750263892563146,1.0586039717045537,3.5063124383219493,0.007270482036750056,0.07254252100305165,-120.0,4000,-166.4,52,80.0,80,128000,-260.0,80,1600,4,0,0,20.199999999999996,65.60000000000001,0.0,0.0,128000,128000,-83.2,-83.2,80.0,80.0,4000,4000,4000,4000,128000,128000,-83.2,-83.2,0.19297734080482026,4000,128000,152070.0,129664,4052,0.0,1.5873998403549194,0.010440886951982975,4.6566129424663316e-11,0.7730110287666321,152070.0,280.125244140625,0.0,0.1,129664,0.6793798804283142,0.001,32.0,4052,0.0004971089074388146,4052.0,0.0,8.276789665222168,0.3366900086402893,0.1
1,132000,False,33,4766f_00000,2025-06-01_16-09-37,1748783377,4.586726903915405,155.796080827713,50972,Cerebro,127.0.0.1,155.796080827713,33,4.5752718960080765,1.747024832608104e-05,4.5750419393637936,1.0578216159874338,3.50712239593891,0.007261005216454387,0.06774451400153339,-120.0,4000,-165.2,48,80.0,80,132000,-260.0,80,1648,4,0,0,25.599999999999998,65.58333333333333,0.0,0.0,132000,132000,-82.6,-82.6,80.0,80.0,4000,4000,4000,4000,132000,132000,-82.6,-82.6,0.19308408995000612,4000,132000,152070.0,133716,4052,0.0,1.5864452123641968,-0.017517007887363434,2.3283064712331658e-11,0.9562585353851318,152070.0,416.4643859863281,0.0,0.1,133716,0.7186863422393799,0.001,33.0,4052,0.0007801263709552586,4052.0,0.0,8.948478698730469,0.20199459791183472,0.1
1,136000,False,34,4766f_00000,2025-06-01_16-09-42,1748783382,4.697220802307129,160.49330163002014,50972,Cerebro,127.0.0.1,160.49330163002014,34,4.576382386047853,1.740754611356688e-05,4.576152000970195,1.056261689827945,3.5098020309793094,0.007251966164063061,0.0685061199986376,-140.0,4000,-162.8,52,80.0,80,136000,-260.0,80,1700,4,0,0,22.566666666666663,65.43333333333334,0.0,0.0,136000,136000,-81.4,-81.4,80.0,80.0,4000,4000,4000,4000,136000,136000,-81.4,-81.4,0.1931869536682058,4000,136000,152070.0,137768,4052,0.0,1.585818886756897,0.1791045367717743,1.1641532356165829e-11,1.1385563611984253,152070.0,311.0295715332031,0.0,0.1,137768,0.6952595710754395,0.001,34.0,4052,0.00039846336585469544,4052.0,0.0,6.747369766235352,0.35267043113708496,0.1
1,140000,False,35,4766f_00000,2025-06-01_16-09-47,1748783387,4.574584245681763,165.0678858757019,50972,Cerebro,127.0.0.1,165.0678858757019,35,4.576272493187645,1.748447081743922e-05,4.576040405960527,1.0552346279292677,3.510724955669862,0.007246818502034509,0.06794483199890237,-140.0,4000,-162.6,48,80.0,80,140000,-260.0,80,1748,4,0,0,22.483333333333334,65.5,0.0,0.0,140000,140000,-81.3,-81.3,80.0,80.0,4000,4000,4000,4000,140000,140000,-81.3,-81.3,0.19328578379304734,4000,140000,152070.0,141820,4052,0.0,1.581049919128418,0.018239567056298256,5.8207661780829145e-12,0.6521597504615784,152070.0,360.3639221191406,0.0,0.1,141820,0.637901246547699,0.001,35.0,4052,0.00029673599055968225,4052.0,0.0,7.777667045593262,0.32683050632476807,0.1
1,144000,False,36,4766f_00000,2025-06-01_16-09-52,1748783392,5.006123304367065,170.07400918006897,50972,Cerebro,127.0.0.1,170.07400918006897,36,4.580412104256001,1.7419626364782487e-05,4.580179325900921,1.0562379476497423,3.5136708391130846,0.007432312316755546,0.07261252399999649,-140.0,4000,-161.4,52,80.0,80,144000,-260.0,80,1800,4,0,0,25.75,65.43333333333334,0.0,0.0,144000,144000,-80.7,-80.7,80.0,80.0,4000,4000,4000,4000,144000,144000,-80.7,-80.7,0.19338097825002884,4000,144000,152070.0,145872,4052,0.0,1.5829828977584839,-0.09694462269544601,2.9103830890414573e-12,0.9348554611206055,152070.0,406.46612548828125,0.0,0.1,145872,0.4751034677028656,0.001,36.0,4052,0.0004677936667576432,4052.0,0.0,7.303463459014893,0.31755417585372925,0.1
1,148000,False,37,4766f_00000,2025-06-01_16-09-56,1748783396,4.560253143310547,174.63426232337952,50972,Cerebro,127.0.0.1,174.63426232337952,37,4.580110380213532,1.739243005631197e-05,4.579876854641871,1.055419175173227,3.514199290722162,0.007421323193302805,0.07266023400006816,-140.0,4000,-160.8,48,80.0,80,148000,-260.0,80,1848,4,0,0,22.03333333333333,65.5,0.0,0.0,148000,148000,-80.4,-80.4,80.0,80.0,4000,4000,4000,4000,148000,148000,-80.4,-80.4,0.1934736249694892,4000,148000,152070.0,149924,4052,0.0,1.5806936025619507,0.13977758586406708,1.4551915445207286e-12,1.3751285076141357,152070.0,164.8185577392578,0.0,0.1,149924,0.7223220467567444,0.001,37.0,4052,0.0005218326696194708,4052.0,0.0,7.4061384201049805,0.41855281591415405,0.1
1,152000,False,38,4766f_00000,2025-06-01_16-10-01,1748783401,4.847854375839233,179.48211669921875,50972,Cerebro,127.0.0.1,179.48211669921875,38,4.582685686411888,1.735250561193774e-05,4.582450997095494,1.05516317742141,3.5170323138149224,0.0074136049618709395,0.06792344899498858,-140.0,4000,-162.8,52,80.0,80,152000,-260.0,80,1900,4,0,0,22.24,65.47999999999999,0.0,0.0,152000,152000,-81.4,-81.4,80.0,80.0,4000,4000,4000,4000,152000,152000,-81.4,-81.4,0.1935620146267315,4000,152000,152070.0,153976,4052,0.0,1.5815409421920776,-0.05522254854440689,7.275957722603643e-13,0.8384454250335693,152070.0,348.92584228515625,0.0,0.1,153976,0.6265968680381775,0.001,38.0,4052,0.0007204192224889994,4052.0,0.0,8.399735450744629,0.3634672164916992,0.1
1,156000,False,39,4766f_00000,2025-06-01_16-10-06,1748783406,4.690059185028076,184.17217588424683,50972,Cerebro,127.0.0.1,184.17217588424683,39,4.583653728547857,1.7297980879866463e-05,4.58341852112493,1.0553174116476947,3.517852798676979,0.007406467911934485,0.07143716699676589,-100.0,4000,-163.2,48,80.0,80,156000,-260.0,80,1948,4,0,0,23.083333333333332,65.48333333333333,0.0,0.0,156000,156000,-81.6,-81.6,80.0,80.0,4000,4000,4000,4000,156000,156000,-81.6,-81.6,0.19364789061833623,4000,156000,152070.0,158028,4052,0.0,1.586344599723816,-2.8990209102630615e-05,3.6379788613018216e-13,0.36404961347579956,152070.0,451.21002197265625,0.0,0.1,158028,0.6567306518554688,0.001,39.0,4052,0.0004902215441688895,4052.0,0.0,8.15394115447998,0.044486045837402344,0.1
1,160000,False,40,4766f_00000,2025-06-01_16-10-11,1748783411,4.857198476791382,189.0293743610382,50972,Cerebro,127.0.0.1,189.0293743610382,40,4.586296806262338,1.7249001433188367e-05,4.586060977913704,1.0538642345315208,3.5219465356902453,0.007405797232879722,0.07251151599979494,-100.0,4000,-161.2,52,80.0,80,160000,-260.0,80,2000,4,0,0,24.95,65.48333333333333,0.0,0.0,160000,160000,-80.6,-80.6,80.0,80.0,4000,4000,4000,4000,160000,160000,-80.6,-80.6,0.19374852955864677,4000,160000,152070.0,162080,4052,0.0,1.5808892250061035,0.17461813986301422,1.8189894306509108e-13,0.9412619471549988,152070.0,173.84930419921875,0.0,0.1,162080,0.7379013299942017,0.001,40.0,4052,0.00031767762266099453,4052.0,0.0,7.21372127532959,0.43358945846557617,0.1
1,164000,False,41,4766f_00000,2025-06-01_16-10-15,1748783415,4.6156532764434814,193.6450276374817,50972,Cerebro,127.0.0.1,193.6450276374817,41,4.586492994199979,1.7227511404491762e-05,4.586255976134591,1.0541845781861539,3.5218366963333914,0.007390693260674702,0.07427227199950721,-120.0,4000,-161.4,48,80.0,80,164000,-260.0,80,2048,4,0,0,26.73333333333333,65.43333333333334,0.0,0.0,164000,164000,-80.7,-80.7,80.0,80.0,4000,4000,4000,4000,164000,164000,-80.7,-80.7,0.19384561140108944,4000,164000,152070.0,166132,4052,0.0,1.5796055793762207,0.03822631761431694,9.094947153254554e-14,0.5927290916442871,152070.0,234.68670654296875,0.0,0.1,166132,0.7462326288223267,0.001,41.0,4052,0.000596934522036463,4052.0,0.0,8.65966796875,0.49662888050079346,0.1
1,168000,False,42,4766f_00000,2025-06-01_16-10-20,1748783420,4.69668984413147,198.34171748161316,50972,Cerebro,127.0.0.1,198.34171748161316,42,4.587479892257906,1.7172236017189348e-05,4.587242575373221,1.0523987284039646,3.524614805370465,0.007387402327934231,0.07226789800275583,-120.0,4000,-161.2,52,80.0,80,168000,-260.0,80,2100,4,0,0,21.283333333333335,65.10000000000001,0.0,0.0,168000,168000,-80.6,-80.6,80.0,80.0,4000,4000,4000,4000,168000,168000,-80.6,-80.6,0.19395544251372426,4000,168000,152070.0,170184,4052,0.0,1.5782805681228638,-0.1463521271944046,4.547473576627277e-14,0.4267404079437256,152070.0,148.08786010742188,0.0,0.1,170184,0.5212820172309875,0.001,42.0,4052,0.00048171330126933753,4052.0,0.0,8.254622459411621,0.5857911109924316,0.1
1,172000,False,43,4766f_00000,2025-06-01_16-10-25,1748783425,4.882422924041748,203.2241404056549,50972,Cerebro,127.0.0.1,203.2241404056549,43,4.590337060335385,1.7131513490362866e-05,4.5900993076196945,1.055034048120385,3.524850810316372,0.007376024304973677,0.0686703560029855,-120.0,4000,-161.2,48,80.0,80,172000,-260.0,80,2148,4,0,0,23.766666666666666,65.10000000000001,0.0,0.0,172000,172000,-80.6,-80.6,80.0,80.0,4000,4000,4000,4000,172000,172000,-80.6,-80.6,0.19406143345296675,4000,172000,152070.0,174236,4052,0.0,1.5733122825622559,-0.012052581645548344,2.2737367883136385e-14,0.6180202960968018,152070.0,183.10206604003906,0.0,0.1,174236,0.6349461078643799,0.001,43.0,4052,0.0007563530234619975,4052.0,0.0,8.043298721313477,0.4361225366592407,0.1
1,176000,False,44,4766f_00000,2025-06-01_16-10-30,1748783430,4.580462217330933,207.80460262298584,50972,Cerebro,127.0.0.1,207.80460262298584,44,4.590128727732152,1.707619865666386e-05,4.589890375543652,1.0531852646393487,3.5264928072131094,0.007367568062087391,0.06905882900231518,-80.0,4000,-159.6,52,80.0,80,176000,-260.0,80,2200,4,0,0,20.13333333333333,65.11666666666667,0.0,0.0,176000,176000,-79.8,-79.8,80.0,80.0,4000,4000,4000,4000,176000,176000,-79.8,-79.8,0.19416508989917095,4000,176000,152070.0,178288,4052,0.0,1.5743505954742432,-0.12331129610538483,1.1368683941568192e-14,0.3837991952896118,152070.0,197.31417846679688,0.0,0.1,178288,0.5524176359176636,0.001,44.0,4052,0.0007447199313901365,4052.0,0.0,8.331640243530273,0.5244203805923462,0.1
1,180000,False,45,4766f_00000,2025-06-01_16-10-35,1748783435,5.086219310760498,212.89082193374634,50972,Cerebro,127.0.0.1,212.89082193374634,45,4.5949963324544445,1.7027437016988804e-05,4.594757584788206,1.0520374619931812,3.5325238301410438,0.007354682381600665,0.06666664000134916,-80.0,4000,-162.0,48,80.0,80,180000,-260.0,80,2248,4,0,0,30.33333333333333,65.48333333333333,0.0,0.0,180000,180000,-81.0,-81.0,80.0,80.0,4000,4000,4000,4000,180000,180000,-81.0,-81.0,0.194266736173104,4000,180000,152070.0,182340,4052,0.0,1.577117919921875,-0.13561081886291504,5.684341970784096e-15,0.3496791124343872,152070.0,236.00840759277344,0.0,0.1,182340,0.5272709131240845,0.001,45.0,4052,0.00047970304149203,4052.0,0.0,8.20593547821045,0.42301231622695923,0.1
1,184000,False,46,4766f_00000,2025-06-01_16-10-39,1748783439,4.713441610336304,217.60426354408264,50972,Cerebro,127.0.0.1,217.60426354408264,46,4.596092058129833,1.6969162335488957e-05,4.59585312193985,1.0517012613734185,3.533962036839448,0.007347379557538737,0.06641199000063353,-100.0,4000,-163.4,52,80.0,80,184000,-260.0,80,2300,4,0,0,22.96666666666667,65.73333333333333,0.0,0.0,184000,184000,-81.7,-81.7,80.0,80.0,4000,4000,4000,4000,184000,184000,-81.7,-81.7,0.19436527915257248,4000,184000,152070.0,186392,4052,0.0,1.5735650062561035,0.0841754600405693,2.842170985392048e-15,0.4294130206108093,152070.0,152.6128387451172,0.0,0.1,186392,0.6635279655456543,0.001,46.0,4052,0.0010632665362209082,4052.0,0.0,7.367088794708252,0.5813338160514832,0.1
1,188000,False,47,4766f_00000,2025-06-01_16-10-44,1748783444,4.567406177520752,222.1716697216034,50972,Cerebro,127.0.0.1,222.1716697216034,47,4.595711016548386,1.6925470507407014e-05,4.595471589720492,1.0506357417594812,3.534659949470816,0.007331904761800204,0.0670221830002265,-100.0,4000,-161.4,48,80.0,80,188000,-260.0,80,2348,4,0,0,23.0,65.61666666666667,0.0,0.0,188000,188000,-80.7,-80.7,80.0,80.0,4000,4000,4000,4000,188000,188000,-80.7,-80.7,0.1944626035488302,4000,188000,152070.0,190444,4052,0.0,1.5652412176132202,-0.04468711093068123,1.421085492696024e-15,0.4704429805278778,152070.0,209.5448455810547,0.0,0.1,190444,0.5315545201301575,0.001,47.0,4052,0.0005800773506052792,4052.0,0.0,7.327657699584961,0.5034235119819641,0.1
1,192000,False,48,4766f_00000,2025-06-01_16-10-49,1748783449,4.785051584243774,226.95672130584717,50972,Cerebro,127.0.0.1,226.95672130584717,48,4.597500846382536,1.6878216149224526e-05,4.597260858823703,1.0500783713416932,3.5370189349763295,0.007318063714221437,0.06637519100040663,-140.0,4000,-161.8,52,80.0,80,192000,-260.0,80,2400,4,0,0,20.05,65.60000000000001,0.0,0.0,192000,192000,-80.9,-80.9,80.0,80.0,4000,4000,4000,4000,192000,192000,-80.9,-80.9,0.19455693328924697,4000,192000,152070.0,194496,4052,0.0,1.5676920413970947,0.03884453698992729,7.10542746348012e-16,0.6149330735206604,152070.0,173.48252868652344,0.0,0.1,194496,0.6510098576545715,0.001,48.0,4052,0.0006962879560887814,4052.0,0.0,7.689345836639404,0.5631570816040039,0.1
1,196000,False,49,4766f_00000,2025-06-01_16-10-54,1748783454,4.728149890899658,231.68487119674683,50972,Cerebro,127.0.0.1,231.68487119674683,49,4.598681224919241,1.6828434311780383e-05,4.5984407022357665,1.0491512976279531,3.539127538626321,0.007316954077547208,0.06624194899923168,-100.0,4000,-162.2,48,80.0,80,196000,-260.0,80,2448,4,0,0,24.183333333333334,65.56666666666666,0.0,0.0,196000,196000,-81.1,-81.1,80.0,80.0,4000,4000,4000,4000,196000,196000,-81.1,-81.1,0.19464992722450253,4000,196000,152070.0,198548,4052,0.0,1.5626742839813232,0.11776464432477951,3.55271373174006e-16,0.6197786331176758,152070.0,184.094482421875,0.0,0.1,198548,0.7504058480262756,0.001,49.0,4052,0.0006855117389932275,4052.0,0.0,7.889087200164795,0.4982452988624573,0.1
1,200000,False,50,4766f_00000,2025-06-01_16-10-58,1748783458,4.749795436859131,236.43466663360596,50972,Cerebro,127.0.0.1,236.43466663360596,50,4.600085693669921,1.682315004567178e-05,4.599843818213188,1.047871840651925,3.541809882239973,0.0073115655365877585,0.06874419000174385,-100.0,4000,-162.4,52,80.0,80,200000,-260.0,80,2500,4,0,0,23.080000000000002,65.55999999999999,0.0,0.0,200000,200000,-81.2,-81.2,80.0,80.0,4000,4000,4000,4000,200000,200000,-81.2,-81.2,0.19475689343772495,4000,200000,152070.0,202600,4052,0.0,1.5713958740234375,0.05141240730881691,1.77635686587003e-16,0.33428895473480225,152070.0,206.05133056640625,0.0,0.1,202600,0.6398645043373108,0.001,50.0,4052,0.0005404140683822334,4052.0,0.0,7.455916404724121,0.46715247631073,0.1
1,204000,False,51,4766f_00000,2025-06-01_16-11-03,1748783463,4.625842809677124,241.06050944328308,50972,Cerebro,127.0.0.1,241.06050944328308,51,4.600236261732919,1.6842918812586598e-05,4.599992787031009,1.0484661932456885,3.5413723994172392,0.007305312881614795,0.07479396400449331,-120.0,4000,-163.0,48,80.0,80,204000,-260.0,80,2548,4,0,0,24.04285714285714,65.55714285714285,0.0,0.0,204000,204000,-81.5,-81.5,80.0,80.0,4000,4000,4000,4000,204000,204000,-81.5,-81.5,0.19485922784395907,4000,204000,152070.0,206652,4052,0.0,1.5677251815795898,0.02027234062552452,8.88178432935015e-17,0.6101434230804443,152070.0,162.72427368164062,0.0,0.1,206652,0.5948948860168457,0.001,51.0,4052,0.00039749365532770753,4052.0,0.0,7.313950538635254,0.5075114965438843,0.1
1,208000,False,52,4766f_00000,2025-06-01_16-11-08,1748783468,4.837442636489868,245.89795207977295,50972,Cerebro,127.0.0.1,245.89795207977295,52,4.602504268115973,1.679048934358874e-05,4.6022602001607265,1.046971139313497,3.545138419423497,0.007298437752632245,0.0742069260001881,-160.0,4000,-164.0,52,80.0,80,208000,-260.0,80,2600,4,0,0,24.44,65.5,0.0,0.0,208000,208000,-82.0,-82.0,80.0,80.0,4000,4000,4000,4000,208000,208000,-82.0,-82.0,0.19497412355272417,4000,208000,152070.0,210704,4052,0.0,1.561525821685791,-0.05810600891709328,4.440892164675075e-17,0.48170405626296997,152070.0,254.8166961669922,0.0,0.1,210704,0.5118615627288818,0.001,52.0,4052,0.0007587744621559978,4052.0,0.0,7.26120138168335,0.5243306159973145,0.1
1,212000,False,53,4766f_00000,2025-06-01_16-11-13,1748783473,4.683078050613403,250.58103013038635,50972,Cerebro,127.0.0.1,250.58103013038635,53,4.603206520434686,1.6867584569473902e-05,4.60296014815895,1.0463093169202928,3.5465066582290175,0.007283506374771883,0.06923486999876331,-160.0,4000,-164.0,48,80.0,80,212000,-260.0,80,2648,4,0,0,24.5,65.55,0.0,0.0,212000,212000,-82.0,-82.0,80.0,80.0,4000,4000,4000,4000,212000,212000,-82.0,-82.0,0.1950869862245308,4000,212000,152070.0,214756,4052,0.0,1.5700129270553589,0.02447366714477539,2.2204460823375376e-17,0.8712996244430542,152070.0,278.6748352050781,0.0,0.1,214756,0.6756263375282288,0.001,53.0,4052,0.0009631600696593523,4052.0,0.0,8.08154010772705,0.3108217120170593,0.1
1,216000,False,54,4766f_00000,2025-06-01_16-11-18,1748783478,4.823951005935669,255.40498113632202,50972,Cerebro,127.0.0.1,255.40498113632202,54,4.605295543230237,1.6850908717028938e-05,4.605047838677458,1.0460646347511862,3.5488427306469483,0.007275756310684194,0.07351081299944781,-120.0,4000,-165.6,52,80.0,80,216000,-260.0,80,2700,4,0,0,22.566666666666666,65.35000000000001,0.0,0.0,216000,216000,-82.8,-82.8,80.0,80.0,4000,4000,4000,4000,216000,216000,-82.8,-82.8,0.19519594894054498,4000,216000,152070.0,218808,4052,0.0,1.5727177858352661,0.19210904836654663,1.1102230411687688e-17,0.9338737726211548,152070.0,280.215087890625,0.0,0.1,218808,0.8213489055633545,0.001,54.0,4052,0.000539544562343508,4052.0,0.0,7.865115642547607,0.40083974599838257,0.1
1,220000,False,55,4766f_00000,2025-06-01_16-11-22,1748783482,4.7204930782318115,260.12547421455383,50972,Cerebro,127.0.0.1,260.12547421455383,55,4.60633807879757,1.6810400022437192e-05,4.606090089290825,1.046311538403608,3.5496560093407097,0.007260842747398113,0.07645124799862969,-120.0,4000,-163.8,48,80.0,80,220000,-260.0,80,2748,4,0,0,27.599999999999998,64.34285714285714,0.0,0.0,220000,220000,-81.9,-81.9,80.0,80.0,4000,4000,4000,4000,220000,220000,-81.9,-81.9,0.19530149617361822,4000,220000,152070.0,222860,4052,0.0,1.5726255178451538,-0.15595439076423645,5.551115205843844e-18,0.3592558205127716,152070.0,208.26856994628906,0.0,0.1,222860,0.5142883062362671,0.001,55.0,4052,0.0007616610382683575,4052.0,0.0,8.275052070617676,0.3832011818885803,0.1
1,224000,False,56,4766f_00000,2025-06-01_16-11-27,1748783487,4.735300064086914,264.86077427864075,50972,Cerebro,127.0.0.1,264.86077427864075,56,4.607516955009775,1.678529594693215e-05,4.607268483397662,1.046088221019538,3.5510577252470044,0.007263997319983073,0.07186813699780031,-120.0,4000,-164.2,52,80.0,80,224000,-260.0,80,2800,4,0,0,26.866666666666664,64.0,0.0,0.0,224000,224000,-82.1,-82.1,80.0,80.0,4000,4000,4000,4000,224000,224000,-82.1,-82.1,0.1954024807371389,4000,224000,152070.0,226912,4052,0.0,1.5619845390319824,0.06854965537786484,2.775557602921922e-18,1.2744084596633911,152070.0,218.5777587890625,0.0,0.1,226912,0.7017912864685059,0.001,56.0,4052,0.0009270849986933172,4052.0,0.0,7.894401550292969,0.4821922183036804,0.1
1,228000,False,57,4766f_00000,2025-06-01_16-11-32,1748783492,4.544558525085449,269.4053328037262,50972,Cerebro,127.0.0.1,269.4053328037262,57,4.606785084459619,1.684244295449401e-05,4.606535545563355,1.0452621508092008,3.551158414994738,0.007257975347056835,0.0684014979971107,-120.0,4000,-163.6,48,80.0,80,228000,-260.0,80,2848,4,0,0,20.919999999999998,64.16,0.0,0.0,228000,228000,-81.8,-81.8,80.0,80.0,4000,4000,4000,4000,228000,228000,-81.8,-81.8,0.19550065887977408,4000,228000,152070.0,230964,4052,0.0,1.5648281574249268,0.2182449847459793,1.387778801460961e-18,0.7521073818206787,152070.0,132.52572631835938,0.0,0.1,230964,0.7663084268569946,0.001,57.0,4052,0.0006054681143723428,4052.0,0.0,7.045462608337402,0.6023209095001221,0.1
1,232000,False,58,4766f_00000,2025-06-01_16-11-36,1748783496,4.7914886474609375,274.19682145118713,50972,Cerebro,127.0.0.1,274.19682145118713,58,4.608529075615251,1.6803018343065495e-05,4.608278928107598,1.045524625301458,3.5526277738447347,0.007258378593431675,0.06924099200114142,-120.0,4000,-160.6,52,80.0,80,232000,-260.0,80,2900,4,0,0,21.783333333333335,64.2,0.0,0.0,232000,232000,-80.3,-80.3,80.0,80.0,4000,4000,4000,4000,232000,232000,-80.3,-80.3,0.1955967721814845,4000,232000,152070.0,235016,4052,0.0,1.5610687732696533,-0.07748949527740479,6.938894007304805e-19,0.625538170337677,152070.0,263.3741760253906,0.0,0.1,235016,0.5730893611907959,0.001,58.0,4052,0.0005820149672217667,4052.0,0.0,8.06685733795166,0.45793837308883667,0.1
1,236000,False,59,4766f_00000,2025-06-01_16-11-41,1748783501,4.538461923599243,278.7352833747864,50972,Cerebro,127.0.0.1,278.7352833747864,59,4.607737406859125,1.6756987924449814e-05,4.60748704482624,1.044444313048523,3.5529183131064466,0.007255648807382157,0.0683444310061168,-160.0,4000,-163.0,48,80.0,80,236000,-260.0,80,2948,4,0,0,27.580000000000002,64.18,0.0,0.0,236000,236000,-81.5,-81.5,80.0,80.0,4000,4000,4000,4000,236000,236000,-81.5,-81.5,0.19569187789127362,4000,236000,152070.0,239068,4052,0.0,1.55760657787323,0.03844287246465683,3.4694470036524025e-19,0.92372065782547,152070.0,187.05776977539062,0.0,0.1,239068,0.5763180255889893,0.001,59.0,4052,0.0003643224772531539,4052.0,0.0,6.9363579750061035,0.5352305173873901,0.1
