num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_return_mean,env_runners/episode_len_mean,env_runners/num_episodes,env_runners/episode_len_max,env_runners/num_env_steps_sampled,env_runners/episode_duration_sec_mean,env_runners/episode_len_min,env_runners/num_episodes_lifetime,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_module_steps_sampled_lifetime/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss_unclipped,learners/ai/vf_explained_var,learners/ai/default_optimizer_learning_rate,learners/ai/gradients_default_optimizer_global_norm,learners/ai/policy_loss,learners/ai/num_module_steps_trained_lifetime,learners/ai/curr_kl_coeff,learners/ai/num_non_trainable_parameters,learners/ai/curr_entropy_coeff,learners/ai/total_loss,learners/ai/num_trainable_parameters,learners/ai/entropy,learners/ai/weights_seq_no,learners/ai/vf_loss,learners/ai/num_module_steps_trained,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/mean_kl_loss,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/learner_connector_timer,learners/human/curr_entropy_coeff
1,108000,False,27,44355_00000,2025-06-01_21-38-13,1748803093,4.34112286567688,120.46878743171692,62624,Cerebro,127.0.0.1,120.46878743171692,27,4.323405761766308,1.7302341766401903e-05,4.3231907417256625,1.0329358907630493,3.2817614099068244,0.006510668614811172,-153.80000000000013,80.0,48,80,4000,0.06778933199879247,80,1348,-888.0000000000011,108000,311.99999999999994,4,0,0,21.349999999999998,71.41666666666667,0.0,0.0,108000,108000,4000,4000,80.0,80.0,-76.90000000000006,-76.90000000000006,4000,4000,108000,108000,-76.90000000000006,-76.90000000000006,4052.002815883156,2627.0146484375,0.011788368225097656,0.0005,0.4080487787723541,-0.13543079793453217,109409,1.4901161415892261e-09,0.0,0.2,0.3980990946292877,145926.0,1.599232792854309,27.0,8.53376579284668,4052,0.0,0.0007097835768945515,4000,109409,0.0,145926.0,108000,4052,0.17018485095134614,0.2
1,112000,False,28,44355_00000,2025-06-01_21-38-18,1748803098,4.678883790969849,125.14767122268677,62624,Cerebro,127.0.0.1,125.14767122268677,28,4.326876092148716,1.725131811355286e-05,4.326660534308382,1.034793862855296,3.283359550807838,0.006520224928495131,-127.20000000000014,80.0,52,80,4000,0.07096957100089639,80,1400,-488.00000000000125,112000,411.9999999999992,4,0,0,32.6,71.34,0.0,0.0,112000,112000,4000,4000,80.0,80.0,-63.60000000000007,-63.60000000000007,4000,4000,112000,112000,-63.60000000000007,-63.60000000000007,4052.003358654617,2485.23681640625,0.008871018886566162,0.0005,0.5706562399864197,0.0508415624499321,113462,7.450580707946131e-10,0.0,0.2,0.6510546803474426,145926.0,1.5953590869903564,28.0,9.192849159240723,4053,0.0,0.0005569647182710469,4000,113462,0.0,145926.0,112000,4053,0.17027204259876666,0.2
1,116000,False,29,44355_00000,2025-06-01_21-38-22,1748803102,4.282287359237671,129.42995858192444,62624,Cerebro,127.0.0.1,129.42995858192444,29,4.326331632226772,1.7198805264079925e-05,4.3261151869649535,1.032801620226669,3.284796232299792,0.006520968679605522,-129.80000000000015,80.0,48,80,4000,0.07066577300138306,80,1448,-608.0000000000008,116000,411.9999999999992,4,0,0,20.26666666666667,71.3,0.0,0.0,116000,116000,4000,4000,80.0,80.0,-64.90000000000008,-64.90000000000008,4000,4000,116000,116000,-64.90000000000008,-64.90000000000008,4052.003890289061,1164.2220458984375,-0.012044668197631836,0.0005,0.18949678540229797,0.1060468927025795,117514,3.7252903539730653e-10,0.0,0.2,0.5008979439735413,145926.0,1.5993757247924805,29.0,7.147261142730713,4052,0.0,0.000754120759665966,4000,117514,0.0,145926.0,116000,4052,0.1703570285981423,0.2
1,120000,False,30,44355_00000,2025-06-01_21-38-27,1748803107,4.76807713508606,134.1980357170105,62624,Cerebro,127.0.0.1,134.1980357170105,30,4.330666029904653,1.715281700671207e-05,4.330448981095331,1.0320144080243916,3.2898986219764006,0.006532076993019917,-159.40000000000015,80.0,52,80,4000,0.06609025800251402,80,1500,-1127.9999999999984,120000,391.99999999999864,4,0,0,26.316666666666663,71.31666666666668,0.0,0.0,120000,120000,4000,4000,80.0,80.0,-79.70000000000007,-79.70000000000007,4000,4000,120000,120000,-79.70000000000007,-79.70000000000007,4052.0045109549505,2800.146484375,0.014227092266082764,0.0005,0.4557974636554718,-0.017093390226364136,121567,1.8626451769865326e-10,0.0,0.2,0.5481927990913391,145926.0,1.5924948453903198,30.0,8.837851524353027,4053,0.0,0.0005781390354968607,4000,121567,0.0,145926.0,120000,4053,0.1704585839632717,0.2
1,124000,False,31,44355_00000,2025-06-01_21-38-31,1748803111,4.472553014755249,138.67058873176575,62624,Cerebro,127.0.0.1,138.67058873176575,31,4.331943777605834,1.7104288609074418e-05,4.3317260212842275,1.0308856669442976,3.2922999837566556,0.006530685222678542,-166.37600000000018,79.96,48,80,4000,0.06902734200120904,76,1548,-1127.9999999999984,124000,1754.3999999999992,4,0,0,25.24,71.3,0.0,0.0,124000,124000,4000,4000,79.96,79.96,-83.18800000000009,-83.18800000000009,4000,4000,124000,124000,-83.18800000000009,-83.18800000000009,4052.005118818493,5421.6474609375,0.03314882516860962,0.0005,0.4007154703140259,-0.14524081349372864,125619,9.313225884932663e-11,0.0,0.2,0.38795456290245056,145926.0,1.598999261856079,31.0,8.529952049255371,4052,0.0,0.0006360733532346785,4000,125619,0.0,145926.0,124000,4052,0.17055942430823917,0.2
1,128000,False,32,44355_00000,2025-06-01_21-38-36,1748803116,4.971922397613525,143.64251112937927,62624,Cerebro,127.0.0.1,143.64251112937927,32,4.338253681829892,1.706524614602019e-05,4.338035470071243,1.030491290275007,3.2990050479187873,0.0065246853709351425,-133.17600000000013,79.96,52,80,4000,0.07025402299652342,76,1600,-728.000000000001,128000,1754.3999999999992,4,0,0,29.514285714285712,71.44285714285715,0.0,0.0,128000,128000,4000,4000,79.96,79.96,-66.58800000000006,-66.58800000000006,4000,4000,128000,128000,-66.58800000000006,-66.58800000000006,4052.0059140736694,1021.3860473632812,0.09458649158477783,0.0005,0.7816416621208191,0.13304674625396729,129673,4.6566129424663316e-11,0.0,0.2,0.6164253950119019,145926.0,1.5955437421798706,32.0,8.024874687194824,4054,0.0,0.0007002788479439914,4000,129673,0.0,145926.0,128000,4054,0.17067615747791312,0.2
1,132000,False,33,44355_00000,2025-06-01_21-38-40,1748803120,4.309354543685913,147.95186567306519,62624,Cerebro,127.0.0.1,147.95186567306519,33,4.337843864011546,1.7112593598289715e-05,4.337624225370361,1.0285971303723187,3.3004857954397107,0.006521115517129076,-143.40000000000012,80.0,48,80,4000,0.06750204000272789,80,1648,-528.0000000000016,132000,351.99999999999955,4,0,0,20.54,71.52000000000001,0.0,0.0,132000,132000,4000,4000,80.0,80.0,-71.70000000000006,-71.70000000000006,4000,4000,132000,132000,-71.70000000000006,-71.70000000000006,4052.0066929118607,2241.793701171875,0.13100576400756836,0.0005,0.27785155177116394,0.046478863805532455,133725,2.3283064712331658e-11,0.0,0.2,0.589591383934021,145926.0,1.5954340696334839,33.0,8.621993064880371,4052,0.0,0.0004148698062635958,4000,133725,0.0,145926.0,132000,4052,0.17078992317176325,0.2
1,136000,False,34,44355_00000,2025-06-01_21-38-45,1748803125,4.841466665267944,152.79333233833313,62624,Cerebro,127.0.0.1,152.79333233833313,34,4.342780991371959,1.7112467218155357e-05,4.342560338117184,1.0287832180681806,3.3052293584851644,0.006521830362200838,-157.60000000000014,80.0,52,80,4000,0.06991734000155703,80,1700,-788.0000000000011,136000,331.9999999999998,4,0,0,29.666666666666668,71.5,0.0,0.0,136000,136000,4000,4000,80.0,80.0,-78.80000000000007,-78.80000000000007,4000,4000,136000,136000,-78.80000000000007,-78.80000000000007,4052.0076555818805,2632.160400390625,0.040534377098083496,0.0005,0.32641685009002686,0.12255850434303284,137779,1.1641532356165829e-11,0.0,0.2,0.6084675788879395,145926.0,1.5945954322814941,34.0,8.048282623291016,4054,0.0,0.0005899399984627962,4000,137779,0.0,145926.0,136000,4054,0.17090300903599046,0.2
1,140000,False,35,44355_00000,2025-06-01_21-38-50,1748803130,4.663785696029663,157.4571180343628,62624,Cerebro,127.0.0.1,157.4571180343628,35,4.345882658458243,1.7066342915708865e-05,4.345661303735992,1.0299742118877375,3.307136307900216,0.006518176058785829,-147.00000000000023,80.0,48,80,4000,0.07591554599581286,80,1748,-908.0000000000011,140000,331.9999999999998,4,0,0,24.150000000000002,72.46666666666667,0.0,0.0,140000,140000,4000,4000,80.0,80.0,-73.50000000000011,-73.50000000000011,4000,4000,140000,140000,-73.50000000000011,-73.50000000000011,4052.008598329209,2240.183349609375,0.084605872631073,0.0005,0.3843838572502136,0.028897074982523918,141831,5.8207661780829145e-12,0.0,0.2,0.5492765307426453,145926.0,1.5966306924819946,35.0,8.397056579589844,4052,0.0,0.0008051485638134181,4000,141831,0.0,145926.0,140000,4052,0.17101560687061781,0.2
1,144000,False,36,44355_00000,2025-06-01_21-38-55,1748803135,4.782315969467163,162.23943400382996,62624,Cerebro,127.0.0.1,162.23943400382996,36,4.350148490873602,1.7054679533103e-05,4.349925555698787,1.0310228237686434,3.3103428258210554,0.00651747529791546,-111.6000000000002,80.0,52,80,4000,0.07933376299624798,80,1800,-908.0000000000011,144000,431.9999999999993,4,0,0,28.349999999999998,72.18333333333332,0.0,0.0,144000,144000,4000,4000,80.0,80.0,-55.8000000000001,-55.8000000000001,4000,4000,144000,144000,-55.8000000000001,-55.8000000000001,4052.0097214560324,2345.18994140625,0.026732683181762695,0.0005,0.3564416468143463,0.20670312643051147,145885,2.9103830890414573e-12,0.0,0.2,0.8210780024528503,145926.0,1.593664526939392,36.0,9.331076622009277,4054,0.0,0.0008665706845931709,4000,145885,0.0,145926.0,144000,4054,0.17112646214765034,0.2
1,148000,False,37,44355_00000,2025-06-01_21-38-59,1748803139,4.555619239807129,166.79505324363708,62624,Cerebro,127.0.0.1,166.79505324363708,37,4.35210379696519,1.7005133077049062e-05,4.351880316141949,1.0316648365314436,3.311639254562361,0.006527253544648273,-127.4000000000002,80.0,48,80,4000,0.07667569599754642,80,1848,-748.0000000000008,148000,431.9999999999993,4,0,0,19.85,72.14999999999999,0.0,0.0,148000,148000,4000,4000,80.0,80.0,-63.7000000000001,-63.7000000000001,4000,4000,148000,148000,-63.7000000000001,-63.7000000000001,4052.0108212604864,3565.906005859375,0.034623682498931885,0.0005,0.3443368077278137,-0.08337361365556717,149937,1.4551915445207286e-12,0.0,0.2,0.4470300078392029,145926.0,1.5911865234375,37.0,8.486410140991211,4052,0.0,0.0007201021653600037,4000,149937,0.0,145926.0,148000,4052,0.17123537459845736,0.2
1,152000,False,38,44355_00000,2025-06-01_21-39-04,1748803144,4.664721727371216,171.4597749710083,62624,Cerebro,127.0.0.1,171.4597749710083,38,4.355138705995699,1.6964082146471607e-05,4.354914744980389,1.0310258361656168,3.315309662016855,0.006524372008721056,-116.40000000000022,80.0,52,80,4000,0.07001355599786621,80,1900,-748.000000000001,152000,391.99999999999943,4,0,0,30.720000000000006,72.17999999999999,0.0,0.0,152000,152000,4000,4000,80.0,80.0,-58.20000000000011,-58.20000000000011,4000,4000,152000,152000,-58.20000000000011,-58.20000000000011,4052.012098096706,3930.1279296875,0.08492225408554077,0.0005,0.4832279086112976,0.2037229984998703,153991,7.275957722603643e-13,0.0,0.2,0.5948907136917114,145926.0,1.5907812118530273,38.0,7.093238353729248,4054,0.0,0.0007113207248039544,4000,153991,0.0,145926.0,152000,4054,0.17134340125403238,0.2
1,156000,False,39,44355_00000,2025-06-01_21-39-09,1748803149,4.4101011753082275,175.86987614631653,62624,Cerebro,127.0.0.1,175.86987614631653,39,4.355564645935626,1.6911441633826004e-05,4.355339854530376,1.0310753268040145,3.3156734133966856,0.006521728289162463,-53.00000000000022,80.0,48,80,4000,0.06813155999814625,80,1948,-748.0000000000015,156000,391.99999999999943,4,0,0,20.95,72.15000000000002,0.0,0.0,156000,156000,4000,4000,80.0,80.0,-26.50000000000011,-26.50000000000011,4000,4000,156000,156000,-26.50000000000011,-26.50000000000011,4052.013348314075,2159.874267578125,0.08141851425170898,0.0005,0.7586203813552856,-0.12495649605989456,158043,3.6379788613018216e-13,0.0,0.2,0.40250667929649353,145926.0,1.5843513011932373,39.0,8.443333625793457,4052,0.0,0.0008318010368384421,4000,158043,0.0,145926.0,156000,4052,0.1714515910290363,0.2
1,160000,False,40,44355_00000,2025-06-01_21-39-14,1748803154,4.9602251052856445,180.83010125160217,62624,Cerebro,127.0.0.1,180.83010125160217,40,4.3615089764767925,1.6864326982302718e-05,4.36128346598454,1.0313775525358264,3.321285485262726,0.006545033006276307,-58.20000000000014,80.0,52,80,4000,0.06782599399972242,80,2000,-888.0000000000005,160000,351.99999999999903,4,0,0,27.416666666666668,71.89999999999999,0.0,0.0,160000,160000,4000,4000,80.0,80.0,-29.10000000000007,-29.10000000000007,4000,4000,160000,160000,-29.10000000000007,-29.10000000000007,4052.0147723172868,2695.04150390625,0.0435977578163147,0.0005,0.40309661626815796,0.05625522509217262,162097,1.8189894306509108e-13,0.0,0.2,0.5429813861846924,145926.0,1.5909687280654907,40.0,8.049199104309082,4054,0.0,0.000685310282278806,4000,162097,0.0,145926.0,160000,4054,0.1715771583384126,0.2
1,164000,False,41,44355_00000,2025-06-01_21-39-18,1748803158,4.399487018585205,185.22958827018738,62624,Cerebro,127.0.0.1,185.22958827018738,41,4.361761843712063,1.684668369811497e-05,4.361535071324728,1.0297609700105845,3.3231490254097316,0.006542186676772621,-59.00000000000019,80.0,48,80,4000,0.06679544000129681,80,2048,-888.0000000000005,164000,411.99999999999864,4,0,0,22.416666666666668,71.55,0.0,0.0,164000,164000,4000,4000,80.0,80.0,-29.500000000000096,-29.500000000000096,4000,4000,164000,164000,-29.500000000000096,-29.500000000000096,4052.016166505603,4174.24755859375,-0.0006768703460693359,0.0005,0.6287659406661987,-0.11053331196308136,166149,9.094947153254554e-14,0.0,0.2,0.46502557396888733,145926.0,1.5772202014923096,41.0,8.910029411315918,4052,0.0,0.0010387232759967446,4000,166149,0.0,145926.0,164000,4052,0.17170307665249868,0.2
1,168000,False,42,44355_00000,2025-06-01_21-39-23,1748803163,4.708925724029541,189.93851399421692,62624,Cerebro,127.0.0.1,189.93851399421692,42,4.365130278274798,1.6818216763009672e-05,4.364902512611534,1.0293436833101488,3.326916232155724,0.006551534810069639,-62.40000000000022,80.0,52,80,4000,0.06874212000460829,80,2100,-588.0000000000013,168000,451.99999999999886,4,0,0,29.25,71.60000000000001,0.0,0.0,168000,168000,4000,4000,80.0,80.0,-31.20000000000011,-31.20000000000011,4000,4000,168000,168000,-31.20000000000011,-31.20000000000011,4052.0177313329214,1696.199951171875,0.029911160469055176,0.0005,0.3654938340187073,0.1335766762495041,170203,4.547473576627277e-14,0.0,0.2,0.6544485688209534,145926.0,1.5780552625656128,42.0,8.364829063415527,4054,0.0,0.0007922854856587946,4000,170203,0.0,145926.0,168000,4054,0.17182819278446965,0.2
1,172000,False,43,44355_00000,2025-06-01_21-39-27,1748803167,4.531789779663086,194.47030377388,62624,Cerebro,127.0.0.1,194.47030377388,43,4.366651464492302,1.6766034896584197e-05,4.36642201448577,1.0286555484768836,3.3290821668340302,0.006567425461922802,-26.60000000000023,80.0,48,80,4000,0.07310480200161691,80,2148,-588.0000000000003,172000,451.99999999999886,4,0,0,23.099999999999998,71.66,0.0,0.0,172000,172000,4000,4000,80.0,80.0,-13.300000000000114,-13.300000000000114,4000,4000,172000,172000,-13.300000000000114,-13.300000000000114,4052.0192632470425,3141.460205078125,0.09546804428100586,0.0005,0.4076661169528961,0.04642485827207565,174255,2.2737367883136385e-14,0.0,0.2,0.5190830230712891,145926.0,1.5795611143112183,43.0,7.8857035636901855,4052,0.0,0.0006892461096867919,4000,174255,0.0,145926.0,172000,4052,0.17196959876613405,0.2
1,176000,False,44,44355_00000,2025-06-01_21-39-32,1748803172,5.136350870132446,199.60665464401245,62624,Cerebro,127.0.0.1,199.60665464401245,44,4.374245968847464,1.673637443426522e-05,4.374016206340937,1.029265721991911,3.3360599911652935,0.006570089207286333,9.999999999999746,80.0,52,80,4000,0.07617598399927374,80,2200,-588.0000000000003,176000,451.99999999999875,4,0,0,32.285714285714285,72.1,0.0,0.0,176000,176000,4000,4000,80.0,80.0,4.999999999999873,4.999999999999873,4000,4000,176000,176000,4.999999999999873,4.999999999999873,4052.0209627497484,2696.644287109375,-0.014252781867980957,0.0005,0.546743631362915,-0.2432316243648529,178309,1.1368683941568192e-14,0.0,0.2,0.296604722738266,145926.0,1.5753839015960693,44.0,8.549131393432617,4054,0.0,0.0008562852744944394,4000,178309,0.0,145926.0,176000,4054,0.17211018062888342,0.2
1,180000,False,45,44355_00000,2025-06-01_21-39-37,1748803177,4.606018543243408,204.21267318725586,62624,Cerebro,127.0.0.1,204.21267318725586,45,4.376461945158917,1.66970105004245e-05,4.376231430277515,1.0284330757720384,3.3391064282532303,0.006566222315148076,-29.20000000000021,80.0,48,80,4000,0.07541588799969759,80,2248,-928.0000000000011,180000,451.99999999999875,4,0,0,27.54,72.02000000000001,0.0,0.0,180000,180000,4000,4000,80.0,80.0,-14.600000000000104,-14.600000000000104,4000,4000,180000,180000,-14.600000000000104,-14.600000000000104,4052.022626336075,2339.26416015625,0.09402406215667725,0.0005,1.4352480173110962,0.041190531104803085,182361,5.684341970784096e-15,0.0,0.2,0.4918955862522125,145926.0,1.583236575126648,45.0,7.673523902893066,4052,0.0,0.0013676718808710575,4000,182361,0.0,145926.0,180000,4052,0.17226384973450498,0.2
1,184000,False,46,44355_00000,2025-06-01_21-39-42,1748803182,4.735782623291016,208.94845581054688,62624,Cerebro,127.0.0.1,208.94845581054688,46,4.379941233707856,1.665904021353668e-05,4.37970976897493,1.0284486690140187,3.3425378589707857,0.006587154091873236,-18.20000000000025,80.0,52,80,4000,0.07200447499926668,80,2300,-928.0000000000011,184000,531.999999999999,4,0,0,27.73333333333333,71.56666666666668,0.0,0.0,184000,184000,4000,4000,80.0,80.0,-9.100000000000126,-9.100000000000126,4000,4000,184000,184000,-9.100000000000126,-9.100000000000126,4052.0244545544006,4853.0859375,-0.0036934614181518555,0.0005,0.4514128267765045,-0.10498158633708954,186415,2.842170985392048e-15,0.0,0.2,0.42489945888519287,145926.0,1.5671539306640625,46.0,8.43311882019043,4054,0.0,0.0007548195426352322,4000,186415,0.0,145926.0,184000,4054,0.1724170220099472,0.2
1,188000,False,47,44355_00000,2025-06-01_21-39-46,1748803186,4.499335765838623,213.4477915763855,62624,Cerebro,127.0.0.1,213.4477915763855,47,4.381055779370448,1.6613449568601793e-05,4.3808238922849645,1.0274336383240623,3.344662607380811,0.006588466550881287,43.79999999999973,80.0,48,80,4000,0.07083344399870839,80,2348,-728.0000000000007,188000,531.999999999999,4,0,0,25.516666666666666,71.38333333333334,0.0,0.0,188000,188000,4000,4000,80.0,80.0,21.899999999999864,21.899999999999864,4000,4000,188000,188000,21.899999999999864,21.899999999999864,4052.026243945726,5239.19482421875,-0.05327725410461426,0.0005,0.37819531559944153,-0.03613923862576485,190467,1.421085492696024e-15,0.0,0.2,0.5331947803497314,145926.0,1.5720040798187256,47.0,8.837347984313965,4052,0.0,0.000785469135735184,4000,190467,0.0,145926.0,188000,4052,0.17256721206490785,0.2
1,192000,False,48,44355_00000,2025-06-01_21-39-51,1748803191,4.915006637573242,218.36279821395874,62624,Cerebro,127.0.0.1,218.36279821395874,48,4.386281206576826,1.657331486818872e-05,4.386048952362117,1.0268582369405819,3.350459678307205,0.006586813884940184,67.59999999999974,80.0,52,80,4000,0.06958323799830396,80,2400,-528.0000000000006,192000,411.9999999999999,4,0,0,28.650000000000002,71.46666666666668,0.0,0.0,192000,192000,4000,4000,80.0,80.0,33.79999999999987,33.79999999999987,4000,4000,192000,192000,33.79999999999987,33.79999999999987,4052.028195103769,3584.554443359375,-0.05604755878448486,0.0005,0.31268608570098877,-0.13500456511974335,194521,7.10542746348012e-16,0.0,0.2,0.31840696930885315,145926.0,1.5778306722640991,48.0,7.689777851104736,4054,0.0,0.0010546805569902062,4000,194521,0.0,145926.0,192000,4054,0.17271434333656815,0.2
1,196000,False,49,44355_00000,2025-06-01_21-39-56,1748803196,4.582368612289429,222.94516682624817,62624,Cerebro,127.0.0.1,222.94516682624817,49,4.388141836511512,1.6581581298198852e-05,4.387907209838706,1.0269318525708835,3.352229248524449,0.006593440745712777,45.59999999999971,80.0,48,80,4000,0.0677067390026059,80,2448,-888.0000000000001,196000,431.99999999999875,4,0,0,23.316666666666666,71.60000000000001,0.0,0.0,196000,196000,4000,4000,80.0,80.0,22.799999999999855,22.799999999999855,4000,4000,196000,196000,22.799999999999855,22.799999999999855,4052.0301046142567,3885.762451171875,-0.040448784828186035,0.0005,0.49534693360328674,-0.05830572918057442,198573,3.55271373174006e-16,0.0,0.2,0.46813029050827026,145926.0,1.5653325319290161,49.0,8.395024299621582,4052,0.0,0.0007861143094487488,4000,198573,0.0,145926.0,196000,4052,0.1728615861715883,0.2
1,200000,False,50,44355_00000,2025-06-01_21-40-01,1748803201,5.00958514213562,227.9547519683838,62624,Cerebro,127.0.0.1,227.9547519683838,50,4.394236464146771,1.6539765265260824e-05,4.394001276740677,1.027262434044972,3.3579804500392854,0.00659909933799429,50.99999999999963,80.0,52,80,4000,0.07146577300445642,80,2500,-888.0000000000001,200000,431.99999999999875,4,0,0,31.3,71.60000000000001,0.0,0.0,200000,200000,4000,4000,80.0,80.0,25.499999999999815,25.499999999999815,4000,4000,200000,200000,25.499999999999815,25.499999999999815,4052.0321731150243,3130.831787109375,0.03199094533920288,0.0005,0.6730880737304688,0.16975253820419312,202627,1.77635686587003e-16,0.0,0.2,0.6921013593673706,145926.0,1.5677906274795532,50.0,8.35906982421875,4054,0.0,0.000609705806709826,4000,202627,0.0,145926.0,200000,4054,0.1730082116455717,0.2
1,204000,False,51,44355_00000,2025-06-01_21-40-06,1748803206,4.710490465164185,232.66524243354797,62624,Cerebro,127.0.0.1,232.66524243354797,51,4.397298220505367,1.6531367643930454e-05,4.397061766973142,1.0278065647047916,3.3604909825385154,0.006599219344519852,80.59999999999964,80.0,48,80,4000,0.07318469100166113,80,2548,-728.0000000000002,204000,1592.0000000000005,4,0,0,26.016666666666666,71.51666666666667,0.0,0.0,204000,204000,4000,4000,80.0,80.0,40.29999999999982,40.29999999999982,4000,4000,204000,204000,40.29999999999982,40.29999999999982,4052.034197235315,6432.626953125,-0.019697189331054688,0.0005,0.474422812461853,0.09897097945213318,206679,8.88178432935015e-17,0.0,0.2,0.644740879535675,145926.0,1.564694881439209,51.0,8.587088584899902,4052,0.0,0.001027937512844801,4000,206679,0.0,145926.0,204000,4052,0.17315193097146145,0.2
1,208000,False,52,44355_00000,2025-06-01_21-40-11,1748803211,5.220603942871094,237.88584637641907,62624,Cerebro,127.0.0.1,237.88584637641907,52,4.40542288530065,1.6498053808451056e-05,4.405185090303468,1.0276245770576586,3.3687824447128856,0.006603996150941795,136.61199999999968,79.98,52,80,4000,0.0709715590014821,78,2600,-728.0000000000002,208000,1793.199999999999,4,0,0,36.949999999999996,71.93333333333334,0.0,0.0,208000,208000,4000,4000,79.98,79.98,68.30599999999984,68.30599999999984,4000,4000,208000,208000,68.30599999999984,68.30599999999984,4052.0364776558886,8019.8037109375,-0.011765003204345703,0.0005,0.37193652987480164,0.1394495666027069,210734,4.440892164675075e-17,0.0,0.2,0.6841751337051392,145926.0,1.5614687204360962,52.0,8.570192337036133,4055,0.0,0.0011212627869099379,4000,210734,0.0,145926.0,208000,4055,0.17329392358966644,0.2
1,212000,False,53,44355_00000,2025-06-01_21-40-16,1748803216,4.515169382095337,242.4010157585144,62624,Cerebro,127.0.0.1,242.4010157585144,53,4.406410604448078,1.6454073609643634e-05,4.406172428400232,1.0271831182869364,3.3702094182661884,0.006602747189182053,172.81199999999967,79.98,48,80,4000,0.07353797500254586,78,2648,-348.00000000000017,212000,1793.199999999999,4,0,0,27.416666666666668,72.41666666666667,0.0,0.0,212000,212000,4000,4000,79.98,79.98,86.40599999999984,86.40599999999984,4000,4000,212000,212000,86.40599999999984,86.40599999999984,4052.0387090483273,4375.74267578125,-0.01676642894744873,0.0005,0.4740470051765442,-0.00219826796092093,214786,2.2204460823375376e-17,0.0,0.2,0.5022919774055481,145926.0,1.5478134155273438,53.0,8.140528678894043,4052,0.0,0.000766609504353255,4000,214786,0.0,145926.0,212000,4052,0.17343452868240974,0.2
1,216000,False,54,44355_00000,2025-06-01_21-40-21,1748803221,4.847525358200073,247.24854111671448,62624,Cerebro,127.0.0.1,247.24854111671448,54,4.410695153403461,1.6543532479322077e-05,4.410455124116442,1.0270693021041188,3.374582292083236,0.006613508717594648,117.81199999999964,79.98,52,80,4000,0.06836350600118749,78,2700,-848.0,216000,1793.1999999999991,4,0,0,26.71666666666667,72.4,0.0,0.0,216000,216000,4000,4000,79.98,79.98,58.90599999999982,58.90599999999982,4000,4000,216000,216000,58.90599999999982,58.90599999999982,4052.041192165151,4591.98486328125,-0.00396728515625,0.0005,0.3257628083229065,0.17087167501449585,218841,1.1102230411687688e-17,0.0,0.2,0.7687360644340515,145926.0,1.5613378286361694,54.0,9.101319313049316,4055,0.0,0.00100885855499655,4000,218841,0.0,145926.0,216000,4055,0.17357174945093956,0.2
1,220000,False,55,44355_00000,2025-06-01_21-40-25,1748803225,4.643754720687866,251.89229583740234,62624,Cerebro,127.0.0.1,251.89229583740234,55,4.412933291869385,1.6522097086862684e-05,4.412692623875379,1.0278390560834918,3.3760434711623555,0.006613501630453653,109.9499999999996,79.75,48,80,4000,0.07254977299890016,57,2748,-848.0,220000,1845.7999999999997,4,0,0,23.25,72.3,0.0,0.0,220000,220000,4000,4000,79.75,79.75,54.9749999999998,54.9749999999998,4000,4000,220000,220000,54.9749999999998,54.9749999999998,4052.043621748734,4934.7607421875,0.0196988582611084,0.0005,0.3323255479335785,-0.11183347553014755,222893,5.551115205843844e-18,0.0,0.2,0.49199339747428894,145926.0,1.549596905708313,55.0,9.137462615966797,4052,0.0,0.0010081923101097345,4000,222893,0.0,145926.0,220000,4052,0.1737053078812318,0.2
