num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_len_mean,env_runners/num_env_steps_sampled,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_len_min,env_runners/episode_return_max,env_runners/num_episodes,env_runners/episode_duration_sec_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/episode_return_mean,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_steps/human,env_runners/agent_steps/ai,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/agent_episode_returns_mean/ai,env_runners/agent_episode_returns_mean/human,env_runners/num_module_steps_sampled/human,env_runners/num_module_steps_sampled/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,learners/ai/total_loss,learners/ai/entropy,learners/ai/default_optimizer_learning_rate,learners/ai/weights_seq_no,learners/ai/vf_loss,learners/ai/vf_explained_var,learners/ai/num_non_trainable_parameters,learners/ai/module_train_batch_size_mean,learners/ai/policy_loss,learners/ai/vf_loss_unclipped,learners/ai/num_trainable_parameters,learners/ai/gradients_default_optimizer_global_norm,learners/ai/num_module_steps_trained_lifetime,learners/ai/curr_kl_coeff,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained,learners/ai/mean_kl_loss,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/human/curr_entropy_coeff
1,108000,False,27,7b4c7_00000,2025-06-01_21-18-22,1748801902,4.854351043701172,126.06079936027527,60136,Cerebro,127.0.0.1,126.06079936027527,27,4.420699109072335,1.720434752238999e-05,4.4204669194504955,1.0256014283472976,3.3853837457154903,0.007159368558237747,80.0,4000,-448.00000000000057,108000,80,511.9999999999998,48,0.07237162099918351,80,1348,157.19999999999956,4,0,0,32.26666666666667,71.46666666666665,0.0,0.0,80.0,80.0,78.59999999999978,78.59999999999978,108000,108000,4000,4000,78.59999999999978,78.59999999999978,4000,4000,108000,108000,0.4544995129108429,1.5581636428833008,0.0005,27.0,8.493232727050781,-0.05845797061920166,0.0,4052.00194083323,-0.08319106698036194,4556.75634765625,145926.0,0.7816426753997803,109410,1.4901161415892261e-09,0.0,0.2,4052,0.0007717867847532034,4000,0.0,108000,0.1734470803947673,145926.0,109410,4052,0.2
1,112000,False,28,7b4c7_00000,2025-06-01_21-18-27,1748801907,4.678067922592163,130.73886728286743,60136,Cerebro,127.0.0.1,130.73886728286743,28,4.423130983981606,1.7158304424515643e-05,4.422897800255765,1.0245207570639219,3.3888733322587634,0.007170113872728631,80.0,4000,-448.00000000000057,112000,80,531.9999999999999,52,0.07169071999960579,80,1400,199.9999999999995,4,0,0,26.25,71.39999999999999,0.0,0.0,80.0,80.0,99.99999999999974,99.99999999999974,112000,112000,4000,4000,99.99999999999974,99.99999999999974,4000,4000,112000,112000,0.47734948992729187,1.553257942199707,0.0005,28.0,8.106070518493652,-0.019096016883850098,0.0,4052.002801722115,-0.02260597050189972,4395.69921875,145926.0,0.5801413655281067,113465,7.450580707946131e-10,0.0,0.2,4055,0.0008866501739248633,4000,0.0,112000,0.17350986630229565,145926.0,113465,4055,0.2
1,116000,False,29,7b4c7_00000,2025-06-01_21-18-32,1748801912,4.75461745262146,135.4934847354889,60136,Cerebro,127.0.0.1,135.4934847354889,29,4.4263526851419694,1.7110721160314446e-05,4.426118787253476,1.0258803564929586,3.3907388409365784,0.00715609673376794,80.0,4000,-167.9999999999998,116000,80,531.9999999999999,48,0.07070845699985512,80,1448,222.9999999999995,4,0,0,25.900000000000002,71.46666666666665,0.0,0.0,80.0,80.0,111.49999999999974,111.49999999999974,116000,116000,4000,4000,111.49999999999974,111.49999999999974,4000,4000,116000,116000,0.41638410091400146,1.5522619485855103,0.0005,29.0,7.82247257232666,-0.17339789867401123,0.0,4052.003645199138,-0.05541076883673668,5780.75927734375,145926.0,0.48924583196640015,117517,3.7252903539730653e-10,0.0,0.2,4052,0.0009603591752238572,4000,0.0,116000,0.17357254044363465,145926.0,117517,4052,0.2
1,120000,False,30,7b4c7_00000,2025-06-01_21-18-36,1748801916,4.724348306655884,140.21783304214478,60136,Cerebro,127.0.0.1,140.21783304214478,30,4.4291966772903875,1.7052614227072445e-05,4.428962010380978,1.0252803039279808,3.3941766805268254,0.007155650766603711,80.0,4000,-308.00000000000074,120000,80,551.9999999999991,52,0.07248022299725562,80,1500,212.59999999999948,4,0,0,28.216666666666665,71.5,0.0,0.0,80.0,80.0,106.29999999999974,106.29999999999974,120000,120000,4000,4000,106.29999999999974,106.29999999999974,4000,4000,120000,120000,0.3347989022731781,1.5405418872833252,0.0005,30.0,8.98388671875,-0.039231061935424805,0.0,4052.004771526449,-0.25548139214515686,7274.34716796875,145926.0,0.3337442874908447,121572,1.8626451769865326e-10,0.0,0.2,4055,0.0007653285283595324,4000,0.0,120000,0.1736351377755175,145926.0,121572,4055,0.2
1,124000,False,31,7b4c7_00000,2025-06-01_21-18-41,1748801921,4.821444988250732,145.0392780303955,60136,Cerebro,127.0.0.1,145.0392780303955,31,4.433032445517354,1.7011087902918146e-05,4.43279719927746,1.0273479748884171,3.3959443257216995,0.007151573258782426,80.0,4000,-308.00000000000074,124000,80,551.9999999999991,48,0.07330487599596382,80,1548,201.39999999999952,4,0,0,30.36666666666667,71.7,0.0,0.0,80.0,80.0,100.69999999999976,100.69999999999976,124000,124000,4000,4000,100.69999999999976,100.69999999999976,4000,4000,124000,124000,0.6242548823356628,1.568430781364441,0.0005,31.0,7.8464765548706055,-0.041985392570495605,0.0,4052.005874962694,0.1532934010028839,3049.96142578125,145926.0,0.5645491480827332,125624,9.313225884932663e-11,0.0,0.2,4052,0.0012541624018922448,4000,0.0,124000,0.17369731425671409,145926.0,125624,4052,0.2
1,128000,False,32,7b4c7_00000,2025-06-01_21-18-46,1748801926,4.9524760246276855,149.9917540550232,60136,Cerebro,127.0.0.1,149.9917540550232,32,4.438086382062267,1.6970976849619886e-05,4.4378501982847505,1.0262903691391705,3.4020435014643837,0.0071550285260436304,80.0,4000,-268.0000000000001,128000,80,451.9999999999991,52,0.07297840799496043,80,1600,220.19999999999948,4,0,0,25.86666666666667,72.08333333333333,0.0,0.0,80.0,80.0,110.09999999999974,110.09999999999974,128000,128000,4000,4000,110.09999999999974,110.09999999999974,4000,4000,128000,128000,0.5033289194107056,1.5480434894561768,0.0005,32.0,9.069050788879395,-0.09376883506774902,0.0,4052.0072558530615,-0.09396741539239883,5256.40673828125,145926.0,0.4164639115333557,129679,4.6566129424663316e-11,0.0,0.2,4055,0.0007068371050991118,4000,0.0,128000,0.17377623169450823,145926.0,129679,4055,0.2
1,132000,False,33,7b4c7_00000,2025-06-01_21-18-51,1748801931,4.51661229133606,154.50836634635925,60136,Cerebro,127.0.0.1,154.50836634635925,33,4.438767105241445,1.692326742801527e-05,4.43853007630173,1.02574475744762,3.4032757834497067,0.007143943240770939,79.94,4000,-247.99999999999986,132000,74,1855.599999999999,48,0.07097130099777132,80,1648,259.0359999999995,4,0,0,26.75,71.81666666666666,0.0,0.0,79.94,79.94,129.51799999999974,129.51799999999974,132000,132000,4000,4000,129.51799999999974,129.51799999999974,4000,4000,132000,132000,0.6306778788566589,1.5483911037445068,0.0005,33.0,8.088053703308105,-0.04514122009277344,0.0,4052.0086085381254,0.13155069947242737,4437.02587890625,145926.0,0.47572460770606995,133731,2.3283064712331658e-11,0.0,0.2,4052,0.0008839088259264827,4000,0.0,132000,0.1738553640921227,145926.0,133731,4052,0.2
1,136000,False,34,7b4c7_00000,2025-06-01_21-18-56,1748801936,4.588221549987793,159.09658789634705,60136,Cerebro,127.0.0.1,159.09658789634705,34,4.440135469189116,1.6861034404332688e-05,4.439897449538236,1.0244270968729794,3.4059581286153793,0.00714034380804643,79.7,4000,-127.99999999999983,136000,56,1866.3999999999994,52,0.06870234899804928,80,1700,266.7799999999995,4,0,0,25.359999999999996,71.34,0.0,0.0,79.7,79.7,133.38999999999976,133.38999999999976,136000,136000,4000,4000,133.38999999999976,133.38999999999976,4000,4000,136000,136000,0.49875062704086304,1.5564954280853271,0.0005,34.0,8.799461364746094,-0.025844097137451172,0.0,4052.0102334439025,-0.06989637762308121,6630.43212890625,145926.0,0.5111966729164124,137786,1.1641532356165829e-11,0.0,0.2,4055,0.0007542255334556103,4000,0.0,136000,0.17393308034861854,145926.0,137786,4055,0.2
1,140000,False,35,7b4c7_00000,2025-06-01_21-19-01,1748801941,4.969681024551392,164.06626892089844,60136,Cerebro,127.0.0.1,164.06626892089844,35,4.445334834497677,1.6821423878405788e-05,4.445096370042751,1.0243382439037352,3.4112451383288556,0.007136787370284545,79.31,4000,-328.0000000000012,140000,35,1878.9999999999998,50,0.06908350899931975,80,1750,279.0139999999994,4,0,0,29.5,71.41428571428573,0.0,0.0,79.31,79.31,139.5069999999997,139.5069999999997,140000,140000,4000,4000,139.5069999999997,139.5069999999997,4000,4000,140000,140000,0.6330310702323914,1.5428472757339478,0.0005,35.0,8.273703575134277,-0.07547211647033691,0.0,4052.0120249907104,0.11423017084598541,3615.88037109375,145926.0,0.2643158435821533,141840,5.8207661780829145e-12,0.0,0.2,4054,0.0011396411573514342,4000,0.0,140000,0.17401011199357982,145926.0,141840,4054,0.2
1,144000,False,36,7b4c7_00000,2025-06-01_21-19-06,1748801946,4.907761335372925,168.97403025627136,60136,Cerebro,127.0.0.1,168.97403025627136,36,4.449837546152464,1.6775209986513313e-05,4.4495981703420195,1.0262196424650094,3.4138620789456917,0.0071325594961734445,78.34,4000,-328.0000000000012,144000,31,1881.3999999999999,51,0.07003392200043891,80,1801,352.79599999999925,4,0,0,26.04,71.52000000000001,0.0,0.0,78.34,78.34,176.39799999999963,176.39799999999963,144000,144000,4000,4000,176.39799999999963,176.39799999999963,4000,4000,144000,144000,0.4834497272968292,1.5342702865600586,0.0005,36.0,8.551923751831055,0.006466984748840332,0.0,4052.0140796832375,-0.06488848477602005,19266.50390625,145926.0,0.5138536095619202,145895,2.9103830890414573e-12,0.0,0.2,4055,0.0010125302942469716,4000,0.0,144000,0.17408647920760378,145926.0,145895,4055,0.2
1,148000,False,37,7b4c7_00000,2025-06-01_21-19-10,1748801950,4.598717927932739,173.5727481842041,60136,Cerebro,127.0.0.1,173.5727481842041,37,4.451232309691339,1.6738457719993592e-05,4.450992498638413,1.0272248380406592,3.414264281155787,0.007117174901676082,77.57,4000,-288.00000000000085,148000,31,1881.3999999999999,52,0.07180666999949609,80,1853,409.0579999999993,4,0,0,29.616666666666664,71.46666666666665,0.0,0.0,77.57,77.57,204.52899999999966,204.52899999999966,148000,148000,4000,4000,204.52899999999966,204.52899999999966,4000,4000,148000,148000,0.4894946813583374,1.5290006399154663,0.0005,37.0,8.740233421325684,-0.0017747879028320312,0.0,4052.016492079415,-0.07872851938009262,15280.4443359375,145926.0,0.2725703716278076,149951,1.4551915445207286e-12,0.0,0.2,4056,0.000979324453510344,4000,0.0,148000,0.1741608390061438,145926.0,149951,4056,0.2
1,152000,False,38,7b4c7_00000,2025-06-01_21-19-15,1748801955,4.674839019775391,178.2475872039795,60136,Cerebro,127.0.0.1,178.2475872039795,38,4.453133515594554,1.6709073029440522e-05,4.452893159651866,1.026470542660284,3.41689071834446,0.007137568152552629,78.24,4000,-308.0000000000011,152000,36,1869.9999999999995,51,0.07287250699941068,80,1904,398.45599999999916,4,0,0,28.25714285714286,71.58571428571429,0.0,0.0,78.24,78.24,199.22799999999958,199.22799999999958,152000,152000,4000,4000,199.22799999999958,199.22799999999958,4000,4000,152000,152000,0.6252149343490601,1.5298398733139038,0.0005,38.0,8.552410125732422,0.010134518146514893,0.0,4052.0191548197004,0.07594192773103714,11800.5966796875,145926.0,0.5883100628852844,154006,7.275957722603643e-13,0.0,0.2,4055,0.001166438334621489,4000,0.0,152000,0.17423295895079052,145926.0,154006,4055,0.2
1,156000,False,39,7b4c7_00000,2025-06-01_21-19-20,1748801960,4.747637033462524,182.99522423744202,60136,Cerebro,127.0.0.1,182.99522423744202,39,4.455956886438796,1.6685982231479945e-05,4.455715361055686,1.0269036282338107,3.4192677581607014,0.007140185470996153,77.79,4000,-308.0000000000011,156000,52,1853.7999999999995,51,0.06717205599707085,80,1955,469.12599999999907,4,0,0,24.866666666666664,72.08333333333333,0.0,0.0,77.79,77.79,234.56299999999953,234.56299999999953,156000,156000,4000,4000,234.56299999999953,234.56299999999953,4000,4000,156000,156000,0.467695951461792,1.537956714630127,0.0005,39.0,8.867623329162598,0.0031520724296569824,0.0,4052.022062655972,-0.11147506535053253,36682.65625,145926.0,0.5309392809867859,158061,3.6379788613018216e-13,0.0,0.2,4055,0.0013978127390146255,4000,0.0,156000,0.17430338111264335,145926.0,158061,4055,0.2
1,160000,False,40,7b4c7_00000,2025-06-01_21-19-25,1748801965,4.5813703536987305,187.57659459114075,60136,Cerebro,127.0.0.1,187.57659459114075,40,4.457096340574605,1.6663122341498975e-05,4.456854011445262,1.0252944349518232,3.4220088605790577,0.007143117616523478,78.23,4000,-107.99999999999994,160000,52,2051.9999999999995,51,0.06404508299776353,80,2006,477.66199999999924,4,0,0,26.900000000000002,72.2,0.0,0.0,78.23,78.23,238.83099999999962,238.83099999999962,160000,160000,4000,4000,238.83099999999962,238.83099999999962,4000,4000,160000,160000,0.6975473761558533,1.546817660331726,0.0005,40.0,8.836594581604004,-0.03401529788970947,0.0,4052.0252104200367,0.12325142323970795,8195.0078125,145926.0,0.4188765585422516,162116,1.8189894306509108e-13,0.0,0.2,4055,0.0009578630561009049,4000,0.0,160000,0.17437253436536398,145926.0,162116,4055,0.2
1,164000,False,41,7b4c7_00000,2025-06-01_21-19-30,1748801970,4.78589653968811,192.36249113082886,60136,Cerebro,127.0.0.1,192.36249113082886,41,4.460283699169013,1.6645491088490278e-05,4.460040438331029,1.0261875956022393,3.4242971779734788,0.00714476844037541,77.44,4000,-147.99999999999991,164000,33,2051.9999999999995,53,0.06534241399844178,80,2059,478.33599999999933,4,0,0,26.840000000000003,72.30000000000001,0.0,0.0,77.44,77.44,239.16799999999967,239.16799999999967,164000,164000,4000,4000,239.16799999999967,239.16799999999967,4000,4000,164000,164000,0.6306725144386292,1.5514748096466064,0.0005,41.0,8.532094955444336,-0.008801102638244629,0.0,4052.028793022554,0.08775806427001953,20962.29296875,145926.0,0.5530521273612976,166173,9.094947153254554e-14,0.0,0.2,4057,0.0009207304683513939,4000,0.0,164000,0.1744419946949169,145926.0,166173,4057,0.2
1,168000,False,42,7b4c7_00000,2025-06-01_21-19-34,1748801974,4.675631284713745,197.0381224155426,60136,Cerebro,127.0.0.1,197.0381224155426,42,4.462146721177195,1.659803591957687e-05,4.461902788947821,1.0250082276460635,3.427337967193888,0.00713852375594812,76.84,4000,-147.99999999999991,168000,33,1877.7999999999997,51,0.0657404279964976,80,2110,505.69599999999934,4,0,0,25.7,72.25714285714285,0.0,0.0,76.84,76.84,252.84799999999967,252.84799999999967,168000,168000,4000,4000,252.84799999999967,252.84799999999967,4000,4000,168000,168000,0.6395791172981262,1.533195972442627,0.0005,42.0,8.631853103637695,-0.008000016212463379,0.0,4052.0326014519796,0.08303306251764297,15185.1337890625,145926.0,0.5606840252876282,170228,4.547473576627277e-14,0.0,0.2,4055,0.00081505166599527,4000,0.0,168000,0.1745116090144449,145926.0,170228,4055,0.2
1,172000,False,43,7b4c7_00000,2025-06-01_21-19-39,1748801979,4.728286981582642,201.76640939712524,60136,Cerebro,127.0.0.1,201.76640939712524,43,4.464696885965669,1.6576055492714927e-05,4.46445199305831,1.0253009823697057,3.429584406521754,0.007141733518285002,77.07,4000,-127.9999999999998,172000,33,1865.7999999999997,53,0.06344845099782105,80,2163,517.1579999999993,4,0,0,26.8,72.44000000000001,0.0,0.0,77.07,77.07,258.57899999999967,258.57899999999967,172000,172000,4000,4000,258.57899999999967,258.57899999999967,4000,4000,172000,172000,0.48509398102760315,1.5428731441497803,0.0005,43.0,8.179336547851562,-0.014014244079589844,0.0,4052.036830833514,-0.024264972656965256,29971.3046875,145926.0,0.6417249441146851,174285,2.2737367883136385e-14,0.0,0.2,4057,0.0010546164121478796,4000,0.0,172000,0.17458149298811224,145926.0,174285,4057,0.2
1,176000,False,44,7b4c7_00000,2025-06-01_21-19-44,1748801984,4.8569934368133545,206.6234028339386,60136,Cerebro,127.0.0.1,206.6234028339386,44,4.468517009106076,1.6533294710217245e-05,4.468271728127726,1.0246598725460268,3.434045681456611,0.007138443183224483,74.16,4000,-88.00000000000063,176000,33,1878.9999999999998,56,0.06302917699853423,80,2219,665.5039999999992,4,0,0,30.733333333333334,72.53333333333335,0.0,0.0,74.16,74.16,332.7519999999996,332.7519999999996,176000,176000,4000,4000,332.7519999999996,332.7519999999996,4000,4000,176000,176000,0.5501130819320679,1.4960352182388306,0.0005,44.0,8.967525482177734,-0.011281132698059082,0.0,4052.041772367273,-0.04743245244026184,56006.27734375,145926.0,0.7345274686813354,178345,1.1368683941568192e-14,0.0,0.2,4060,0.001058934023603797,4000,0.0,176000,0.17465177456140724,145926.0,178345,4060,0.2
1,180000,False,45,7b4c7_00000,2025-06-01_21-19-49,1748801989,4.803281784057617,211.42668461799622,60136,Cerebro,127.0.0.1,211.42668461799622,45,4.471765993015265,1.6493961558388017e-05,4.47152003484673,1.0239202558202962,3.4380258936424313,0.007142595750894457,73.68,4000,-388.0000000000007,180000,32,1880.7999999999997,52,0.06478007399709895,80,2271,627.5919999999994,4,0,0,23.75714285714286,72.28571428571429,0.0,0.0,73.68,73.68,313.7959999999997,313.7959999999997,180000,180000,4000,4000,313.7959999999997,313.7959999999997,4000,4000,180000,180000,0.6342858076095581,1.5324572324752808,0.0005,45.0,9.07334041595459,-0.016041040420532227,0.0,4052.046911387273,0.03344326466321945,26757.78515625,145926.0,0.4601731598377228,182400,5.684341970784096e-15,0.0,0.2,4055,0.0010819921735674143,4000,0.0,180000,0.17473798968394028,145926.0,182400,4055,0.2
1,184000,False,46,7b4c7_00000,2025-06-01_21-19-54,1748801994,4.8654396533966064,216.29212427139282,60136,Cerebro,127.0.0.1,216.29212427139282,46,4.4756004120856225,1.6470021852294483e-05,4.47535356049827,1.023223424262373,3.4425558807055845,0.007139956793294719,75.35,4000,-388.0000000000007,184000,33,1880.1999999999998,54,0.06636780199536588,80,2325,656.7899999999993,4,0,0,31.183333333333334,71.96666666666667,0.0,0.0,75.35,75.35,328.39499999999964,328.39499999999964,184000,184000,4000,4000,328.39499999999964,328.39499999999964,4000,4000,184000,184000,0.5389772057533264,1.5071049928665161,0.0005,46.0,9.018843650817871,0.0017143487930297852,0.0,4052.0524434496365,-0.061486128717660904,60228.1953125,145926.0,0.6884208917617798,186457,2.842170985392048e-15,0.0,0.2,4057,0.0009167545358650386,4000,0.0,184000,0.1748226886565697,145926.0,186457,4057,0.2
1,188000,False,47,7b4c7_00000,2025-06-01_21-19-59,1748801999,4.769270181655884,221.0613944530487,60136,Cerebro,127.0.0.1,221.0613944530487,47,4.4784516909644365,1.653932166933316e-05,4.478201449893172,1.0224913800201483,3.4461448528984637,0.007125927225065724,70.81,4000,-128.0000000000002,188000,27,1883.8,58,0.06237578599480912,80,2383,905.9139999999996,4,0,0,29.849999999999998,72.03333333333335,0.0,0.0,70.81,70.81,452.9569999999998,452.9569999999998,188000,188000,4000,4000,452.9569999999998,452.9569999999998,4000,4000,188000,188000,0.5586142539978027,1.4960582256317139,0.0005,47.0,8.5851469039917,-0.01266026496887207,0.0,4052.058860179614,-0.0006887193885631859,80443.7109375,145926.0,0.5775315165519714,190519,1.421085492696024e-15,0.0,0.2,4062,0.0008179782889783382,4000,0.0,188000,0.17491367169077857,145926.0,190519,4062,0.2
1,192000,False,48,7b4c7_00000,2025-06-01_21-20-04,1748802004,4.802377462387085,225.8637719154358,60136,Cerebro,127.0.0.1,225.8637719154358,48,4.481596968055021,1.6493928202225814e-05,4.48134648439394,1.0211248782200646,3.4506599973695953,0.007118605953054498,70.65,4000,-328.0000000000005,192000,27,1883.8,55,0.05897974599560257,80,2438,830.8099999999997,4,0,0,24.066666666666666,72.0,0.0,0.0,70.65,70.65,415.40499999999986,415.40499999999986,192000,192000,4000,4000,415.40499999999986,415.40499999999986,4000,4000,192000,192000,0.4193233847618103,1.493871808052063,0.0005,48.0,8.849237442016602,-0.007512450218200684,0.0,4052.065843330647,-0.16682596504688263,55343.78125,145926.0,0.44028133153915405,194578,7.10542746348012e-16,0.0,0.2,4059,0.001044725882820785,4000,0.0,192000,0.17502067306543506,145926.0,194578,4059,0.2
1,196000,False,49,7b4c7_00000,2025-06-01_21-20-08,1748802008,4.444218397140503,230.3079903125763,60136,Cerebro,127.0.0.1,230.3079903125763,49,4.481106576374751,1.645098868501853e-05,4.480855810550014,1.020188616437672,3.45110931339608,0.007108761893786765,69.81,4000,-328.0000000000005,196000,29,1882.6,59,0.05833096300135367,80,2497,925.5139999999997,4,0,0,25.199999999999992,71.96666666666665,0.0,0.0,69.81,69.81,462.75699999999983,462.75699999999983,196000,196000,4000,4000,462.75699999999983,462.75699999999983,4000,4000,196000,196000,0.6143993139266968,1.496461033821106,0.0005,49.0,9.226469039916992,-0.011045336723327637,0.0,4052.0737809326415,-0.008955338969826698,83611.0078125,145926.0,0.6442675590515137,198641,3.55271373174006e-16,0.0,0.2,4063,0.0012544405180960894,4000,0.0,196000,0.17512540986543274,145926.0,198641,4063,0.2
1,200000,False,50,7b4c7_00000,2025-06-01_21-20-13,1748802013,4.614286422729492,234.9222767353058,60136,Cerebro,127.0.0.1,234.9222767353058,50,4.482309417610727,1.6412479175517897e-05,4.482057818444409,1.0184893872735035,3.4539983322622967,0.007110392275004771,67.65,4000,-268.0000000000005,200000,24,1885.6,61,0.0548524719994748,80,2558,975.6099999999994,4,0,0,21.3,71.88000000000001,0.0,0.0,67.65,67.65,487.8049999999997,487.8049999999997,200000,200000,4000,4000,487.8049999999997,487.8049999999997,4000,4000,200000,200000,0.7516945004463196,1.4985982179641724,0.0005,50.0,8.527177810668945,-0.016414403915405273,0.0,4052.082853198263,0.19869638979434967,51786.77734375,145926.0,0.5973442792892456,202706,1.77635686587003e-16,0.0,0.2,4065,0.0008561519789509475,4000,0.0,200000,0.1752434891521231,145926.0,202706,4065,0.2
1,204000,False,51,7b4c7_00000,2025-06-01_21-20-18,1748802018,4.47436785697937,239.39664459228516,60136,Cerebro,127.0.0.1,239.39664459228516,51,4.482139783434447,1.6391354308482048e-05,4.481887457260128,1.018092250401072,3.454233507940093,0.007098205352096763,65.06,4000,-268.0000000000005,204000,21,1887.4,61,0.05438780300144572,80,2619,1067.964,4,0,0,26.266666666666662,71.81666666666668,0.0,0.0,65.06,65.06,533.982,533.982,204000,204000,4000,4000,533.982,533.982,4000,4000,204000,204000,0.6189017295837402,1.4864075183868408,0.0005,51.0,9.029380798339844,0.003608524799346924,0.0,4052.0929366404785,0.013245158828794956,83643.2734375,145926.0,0.48532599210739136,206770,8.88178432935015e-17,0.0,0.2,4064,0.0008340366766788065,4000,0.0,204000,0.17535935903209474,145926.0,206770,4064,0.2
1,208000,False,52,7b4c7_00000,2025-06-01_21-20-22,1748802022,4.659862041473389,244.05650663375854,60136,Cerebro,127.0.0.1,244.05650663375854,52,4.483814313600179,1.6342441058987358e-05,4.483561805687379,1.0169496208972555,3.45703783786077,0.007105365298705242,61.67,4000,-108.0,208000,22,1886.7999999999997,66,0.05056068000150844,80,2685,1250.9979999999996,4,0,0,23.333333333333332,71.83333333333333,0.0,0.0,61.67,61.67,625.4989999999998,625.4989999999998,208000,208000,4000,4000,625.4989999999998,625.4989999999998,4000,4000,208000,208000,0.6545753479003906,1.4837700128555298,0.0005,52.0,9.713451385498047,-0.007014155387878418,0.0,4052.10461012853,-0.020015792921185493,108972.0,145926.0,0.643932044506073,210840,4.440892164675075e-17,0.0,0.2,4070,0.0009871242800727487,4000,0.0,208000,0.17548950949555445,145926.0,210840,4070,0.2
1,212000,False,53,7b4c7_00000,2025-06-01_21-20-27,1748802027,4.4420061111450195,248.49851274490356,60136,Cerebro,127.0.0.1,248.49851274490356,53,4.483293341463889,1.629401694198761e-05,4.483040709630418,1.0159200386886897,3.457551326482229,0.007097410645389828,62.38,4000,-108.0,212000,21,2058.6,64,0.052512884000316264,80,2749,1256.3719999999998,4,0,0,22.36,71.84,0.0,0.0,62.38,62.38,628.1859999999999,628.1859999999999,212000,212000,4000,4000,628.1859999999999,628.1859999999999,4000,4000,212000,212000,0.7233296632766724,1.4856345653533936,0.0005,53.0,9.539965629577637,-0.01055455207824707,0.0,4052.1176408531564,0.06645993143320084,104559.9296875,145926.0,0.483035683631897,214908,2.2204460823375376e-17,0.0,0.2,4068,0.001127993455156684,4000,0.0,212000,0.17561719052384495,145926.0,214908,4068,0.2
1,216000,False,54,7b4c7_00000,2025-06-01_21-20-31,1748802031,4.57839560508728,253.07690834999084,60136,Cerebro,127.0.0.1,253.07690834999084,54,4.4841443640493885,1.6273076689672575e-05,4.483891204534282,1.0152895253020775,3.459032294217093,0.007091108538943633,61.22,4000,-87.99999999999989,216000,21,2058.6,65,0.0512010379973799,80,2814,1332.6679999999997,4,0,0,27.499999999999996,71.8,0.0,0.0,61.22,61.22,666.3339999999998,666.3339999999998,216000,216000,4000,4000,666.3339999999998,666.3339999999998,4000,4000,216000,216000,0.6079992651939392,1.4476984739303589,0.0005,54.0,9.463128089904785,-0.012310504913330078,0.0,4052.1321005022774,-0.048773810267448425,132739.171875,145926.0,0.7835947871208191,218977,1.1102230411687688e-17,0.0,0.2,4069,0.0009752679034136236,4000,0.0,216000,0.1757438942006192,145926.0,218977,4069,0.2
1,220000,False,55,7b4c7_00000,2025-06-01_21-20-36,1748802036,4.726236820220947,257.8031451702118,60136,Cerebro,127.0.0.1,257.8031451702118,55,4.4864606984090045,1.6233346277281926e-05,4.4862066794888396,1.0151260380493126,3.4615093072749588,0.007086459454027413,59.34,4000,-87.99999999999989,220000,23,2047.5999999999995,69,0.05239297699707095,80,2883,1386.7959999999991,4,0,0,23.849999999999998,71.78333333333333,0.0,0.0,59.34,59.34,693.3979999999996,693.3979999999996,220000,220000,4000,4000,693.3979999999996,693.3979999999996,4000,4000,220000,220000,0.5415764451026917,1.4483795166015625,0.0005,55.0,9.394493103027344,-0.009110808372497559,0.0,4052.1483591943306,-0.10819702595472336,144418.15625,145926.0,0.36046886444091797,223050,5.551115205843844e-18,0.0,0.2,4073,0.0011009197914972901,4000,0.0,220000,0.1758865441448043,145926.0,223050,4073,0.2
